id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,16,2048,RS,32,8,True,8,16,True,32,512,1,False,0.11937910431569408,128,16,512,2048,False,True,False,16,False,256,True,1024,True,8,16,256,True,12,1,1,16,12,1,1,0.00020873528592894015,35,0.11951740997002015,16,0.11944825714285712,12,1,8,True,512,512,1,512,False,16,1,1,1
12,32,64,RS,1,1,False,1,64,False,256,512,1,False,0.1216479389235325,64,16,1024,512,False,True,False,32,False,16,False,512,True,8,12,64,True,1,8,1,8,8,1,12,2.8299188709795218e-05,35,0.12166668964789608,16,0.12165731428571429,16,1,32,True,1024,128,16,1,True,1,1,8,4
13,32,256,RS,1,1,True,32,64,True,16,256,1,False,0.17303339173598584,128,16,2048,1,False,True,False,256,False,1,False,2048,True,16,4,256,False,12,1,16,1,16,8,1,8.82503211533716e-05,35,0.17309186540687135,16,0.1730626285714286,12,8,1,True,1024,1024,16,1024,True,1,1,32,12
14,1,1,RS,8,8,True,8,128,False,16,32,8,False,0.16273993752884516,16,32,1,256,True,True,True,256,False,128,True,1,False,12,12,64,False,1,4,1,8,4,12,1,0.00017758797992050183,35,0.16285760532829766,16,0.1627987714285714,12,32,1,True,1024,1024,8,256,True,8,1,32,1
15,256,256,RS,1,1,True,32,512,False,128,16,32,True,0.14252299508911645,128,64,512,128,True,False,True,64,False,256,True,512,False,12,8,1,False,12,1,1,16,1,1,12,0.00024183687198825108,35,0.14268323348231218,8,0.14260311428571432,1,32,1,True,64,1,8,64,False,1,8,8,16
16,16,128,RS,8,8,False,1,64,True,1,32,1,False,0.12979039681562168,64,64,1,512,False,False,True,32,True,128,False,256,True,4,12,512,False,1,4,4,1,8,4,1,4.4337904730811074e-05,35,0.12981977461294977,4,0.12980508571428573,4,8,1,True,1,1024,12,1024,False,4,8,1,1
17,128,2048,RS,8,8,True,1,1,True,512,1,8,False,0.12190231837350136,16,64,512,512,True,False,False,128,True,32,False,64,True,12,4,1,False,16,1,1,1,4,1,4,8.976539035799168e-05,35,0.12196179591221289,12,0.12193205714285713,1,8,8,True,1024,512,16,256,False,1,32,1,1
18,64,1024,RS,1,8,False,8,1,False,64,16,8,False,0.09128589728661118,512,128,2048,256,True,False,False,1,True,1,False,128,False,12,12,1024,False,1,16,1,12,8,12,1,3.321128895851168e-05,35,0.09130790271338882,4,0.0912969,1,1,1,True,128,1,4,256,True,16,1,1,1
19,128,1024,RS,8,1,False,1,16,False,16,256,1,True,0.12546534907854787,32,1,512,128,False,False,False,1,True,32,False,2048,True,16,4,256,True,16,1,1,4,1,1,4,3.973869753316942e-05,35,0.12549167949288068,8,0.12547851428571427,4,1,32,True,64,2048,12,1024,False,12,32,1,1
20,32,64,RS,1,1,False,1,128,True,256,16,8,True,0.12308611580170022,256,16,64,1024,True,True,True,16,True,1,False,64,False,1,1,256,True,4,1,1,8,1,1,8,9.08080550234548e-05,35,0.12314628419829977,1,0.1231162,1,1,32,True,1024,1024,8,128,False,8,1,1,1
21,64,1,RS,8,1,True,32,1,False,512,32,1,True,0.12580933156498142,32,64,2048,512,True,True,False,256,True,256,False,256,True,8,1,1,False,1,1,4,1,12,1,4,7.437452932452348e-05,35,0.12585861129216142,16,0.12583397142857142,16,8,1,True,256,1024,4,1,True,1,8,8,12
22,64,512,RS,1,8,False,8,1,False,32,1,32,True,0.15510389460609078,64,512,128,256,True,True,False,32,False,16,True,512,True,12,4,64,False,12,1,1,4,12,1,8,4.964844572859467e-05,35,0.15513679110819492,12,0.15512034285714285,12,1,32,True,128,64,4,2048,False,8,8,8,1
23,64,512,RS,1,1,True,1,256,True,64,128,1,True,0.13212485534126023,16,256,512,1024,False,False,True,16,False,16,True,1024,True,4,1,64,False,1,8,12,1,1,12,1,2.8551478749366304e-05,35,0.13214377323016835,1,0.1321343142857143,8,8,8,True,2048,1,1,128,False,8,8,1,1
24,256,128,RS,8,8,True,1,64,True,16,512,1,True,0.07862161506328681,16,1,1024,256,False,True,False,1,False,32,True,256,True,1,16,512,True,1,8,1,16,12,16,1,6.148806686949096e-05,35,0.07866235636528461,1,0.07864198571428571,1,1,32,True,1,64,16,2048,True,16,8,1,1
25,128,128,RS,32,1,True,32,512,False,32,128,1,True,0.15323238759063218,1,32,512,1024,True,False,True,128,False,64,False,512,True,8,8,128,False,1,8,1,4,16,16,1,0.00018519863357366117,35,0.1533550981236535,12,0.15329374285714284,8,8,1,True,128,512,1,512,True,1,1,32,8
26,1,2048,RS,1,8,False,1,128,True,16,1,1,True,0.12183962667859505,256,128,256,256,True,False,False,128,False,32,False,1024,True,16,1,1,False,1,8,1,12,12,1,8,6.891292346438429e-05,35,0.12188528760711917,1,0.12186245714285711,16,8,8,True,1,2048,8,512,False,1,1,1,1
27,64,1024,RS,1,1,True,32,64,True,32,16,1,True,0.12764890511438873,16,512,512,1,False,True,False,128,True,128,False,256,False,12,1,2048,True,12,1,1,16,1,4,1,6.988355328979904e-05,35,0.12769520917132557,8,0.12767205714285715,8,8,8,True,1,1,12,1024,True,1,8,1,16
28,64,1,RS,8,1,True,32,128,False,16,16,8,True,0.16045082334786945,1,16,256,2048,False,True,False,16,False,32,False,128,True,4,4,1024,False,16,1,12,1,12,1,4,5.9608861141029466e-05,35,0.16049031950927337,12,0.1604705714285714,16,1,8,True,2048,1,16,64,True,1,1,32,16
29,64,2048,RS,8,32,True,1,512,True,32,256,1,False,0.23878604788075594,512,512,256,128,True,True,True,64,False,128,True,1024,True,16,1,1,True,1,12,1,16,4,1,4,0.00016336995452290786,35,0.2388942949763869,8,0.23884017142857142,12,1,32,True,2048,1024,4,256,False,1,1,8,12
30,512,2048,RS,8,8,False,1,16,True,32,1,1,True,0.08376455360549201,1,512,2048,64,True,True,False,1,False,32,True,2048,True,1,8,256,False,12,1,12,1,12,4,1,3.600801090006931e-05,35,0.0837884121087937,12,0.08377648285714286,1,1,8,True,128,1,4,1,True,1,1,8,1
31,16,256,RS,1,1,False,8,128,True,16,128,1,False,0.08662197511062152,16,256,128,1024,True,True,False,1,False,256,False,512,True,12,1,2048,True,1,8,1,12,4,1,8,2.0600679600441578e-05,35,0.08663562488937847,1,0.08662879999999999,4,1,8,True,512,128,12,1024,True,1,1,8,16
32,128,512,RS,8,1,True,8,16,True,16,1,1,False,0.14814682062258158,16,256,2048,1024,False,False,True,128,True,256,True,1024,False,8,1,64,False,1,1,8,1,8,16,1,7.833156113207179e-05,35,0.1481987222345613,16,0.14817277142857144,16,1,32,True,256,1024,16,512,False,1,32,1,12
33,1,128,RS,8,8,True,1,32,True,32,1,1,False,0.08225823611534173,16,1,64,2048,True,True,True,1,False,256,True,256,True,16,4,64,True,12,1,4,1,1,4,1,3.039471704901767e-05,35,0.08227837531322969,8,0.08226830571428571,16,1,8,True,2048,128,4,256,True,4,8,1,1
34,1,2048,RS,1,1,True,32,64,True,32,128,1,True,0.1112890234105047,64,16,512,128,True,False,False,1,False,16,True,128,True,12,16,512,True,4,1,1,16,4,4,1,2.7699200607341906e-05,35,0.1113073765894953,4,0.1112982,16,1,1,True,512,512,16,2048,True,1,8,1,16
35,128,1,RS,1,1,True,1,32,False,16,1,32,False,0.18521882566928322,512,512,2048,1,False,False,True,16,True,128,True,256,False,4,1,1,True,16,1,16,1,12,1,8,4.692430726441166e-05,35,0.1852499171878596,4,0.1852343714285714,8,8,1,True,1,512,8,1024,False,4,1,1,1
36,1,64,RS,32,1,False,32,16,False,32,1,1,False,0.12187809493101666,256,16,512,1,False,False,False,1,True,1,False,1024,False,12,12,1,False,12,1,8,1,8,1,4,2.6879625847737107e-05,35,0.12189590506898336,8,0.12188700000000001,8,8,1,True,1024,256,8,128,False,1,1,8,8
37,64,1,RS,1,8,True,1,1,True,16,256,8,True,0.1838541318989705,1,16,64,64,False,True,True,128,False,1,True,1,False,1,8,512,True,16,1,1,12,1,12,1,3.8238200794492824e-05,35,0.18387946810102948,4,0.1838668,8,8,8,True,128,1,4,256,False,1,1,32,1
38,16,256,RS,1,8,False,8,32,True,64,32,1,True,0.10586575903137575,1,32,256,2048,False,True,False,16,False,1,True,256,True,4,16,128,False,1,1,1,12,16,1,16,2.4616337697405148e-05,35,0.10588206954005282,1,0.10587391428571429,8,8,8,True,1024,64,12,128,True,1,1,32,12
39,32,256,RS,8,1,True,1,256,True,16,64,1,True,0.08672742928302776,32,1,1024,2048,True,False,True,512,True,32,True,1,False,4,4,1024,True,1,8,1,4,12,1,12,2.6077376855685965e-05,35,0.08674470785982938,12,0.08673606857142857,8,1,8,True,1024,1,12,64,True,1,32,1,1
40,512,128,RS,8,1,False,8,1,False,64,256,8,True,0.09762341980267632,1,1,1024,1024,True,False,False,16,True,64,False,2048,False,16,12,1,False,1,1,1,16,12,16,1,3.817122283947974e-05,35,0.09764871162589513,16,0.09763606571428572,16,1,32,True,256,2048,16,1,True,1,8,8,8
41,256,1024,RS,1,8,False,1,1,False,16,128,8,False,0.1021627707550876,32,16,2048,1,False,True,True,32,False,16,False,64,True,16,12,512,False,4,1,1,1,8,8,1,2.4322224656575205e-05,35,0.10217888638776955,1,0.10217082857142858,1,1,1,True,512,128,8,1024,True,1,32,1,1
42,1,256,RS,1,1,False,32,128,False,32,128,8,False,0.12111405495415638,16,16,256,128,True,False,False,512,True,32,False,2048,True,12,8,1024,True,12,1,4,1,12,1,12,2.3895589209590065e-05,35,0.12112988790298644,8,0.12112197142857141,16,1,8,True,1024,128,4,1024,False,1,8,1,4
43,512,2048,RS,1,1,False,8,256,True,1,16,32,True,0.1461318737961662,256,64,2048,256,True,False,False,512,False,32,False,2048,True,1,1,2048,True,16,1,1,12,12,1,16,0.00048299013722131074,35,0.14645189763240524,1,0.14629188571428572,1,8,8,True,1024,2048,8,128,False,1,1,1,12
44,256,128,RS,1,1,True,32,16,False,32,1,1,False,0.13432791894649324,64,16,512,2048,False,True,True,16,True,64,True,512,True,4,8,64,False,16,1,1,12,8,1,1,2.5254783341629436e-05,35,0.1343446524820782,8,0.1343362857142857,4,8,8,True,1024,128,4,128,False,12,8,8,1
45,32,2048,RS,32,8,True,8,64,False,256,512,1,True,0.10920062784938966,16,1,1,256,True,False,True,128,True,1,False,128,True,12,1,1,True,4,1,12,1,16,8,1,2.052773136764209e-05,35,0.1092142292934675,1,0.10920742857142858,12,8,1,True,256,1024,16,1,False,12,32,1,1
46,16,1024,RS,8,8,True,8,1,False,16,512,1,True,0.09253801914697209,64,512,1,512,True,True,False,32,True,16,False,1024,False,4,12,64,True,1,4,4,1,16,8,1,3.587916978540367e-05,35,0.09256179228159934,8,0.09254990571428572,4,1,1,True,128,2048,4,1024,True,1,8,8,8
47,64,2048,RS,1,8,False,8,128,False,128,64,8,False,0.11124607503514464,32,512,128,128,False,False,False,16,True,1,False,256,True,8,12,1,False,1,16,8,1,4,4,1,5.953908680138422e-05,35,0.11128552496485536,1,0.1112658,12,32,1,True,64,512,12,2048,True,1,32,1,4
48,128,128,RS,8,32,False,1,32,True,128,1,1,False,0.13016140702102108,16,128,512,2048,False,False,False,16,True,512,True,1024,True,8,12,512,True,16,1,1,1,4,4,1,6.966219365258308e-05,35,0.13020756440755032,1,0.1301844857142857,4,1,1,True,128,128,1,512,True,1,1,1,4
49,128,512,RS,1,8,False,1,512,True,256,512,32,True,0.19894937671856064,128,64,2048,1,True,True,False,64,True,32,True,1,True,8,16,1024,True,4,1,1,4,12,1,12,7.406575126335149e-05,35,0.19899845185286794,12,0.1989739142857143,8,32,1,True,128,1,4,1024,False,16,32,1,1
50,16,1,RS,8,8,False,1,16,True,512,64,1,True,0.12467126534517603,1,32,2048,512,True,False,False,256,True,64,True,512,False,16,4,128,True,1,16,8,1,12,1,1,7.940395301936876e-05,35,0.12472387751196684,16,0.12469757142857144,1,8,8,True,1,1,1,128,False,1,8,8,8
51,16,128,RS,1,8,False,8,128,False,32,1,32,True,0.1670966779874296,64,128,256,64,True,False,False,512,True,64,False,256,False,1,16,64,True,1,4,16,1,4,12,1,0.00019743083728284347,35,0.16722749344114185,8,0.16716208571428573,16,32,1,True,1024,1,12,512,True,16,1,8,1
52,512,1,RS,8,8,True,8,256,False,256,256,1,True,0.09165074561464012,128,64,2048,1024,True,True,True,32,True,256,True,512,True,4,4,2048,False,1,12,4,1,1,1,12,0.00012729321940355866,35,0.09173508867107416,4,0.09169291714285714,8,1,8,True,1024,256,12,1024,True,1,1,1,1
53,64,2048,RS,1,32,True,1,64,True,16,16,1,False,0.13910613077925083,64,256,512,64,False,False,True,32,False,64,True,1024,True,1,12,128,True,1,12,1,1,8,1,12,0.00010801120879098527,35,0.13917769779217776,8,0.1391419142857143,16,8,8,True,1024,512,16,2048,True,4,1,8,1
54,1,1024,RS,32,8,False,1,1,False,32,256,1,False,0.07921809538241537,1,16,1,256,True,False,True,512,False,64,True,512,True,1,12,1024,True,1,1,1,16,16,1,1,2.5136178658479884e-05,35,0.07923475033187036,16,0.07922642285714286,12,1,32,True,2048,2048,12,256,True,1,1,8,16
55,1,1024,RS,8,8,False,8,32,False,16,32,1,True,0.09474520390880477,32,16,64,256,True,True,False,32,False,256,False,256,False,16,8,512,True,1,16,16,1,4,8,1,2.605047784433858e-05,35,0.09476246466262382,12,0.0947538342857143,8,1,8,True,1024,256,1,64,True,1,8,1,1
56,16,512,RS,32,8,True,8,64,False,512,1,1,False,0.11738597897458036,64,512,512,1,True,False,False,256,False,32,False,256,False,4,12,256,False,1,12,4,1,1,12,1,3.697496119135266e-05,35,0.1174104781682768,1,0.11739822857142858,4,1,8,True,1,2048,1,256,False,1,8,1,1
57,256,1,RS,1,1,False,8,1,False,16,32,32,True,0.1481893542298255,128,1,1024,512,False,False,True,256,True,64,True,2048,True,1,1,128,True,16,1,1,8,8,1,12,4.998592454942723e-05,35,0.14822247434160313,12,0.1482059142857143,16,8,8,True,1,2048,12,64,False,1,8,8,1
58,16,256,RS,1,1,False,8,64,True,512,256,1,False,0.13295596446333574,32,64,1,1,True,False,True,16,True,64,True,64,False,4,16,1,False,1,1,8,1,4,1,16,4.5642944332577346e-05,35,0.13298620696523566,1,0.1329710857142857,12,1,8,True,1024,128,8,1,True,1,8,1,8
59,256,1,RS,32,8,False,8,32,True,64,256,1,True,0.1346185241285932,32,256,1024,256,False,False,True,512,True,32,False,256,True,4,4,256,False,1,1,1,4,1,12,1,4.507475876309243e-05,35,0.13464839015712105,4,0.13463345714285713,16,32,1,True,1024,1024,8,1,True,1,8,1,16
60,16,128,RS,32,1,True,8,32,False,1,256,1,False,0.11919758249937126,128,128,128,256,False,False,True,256,True,256,False,256,True,1,1,1024,False,16,1,12,1,4,1,1,2.7650205741567766e-05,35,0.11921590321491449,16,0.11920674285714287,8,1,1,True,1,1,8,1,False,8,8,1,1
61,64,2048,RS,1,1,False,1,128,True,64,512,32,True,0.15953666132960445,32,512,512,1024,False,False,False,32,False,1,False,1024,True,1,16,256,False,12,1,4,1,1,1,4,7.613888491381033e-05,35,0.159587110098967,16,0.15956188571428573,12,8,8,True,2048,256,16,1,False,1,32,1,12
62,32,128,RS,1,1,True,32,16,True,512,32,32,False,0.13763660391010815,64,16,1,2048,False,False,False,16,True,16,False,2048,False,8,8,1,True,1,4,12,1,12,12,1,6.113364416571103e-05,35,0.13767711037560607,4,0.1376568571428571,8,1,1,True,1,2048,1,64,True,1,1,8,1
63,256,1024,RS,32,32,False,1,16,True,64,128,1,False,0.18232275492563862,1,1,2048,64,False,False,True,64,True,128,True,512,False,4,8,64,False,4,1,12,1,4,8,1,0.00014269377515991276,35,0.18241730221721855,12,0.1823700285714286,1,1,8,True,512,1024,12,512,False,12,32,1,1
64,256,512,RS,8,8,True,8,1,True,16,256,1,False,0.12273930373662603,64,32,1024,64,False,True,True,32,False,128,False,1,False,4,1,256,False,1,16,1,12,12,4,1,2.6249353733541284e-05,35,0.12275669626337396,16,0.122748,16,1,8,True,64,256,4,256,False,1,1,1,8
65,256,1024,RS,32,1,True,8,64,True,128,256,1,True,0.13323460738747192,16,128,1,2048,True,False,False,64,True,128,True,1,False,8,12,2048,True,1,1,1,1,12,1,16,0.00011804274563020983,35,0.13331282118395668,12,0.1332737142857143,8,1,8,True,1024,64,4,256,False,1,1,1,1
66,256,256,RS,1,1,False,32,512,False,32,16,1,False,0.13006069541836643,128,256,1,64,False,True,False,512,False,128,True,1024,False,12,8,1024,False,8,1,12,1,16,8,1,4.455772683169666e-05,35,0.1300902188673478,12,0.13007545714285712,12,1,8,True,2048,1024,16,2048,True,12,1,1,1
67,64,2048,RS,1,8,False,1,32,False,64,32,1,False,0.16108850202060662,128,32,64,64,False,False,False,32,False,64,False,256,True,4,12,512,True,1,8,12,1,1,1,12,0.0002595386424769436,35,0.16126046940796487,8,0.16117448571428575,8,32,1,True,256,64,4,512,False,4,1,1,1
68,256,128,RS,1,1,False,32,64,True,32,16,1,False,0.12952093854281393,64,64,1024,128,False,False,False,256,True,128,True,1024,True,4,8,128,True,1,12,4,1,1,8,1,2.73516779323366e-05,35,0.12953906145718613,4,0.12953000000000003,16,1,1,True,2048,1024,16,256,False,1,1,8,8
69,256,512,RS,1,8,True,1,32,True,16,16,32,True,0.12189883025985329,32,32,1024,256,False,False,True,32,True,512,False,1024,False,1,4,64,False,1,16,1,16,4,16,1,0.0003033073661607102,35,0.12209979831157527,4,0.12199931428571428,12,8,1,True,256,2048,1,1,True,1,1,8,12
70,16,1024,RS,1,1,False,1,16,True,16,32,1,False,0.1694461017324715,16,256,512,2048,False,True,False,64,False,64,False,512,True,8,8,2048,True,1,4,1,16,1,1,16,7.713807392578268e-05,35,0.1694972125532428,4,0.16947165714285714,12,32,1,True,1,256,4,1,False,1,1,8,8
71,128,256,RS,8,8,False,1,1,True,16,64,1,False,0.15876412333263942,256,64,1024,1,False,False,True,128,False,1,True,128,True,12,16,1,False,8,1,1,16,16,12,1,0.00027861999576630554,35,0.1589487338102177,12,0.15885642857142857,4,32,1,True,128,128,12,1,True,8,1,32,1
72,64,128,RS,32,1,False,1,1,True,512,1,1,True,0.15884950821857838,16,128,128,512,True,False,True,16,True,128,True,128,True,16,1,1,False,1,1,1,16,4,4,1,0.0001325719827574615,35,0.15893734892427877,4,0.15889342857142857,4,1,1,True,2048,64,8,2048,False,8,1,32,1
73,16,1024,RS,8,1,False,1,512,True,16,256,1,False,0.08658810577369756,32,64,128,1,True,True,False,1,True,32,False,256,False,1,12,1,False,1,4,12,1,1,1,8,4.046448016596727e-05,35,0.08661491708344528,8,0.08660151142857142,8,1,32,True,512,1024,4,1024,True,1,8,8,4
74,512,1024,RS,8,1,False,1,64,False,16,16,1,False,0.11138342717768623,32,256,1024,512,False,False,True,1,True,64,False,1,False,8,12,1,True,16,1,4,1,4,1,8,3.45871746903555e-05,35,0.11140634425088519,8,0.11139488571428571,12,8,1,True,256,128,8,2048,True,1,1,1,1
75,512,1,RS,1,1,True,1,1,True,32,256,1,True,0.1273890981611848,64,256,1024,256,False,True,False,32,False,16,False,1024,False,8,1,256,True,12,1,8,1,1,1,16,4.023735699520011e-05,35,0.12741575898167237,12,0.12740242857142858,1,8,1,True,64,128,8,1024,True,1,32,1,16
76,128,512,RS,32,1,False,32,64,False,1,256,1,False,0.12279668106616816,256,32,2048,256,True,False,True,1,False,32,False,128,False,8,1,512,True,12,1,8,1,16,16,1,7.176722007679386e-05,35,0.12284423321954611,4,0.12282045714285714,8,1,32,True,64,512,12,1,False,1,32,1,1
77,64,2048,RS,8,8,True,8,512,True,16,16,8,True,0.14514202154831632,32,256,1024,1024,False,True,False,128,False,128,True,256,False,8,16,512,False,1,8,8,1,8,1,12,0.0001284352612273225,35,0.1452271213088265,4,0.1451845714285714,4,1,1,True,1,1,12,2048,True,16,1,32,1
78,512,512,RS,1,32,False,1,1,False,16,256,32,True,0.1687243595079138,512,32,1,256,False,False,False,16,True,64,False,256,True,16,4,1024,True,12,1,8,1,1,12,1,8.334557515524673e-05,35,0.16877958334922905,16,0.16875197142857143,1,8,8,True,1024,64,1,2048,True,16,8,1,1
79,64,64,RS,1,8,False,8,32,False,512,32,1,False,0.12016313356785052,512,1,512,1,False,True,True,64,True,1,True,2048,True,1,12,1,False,1,4,4,1,1,8,1,4.3666397672745304e-05,35,0.1201920664321495,1,0.12017760000000001,8,1,1,True,1,64,4,256,False,1,8,1,4
80,512,128,RS,1,8,False,1,1,False,128,32,1,False,0.08066793393234596,64,64,1,256,True,False,True,64,True,1,True,64,True,8,12,512,True,1,12,1,1,8,8,1,6.573457786074603e-05,35,0.08071148892479689,1,0.08068971142857143,4,1,1,True,1024,64,1,2048,True,8,1,1,1
81,16,1024,RS,1,1,False,1,1,False,128,32,8,True,0.12760207422138428,128,1,64,512,False,True,False,128,True,64,True,128,True,4,4,256,False,4,1,4,1,4,1,1,3.677370400330092e-05,35,0.12762644006432997,16,0.12761425714285712,1,1,1,True,2048,512,8,1024,False,1,32,1,1
82,128,1,RS,1,1,True,1,128,False,1,32,8,False,0.1450980109415715,512,32,128,128,True,False,False,1,False,64,False,2048,False,4,8,2048,False,8,1,1,12,1,1,1,0.00036157890267152464,35,0.14533758905842858,8,0.14521780000000004,4,1,1,True,256,128,16,1024,True,1,1,32,4
83,128,256,RS,1,1,False,32,32,False,64,16,8,False,0.1627162983469183,32,16,512,64,False,True,True,256,False,256,False,512,True,4,12,2048,True,8,1,1,4,1,1,16,3.790826736602239e-05,35,0.16274141593879593,16,0.16272885714285712,16,8,8,True,1,1024,1,512,False,8,1,32,1
84,64,64,RS,32,1,False,32,64,True,16,16,1,False,0.13122619966854163,1,32,64,1024,False,False,True,16,True,32,True,256,False,16,8,1,False,1,12,8,1,12,1,4,3.9068542593858474e-05,35,0.13125208604574404,4,0.13123914285714283,8,32,1,True,1,2048,4,64,False,8,8,1,1
85,256,128,RS,1,8,False,1,128,False,1,64,1,True,0.12374051669109362,64,64,512,512,False,False,True,64,True,128,True,512,True,8,1,2048,True,16,1,1,4,8,1,16,3.336832177319024e-05,35,0.12376262616604927,8,0.12375157142857145,1,8,1,True,2048,256,12,2048,False,1,8,1,12
86,32,64,RS,1,1,False,8,32,True,512,128,8,True,0.09399633954117836,16,1,1024,1024,True,False,False,16,False,16,True,512,False,16,1,256,False,1,1,1,8,1,8,1,3.407552595907785e-05,35,0.09401891760167877,8,0.09400762857142857,8,8,1,True,512,64,4,256,True,8,1,8,1
87,128,2048,RS,8,1,True,32,64,False,512,64,8,False,0.08559652616442973,64,512,2048,2048,True,True,False,1,True,64,False,512,False,12,4,1,True,1,8,1,8,16,1,8,0.00010128102854363754,35,0.08566363383557027,16,0.08563008,1,8,8,True,1,512,1,128,True,8,8,8,1
88,64,2048,RS,1,8,False,1,64,False,128,32,1,True,0.09097711943698845,16,32,1024,1,True,False,False,256,False,32,False,128,True,12,16,64,True,12,1,1,16,1,1,12,2.361470831874877e-05,35,0.09099276627729726,4,0.09098494285714286,12,1,1,True,256,1024,8,256,True,8,8,1,1
89,32,1024,RS,1,1,False,1,1,False,32,256,32,True,0.20660515573783506,1,32,128,128,True,False,False,32,True,512,False,1024,False,16,8,1,True,1,4,4,1,8,16,1,0.00011138554480648044,35,0.2066789585478792,8,0.20664205714285713,8,32,1,True,1024,512,12,256,False,16,8,1,1
90,64,1024,RS,1,8,False,8,512,False,16,512,32,True,0.19047315121492295,32,32,512,256,False,True,True,64,True,16,False,512,False,8,16,1024,False,1,16,1,16,16,12,1,9.17360632800557e-05,35,0.19053393449936276,1,0.19050354285714285,1,32,1,True,2048,1024,1,1,False,1,8,8,4
