id,speedup,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,T4_J,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,U2_I,RT2_J,cost_mean,RT3_I,RT3_J,points,U4_J,U4_I,T4_Ja,U3_I,U3_J
1,1.0497118472570501,1024,1,64,1,4,2048,1024,64,DLMT,512,True,False,True,False,1,2048,26,False,2,24,8,8,1,8,1.8184799999999999,32,4,329,1,12,1024,1,14
