id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.002900214743171,1024,1024,128,1,1,128,1,RS,True,True,True,False,False,1,1,8,0.08835404857142856,13,4,1,101
2,2.0052183737545843,1,1,256,1,1,128,1,RS,True,False,True,True,False,6,1,8,0.08825190571428573,12,15,1,100
