id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
108,32,1,128,1,512,1,1,1024,22,0.07803867785613439,256,64,1,DLMT,8,True,True,False,256,512,True,1,1,7,2048,1,35,64,1,30,0.08370906857142857,8,True,0.017115867504524592,True,0.08937945928672275
109,8,1,1024,1,1,16,512,128,1,0.1030376747504713,32,512,1,DLMT,32,True,True,False,256,2048,False,14,1,15,1024,1,35,1,12,8,0.10305117142857143,1,False,4.0739230453692964e-05,True,0.10306466810667154
110,1,1,64,1,1,32,512,1,18,0.07356843425426955,16,1,16,DLMT,1,False,True,False,64,1024,True,2,1,3,1,8,35,2048,11,1,0.07402129714285714,1,False,0.0013669501076663249,True,0.07447416003144473
111,32,1,512,1,16,16,512,2048,1,0.09977654960878138,256,256,256,DLMT,1,False,False,True,1024,1,False,5,1,1,256,1,35,1,15,28,0.10146079714285715,1,True,0.005083839736177244,True,0.10314504467693292
112,32,1,1,1,1,16,32,2048,25,0.17154926684752175,64,512,16,DLMT,1,False,True,False,128,2048,False,30,1,26,2048,1,35,1,1,28,0.17219297142857143,32,True,0.0019429987939958634,True,0.1728366760096211
113,1,1,256,1,1,16,1,512,2,0.06385377674601267,16,128,512,DLMT,1,True,True,True,1024,1,False,2,1,9,1,8,35,1,7,1,0.06386496285714285,8,False,3.376486835001623e-05,True,0.06387614896827304
114,32,1,1024,1,64,512,16,1,30,0.10399196385308708,16,512,128,DLMT,1,False,True,True,512,512,True,12,1,5,512,1,35,2048,1,10,0.10715428571428573,32,True,0.00954535316886533,True,0.11031660757548438
115,1,1,1024,1,256,32,32,128,1,0.11731991627663632,256,128,1,DLMT,1,False,False,False,1,512,True,20,1,1,256,1,35,1,1,5,0.11965062857142857,32,False,0.00703517003179927,True,0.12198134086622081
116,1,1,512,1,16,16,1,1,1,0.1280966983514983,128,128,1,DLMT,1,True,True,False,128,1024,False,29,1,1,128,32,35,256,22,24,0.12813728571428568,1,False,0.00012251147384832967,True,0.12817787307707304
117,32,1,256,1,1,1,128,64,30,0.12290863927586727,16,32,256,DLMT,32,True,False,True,1,1,True,4,1,1,2048,1,35,128,21,1,0.12364608571428573,1,False,0.002225955170533423,True,0.12438353215270419
118,1,1,256,1,512,64,32,2048,25,0.0933167499855355,256,16,1,DLMT,8,False,False,False,1,512,False,26,1,1,1,1,35,64,16,1,0.09334103714285714,1,False,7.330989832101031e-05,True,0.09336532430017878
119,1,1,1,1,16,64,32,2048,29,0.14373550045247796,512,32,1,DLMT,1,False,False,True,2048,64,True,3,1,1,1,32,35,128,1,21,0.1464496857142857,1,True,0.008192669192712743,True,0.14916387097609346
120,8,1,256,1,1,32,512,1,25,0.136954666749725,256,1,16,DLMT,1,False,True,True,1,512,True,30,1,1,1024,8,35,1,29,1,0.14166014285714285,8,True,0.01420330796307246,True,0.14636561896456068
121,1,1,256,1,512,128,512,1,19,0.1211282616757729,128,1,64,DLMT,8,True,True,False,1024,2048,False,28,1,1,2048,1,35,2048,1,6,0.12116299999999998,8,False,0.00010485636434121396,True,0.12119773832422706
122,32,1,2048,1,1,16,32,2048,26,0.12130029979533678,128,128,16,DLMT,1,True,False,True,1024,64,False,29,1,1,64,32,35,2048,1,29,0.12822002857142858,1,True,0.020886948862163,True,0.13513975734752037
123,32,1,256,1,512,256,1,1,11,0.2003286060554908,64,1,1,DLMT,8,True,True,True,1,64,False,30,1,1,2048,8,35,128,1,6,0.20038002857142856,1,False,0.00015521698834015843,True,0.20043145108736632
124,1,1,1024,1,32,64,1,256,1,0.17534078734722577,256,64,32,DLMT,32,False,False,False,1024,64,True,27,1,1,2048,1,35,128,22,11,0.17652934285714286,1,True,0.0035876114453002005,True,0.17771789836705995
125,8,1,256,1,512,64,1,1,24,0.1068941220765693,1,64,256,DLMT,1,False,True,True,1024,256,False,14,1,1,1,8,35,256,9,1,0.10778882857142859,1,True,0.0027006389136722477,True,0.10868353506628788
126,32,1,2048,1,512,256,1,512,1,inf,64,128,64,DLMT,1,True,True,False,64,128,True,2,1,1,1,1,1,2048,25,24,inf,32,False,inf,False,inf
