id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
14,False,False,1,1,2,2,5.837418707669546,False,DLMT,True,28,1,1024,True,10,1024,1,4,2,4,0.00027636931812333664,5.83759,True,128,16,8,5.837761292330454,1024
15,True,True,2048,512,4,32,8.559754845951566,False,DLMT,False,1,22,2048,False,10,2048,5,1,1,32,0.0006843456728875105,8.560179000000002,True,64,2048,32,8.560603154048437,2048
16,True,True,32,2048,2,2,5.568602779863135,False,DLMT,True,25,1,8,True,10,256,18,1,4,2,0.003795158099473543,5.570955,True,2,32,2048,5.573307220136864,64
17,False,False,2,16,16,1,4.560486803351554,False,DLMT,True,1,17,16,False,10,64,20,1,4,4,9.066973034051372e-05,4.560543,True,1,64,1,4.560599196648446,1024
18,False,True,1,256,8,2,4.4168474309700505,False,DLMT,False,16,1,1,True,10,2,1,16,8,16,0.00010901834707977805,4.416915,True,2048,64,1,4.41698256902995,2048
19,True,True,16,2,32,2,11.721575703862868,False,DLMT,False,1,15,2048,False,10,16,1,24,32,2,0.0004586937976475293,11.72186,True,2048,512,1,11.722144296137131,512
20,True,False,4,1,8,1,5.935764808839011,False,DLMT,False,11,1,1024,True,10,2048,1,2,1,16,0.004824483910222872,5.9387550000000005,True,1,256,32,5.94174519116099,512
21,False,True,512,128,4,2,5.531351918860514,False,DLMT,True,1,30,128,False,10,2048,13,1,2,16,0.000172768631412018,5.531459000000001,True,1,1,1,5.531566081139488,64
22,True,False,8,64,4,4,6.178699884912525,False,DLMT,True,16,1,128,False,10,16,14,1,8,16,0.005571382323983815,6.1821530000000005,True,64,2048,32,6.1856061150874755,2048
23,True,True,256,512,32,1,5.839189358664553,False,DLMT,False,1,11,2048,True,10,2048,1,3,2,4,0.001370842441712269,5.840038999999999,True,8,2,512,5.840888641335445,16
24,False,False,1,1024,1,4,6.230352573800654,False,DLMT,False,3,1,4,False,10,512,1,10,2,4,0.0006331547993976036,6.230745000000001,True,1,512,2,6.231137426199347,512
25,True,False,4,4,16,2,7.0080482809896205,False,DLMT,True,7,1,2048,False,10,8,28,1,2,2,0.0013451527794268417,7.008882,True,64,2,4,7.009715719010379,4
26,False,True,2,2048,2,8,6.230863806727917,False,DLMT,False,1,8,256,True,10,128,27,1,16,1,0.0005472668453323465,6.231202999999999,True,16,8,1,6.231542193272081,256
27,True,False,1,2,8,8,4.789555576106341,False,DLMT,True,1,13,1,True,10,1024,1,13,8,1,0.00028303533348330385,4.789731000000001,True,2048,2,2,4.78990642389366,512
28,True,False,2,1,1,32,6.109506064878015,False,DLMT,True,1,14,512,True,10,2,30,1,1,4,0.0002499779990317058,6.109661,True,256,1,2048,6.109815935121985,256
29,True,False,128,256,8,2,7.060384810659879,False,DLMT,True,30,1,512,True,10,1024,30,1,1,32,0.00024393441741582157,7.060536000000001,True,2,8,16,7.060687189340123,8
30,False,False,128,2048,1,2,5.82598447870719,False,DLMT,False,25,1,1,True,10,1,4,1,4,2,0.00016541160781520373,5.826086999999999,True,1,1,2,5.826189521292808,128
31,True,True,8,32,32,1,7.082595638718256,False,DLMT,False,1,30,512,False,10,1,1,12,8,2,0.005434637430408666,7.085964,True,1,32,1,7.089332361281744,512
32,False,True,2,1024,8,1,4.377406895270853,False,DLMT,True,1,8,16,True,10,4,1,26,32,2,7.277362159463201e-05,4.377452,True,8,8,8,4.377497104729147,512
33,True,True,64,1,8,1,4.365745804146182,False,DLMT,True,1,3,64,False,10,1,22,1,4,2,0.001941280247671678,4.366949,True,1,1,256,4.368152195853818,512
34,False,False,16,128,4,32,6.469583905241554,False,DLMT,True,1,12,16,True,10,1,29,1,4,2,0.000264756491893903,6.469748,True,2,128,32,6.469912094758446,1
35,True,True,2,64,2,4,4.377924487451461,False,DLMT,True,1,9,64,True,10,1,1,19,2,8,0.00079625121663967,4.378418000000001,True,8,1,64,4.378911512548541,2
36,True,True,2048,2048,1,4,7.495141369220295,False,DLMT,True,26,1,1024,False,10,1,15,1,4,16,0.0026163984788252956,7.496763,True,8,16,32,7.498384630779705,64
37,False,False,4,8,16,1,6.569393874832303,False,DLMT,False,30,1,2048,False,10,512,1,3,1,32,0.00019381434415425135,6.569514,True,2048,1024,2,6.569634125167696,2048
38,True,False,128,256,1,4,5.830852795923799,False,DLMT,True,15,1,2048,True,10,1,1,6,8,1,0.005615088690305669,5.834333,True,512,32,32,5.837813204076201,1
39,False,True,1,1,1,8,6.153939816614401,False,DLMT,True,22,1,2048,False,10,2,11,1,16,1,0.00019874858490068033,6.154063,True,2048,256,2048,6.154186183385598,1
40,True,False,64,1024,4,16,7.029508276905841,False,DLMT,False,1,24,128,True,10,1024,28,1,4,1,0.001437125255501451,7.030399,True,1,8,1024,7.031289723094159,16
41,True,True,2048,1,8,16,7.645784479240274,False,DLMT,True,1,30,128,True,10,1,1,25,16,2,0.01197899365556221,7.6532089999999995,True,64,1024,1024,7.660633520759725,1024
42,True,False,8,64,2,4,9.150587939475713,False,DLMT,False,1,26,8,False,10,1,14,1,2,1,0.0011020748613411434,9.151271,True,2,128,64,9.151954060524286,1
43,False,True,32,1,1,1,5.85672017168835,False,DLMT,False,1,26,256,True,10,128,1,13,4,8,9.491575211744493e-05,5.8567789999999995,True,32,2,64,5.856837828311649,2048
44,True,False,16,256,1,16,7.061371083569034,False,DLMT,False,3,1,1,True,10,1024,1,2,1,16,0.0007614072497685406,7.0618430000000005,True,1,128,4,7.062314916430967,1024
45,True,True,1,64,2,16,6.964276446600232,False,DLMT,False,1,24,8,True,10,4,4,1,2,16,0.0013013227885500754,6.965083,True,1,32,1,6.965889553399768,1
46,False,False,8,128,1,2,5.833918185982259,False,DLMT,False,21,1,512,False,10,16,1,11,1,4,7.553145040323061e-05,5.833965000000001,True,16,64,128,5.834011814017743,128
47,False,False,2048,2,2,32,5.963391107010475,False,DLMT,True,10,1,8,True,10,2048,1,14,4,8,8.856635930189457e-05,5.963445999999999,True,1,16,2,5.963500892989524,1024
48,True,True,2,8,2,2,10.290186339248367,False,DLMT,False,1,2,32,False,10,1,29,1,4,32,0.0070404900397628796,10.294550000000001,True,4,256,2,10.298913660751635,2048
49,True,False,2,2048,8,1,4.37984881663108,False,DLMT,False,1,14,1,True,10,4,1,11,8,2,0.002393022356769788,4.381332,True,1024,4,4,4.382815183368919,4
50,False,True,128,1,1,1,6.504178093277933,False,DLMT,False,26,1,512,True,10,1024,1,18,32,1,0.00020475595229441313,6.5043050000000004,True,64,2048,128,6.5044319067220675,2048
51,False,False,1,2048,8,16,6.088096621449222,False,DLMT,True,1,8,1,True,10,8,1,27,8,16,0.0003474996402876682,6.088312,True,1,64,64,6.088527378550778,128
52,True,True,512,1,32,4,7.370520444499026,False,DLMT,True,8,1,1,False,10,512,1,1,2,16,0.0006382037292276392,7.370915999999999,True,1024,8,4,7.371311555500973,64
53,False,False,256,2048,1,2,5.942223101278712,False,DLMT,False,1,29,2048,True,10,1,1,1,1,1,8.212186067070961e-05,5.942273999999999,True,4,1,16,5.942324898721287,2048
54,False,True,16,256,4,8,6.636237983912139,False,DLMT,True,7,1,32,False,10,32,1,8,2,1,0.0002517220689569241,6.636394,True,16,256,8,6.636550016087861,256
55,False,False,256,8,1,4,5.81926333202867,False,DLMT,True,10,1,128,True,10,2048,29,1,16,2,0.00022373198251480496,5.819402,True,1,4,2,5.819540667971331,512
56,False,True,1,64,8,1,6.410441142528585,False,DLMT,True,1,21,1024,True,10,256,1,8,1,16,0.00010787029248139179,6.410507999999998,True,64,512,8,6.410574857471412,1
57,False,False,16,1,4,8,5.929125463459892,False,DLMT,True,1,30,2048,True,10,1024,1,21,8,16,8.960468737731553e-05,5.929181,True,2048,64,128,5.929236536540108,256
58,False,False,1,128,1,1,6.475704941501949,False,DLMT,False,19,1,2048,False,10,2048,1,15,1,32,0.00045508350882004497,6.475986999999999,True,128,32,2,6.476269058498049,32
59,False,False,128,1024,32,2,5.873350639448512,False,DLMT,True,1,14,8,True,10,1,6,1,4,8,0.0001215894732286124,5.873426,True,4,16,64,5.873501360551488,2048
60,False,True,1,2048,16,2,4.808259740871374,False,DLMT,True,1,5,128,False,10,64,1,22,4,8,0.00014078707327019074,4.8083469999999995,True,2,2048,4,4.808434259128625,2048
61,False,True,256,4,1,16,6.046784182971534,False,DLMT,False,4,1,4,True,10,512,7,1,16,1,0.00021429185705482473,6.046917,True,1,8,1,6.047049817028466,1
62,True,False,8,64,2,32,4.9334215243946105,False,DLMT,True,1,7,1,True,10,512,9,1,16,4,0.00835030185083156,4.938597,True,1,2,1,4.943772475605389,64
63,False,True,8,1024,8,1,4.380484788241367,False,DLMT,False,13,1,256,True,10,512,2,1,4,2,6.165225056720041e-05,4.380522999999999,True,64,2048,256,4.380561211758631,1
64,True,True,2048,1024,4,2,4.609762843048382,False,DLMT,False,6,1,16,True,10,2048,1,30,16,4,0.008156175329160131,4.6148180000000005,True,4,64,1,4.619873156951619,1024
65,True,False,1,256,1,32,4.384687000125931,False,DLMT,False,1,1,1,True,10,64,12,1,4,2,0.00206358522964271,4.385966000000001,True,2048,16,64,4.387244999874071,1
66,True,True,32,1,1,4,6.025500841305977,False,DLMT,False,26,1,32,False,10,32,1,21,1,8,0.0002229102958590591,6.025639,True,8,256,4,6.025777158694023,256
67,False,True,4,2048,8,4,6.557084191403087,False,DLMT,True,1,11,256,False,10,1,1,16,1,8,0.00019814388711238593,6.557207000000001,True,4,32,256,6.557329808596915,256
68,True,True,64,128,8,4,6.361852201455101,False,DLMT,False,1,17,2048,True,10,512,1,29,16,2,0.01178905632355714,6.369159000000001,True,4,8,32,6.3764657985449,64
69,False,True,1,2,2,2,4.7359048417242295,False,DLMT,False,9,1,2048,True,10,512,17,1,16,1,8.899438184498245e-05,4.73596,True,2048,8,1,4.736015158275771,512
70,True,True,1024,128,1,32,6.848417521594924,False,DLMT,False,26,1,512,True,10,1024,1,25,4,1,0.0032502332224011794,6.850432,True,2,1024,1,6.852446478405075,1
71,True,True,256,2048,2,16,7.646028368098988,False,DLMT,True,20,1,1,True,10,512,1,5,32,4,0.022476191603561443,7.659959000000001,True,2048,1,64,7.673889631901013,16
72,False,True,2,1024,1,16,6.1921748075402085,False,DLMT,True,13,1,2048,True,10,128,1,26,4,8,0.0002019900987671182,6.1922999999999995,True,64,128,512,6.19242519245979,1
73,False,False,2,512,2,16,6.084692699058996,False,DLMT,False,30,1,256,True,10,4,1,8,2,16,0.0001408545348932553,6.08478,True,16,32,16,6.084867300941005,1024
74,True,False,1,1,8,16,5.929154953699844,False,DLMT,False,6,1,1024,True,10,8,1,6,4,16,0.0025541448666822346,5.930738,True,32,16,64,5.932321046300156,16
75,True,True,4,1,1,32,5.5087193977068685,False,DLMT,False,1,7,1024,True,10,4,1,12,2,16,0.0010787474217813554,5.5093879999999995,True,16,16,2,5.5100566022931305,128
76,True,True,1,1024,32,4,6.745438514627643,False,DLMT,True,10,1,128,True,10,16,20,1,8,1,0.005783339951965357,6.749022999999999,True,32,256,256,6.752607485372356,1024
77,False,False,1024,512,8,16,4.5013029184950755,False,DLMT,False,17,1,64,False,10,1,1,16,8,8,6.30555310816945e-05,4.501341999999999,True,8,8,128,4.501381081504923,128
78,False,True,1024,2,8,4,5.8270941112460415,False,DLMT,True,1,2,32,True,10,2048,1,30,1,1,0.0002611972434770335,5.827256,True,2,4,1,5.827417888753959,2048
79,False,True,128,2048,8,1,4.4184166850882765,False,DLMT,True,3,1,128,True,10,2048,10,1,32,4,0.00017959955456510034,4.418528,True,128,64,32,4.418639314911724,512
80,False,True,512,1024,2,16,4.487133883062492,False,DLMT,False,7,1,1,True,10,2048,1,27,4,32,0.00043742999439909185,4.487405000000001,True,4,2,128,4.48767611693751,256
81,True,False,256,1024,1,1,6.421047545141175,False,DLMT,False,1,6,2048,True,10,2048,15,1,16,1,0.010326728233085208,6.427448,True,32,8,128,6.4338484548588255,8
82,True,False,512,32,16,2,6.037518135335805,False,DLMT,True,8,1,256,True,10,512,1,15,1,1,0.0001562849960809256,6.037615,True,1,32,4,6.037711864664194,128
83,False,True,2048,1,16,1,5.963867285548499,False,DLMT,False,27,1,16,False,10,2048,1,1,2,16,0.00023026072179159417,5.96401,True,8,1,8,5.964152714451501,16
84,False,False,4,512,1,8,6.014336272758158,False,DLMT,True,1,26,128,True,10,64,1,30,8,4,0.00019801262585997185,6.014459,True,64,32,256,6.0145817272418425,1
85,True,False,16,128,2,16,7.032712729666145,False,DLMT,True,1,6,2048,True,10,128,24,1,2,16,0.0013137735725762252,7.033527000000001,True,128,8,8,7.034341270333857,16
86,True,True,1,256,1,1,7.259088859974717,False,DLMT,False,1,24,1024,False,10,512,1,27,16,8,0.011044199563571753,7.265934,True,8,256,256,7.272779140025282,1024
87,False,True,1024,256,8,1,4.443373152936163,False,DLMT,False,1,16,1024,False,10,1,30,1,8,1,0.00014173566946968865,4.443461,True,8,8,4,4.443548847063838,512
88,False,False,8,1024,16,2,5.895596569050209,False,DLMT,False,1,2,512,True,10,1,14,1,32,4,0.00013461054936368203,5.8956800000000005,True,1,1,256,5.895763430949792,4
89,True,True,16,256,4,1,4.372402143075862,False,DLMT,True,1,3,2,False,10,32,1,20,1,4,5.4626001135039594e-05,4.372436,True,1,8,16,4.3724698569241385,128
90,False,True,64,128,2,32,4.491554275096387,False,DLMT,False,20,1,256,True,10,64,1,20,8,16,0.0009740718659318335,4.492158,True,256,8,64,4.4927617249036125,128
91,True,False,1024,1024,4,1,6.491007730442332,False,DLMT,False,1,7,128,False,10,1,28,1,2,8,0.0019139707416782456,6.4921940000000005,True,64,16,1,6.493380269557669,16
92,False,True,256,1,2,16,6.81466845745093,False,DLMT,False,6,1,128,True,10,256,8,1,2,4,0.000415528579041242,6.814926,True,16,16,4,6.81518354254907,32
93,False,True,1,128,1,32,7.249875289674087,False,DLMT,True,3,1,1024,False,10,4,11,1,16,8,0.0001931450232337507,7.249995000000001,True,16,64,8,7.250114710325915,64
94,False,True,4,1,4,1,5.441426574852405,False,DLMT,True,19,1,512,True,10,512,1,17,16,8,0.000310465779112599,5.441618999999999,True,2,32,128,5.441811425147594,32
95,True,False,2048,16,16,1,6.916516645116002,False,DLMT,False,1,30,1024,True,10,2048,1,8,32,1,0.00023774776549945954,6.916664,True,1024,128,16,6.916811354883998,1
96,True,True,2,2048,32,4,6.745851641728356,False,DLMT,False,30,1,32,False,10,1,18,1,4,8,0.002740193423829869,6.7475499999999995,True,1,1,512,6.749248358271643,64
97,False,True,8,1024,4,32,8.17348949834381,False,DLMT,True,1,10,64,False,10,256,23,1,4,32,0.00022346364357508537,8.173627999999999,True,32,128,2,8.173766501656187,2048
98,True,True,32,32,1,1,5.034524460107218,False,DLMT,False,1,21,8,False,10,64,9,1,8,8,0.004029622314808343,5.037022,True,8,4,32,5.039519539892782,512
99,True,True,16,1,8,2,6.689048366366008,False,DLMT,False,1,19,1,False,10,256,1,9,16,1,0.011754908081308114,6.696334,True,16,64,512,6.703619633633992,2048
100,True,True,2048,1,4,2,5.796242064482815,False,DLMT,False,1,20,2048,False,10,1,12,1,32,4,0.01927239634814513,5.808187,True,256,2048,1,5.820131935517185,1
101,False,False,8,256,32,2,5.827697874637991,False,DLMT,True,19,1,512,True,10,64,22,1,8,2,0.0001147562634455819,5.827769000000001,True,128,32,4,5.827840125362011,2048
102,True,False,32,2048,2,16,7.650258062898978,False,DLMT,False,26,1,1,True,10,128,2,1,4,32,0.0028702022576814726,7.652036999999998,True,8,128,1024,7.653815937101019,1
103,False,False,16,4,1,2,4.384517834384315,False,DLMT,True,13,1,256,True,10,1,1,27,16,2,0.00011320777358447785,4.384588000000001,True,256,8,4,4.384658165615686,2048
104,False,False,512,1,8,2,5.831921421973427,False,DLMT,True,11,1,1024,True,10,2048,20,1,1,2,8.967162315919428e-05,5.831977,True,512,64,8,5.832032578026573,1
105,True,False,2,32,16,1,3.4564862993298426,False,DLMT,True,1,18,1,True,10,2048,25,1,32,1,0.009859228215230675,3.4625969999999997,True,16,2048,1,3.4687077006701568,1
106,False,True,2,2048,1,4,5.862812923648707,False,DLMT,True,1,13,64,True,10,4,1,1,32,2,6.466065264123864e-05,5.862852999999999,True,1,1,2048,5.862893076351292,32
107,True,False,2,512,2,1,6.936981129734617,False,DLMT,False,1,12,16,True,10,32,29,1,1,32,0.0007242237223399665,6.937430000000001,True,16,1024,32,6.937878870265385,1
108,False,False,64,64,1,1,5.992729212086392,False,DLMT,True,9,1,2048,False,10,1,1,8,2,2,0.00015454772725605035,5.992824999999999,True,4,16,64,5.992920787913606,2048
109,False,True,2,256,16,8,6.869752682248227,False,DLMT,False,1,22,32,True,10,32,14,1,2,8,0.0002909312633594146,6.869932999999999,True,16,1,4,6.870113317751771,256
110,False,False,1,256,8,16,5.848206942493614,False,DLMT,False,4,1,128,True,10,512,1,23,8,1,0.00022758734586960522,5.848348,True,4,4,128,5.848489057506385,1024
111,True,False,512,2,2,16,9.296649604816364,False,DLMT,True,14,1,512,False,10,512,12,1,1,4,0.00011357816691589718,9.296719999999997,True,8,2,1,9.29679039518363,16
112,False,True,8,1,1,4,6.259922460084681,False,DLMT,False,13,1,2048,False,10,2048,26,1,1,16,0.00011058480908323198,6.259990999999999,True,2048,2048,4,6.260059539915318,1
113,True,False,1,2048,1,4,5.834084126121541,False,DLMT,True,24,1,1,True,10,512,1,30,16,2,0.0006064486787848465,5.834459999999999,True,1,1,4,5.834835873878458,64
114,False,True,2,32,4,8,6.313563729292536,False,DLMT,True,29,1,1,True,10,4,1,15,8,2,0.00021341040274554867,6.313696,True,512,1,4,6.313828270707464,1024
115,False,True,256,256,8,16,10.937719066911699,False,DLMT,True,1,29,32,False,10,512,5,1,32,2,0.00030805843601492663,10.93791,True,8,32,4,10.938100933088302,1
116,False,False,1,1024,4,1,10.851082545724266,False,DLMT,False,28,1,512,False,10,8,1,16,1,2,0.004432843331316737,10.85383,True,32,1,2,10.856577454275735,64
117,False,True,1024,16,4,32,4.756736681518955,False,DLMT,False,13,1,512,False,10,2048,1,24,4,32,0.00010377379245257028,4.756801,True,64,2,2,4.756865318481045,32
118,False,False,1024,1,32,2,5.834080202984189,False,DLMT,True,22,1,1,False,10,1,1,10,1,8,4.9689032995211535e-05,5.834110999999999,True,32,2,2048,5.83414179701581,32
119,False,True,128,128,4,4,6.867023185185921,False,DLMT,False,3,1,128,False,10,1,1,1,16,8,0.000102961157724694,6.867087,True,4,16,32,6.867150814814078,32
120,False,True,64,2048,16,2,6.152657722040919,False,DLMT,True,7,1,128,False,10,256,12,1,32,4,0.00023762365202158628,6.152805,True,4,256,8,6.152952277959081,1
121,True,True,2,32,32,2,6.612685152381497,False,DLMT,True,1,17,2048,True,10,16,29,1,4,8,0.0028813519396284344,6.614470999999999,True,128,64,32,6.6162568476185015,256
122,True,True,32,1024,8,2,6.2573183149994795,False,DLMT,True,1,27,2048,True,10,512,1,1,2,2,0.0013692994559262681,6.258167,True,256,2048,32,6.259015685000521,1
123,True,True,8,1,16,1,5.852355697534363,False,DLMT,False,3,1,2048,False,10,64,13,1,2,32,0.0011718429928962884,5.853082000000001,True,2,8,2048,5.853808302465638,256
124,False,True,16,1,2,32,4.3926766961874515,False,DLMT,False,7,1,1,True,10,128,1,5,2,1,0.00011665761869671654,4.392749,True,128,2,512,4.392821303812549,256
125,True,True,512,1024,2,1,7.521676876598361,False,DLMT,True,1,26,2048,False,10,2048,1,13,1,32,0.0006245990714050028,7.522064,True,16,256,2,7.522451123401639,1
126,True,False,128,2048,16,8,6.149987721061543,False,DLMT,False,1,18,4,False,10,512,19,1,8,4,0.00596532522164546,6.153685,True,2,8,2048,6.157382278938457,1
127,False,False,128,512,4,4,5.870729349696323,False,DLMT,True,1,9,1,True,10,512,7,1,32,1,0.00010753604047012993,5.870796,True,2,1,128,5.870862650303677,16
128,False,True,2,64,4,32,11.462353980372251,False,DLMT,True,18,1,8,False,10,2,4,1,16,1,0.015014672823608383,11.471660000000002,True,4,64,2,11.480966019627752,512
129,True,True,256,1,8,16,5.525056137987188,False,DLMT,True,1,7,16,False,10,1,9,1,1,32,0.00014014635207522505,5.525143,True,16,8,2,5.525229862012812,128
130,True,False,16,32,2,1,6.690373605629573,False,DLMT,False,1,16,1024,False,10,256,1,30,2,8,0.0011526300360480642,6.691088000000001,True,256,32,2,6.691802394370428,512
131,False,False,1,1,16,1,4.405000911769778,False,DLMT,True,1,9,1,True,10,128,3,1,32,4,0.0001776203817134801,4.405111,True,1,16,512,4.405221088230221,16
132,False,True,64,2048,16,1,4.4400444459941,False,DLMT,True,8,1,1024,False,10,64,3,1,1,16,0.00012190159966138522,4.44012,True,256,2,512,4.440195554005901,4
133,False,False,2,2048,16,8,6.176402064695703,False,DLMT,True,1,24,2048,False,10,1024,1,11,32,2,0.0003516248000354822,6.176620000000001,True,8,256,64,6.176837935304298,2048
134,False,False,256,4,1,4,6.15651243887061,False,DLMT,True,2,1,16,True,10,2048,1,10,1,32,0.00023324021951620007,6.156657,True,8,64,1,6.15680156112939,512
135,True,True,2,8,2,8,6.1478407914691955,False,DLMT,False,2,1,2048,True,10,8,1,13,4,32,0.002899682051536103,6.149638,True,64,32,1,6.151435208530805,256
136,False,True,32,512,4,2,6.1130443121604,False,DLMT,False,1,26,8,False,10,32,6,1,1,8,6.726068688310811e-05,6.113086,True,1,1,8,6.1131276878396,16
137,False,True,16,64,1,8,4.500016803351555,False,DLMT,True,1,21,4,True,10,64,1,11,16,2,9.066973034043437e-05,4.500073,True,1,2,64,4.500129196648446,8
138,True,True,2,64,8,1,5.8710524714559815,False,DLMT,True,1,16,2048,True,10,2,7,1,1,32,0.0004671359545141729,5.871342,True,4,2,1,5.871631528544019,64
139,False,False,16,128,2,2,5.8954854061355535,False,DLMT,False,1,2,1024,True,10,256,6,1,4,4,9.615092303248117e-05,5.895545,True,128,1,8,5.895604593864447,64
140,False,True,1,1024,1,16,6.586075258754223,False,DLMT,True,1,20,32,True,10,1024,2,1,2,2,0.00022707707942461213,6.586216,True,1,32,8,6.586356741245778,128
141,True,True,512,1024,16,1,4.636671138761254,False,DLMT,False,6,1,2048,False,10,1024,9,1,1,8,0.0020520674940168308,4.637942999999999,True,1024,4,1024,4.639214861238744,2048
142,False,False,512,1,1,32,5.922633767826315,False,DLMT,False,1,6,8,False,10,1024,1,25,4,16,0.00026336476605657514,5.922797000000001,True,2,16,128,5.922960232173687,16
143,True,True,4,2048,16,1,4.71198141216929,False,DLMT,False,24,1,1,True,10,1,30,1,8,16,0.0001784264554376043,4.712092000000001,True,512,1,2,4.7122025878307126,512
144,False,False,128,1,32,4,5.862138709008452,False,DLMT,True,2,1,1,True,10,1024,1,27,8,1,0.0001505191017777842,5.8622320000000006,True,1024,16,64,5.862325290991549,16
145,False,True,128,8,4,16,7.017036642136467,False,DLMT,False,1,12,1024,True,10,1024,1,15,4,2,0.00016998823488702263,7.017142,True,128,1,2,7.017247357863533,2048
146,False,False,32,16,16,8,6.351639355128253,False,DLMT,False,1,11,8,True,10,2048,8,1,8,2,0.0007706497258807224,6.352117000000001,True,8,64,1,6.352594644871749,256
147,True,True,1,4,2,32,6.34199708686475,False,DLMT,False,1,5,2048,False,10,8,1,19,16,4,0.006166414598451857,6.3458190000000005,True,1,2,1,6.349640913135251,16
148,False,False,4,2048,2,32,4.410668207985174,False,DLMT,True,1,25,1,False,10,64,30,1,4,16,0.0001271259218255611,4.410746999999999,True,1,2,2048,4.4108257920148235,1
149,False,False,256,512,1,16,6.114614407059228,False,DLMT,False,30,1,1,False,10,1024,25,1,2,2,0.00010583005244253001,6.11468,True,2048,16,1,6.114745592940772,16
150,True,False,1,512,2,8,6.223762620047871,False,DLMT,True,7,1,128,False,10,2048,14,1,1,4,0.0032113518960090316,6.225752999999999,True,128,16,32,6.227743379952128,1024
151,True,False,1,64,4,4,7.13106480545806,False,DLMT,False,1,6,1,True,10,4,16,1,8,4,0.00566347640588365,7.134575000000001,True,8,1,64,7.138085194541942,128
152,True,False,8,1,4,2,5.835696816146842,False,DLMT,False,29,1,1024,False,10,64,21,1,2,4,0.0012297353373796705,5.836459,True,256,1,1024,5.837221183853157,4
153,True,True,512,64,16,4,17.050963576089167,False,DLMT,True,27,1,256,False,10,512,1,15,16,2,0.00026851443164297914,17.05113,True,1,128,2,17.051296423910834,1
154,False,False,4,16,2,32,6.669221356611467,False,DLMT,False,18,1,2048,True,10,2048,28,1,4,4,0.00035115381245261147,6.669439,True,32,2,4,6.6696566433885325,16
155,False,True,8,32,8,16,7.851317296710522,False,DLMT,False,23,1,256,False,10,512,23,1,1,1,0.00371526580475751,7.853620000000001,True,16,16,2,7.8559227032894805,1024
156,True,True,4,512,32,2,6.675381510116049,False,DLMT,True,21,1,512,False,10,1024,1,3,4,1,0.0032615457991572137,6.677403,True,512,256,64,6.679424489883951,1
