id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,T1_K,technique,speedup,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,points
1,1,1,512,1,128,32,16,512,30,64,512,512,DLMT,1.0695238176655226,1,True,False,False,256,1,False,1,1,17,2048,1,64,25,1,0.048127062857142855,32,False,548
