id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
51,1,1,2048,False,1,32,128,512,2048,4,0.1196711077382859,256,128,1,DLMT,1,False,False,True,2048,128,True,8,1,7,512,1,35,2048,1,4,0.12124931428571428,1,False,0.004763758886614217,True,0.12282752083314266
52,1,8,64,False,8,128,512,128,1,26,0.18469657233835227,32,64,1,DLMT,32,False,False,True,1,1,False,22,1,16,1024,1,35,1024,1,29,0.1867505142857143,1,True,0.006199748835333936,True,0.18880445623307632
53,1,8,512,False,8,16,1,16,256,1,0.18747796601047062,1,128,64,DLMT,1,False,True,True,2048,1,True,14,7,1,512,1,35,512,25,10,0.19376591428571424,1,True,0.018979942469236052,True,0.20005386256095786
54,8,1,2048,False,8,16,256,128,2048,25,0.17204410318460253,16,512,1,DLMT,1,True,True,True,256,2048,False,8,1,1,2048,32,35,128,1,29,0.17210734285714285,1,False,0.00019088664442649714,True,0.17217058252968317
55,1,8,1024,False,8,16,32,128,256,19,0.17332641499438323,256,64,128,DLMT,1,True,False,True,512,512,False,1,28,28,128,1,35,128,28,1,0.17350034285714286,32,False,0.0005249949084301187,True,0.1736742707199025
56,1,8,64,False,8,512,128,16,1,8,0.18285074256434075,64,16,128,DLMT,1,True,False,True,2048,1,True,1,27,18,2048,32,35,1,1,5,0.1853933428571429,1,False,0.007674746223604706,True,0.18793594314994505
57,8,1,128,False,8,128,1,1,1024,29,0.10301875772706584,1,64,256,DLMT,8,False,False,False,2048,1024,True,1,26,12,1,1,35,512,1,13,0.10535434285714286,8,True,0.007049878507333532,True,0.10768992798721988
58,1,32,2048,False,1,64,16,256,1,1,0.27605576425433265,64,128,512,DLMT,1,True,False,False,128,512,False,1,27,26,512,1,35,2048,6,15,0.27611908571428573,32,False,0.00019113351674807997,True,0.2761824071742388
59,1,1,256,False,8,1,512,1,2048,4,0.160518191785662,256,128,512,DLMT,8,False,True,True,1,1,False,17,21,1,256,1,35,512,28,1,0.16063214285714286,8,False,0.0003439571520538294,True,0.1607460939286237
60,1,1,1,False,8,32,128,16,1,29,0.23871954305072288,256,512,512,DLMT,1,True,True,True,512,512,False,13,1,28,1,1,35,1,27,1,0.23997682857142863,1,True,0.0037950704754285366,True,0.24123411409213438
61,32,1,256,False,1,32,128,1,1024,28,0.14401551914276123,1,128,128,DLMT,8,True,True,True,512,256,False,28,1,19,2048,8,35,1024,1,5,0.14406225714285717,1,False,0.00014107694817411725,True,0.1441089951429531
62,1,8,2048,False,1,32,512,32,2048,29,0.15336059673355376,512,64,128,DLMT,8,False,True,False,2048,2048,False,1,4,30,128,1,35,1024,10,1,0.15339702857142856,1,False,0.00010996817350339775,True,0.15343346040930336
63,1,8,2048,False,8,128,1,1,512,11,0.23018344305991179,32,32,16,DLMT,8,False,False,True,256,128,True,25,8,1,1,8,35,256,1,10,0.23374008571428567,1,False,0.010735596097286894,True,0.23729672836865956
64,1,1,256,False,1,32,512,64,2048,1,0.09830651780132188,1,1,64,DLMT,1,True,False,True,256,1024,True,1,6,17,128,1,35,128,11,28,0.10227226857142857,8,True,0.011970474019371196,True,0.10623801934153526
65,1,1,1024,False,32,512,1,512,1,26,0.181870594433536,32,1,64,DLMT,1,False,True,False,2048,1024,True,1,6,20,512,8,35,512,22,1,0.18399657142857148,8,False,0.006417183998723225,True,0.18612254842360695
66,1,1,256,False,32,32,64,1,1024,22,0.24962999937763797,128,256,16,DLMT,1,False,False,True,1,2048,False,24,1,22,64,1,35,1,28,1,0.2496864,32,False,0.00017024322096845552,True,0.24974280062236204
67,1,8,1,False,1,32,1,256,64,25,0.1089177329797995,1,256,512,DLMT,1,True,False,False,1024,1024,False,23,2,1,128,32,35,512,19,1,0.10895948571428572,1,False,0.00012602910580577904,True,0.10900123844877195
68,1,8,1,False,8,32,16,256,64,21,0.17337276250882905,512,128,128,DLMT,1,False,True,True,1,256,False,14,1,7,512,8,35,1,1,29,0.1743384285714286,8,True,0.0029148277801192813,True,0.17530409463402813
69,32,1,64,False,1,32,32,256,1024,10,0.1210673397249868,1,16,512,DLMT,1,False,True,True,2048,1,False,27,2,1,2048,8,35,256,1,29,0.12108682857142856,1,False,5.882637198413899e-05,True,0.12110631741787033
70,1,1,1,False,32,64,32,256,128,1,0.17814352960399377,32,64,64,DLMT,1,True,True,False,64,2048,False,1,24,3,1,8,35,1,26,16,0.1783896857142857,8,False,0.000743013238544955,True,0.17863584182457765
71,32,1,512,False,1,512,16,512,2048,28,inf,16,128,32,DLMT,1,False,False,True,512,64,False,23,16,1,512,1,1,2048,1,26,inf,8,False,inf,False,inf
72,1,1,128,False,32,32,32,512,256,15,0.17964634533358284,1,32,1,DLMT,8,False,True,False,128,1024,True,1,12,25,1,1,35,512,2,1,0.1804591142857143,1,True,0.0024533134302283464,True,0.18127188323784574
73,8,1,512,False,8,32,64,16,256,19,0.09789244592881834,1,32,1,DLMT,1,False,True,False,512,1,False,2,1,21,128,8,35,1,1,29,0.09790938285714287,8,False,5.112350024744939e-05,True,0.09792631978546741
74,8,8,256,False,1,512,64,64,1,19,0.23137976456111786,512,128,1,DLMT,1,False,False,True,1024,512,False,1,29,8,2048,1,35,1024,26,1,0.2314161714285714,8,False,0.00010989280119781261,True,0.23145257829602495
75,8,1,64,False,1,16,16,256,512,24,0.09640690324075565,512,16,128,DLMT,1,False,False,False,2048,1,True,2,1,15,2048,1,35,512,1,16,0.09697386285714286,8,False,0.0017113469180044306,True,0.09754082247353008
76,1,32,1,False,1,512,1,64,1024,1,0.19141511306122902,512,512,16,DLMT,1,False,False,True,512,2048,False,1,2,4,1,8,35,2048,2,2,0.19218431428571428,1,True,0.00232180583378454,True,0.19295351551019954
77,8,8,1024,False,1,1,32,512,512,16,0.15365040811318917,32,64,512,DLMT,8,False,False,False,256,512,False,22,1,23,64,8,35,2048,1,13,0.15483185714285716,1,True,0.003566160793929975,True,0.15601330617252515
78,1,8,256,False,8,64,512,512,1024,2,0.2706531106205629,64,32,512,DLMT,8,True,False,False,2048,1024,True,1,1,2,512,8,35,1,1,3,0.2752084285714286,1,True,0.013750061045652988,True,0.27976374652229424
79,8,8,1024,False,1,256,32,16,256,3,0.0962799301958458,16,64,32,DLMT,1,True,False,False,64,2048,True,13,1,8,1,1,35,128,15,1,0.09989444285714286,8,True,0.01091027460194644,True,0.10350895551843992
80,1,8,2048,False,8,16,32,512,1024,3,0.23059768005229014,1,64,256,DLMT,32,True,False,True,512,512,True,29,16,1,128,1,35,1,28,1,0.23102831428571427,1,False,0.0012998537230105905,True,0.2314589485191384
81,1,1,1,False,32,128,512,64,1024,25,0.22765191832121698,64,256,256,DLMT,1,False,True,True,1024,1,True,1,23,25,512,1,35,1,13,1,0.23406311428571427,1,True,0.01935196112287394,True,0.24047431025021157
82,1,32,1024,False,1,64,256,64,2048,15,0.26365529075906147,128,1,64,DLMT,1,False,False,True,128,2048,True,18,19,1,64,1,35,2048,28,1,0.26739288571428566,32,True,0.011281794015825245,True,0.27113048066950984
83,8,1,2048,False,8,512,64,1,128,28,0.16948660375188282,1,64,32,DLMT,32,False,True,True,128,1,True,1,4,28,512,1,35,256,4,1,0.17051954285714285,1,False,0.003117889005106383,True,0.1715524819624029
84,32,1,256,False,1,32,16,128,128,1,inf,16,32,32,DLMT,1,False,True,True,256,256,True,12,27,1,128,32,1,2048,6,9,inf,1,True,inf,False,inf
85,1,1,1,True,1,1,1,1,1,1,0.051461554988660785,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05147304,1,False,3.4667087726380534e-05,True,0.05148452501133921
86,1,32,1024,False,1,32,32,16,64,15,0.12352672062038487,16,64,16,DLMT,1,True,True,False,256,1024,False,13,1,16,1,8,35,64,17,1,0.1235492857142857,1,False,6.811191271034118e-05,True,0.12357185080818651
87,1,8,2048,False,1,64,64,1,1,6,0.12137190630770729,1,64,64,DLMT,1,False,True,False,512,1,False,11,1,30,256,8,35,512,1,18,0.12219371428571428,1,True,0.0024805974000680756,True,0.12301552226372127
88,32,1,1024,False,1,512,512,128,1,1,0.1565825471146703,256,1,1,DLMT,8,False,False,True,512,2048,True,17,1,9,1024,8,35,1,10,18,0.159349,1,True,0.008350437107464154,True,0.1621154528853297
89,8,1,1024,False,1,512,256,128,1024,21,0.1463788058259151,1,128,32,DLMT,1,False,False,False,1024,256,True,1,30,27,2048,1,35,2048,30,1,0.14713202857142857,32,False,0.002273575377941904,True,0.14788525131694205
90,1,1,1,False,1,64,32,512,128,1,0.19766016585917162,64,32,1,DLMT,1,False,True,True,256,128,False,20,27,1,1,1,35,1,26,1,0.19770188571428574,8,False,0.0001259298606205789,True,0.19774360556939985
91,32,1,256,False,1,128,256,1,512,7,0.14686110467509933,128,1,32,DLMT,8,True,False,False,2048,256,False,26,1,15,2048,1,35,64,1,22,0.14958837142857143,8,True,0.008232155198057065,True,0.15231563818204352
92,8,1,1,False,1,64,32,16,2048,1,0.15216192967003106,256,512,1,DLMT,8,False,True,True,256,256,True,1,29,23,64,1,35,128,14,19,0.15277508571428572,8,False,0.0018507891501646943,True,0.15338824175854038
93,1,8,1,False,1,1,64,16,64,5,0.13000314054685774,16,32,512,DLMT,8,True,False,True,128,2048,False,11,30,1,2048,8,35,2048,26,1,0.1300384,1,False,0.0001064293729595895,True,0.13007365945314225
94,8,8,128,False,1,128,512,16,512,8,0.12415003905265048,512,32,32,DLMT,8,True,False,False,1,256,True,14,1,27,256,1,35,128,1,19,0.12671408571428572,8,True,0.007739481305511848,True,0.12927813237592095
95,8,8,1,False,1,512,1,16,2048,1,0.1905799735062781,128,32,256,DLMT,8,True,True,False,128,1,True,1,26,16,1024,1,35,256,29,23,0.1919261142857143,8,True,0.004063276832251307,True,0.1932722550651505
96,1,1,512,False,1,1,32,64,64,4,0.2038187242147169,128,512,16,DLMT,32,True,False,True,256,64,False,26,8,1,1,1,35,256,30,1,0.20641702857142857,1,True,0.007842886908296366,True,0.20901533292814026
97,1,32,128,False,1,512,128,32,2048,1,0.19623075410051463,32,1,16,DLMT,8,False,True,True,128,128,False,1,5,30,2048,1,35,512,5,1,0.20002677142857142,8,True,0.011458139816830686,True,0.2038227887566282
98,1,32,1024,False,1,128,128,1,1,16,0.21000210814379627,32,512,512,DLMT,1,False,False,False,128,1024,False,2,21,1,256,1,35,128,26,1,0.21011911428571428,32,False,0.00035317877071198967,True,0.2102361204276323
99,1,32,1,False,1,512,16,1,128,1,0.2498890819575311,256,128,16,DLMT,1,False,False,False,256,2048,True,1,17,26,2048,32,35,64,8,30,0.2510333714285714,1,False,0.0034539960218830097,True,0.2521776608996117
100,32,1,128,False,1,256,32,16,256,2,inf,16,64,512,DLMT,1,True,True,True,2048,2048,True,30,20,1,256,8,1,1024,21,1,inf,1,True,inf,False,inf
101,1,32,512,False,1,512,32,256,1,5,0.31206577226049537,256,512,512,DLMT,32,True,True,False,1,1,False,1,29,29,512,1,35,256,1,16,0.31330608571428575,1,True,0.0037438409106266292,True,0.31454639916807614
102,1,1,256,False,1,1,512,32,2048,1,0.16003841921707612,128,64,32,DLMT,1,True,True,True,1024,128,False,19,10,1,256,1,35,256,18,21,0.16005888571428573,32,False,6.177737515978361e-05,True,0.16007935221149533
103,32,1,256,False,1,64,256,32,1024,19,inf,512,128,32,DLMT,32,False,True,False,2048,512,False,20,22,1,1,1,1,512,18,1,inf,1,False,inf,False,inf
104,1,32,256,False,1,1,512,512,1,22,0.3302865046132808,1,256,128,DLMT,32,False,True,False,512,2048,True,7,26,1,2048,1,35,2048,6,1,0.33337022857142856,1,True,0.00930810826594815,True,0.33645395252957633
105,1,8,128,False,1,256,512,64,1,4,0.11173652165419547,256,1,1,DLMT,1,False,False,False,2048,64,True,14,1,1,1024,32,35,2048,1,3,0.11316777142857141,1,False,0.004320175228494551,True,0.11459902120294736
106,1,1,2048,False,1,16,256,256,1024,30,0.10153636138092482,32,512,1,DLMT,1,True,True,False,1024,256,False,1,8,1,256,1,35,256,1,21,0.10154771428571428,1,False,3.42683289255106e-05,True,0.10155906719050374
107,32,1,2048,False,1,256,64,128,512,4,inf,1,32,128,DLMT,1,True,True,True,1,1,True,29,19,1,2048,32,1,128,1,19,inf,1,True,inf,False,inf
108,1,8,256,False,1,16,512,1,512,1,0.14775622531594443,1,256,16,DLMT,32,False,False,True,256,128,True,23,1,16,64,1,35,256,30,29,0.14885917142857144,1,False,0.003329202602818315,True,0.14996211754119845
109,1,32,1,False,1,64,1,512,1,1,0.1772789192349792,512,256,256,DLMT,1,True,True,False,2048,256,True,13,1,22,2048,1,35,1,18,12,0.1805858857142857,1,False,0.009981957671637731,True,0.18389285219359217
110,1,8,512,False,1,32,64,1,64,1,0.20479902389520313,256,512,64,DLMT,1,True,True,False,512,128,True,1,30,5,1,8,35,512,6,29,0.20660748571428575,8,True,0.00545877602383239,True,0.20841594753336837
111,1,1,1024,False,1,128,1,64,256,28,0.12645127789017574,32,32,16,DLMT,1,True,False,False,512,1,True,1,15,25,1,8,35,2048,1,1,0.12742545714285716,1,True,0.0029405245337996346,True,0.12839963639553859
112,8,1,2048,False,1,512,1,256,128,19,0.07877991066719466,1,128,64,DLMT,8,False,True,True,1,128,True,1,15,11,2048,1,35,1,28,1,0.08101945428571429,8,True,0.0067599807085245815,True,0.08325899790423393
113,1,32,2048,False,1,512,256,256,1,29,0.22372018089095977,1,512,64,DLMT,1,False,False,True,1024,1024,False,24,22,1,2048,1,35,512,1,3,0.22375745714285716,8,False,0.00011251700642433622,True,0.22379473339475456
114,8,8,1024,False,1,256,1,32,128,1,0.08396919233985806,256,128,128,DLMT,1,False,True,False,256,128,False,20,1,10,2048,1,35,256,4,1,0.08398786285714287,32,False,5.6356275278493184e-05,True,0.08400653337442768
115,8,8,1,False,1,16,512,16,512,1,0.15244961424907644,128,1,512,DLMT,32,False,False,True,1,1,True,20,1,16,2048,1,35,1024,13,6,0.15724854285714285,1,True,0.014485390926906533,True,0.16204747146520926
116,1,32,2048,False,1,16,16,512,1,1,0.23821743155989317,1,32,1,DLMT,32,True,True,True,2048,1,False,1,23,16,128,1,35,512,30,24,0.23828305714285714,1,False,0.00019808842799649392,True,0.2383486827258211
117,1,8,2048,False,1,16,512,256,1,7,0.16354159071715946,1,64,16,DLMT,1,True,False,False,64,512,True,28,7,1,64,32,35,512,12,1,0.16526711428571428,1,False,0.005208429940402541,True,0.1669926378542691
118,1,8,1024,False,1,1,256,256,512,1,0.18348172552975553,128,1,128,DLMT,1,False,False,False,1,2048,True,10,23,1,1024,1,35,1024,3,7,0.1879611714285714,32,False,0.013521044024537061,True,0.1924406173273873
119,1,32,1024,False,1,64,1,128,512,4,0.12817056902157295,16,512,256,DLMT,8,True,True,False,2048,512,False,1,17,6,64,1,35,2048,1,30,0.12820797142857143,8,False,0.00011289780099447359,True,0.12824537383556991
120,8,1,512,False,1,1,1,1,128,11,0.18848596298435316,512,512,512,DLMT,1,False,False,True,1,512,True,12,6,1,2048,32,35,64,1,27,0.18912917142857139,1,False,0.00194150122307035,True,0.1897723798727896
121,8,8,2048,False,1,128,256,64,1,7,0.12341307001101327,128,128,512,DLMT,32,False,False,False,512,512,True,2,1,17,512,1,35,1,1,10,0.12473180000000002,1,False,0.0039805383612916325,True,0.12605052998898678
122,8,1,1,False,1,1,128,128,1024,29,0.0902773113607834,32,128,128,DLMT,1,False,True,True,2048,1,False,3,1,14,128,32,35,1,16,1,0.09030099714285714,1,False,7.14946690748506e-05,True,0.09032468292493087
123,32,1,1,False,1,256,64,128,1024,1,0.13308436849861696,1,1,512,DLMT,1,False,False,False,128,1,True,1,18,17,1,1,35,128,10,18,0.13368462857142857,32,False,0.0018118631308401754,True,0.13428488864424018
124,32,1,2048,False,1,16,512,512,512,1,0.20659700307548812,256,512,64,DLMT,1,True,True,False,1024,1024,True,1,19,30,256,1,35,1,29,15,0.20839037142857147,1,True,0.005413216947359831,True,0.21018373978165483
125,1,32,512,False,1,1,32,16,1024,28,0.2868243639922488,512,32,1,DLMT,32,True,False,False,1,128,True,29,7,1,64,1,35,1,2,1,0.2903020571428572,1,True,0.010497289900439898,True,0.29377975029346554
