id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0998910686718006,256,512,1024,8,512,512,1,DLMT,False,False,True,False,False,27,8,1,0.08483195142857143,20,10,1,83
2,2.0293308543664113,1,512,1,1,1,64,256,DLMT,True,False,True,True,False,19,8,8,0.08778157428571427,1,1,1,74
