id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.251716454637278,1,64,128,1,1,6,13,RS,7,256,256,2048,0.2515810310770077,0.00020438553804823017,32,0.25164874285714284,1
2,True,35,0.205934949248219,1,32,16,16,13,1,25,RS,18,2048,64,2048,0.20586556503749523,0.00010471685438283823,1,0.20590025714285712,32
3,True,35,0.2264180964602833,8,64,256,512,30,30,1,RS,20,1024,256,128,0.22632424639685964,0.00014164149628335466,1,0.22637117142857147,8
4,True,35,0.11963684620493442,8,1,1,16,15,1,16,RS,3,256,256,128,0.11957635379506559,9.129706613968611e-05,1,0.11960660000000001,8
5,True,35,0.2994338164344556,1,32,128,32,18,1,29,RS,12,2048,1024,1,0.29911092642268716,0.00048731586035660924,32,0.2992723714285714,1
6,True,35,0.1187670399818897,1,128,256,32,4,1,6,RS,12,64,256,512,0.11871884573239602,7.273629192683155e-05,8,0.11874294285714286,8
7,True,35,0.11763105333506572,1,1,32,128,12,3,1,RS,16,2048,1,64,0.11760334666493429,4.1815786492663834e-05,8,0.1176172,8
8,True,35,0.2664580289805388,1,64,256,512,22,1,19,RS,27,1,256,1,0.2661210567337469,0.0005085692166886045,32,0.26628954285714285,1
9,True,35,0.16874450834230204,1,16,1,16,24,1,13,RS,3,256,2048,2048,0.1686964630862694,7.251142626356085e-05,1,0.16872048571428572,32
10,True,35,0.22088898965833056,8,64,128,64,21,11,1,RS,17,1,2048,1024,0.22087443891309802,2.196044681899137e-05,1,0.2208817142857143,1
11,True,35,0.13656656427596747,8,512,256,256,1,23,23,RS,24,1024,512,1024,0.13648177858117538,0.00012796126327119367,1,0.13652417142857143,1
12,True,35,0.12724102361551126,1,32,512,32,29,23,1,RS,13,64,512,512,0.12720577638448866,5.319624046866467e-05,8,0.12722339999999996,8
13,True,35,0.13008820537703467,8,32,64,32,1,28,24,RS,28,128,256,128,0.1300569946229654,4.710426125703785e-05,8,0.13007260000000004,1
14,True,35,0.1476931278082704,1,1,128,1,1,16,19,RS,11,512,1,128,0.14759464362030097,0.0001486354642219995,1,0.1476438857142857,1
15,True,35,0.18326610011550515,8,32,16,256,16,1,30,RS,30,1024,1024,1,0.183017157027352,0.00037571281477170014,1,0.18314162857142857,1
16,True,35,0.12179305501809834,1,512,256,1,1,10,22,RS,2,512,2048,1,0.12172494498190162,0.00010279382972032591,8,0.12175899999999998,8
17,True,35,0.21846444335509566,1,16,64,16,1,21,19,RS,8,512,1024,1024,0.21843629950204715,4.2475596835482175e-05,1,0.2184503714285714,32
18,True,35,0.12981257463579207,1,32,16,16,21,1,16,RS,24,2048,64,2048,0.12972171107849365,0.0001371341663912996,8,0.12976714285714286,8
19,True,35,0.12121681273866132,8,256,128,32,1,10,6,RS,3,2048,1,256,0.12119278726133871,3.6260013395317294e-05,1,0.12120480000000002,8
20,True,35,0.12926031225325388,1,16,16,512,5,1,15,RS,27,2048,256,128,0.1292413448896033,2.8626147601986257e-05,8,0.12925082857142858,1
21,True,35,0.11656126416150049,8,16,1,64,27,1,16,RS,10,64,2048,256,0.11651165012421376,7.48790807548671e-05,1,0.11653645714285712,8
22,True,35,0.1274818417665631,1,64,32,1,1,9,10,RS,6,1024,1,128,0.1274525010905798,4.428188001834506e-05,1,0.12746717142857145,8
23,True,35,0.11969651768104035,8,16,32,256,26,23,1,RS,22,1024,256,1,0.11965502517610248,6.262180620394775e-05,8,0.11967577142857141,1
24,True,35,0.11943619741836424,1,512,64,512,14,1,5,RS,22,1,512,2048,0.11938340258163578,7.967964429065773e-05,1,0.11940980000000001,8
25,True,35,0.14502311130202136,32,32,32,256,1,27,10,RS,1,512,1,256,0.14496123155512156,9.339087924701581e-05,1,0.14499217142857146,1
26,True,35,0.17421035193491774,8,32,16,16,26,1,20,RS,28,512,64,128,0.17402976235079648,0.0002725515356622234,1,0.1741200571428571,8
27,True,35,0.21487239222862745,1,64,512,512,26,26,1,RS,15,1,1024,1,0.2148539506285154,2.783264857196553e-05,1,0.21486317142857142,8
28,True,35,0.23065147795100147,32,1,16,32,27,12,1,RS,25,2048,64,2048,0.23061320776328423,5.77585827176445e-05,1,0.23063234285714285,1
29,True,35,0.16409123174313325,1,256,128,16,1,11,25,RS,15,512,128,1024,0.16395985397115245,0.00019827950587234184,1,0.16402554285714285,32
30,True,35,0.16876313135443696,1,128,64,64,1,20,24,RS,11,1,2048,512,0.16859366864556305,0.0002557585021628241,1,0.1686784,32
31,True,35,0.17267170879289104,1,32,512,1,1,10,24,RS,29,1024,1024,256,0.17258663406425176,0.00012839748233274616,1,0.1726291714285714,32
32,True,35,0.24397587458449982,1,256,1,512,1,5,2,RS,2,1,256,1024,0.24378835398692872,0.0002830120412812928,32,0.24388211428571427,1
33,True,35,0.2214010434754626,1,16,128,1,6,1,21,RS,21,256,1,2048,0.22134998509596596,7.705892788864331e-05,1,0.22137551428571428,8
34,True,35,0.1276554227804866,8,256,1,256,8,1,9,RS,12,2048,2048,2048,0.12763497721951336,3.085708994704618e-05,1,0.1276452,1
35,True,35,0.1142955293937507,8,64,256,64,1,3,14,RS,26,64,1,256,0.11425584203482073,5.989742251958617e-05,8,0.11427568571428572,1
36,True,35,0.19689418090582742,1,128,128,512,20,30,1,RS,22,1024,2048,256,0.19686759052274402,4.013105062778458e-05,1,0.19688088571428572,1
37,True,35,0.1359269191257151,8,32,64,16,24,1,2,RS,5,128,1,128,0.13577982373142775,0.0002220010406300279,8,0.13585337142857143,1
38,True,35,0.11695876318406916,8,1,512,1,1,23,29,RS,8,64,2048,512,0.11683346538735943,0.00018910341410056705,8,0.1168961142857143,1
39,True,35,0.2029590509407325,32,128,128,1,10,14,1,RS,26,2048,1024,128,0.2029402633449818,2.8354836178223308e-05,1,0.20294965714285715,1
40,True,35,0.16637253902022767,32,16,64,512,1,23,9,RS,12,2048,64,1,0.16616026097977235,0.0003203767603485449,1,0.1662664,1
41,True,35,0.13360050165580573,1,1,128,32,1,18,3,RS,21,2048,256,1024,0.1335769269156229,3.5579746589134535e-05,1,0.1335887142857143,8
42,True,35,0.12848540818039342,8,1,256,16,28,28,1,RS,3,1024,1,1,0.1284381346767495,7.134667304858765e-05,8,0.12846177142857146,1
43,True,35,0.11467255080245892,8,256,64,1,18,13,1,RS,24,64,2048,1,0.11464002062611253,4.909557526095452e-05,8,0.11465628571428572,1
44,True,35,0.17049562125717357,8,32,64,64,1,28,20,RS,20,512,2048,128,0.17045026445711223,6.845392312962613e-05,1,0.1704729428571429,1
45,True,35,0.11971310746880665,1,256,16,1,14,13,1,RS,3,64,1024,2048,0.11968329253119334,4.4997650732328526e-05,8,0.11969819999999999,8
46,True,35,0.2453884737857732,1,64,16,32,15,6,1,RS,19,512,1,256,0.24535095478565536,5.662486653586119e-05,1,0.24536971428571427,8
47,True,35,0.12177703747055339,1,512,64,1,1,10,30,RS,26,1024,512,512,0.12170924824373232,0.00010230965402210305,8,0.12174314285714286,1
48,True,35,0.1166094374801513,1,1,64,1,16,1,13,RS,26,256,512,64,0.1165729053769916,5.5135410303976125e-05,8,0.11659117142857145,8
49,True,35,0.26526045849409924,1,64,32,1,10,1,28,RS,8,1,1024,256,0.26495068436304353,0.00046752095664040504,32,0.2651055714285714,1
50,True,35,0.2325436572969093,1,1,128,32,12,17,1,RS,24,256,512,64,0.23252302841737643,3.113376013924633e-05,1,0.23253334285714286,1
51,True,35,0.26112801132421976,1,128,1,128,7,1,20,RS,11,256,1,2048,0.26099696010435164,0.00019778666305297665,32,0.2610624857142857,1
52,True,35,0.13416867543861688,1,64,16,128,21,1,30,RS,30,2048,512,64,0.1340436102756688,0.00018875231583928578,8,0.13410614285714284,1
53,True,35,0.2749948479818668,1,1,32,128,1,10,14,RS,11,1,64,512,0.27490658058956174,0.00013321595173221488,32,0.27495071428571427,1
54,True,35,0.12209330662487583,1,512,64,32,1,19,9,RS,6,512,256,1,0.12180926480369561,0.0004286849373493357,1,0.12195128571428572,8
55,True,35,0.11364924507709613,8,64,16,1,1,10,8,RS,27,1024,1024,1,0.11361721206576102,4.83452380366087e-05,1,0.11363322857142857,1
56,True,35,0.22192643201275342,1,512,512,512,16,12,1,RS,28,512,512,1024,0.2219007108443894,3.8819204168104964e-05,1,0.2219135714285714,8
57,True,35,0.14005700720477737,1,256,256,512,20,1,15,RS,27,1024,1,512,0.14002076422379406,5.469905793316301e-05,1,0.14003888571428572,1
58,True,35,0.21758898477151797,1,1,32,1,7,9,1,RS,7,1024,1024,1024,0.21756295808562495,3.928030092573531e-05,1,0.21757597142857146,1
59,True,35,0.16529510567977296,32,64,16,32,13,1,10,RS,23,1024,1024,512,0.16512415146308418,0.0002580095331255682,1,0.16520962857142857,1
60,True,35,0.12456693313200155,8,64,32,1,13,30,1,RS,6,512,128,512,0.12453529543942705,4.7748610408245486e-05,8,0.1245511142857143,1
61,True,35,0.26444860637173145,1,64,128,32,1,2,30,RS,4,512,2048,512,0.2643256793425542,0.0001855253764478661,32,0.2643871428571428,1
62,True,35,0.21510356966049643,1,64,32,32,25,20,1,RS,24,256,64,1024,0.21506860176807502,5.277465378031871e-05,1,0.21508608571428572,32
