id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,4,8,1,False,4,4,2,256,16,1,9.443610060958127,16,256,64,RS,16,True,False,False,128,256,True,2,1,6,2048,2,10,512,18,21,9.451387,4,True,0.01254759821639175,True,9.459163939041874
2,1,8,8,False,4,2,4,16,1,9,3.0892247766981797,2,1,16,RS,8,True,True,True,2,32,True,21,1,30,256,2,10,2048,8,1,3.12812,4,True,0.06275497749182933,True,3.1670152233018203
3,16,1,128,False,4,32,1,1,32,1,13.605350251827426,1,128,4,RS,8,True,True,True,512,4,False,29,20,1,32,1,10,1,23,30,13.605709999999998,1,False,0.0005804308744372335,True,13.60606974817257
4,4,16,2048,False,4,64,8,4,2048,1,7.192000755700097,2,64,1,RS,4,True,False,False,2048,16,False,1,10,3,1024,1,10,128,8,15,7.192880000000001,2,False,0.0014186049485320979,True,7.193759244299904
5,4,1,1,False,16,2,16,8,16,26,9.599557185722771,8,1,16,RS,2,True,False,True,1024,512,True,12,1,8,8,16,10,64,1,15,9.600678,1,False,0.0018083627954588015,True,9.60179881427723
6,4,8,16,False,4,512,1,8,64,24,15.576430169125203,16,1,4,RS,4,False,False,False,2048,16,False,14,19,1,1,2,10,32,13,1,15.576820000000001,2,False,0.0006289674077408334,True,15.5772098308748
7,8,8,256,False,2,8,8,16,2048,11,2.4795560938906194,64,4,2,RS,1,False,True,False,1024,512,True,1,1,4,8,4,10,16,1,13,2.5366109999999997,4,True,0.09205447468211415,True,2.59366590610938
8,1,16,1024,False,2,128,16,256,1024,9,3.1394697258224715,64,2,2,RS,1,True,False,False,64,1024,False,27,1,28,2048,2,10,2048,7,1,3.1415189999999997,32,True,0.003306373995784438,True,3.143568274177528
9,4,2,1,False,2,8,16,8,512,14,2.9427838463392617,2,256,16,RS,1,False,True,True,16,1,True,1,3,8,64,1,10,1024,1,5,2.960716,16,False,0.028932393333424764,True,2.9786481536607385
10,2,4,16,False,16,1,64,32,2048,1,9.298081516803556,32,16,16,RS,8,False,True,True,64,32,True,14,1,4,64,1,10,64,17,30,9.31239,2,True,0.02308583071929597,True,9.326698483196445
11,32,2,2048,False,1,4,128,32,256,1,14.65030044665846,512,8,1,RS,4,False,True,False,512,4,True,1,5,10,128,8,10,256,10,10,15.58383,2,True,1.506190764179624,True,16.517359553341542
12,16,2,1024,False,2,32,2,32,4,2,4.225216387896849,1,2,64,RS,2,False,True,False,128,256,True,6,5,1,512,2,10,256,1,17,4.724787,8,False,0.8060255182194916,True,5.224357612103151
13,1,2,1,False,32,1,1024,2048,1,3,7.003102971947516,16,64,1024,RS,1,False,True,True,2048,1024,False,1,11,21,1024,1,10,2048,11,1,7.012385999999999,2,True,0.014977577374194981,True,7.021669028052482
14,1,2,64,False,2,1,2,64,2048,17,4.049575146860442,1,64,512,RS,2,False,False,True,256,512,True,28,22,1,1,8,10,1024,22,1,4.056293,4,True,0.010838830241312922,True,4.063010853139558
15,1,8,2,False,4,1024,128,4,128,4,4.612991077386514,512,2,64,RS,1,True,False,True,512,1,False,1,29,12,2048,8,10,1,1,9,4.6134010000000005,4,False,0.0006613841546332756,True,4.613810922613487
16,8,4,512,False,4,64,4,128,128,24,10.434127096224906,16,32,16,RS,4,True,True,True,1024,1024,False,6,1,8,64,4,10,2048,1,19,10.44452,4,True,0.016768291505099644,True,10.454912903775096
17,2,32,2048,False,2,2,16,1024,16,24,13.991897197703102,64,64,1,RS,2,True,False,True,256,16,False,21,1,18,1024,8,10,1024,1,30,14.002109999999998,1,True,0.016477709185441742,True,14.012322802296895
18,2,8,256,False,8,1,32,4,512,1,4.677545347358853,1,2,4,RS,1,True,True,True,256,2048,False,1,9,19,2048,1,10,2048,7,12,4.677694000000001,4,False,0.00023984161440412152,True,4.677842652641148
19,2,1,256,False,1,4,8,32,128,1,5.4835147460015365,8,1,16,RS,1,True,True,True,512,32,False,1,25,27,512,2,10,32,25,8,5.483817999999999,4,False,0.000489281105296438,True,5.484121253998462
20,8,2,1024,False,4,32,4,1,64,1,5.4445224482534345,1,16,8,RS,1,True,False,True,4,1024,False,13,15,1,128,8,10,2,20,15,5.484819,4,True,0.06501593211667428,True,5.525115551746565
21,8,4,128,False,4,2048,8,2,128,1,5.0342034327490754,4,8,2,RS,4,True,False,True,4,4,False,1,11,29,2048,1,10,64,2,14,5.0356380000000005,2,False,0.0023145833318331806,True,5.037072567250926
22,4,2,64,False,8,512,2,32,32,1,5.701394220671489,2,64,4,RS,2,True,True,True,16,128,False,4,27,1,512,8,10,64,27,21,5.716641999999999,4,True,0.024601325492745168,True,5.73188977932851
23,4,1,128,False,8,32,16,4,2048,1,3.38367582487,8,2,4,RS,2,True,True,True,64,1024,True,1,30,11,1,2,10,32,7,11,3.3968490000000005,8,False,0.021254083113604293,True,3.410022175130001
24,2,16,1024,False,1,64,64,4,1024,3,11.605366879017629,8,512,2,RS,2,False,True,True,1024,16,True,13,1,14,64,16,10,32,1,18,11.606570000000001,2,False,0.0019411594473405002,True,11.607773120982374
25,2,8,256,False,2,2,16,4,256,19,7.685578402173813,256,4,2,RS,2,False,True,True,1024,512,True,12,17,1,1024,16,10,256,12,1,7.686963,2,False,0.0022339608322439488,True,7.688347597826188
26,4,1,8,False,16,512,8,8,1,28,4.008784351184206,2,2,8,RS,4,False,True,True,2,1024,False,1,5,8,2048,4,10,64,27,1,4.026774,2,True,0.029025158121877705,True,4.044763648815794
27,4,2,1024,False,4,2,128,128,128,1,9.23840790481371,32,64,2048,RS,4,True,True,True,32,1,True,1,6,12,16,1,10,128,22,10,9.262509,2,False,0.03888558947733741,True,9.286610095186289
28,8,1,1024,False,1,128,32,256,1024,28,11.989478082772445,1024,256,8,RS,8,False,True,True,2048,2048,True,7,18,1,256,1,10,256,1,30,13.012475999999998,8,True,1.6505422985140368,True,14.03547391722755
29,1,1,32,False,2,1,8,64,16,1,3.957967762798794,1,4,8,RS,2,False,True,True,256,64,True,11,10,1,32,4,10,128,19,15,4.115422000000001,2,False,0.2540424317628847,True,4.272876237201207
30,1,4,512,False,16,1,4,8,4,15,13.584407018156384,16,32,128,RS,2,True,True,True,1024,1024,False,1,16,28,32,2,10,32,2,1,14.59766,1,True,1.6348194629377277,True,15.610912981843615
31,4,1,512,False,16,16,512,1,512,1,11.168714841570965,256,512,1,RS,4,True,True,True,256,1024,True,1,6,20,128,4,10,8,11,23,11.458269999999999,1,True,0.467178895178282,True,11.747825158429032
32,2,16,1024,False,2,32,2,4,2048,1,2.589252864751475,2048,4,1024,RS,4,True,False,False,1,1024,False,21,1,11,1,8,10,8,1,9,2.6948320000000003,1,True,0.17034524277478372,True,2.8004111352485257
33,2,1,256,False,4,2048,8,1024,512,1,3.6032143631525244,8,2,16,RS,1,False,True,False,32,2048,False,21,20,1,2048,8,10,2048,19,23,3.603291,4,False,0.00012364869590908385,True,3.6033676368474756
