id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.839574311128501,1024,2048,2048,1,256,32,512,DLMT,True,False,True,True,True,29,1,8,0.09679557714285716,26,29,1,118
2,1.8895703434448499,1024,128,1,8,512,1,16,DLMT,False,False,True,True,False,20,1,8,0.09423446857142855,29,26,1,112
3,1.8756579610080482,1,2048,1,1,512,32,512,DLMT,False,True,True,False,True,20,1,8,0.09493343714285715,1,24,2,111
