id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,32,256,64,32,27,1,15,RS,25,64,1024,1024,0.1556359400552755,0.1556836028018674,7.193413086757542e-05,1,0.15565977142857146,1
2,True,35,False,1,512,64,16,1,2,11,RS,18,1,256,2048,0.14295455174400595,0.14298430539885115,4.490516083244157e-05,1,0.14296942857142855,32
3,True,35,False,1,16,32,128,7,1,17,RS,11,512,128,256,0.4228167149547428,0.42284865647382863,4.820715502825915e-05,1,0.4228326857142857,1
4,True,35,False,1,16,256,128,1,24,27,RS,23,256,2048,1,0.12378741178176676,0.1238206453610904,5.015717337347057e-05,8,0.12380402857142858,8
5,True,35,False,8,1,256,128,2,5,1,RS,13,256,256,512,0.24247778355870717,0.2424996450127214,3.299400069152885e-05,1,0.24248871428571428,1
6,True,35,False,1,16,512,32,25,21,1,RS,28,512,2048,512,0.2094014161106575,0.2095320696036283,0.00019718640098823547,32,0.2094667428571429,1
7,True,35,False,1,32,1,16,5,20,1,RS,13,2048,128,1,0.134419289614559,0.13445533895686956,5.440681229854984e-05,8,0.1344373142857143,1
8,True,35,False,1,16,1,128,1,10,22,RS,21,128,64,64,0.24689741247906014,0.24691904466379702,3.26479802169272e-05,32,0.24690822857142858,1
9,True,35,False,1,32,128,256,1,17,20,RS,4,1024,128,1,0.17852290060590764,0.17861109939409237,0.00013311241221506672,1,0.178567,32
10,True,35,False,32,32,16,16,1,6,27,RS,24,1024,256,512,0.19491813756990303,0.19501917671581123,0.00015249148788555692,1,0.19496865714285713,1
11,True,35,False,1,256,32,64,21,1,23,RS,3,128,512,1,0.2951004970959095,0.2955531029040905,0.0006830870599188397,32,0.2953268,1
12,True,35,False,32,1,512,16,8,10,1,RS,3,2048,512,1,0.24471220295042823,0.24474556847814327,5.0356314076260385e-05,1,0.24472888571428575,1
13,True,35,False,1,256,32,32,1,13,30,RS,20,512,1024,256,0.12984950115658836,0.12988707027198312,5.6700502103381546e-05,8,0.12986828571428574,1
14,True,35,False,8,512,512,16,24,23,1,RS,4,2048,2048,2048,0.26030283166425777,0.2603247111928852,3.3021279471869964e-05,1,0.2603137714285715,8
15,True,35,False,8,256,16,32,1,7,28,RS,29,2048,1,256,0.17040257180067747,0.170525599627894,0.0001856775040499108,1,0.17046408571428573,1
16,True,35,False,1,256,256,32,1,15,27,RS,18,256,1024,2048,0.12108695372445029,0.1212147034184068,0.00019280389529471647,8,0.12115082857142855,8
17,True,35,False,8,256,64,32,3,1,12,RS,2,256,512,2048,0.1311664752800254,0.1311940961485461,4.168629197680762e-05,8,0.13118028571428575,1
18,True,35,False,1,128,128,32,1,23,30,RS,22,64,256,512,0.12285836501679627,0.12302403498320373,0.00025003437477960616,8,0.1229412,8
19,True,35,False,8,32,64,16,13,16,1,RS,16,256,1,1,0.2595163777970471,0.2596080222029529,0.00013831264790838452,1,0.2595622,8
20,True,35,False,8,256,32,32,2,1,5,RS,16,256,256,2048,0.1279031375364354,0.12792331960642178,3.0459420981538608e-05,8,0.1279132285714286,1
