id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,8,128,False,4,2,1,1,256,30,19.357253025007427,32,32,2,DLMT,32,True,True,False,2048,1024,True,1,30,19,512,2,10,2048,1,30,19.363849999999996,1,True,0.010643801012795922,True,19.370446974992564
2,16,2,2048,False,2,256,1024,2,1,30,4.5031104887387805,16,32,1,DLMT,1,True,False,True,1,4,False,28,1,22,2048,2,10,32,1,19,4.513255,2,True,0.0163675259278855,True,4.5233995112612195
3,2,8,1,False,4,4,32,2,2048,1,22.888003851187037,16,1024,16,DLMT,8,False,False,True,1,16,False,21,1,29,64,2,10,512,4,11,22.925100000000004,4,True,0.05985228483525093,True,22.96219614881297
4,2,1,4,False,32,32,4,128,1024,1,19.767508213813198,2048,1,512,DLMT,16,False,False,False,1,512,False,3,1,4,128,1,10,1,27,26,19.781,4,True,0.02176814185914803,True,19.7944917861868
5,1,2,128,False,32,2048,128,16,2048,1,14.409426541081192,1024,1,1024,DLMT,2,False,True,True,1,1024,False,1,19,15,2048,4,10,32,23,4,15.314509999999999,1,True,1.4602947938344506,True,16.219593458918805
6,8,2,256,False,8,2048,1,256,256,13,5.059228600118345,32,8,16,DLMT,32,False,False,False,32,64,True,2,19,1,2048,1,10,1,6,1,5.079201,1,False,0.032224201293437775,True,5.099173399881655
7,2,4,1,False,2,1,4,1,16,15,4.990746502187408,64,2048,16,DLMT,32,False,False,True,2048,64,True,21,1,17,64,2,10,1,14,1,5.195111,1,True,0.32972916393458435,True,5.399475497812592
8,4,1,1,False,16,128,256,4,1,4,6.054455882959169,4,32,1024,DLMT,8,True,True,False,2048,1024,True,21,5,1,512,1,10,512,1,10,6.062354000000001,1,True,0.01274311123705672,True,6.070252117040833
9,2,1,1024,False,16,8,64,4,1,19,4.115737720705875,8,256,1,DLMT,1,True,False,False,1,256,True,18,26,1,128,8,10,64,1,14,4.157401999999999,2,False,0.06722267382364382,True,4.199066279294124
10,1,8,2048,False,8,8,2,128,16,1,12.365866456761818,256,2048,4,DLMT,1,False,True,False,2048,32,False,1,7,27,64,8,10,128,30,17,13.6718,8,True,2.1070409977027023,True,14.97773354323818
11,1,1,2048,False,4,4,16,2,1024,13,3.867662673341747,1,2,2048,DLMT,1,False,False,False,64,2048,True,1,3,6,1,2,10,32,1,5,3.8733899999999997,1,False,0.009240678546513786,True,3.8791173266582524
12,2,32,2048,False,1,512,8,8,64,11,19.088742147876363,2,64,1,DLMT,2,True,True,True,8,32,False,19,1,30,1,1,10,128,29,1,19.17709,2,True,0.1425436596274978,True,19.265437852123636
13,2,1,32,False,16,1,128,128,512,1,15.417287024369019,16,2,4,DLMT,1,True,True,True,256,8,False,7,1,12,64,2,10,2048,29,13,15.41891,8,False,0.002618568311119537,True,15.420532975630982
14,4,4,1,False,16,4,16,8,16,8,5.322197968222208,32,4,8,DLMT,4,False,False,True,32,16,True,1,25,17,8,1,10,1024,29,1,5.326384,1,False,0.006753896949169231,True,5.330570031777792
15,1,2,1,False,4,4,2,4,1024,1,4.491237116728797,4,128,64,DLMT,1,False,True,True,256,2048,False,11,1,3,1024,8,10,16,9,15,4.491412,1,False,0.0002821630734167097,True,4.491586883271204
16,1,1,4,False,16,1,8,16,1024,1,9.12816517994331,16,2,32,DLMT,4,False,True,True,1,512,True,27,29,1,128,1,10,512,13,14,9.171351,4,False,0.0696775834038465,True,9.21453682005669
17,1,2,128,False,32,2,128,2,2048,1,14.30254188490938,64,32,32,DLMT,4,True,True,False,64,64,False,24,13,1,8,4,10,512,13,27,14.302879999999998,4,False,0.0005455272678794913,True,14.303218115090617
18,1,8,512,False,1,1,64,1,128,1,4.279736463043856,16,2,8,DLMT,1,True,False,False,1024,2048,False,30,24,1,1,8,10,512,20,19,4.282285,1,True,0.0041119028441828605,True,4.284833536956143
19,4,4,4,False,4,32,64,1,512,5,4.81124938666184,16,2,4,DLMT,2,False,False,False,1024,512,True,15,1,28,1,2,10,4,1,14,4.880217,32,True,0.11127487272965084,True,4.94918461333816
20,1,32,128,False,2,1,1,8,32,26,3.21987489275809,4,8,8,DLMT,1,False,False,True,512,1024,True,26,24,1,512,1,10,2048,5,1,3.226629,8,True,0.010897323937554566,True,3.23338310724191
21,2,1,512,False,4,2,512,8,1,1,12.540091621049848,64,64,512,DLMT,2,False,True,True,256,2048,True,13,1,2,8,1,10,256,23,30,12.554010000000002,32,False,0.022456422243981693,True,12.567928378950155
22,8,8,1024,False,1,4,1024,512,2048,9,5.775950412625406,4,16,16,DLMT,2,True,True,False,2048,1,False,1,29,12,1024,1,10,512,11,1,5.779099,32,True,0.005080046161207577,True,5.782247587374595
23,2,4,32,False,1,16,256,128,2048,2,14.77251512077323,128,16,4,DLMT,16,False,True,True,1024,512,True,1,25,10,512,2,10,2048,23,1,14.784810000000002,4,True,0.01983700834299354,True,14.797104879226774
24,2,8,1024,False,1,2,512,4,512,7,3.5842397386575144,4,16,4,DLMT,2,True,True,True,8,512,True,25,15,1,16,32,10,1,1,6,3.638611,2,False,0.08772458394885661,True,3.6929822613424856
25,2,1,2,False,8,2048,16,128,256,1,4.656185567548902,32,2,8,DLMT,4,True,False,True,32,128,False,1,16,8,1,4,10,1,25,26,4.656419,2,False,0.0003766284641395443,True,4.656652432451097
26,8,1,1024,False,2,4,1,2048,1,16,11.535112878421161,128,512,8,DLMT,8,True,True,False,1024,2048,False,20,20,1,1,1,10,2048,1,28,11.535369999999999,8,False,0.00041484937025363045,True,11.535627121578836
27,1,8,2048,False,8,16,16,4,1,24,11.398554191519022,2048,64,64,DLMT,1,True,False,True,2048,128,False,3,1,29,256,2,10,32,1,1,11.458580000000001,8,True,0.09684783735324164,True,11.51860580848098
28,2,4,32,False,8,2048,2,2048,2,1,13.735740375336206,8,8,128,DLMT,2,True,False,False,128,512,False,1,26,30,2048,32,10,1,22,21,13.73591,1,False,0.00027367864366819526,True,13.736079624663795
29,4,1,256,False,16,32,32,2,1,30,16.06709352718091,2048,256,64,DLMT,8,True,False,False,2048,1024,True,30,1,8,32,8,10,8,14,1,16.28417,1,True,0.3502391298812854,True,16.50124647281909
30,4,4,64,False,4,2,4,2048,256,1,7.164119259975294,1,32,1024,DLMT,16,True,True,False,256,2048,True,1,12,25,16,1,10,2048,6,24,7.189734,1,True,0.04132775948439498,True,7.215348740024705
31,16,1,64,False,2,16,2,512,4,14,inf,1,4,128,DLMT,2,True,True,False,1,1024,True,30,1,30,16,32,1,1,1,30,inf,2,True,inf,False,inf
32,4,8,2048,False,4,64,1,32,8,24,5.57990356809678,2,8,2048,DLMT,4,False,True,False,1,2048,False,11,1,16,1024,1,10,512,1,22,5.582247000000001,8,True,0.003780978841517049,True,5.584590431903221
33,8,4,128,False,2,8,1,64,32,27,14.305628122980618,8,128,8,DLMT,8,True,False,True,256,512,False,27,1,29,128,8,10,256,15,1,14.306000000000001,2,False,0.0006000000000002892,True,14.306371877019384
34,1,2,1,False,2,32,2,8,1024,30,3.6452511694010705,1,32,16,DLMT,32,False,False,True,2,16,False,13,5,1,1,2,10,256,1,8,3.6466089999999993,2,True,0.0021907736076555266,True,3.647966830598928
