id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,256,128,512,0.25853642055622406,32,False,128,1,RS,False,False,False,True,False,10,1,32,35,0.2587207223009188,0.000278154046293394,0.25862857142857143,1,21,True,8,1
2,1024,512,2048,inf,32,False,64,64,RS,True,True,False,False,True,13,1,128,1,inf,inf,inf,23,29,False,1,1
3,128,2048,2048,inf,1,False,256,1,RS,False,True,True,True,False,13,32,128,1,inf,inf,inf,16,1,False,9,1
4,256,2048,1,0.1605039862665819,1,False,128,64,RS,False,True,False,True,True,19,1,128,35,0.16053549944770373,4.756069376950815e-05,0.16051974285714282,1,12,True,10,1
5,512,64,256,0.08839069181516136,8,False,32,128,RS,False,True,True,False,False,20,1,1,35,0.08841459961341007,3.6082408399639896e-05,0.08840264571428572,4,1,True,27,8
6,1,512,256,0.10177413537642836,1,False,1,256,RS,False,True,True,False,False,24,1,256,35,0.10185363605214308,0.00011998494463379638,0.10181388571428572,15,2,True,1,8
7,64,1,2048,0.23221280307231482,8,False,128,1,RS,False,True,False,True,False,12,1,128,35,0.23225388264197097,6.199859116240376e-05,0.2322333428571429,10,1,True,13,1
8,1024,128,256,0.3046729239418067,1,False,16,16,RS,False,True,False,False,False,30,1,256,35,0.3052531332010505,0.0008756702407940169,0.3049630285714286,1,17,True,27,32
9,128,64,256,0.11800589359950912,1,False,1,32,RS,False,False,False,False,False,16,8,128,35,0.11805387782906233,7.241932316272295e-05,0.11802988571428573,5,1,True,8,8
10,2048,256,64,0.3263891542833583,8,False,16,512,RS,True,False,False,True,True,2,1,64,35,0.32915096000235594,0.004168204902715367,0.3277700571428571,29,29,True,1,1
11,256,1,64,0.0913641455617324,8,False,1,32,RS,False,False,True,True,False,14,1,32,35,0.09141523729541047,7.710926707852806e-05,0.09138969142857144,6,17,True,1,8
