id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
151,1,2,64,2048,4.569466476806489,1,False,256,DLMT,512,False,False,True,False,22,1,False,1,1,32,10,26,4,4.6179760000000005,0.07826704098150124,True,True,1,16,2048,4.666485523193512,2
152,1,8,1,512,2.520836153178599,1,False,512,DLMT,512,False,True,True,False,25,1,False,1,28,32,10,29,4,2.5698819999999998,0.07913236516116522,True,True,4,16,1,2.6189278468214003,12
153,1,2,256,32,inf,1,False,128,DLMT,512,True,True,False,False,1,30,True,1,25,32,1,1,4,inf,inf,False,True,8,16,1,inf,11
154,1,256,2,1,2.3712358821911628,1,False,2048,DLMT,512,False,False,True,False,19,1,False,1,23,32,10,26,4,2.447128,0.12244712179549175,True,True,2,16,256,2.5230201178088376,26
155,1,64,128,2,4.563573200111624,1,False,256,DLMT,512,False,True,False,True,10,8,True,1,18,32,10,1,4,4.627608,0.10331609088617326,True,True,1,16,128,4.691642799888377,2
156,1,2048,8,1,4.563305393379871,1,False,1,DLMT,512,True,True,False,False,14,21,False,1,2,32,10,1,4,4.641605,0.12633145239804716,True,True,1,16,2,4.71990460662013,30
157,1,2,4,32,inf,1,False,4,DLMT,512,True,False,False,False,30,30,False,1,14,32,1,1,4,inf,inf,False,True,2,16,512,inf,22
158,1,1,2,2048,inf,1,False,16,DLMT,512,False,True,True,False,1,1,True,11,6,32,1,22,4,inf,inf,False,True,8,16,2048,inf,14
159,1,4,512,64,4.473326266455281,1,False,1024,DLMT,512,True,True,True,False,1,20,True,9,23,32,10,1,4,4.531555,0.09394837084803531,True,True,1,16,2048,4.589783733544719,16
160,1,2048,64,16,inf,1,False,1,DLMT,512,False,False,True,False,1,7,False,4,10,32,1,1,4,inf,inf,False,True,8,16,512,inf,21
161,1,1,1,1,4.470188517716921,1,False,128,DLMT,512,False,False,False,False,1,1,False,25,4,32,10,11,4,4.5149799999999995,0.07226821763403322,True,True,1,16,256,4.559771482283078,20
162,1,128,2,16,2.461834930418154,1,False,1,DLMT,512,False,True,False,True,1,1,False,29,14,32,10,2,4,2.504435,0.06873251213945264,True,True,2,16,512,2.547035069581846,3
163,1,1,8,64,inf,1,False,64,DLMT,512,False,False,True,True,1,22,False,23,28,32,1,1,4,inf,inf,False,True,8,16,128,inf,25
164,1,64,512,256,inf,1,False,64,DLMT,512,False,True,False,True,1,1,True,2,12,32,1,14,4,inf,inf,False,True,2,16,1024,inf,29
165,1,4,512,64,inf,1,False,128,DLMT,512,False,False,False,True,10,1,False,1,7,32,1,27,4,inf,inf,False,True,4,16,256,inf,2
166,1,1,16,256,2.504653192322814,1,False,2048,DLMT,512,False,True,False,False,1,5,False,30,12,32,10,1,4,2.572496,0.10946007008950798,True,True,4,16,1024,2.6403388076771863,22
167,1,16,16,32,4.411253060602116,1,False,1,DLMT,512,True,True,True,False,7,1,True,1,8,32,10,23,4,4.459027000000001,0.07708022315094837,True,True,1,16,64,4.506800939397886,9
168,1,512,128,2048,inf,1,False,2048,DLMT,512,False,False,True,False,9,29,False,1,17,32,1,1,4,inf,inf,False,True,4,16,2048,inf,26
169,1,2,128,4,inf,1,False,256,DLMT,512,True,False,False,True,15,1,True,1,26,32,1,21,4,inf,inf,False,True,2,16,2048,inf,26
170,1,16,1,64,inf,1,False,1,DLMT,512,False,True,True,True,1,30,False,13,30,32,1,1,4,inf,inf,False,True,4,16,2048,inf,24
171,1,1,256,32,inf,1,False,1024,DLMT,512,False,False,False,False,1,16,False,22,1,32,1,1,4,inf,inf,False,True,2,16,512,inf,7
172,1,128,256,2,2.488486284647886,1,False,1024,DLMT,512,False,True,False,True,1,1,False,24,25,32,10,29,4,2.55234,0.10302392246463928,True,True,4,16,1,2.616193715352114,24
173,1,4,4,2048,4.330123759188505,1,False,2048,DLMT,512,True,False,False,True,22,7,True,1,27,32,10,1,4,4.370059,0.06443297982400001,True,True,1,16,1,4.409994240811495,22
174,1,1,1,64,inf,1,False,4,DLMT,512,True,False,False,False,1,1,True,11,12,32,1,1,4,inf,inf,False,True,4,16,64,inf,22
175,1,1,16,2,4.386126744803838,1,False,2048,DLMT,512,True,True,True,True,1,1,False,7,27,32,10,16,4,4.44069,0.08803435386256887,True,True,1,16,8,4.495253255196162,1
176,1,4,32,256,4.8058850265125965,1,False,2048,DLMT,512,True,False,False,False,3,30,False,1,18,32,10,1,4,4.8311079999999995,0.040695669007893114,True,True,1,16,512,4.8563309734874025,27
177,1,1,8,1,2.3918480641895945,1,False,2,DLMT,512,False,False,True,False,17,1,False,1,10,32,10,7,4,2.461852,0.11294691335313238,True,True,4,16,2,2.5318559358104054,3
178,1,8,1,1,2.444173937317386,1,False,32,DLMT,512,True,True,False,False,24,1,True,1,4,32,10,4,4,2.5285450000000003,0.1361273619262491,True,True,2,16,64,2.6129160626826144,30
179,1,4,16,8,2.5097569513585434,1,False,256,DLMT,512,False,False,False,False,3,1,True,1,30,32,10,2,4,2.53767,0.04503593476325319,True,True,4,16,8,2.5655830486414564,21
180,1,16,128,32,2.546564964284806,1,False,2048,DLMT,512,True,False,True,True,10,1,True,1,26,32,10,16,4,2.5976640000000004,0.08244505530351717,True,True,8,16,1024,2.648763035715195,25
181,1,32,32,2048,inf,1,False,64,DLMT,512,True,True,True,False,5,1,False,1,29,32,1,26,4,inf,inf,False,True,4,16,2048,inf,29
182,1,32,256,512,inf,1,False,2048,DLMT,512,False,True,False,True,1,1,False,22,25,32,1,19,4,inf,inf,False,True,8,16,1,inf,6
183,1,256,64,1,4.672357008053968,1,False,1,DLMT,512,False,True,False,True,9,21,True,1,1,32,10,1,4,4.726369,0.08714492554934003,True,True,1,16,256,4.780380991946032,8
184,1,2048,256,2048,2.495410729438174,1,False,2048,DLMT,512,True,True,False,False,5,1,True,1,2,32,10,30,4,2.527934,0.05247423562092162,True,True,4,16,1,2.5604572705618263,2
185,1,1,1,2048,inf,1,False,1,DLMT,512,True,False,True,True,1,6,True,25,29,32,1,1,4,inf,inf,False,True,2,16,2048,inf,4
186,1,512,4,1,4.418602245750961,1,False,1024,DLMT,512,False,False,False,False,22,8,True,1,25,32,10,1,4,4.51573,0.15670947520810588,True,True,1,16,256,4.612857754249038,30
187,1,1,128,4,inf,1,False,1024,DLMT,512,True,True,True,False,30,13,True,1,21,32,1,1,4,inf,inf,False,True,2,16,1,inf,21
188,1,128,2,2,4.362002018004802,1,False,128,DLMT,512,True,False,True,False,1,1,True,2,3,32,10,21,4,4.417024,0.08877448047721817,True,True,1,16,1,4.472045981995198,9
189,1,1,512,64,2.508971781056639,1,False,16,DLMT,512,False,False,True,False,1,21,True,24,26,32,10,1,4,2.555298,0.0747444179588015,True,True,2,16,128,2.601624218943361,11
190,1,1,1,512,2.4419935577554517,1,False,16,DLMT,512,True,True,False,True,8,8,True,1,19,32,10,1,4,2.5315779999999997,0.14453881940848973,True,True,4,16,512,2.6211624422445476,18
191,1,4,1,256,4.444979262541084,1,False,2048,DLMT,512,True,False,True,False,30,1,False,1,2,32,10,28,4,4.484408,0.06361576876844295,True,True,1,16,512,4.523836737458916,27
192,1,8,1,8,2.6511217927189485,1,False,2048,DLMT,512,True,True,True,False,1,22,False,30,27,32,10,1,4,2.68033,0.04712559113687596,True,True,8,16,8,2.7095382072810517,12
193,1,1024,4,2,2.529219368960264,1,False,1024,DLMT,512,True,True,True,False,18,1,False,1,24,32,10,26,4,2.558918,0.047916858786861236,True,True,2,16,64,2.5886166310397356,20
194,1,4,16,1024,2.628936132694665,1,False,128,DLMT,512,True,False,False,True,12,23,False,1,5,32,10,1,4,2.6498019999999993,0.0336657543506752,True,True,8,16,1,2.6706678673053337,9
195,1,2048,4,1024,inf,1,False,1,DLMT,512,True,False,True,False,1,1,True,29,21,32,1,8,4,inf,inf,False,True,4,16,2048,inf,25
196,1,2048,64,1,4.457841962055795,1,False,1,DLMT,512,True,False,True,True,1,1,False,11,24,32,10,9,4,4.502428,0.07193674621499074,True,True,1,16,16,4.547014037944205,25
197,1,2,256,1,inf,1,False,512,DLMT,512,False,False,True,True,1,29,True,30,18,32,1,1,4,inf,inf,False,True,2,16,256,inf,22
198,1,4,64,2048,4.406167991904994,1,False,512,DLMT,512,False,True,False,True,1,1,False,7,7,32,10,11,4,4.464844,0.0946700199852096,True,True,1,16,2048,4.523520008095007,10
199,1,16,32,8,inf,1,False,32,DLMT,512,False,True,True,True,30,1,False,1,21,32,1,10,4,inf,inf,False,True,4,16,64,inf,2
200,1,4,2,1,inf,1,False,32,DLMT,512,False,True,False,False,2,1,True,1,30,32,1,13,4,inf,inf,False,True,8,16,2048,inf,18
201,1,16,1,64,2.4212364572710805,1,False,512,DLMT,512,True,False,True,True,1,1,True,18,18,32,10,30,4,2.5011870000000003,0.12899513316788355,True,True,4,16,2048,2.58113754272892,9
202,1,1024,64,16,4.430087241545018,1,False,2048,DLMT,512,True,False,False,False,1,2,False,26,12,32,10,1,4,4.460597,0.04922556145946951,True,True,1,16,512,4.491106758454982,13
203,1,2,512,4,4.429300822006518,1,False,1,DLMT,512,True,True,False,True,4,28,True,1,18,32,10,1,4,4.498845,0.11220512325647164,True,True,1,16,2048,4.568389177993482,2
204,1,1,512,4,inf,1,False,256,DLMT,512,True,False,True,False,1,1,False,24,30,32,1,10,4,inf,inf,False,True,8,16,64,inf,14
205,1,2048,512,64,inf,1,False,2048,DLMT,512,False,False,True,False,1,7,False,10,14,32,1,1,4,inf,inf,False,True,2,16,1,inf,12
206,1,1,16,2048,inf,1,False,1,DLMT,512,True,False,True,False,1,1,True,12,2,32,1,2,4,inf,inf,False,True,8,16,2048,inf,26
207,1,256,256,8,2.5532849647572213,1,False,1,DLMT,512,False,True,True,False,29,1,True,1,30,32,10,23,4,2.603285,0.0806718876994954,True,True,2,16,1,2.653285035242779,10
208,1,512,1,2,inf,1,False,1024,DLMT,512,False,True,True,False,1,1,False,15,7,32,1,3,4,inf,inf,False,True,8,16,16,inf,1
209,1,512,4,16,2.376191951539728,1,False,1,DLMT,512,False,False,False,True,1,1,False,28,4,32,10,30,4,2.453729,0.1251011131405313,True,True,8,16,32,2.5312660484602723,27
210,1,512,128,16,2.5016894350762673,1,False,2048,DLMT,512,True,False,True,True,1,16,True,1,8,32,10,1,4,2.5546290000000003,0.08541463252277096,True,True,4,16,512,2.6075685649237332,27
211,1,2,4,32,inf,1,False,512,DLMT,512,True,False,True,False,23,24,False,1,1,32,1,1,4,inf,inf,False,True,4,16,512,inf,30
212,1,32,128,512,4.601796234554514,1,False,128,DLMT,512,False,False,False,False,1,10,False,25,8,32,10,1,4,4.636365,0.05577451196559244,True,True,1,16,2048,4.670933765445485,13
213,1,32,256,2048,4.047207802794559,1,False,64,DLMT,512,True,False,True,True,23,1,True,1,1,32,10,5,4,4.2922389999999995,0.39534230581737645,True,True,1,16,1,4.53727019720544,19
214,1,128,1,512,inf,1,False,1,DLMT,512,False,False,False,False,26,24,False,1,8,32,1,1,4,inf,inf,False,True,8,16,512,inf,23
215,1,8,1,1,4.382844598034605,1,False,8,DLMT,512,True,False,False,True,1,5,False,11,30,32,10,1,4,4.4400960000000005,0.09237150829124746,True,True,1,16,1,4.497347401965396,26
216,1,64,2,16,inf,1,False,256,DLMT,512,True,False,True,False,1,1,False,10,26,32,1,9,4,inf,inf,False,True,2,16,2048,inf,24
217,1,1,16,1024,inf,1,False,8,DLMT,512,False,False,False,True,1,1,False,7,29,32,1,26,4,inf,inf,False,True,4,16,2048,inf,3
218,1,2,8,8,4.239044813791555,1,False,16,DLMT,512,False,True,True,False,10,15,True,1,30,32,10,1,4,4.363103000000001,0.20016002023630988,True,True,1,16,16,4.487161186208446,26
219,1,16,128,4,inf,1,False,64,DLMT,512,True,False,False,False,15,30,True,1,1,32,1,1,4,inf,inf,False,True,8,16,128,inf,28
220,1,16,8,32,inf,1,False,1,DLMT,512,True,True,False,True,1,12,True,22,10,32,1,1,4,inf,inf,False,True,4,16,256,inf,6
221,1,32,512,4,2.5240538044505514,1,False,64,DLMT,512,True,False,True,False,3,5,False,1,25,32,10,1,4,2.5638700000000005,0.0642409078391643,True,True,8,16,1024,2.6036861955494497,4
222,1,4,512,1,2.5328713349607272,1,False,4,DLMT,512,True,False,True,False,28,9,True,1,7,32,10,1,4,2.579619,0.0754243945219317,True,True,4,16,16,2.626366665039273,20
223,1,256,4,1,inf,1,False,2048,DLMT,512,False,True,True,True,30,29,False,1,25,32,1,1,4,inf,inf,False,True,2,16,16,inf,7
224,1,4,32,128,2.4941458687156306,1,False,1,DLMT,512,False,True,True,True,24,4,True,1,7,32,10,1,4,2.558148,0.10326338216425016,True,True,2,16,256,2.6221501312843696,1
225,1,64,512,128,4.442692399154856,1,False,128,DLMT,512,True,False,False,False,1,1,True,8,25,32,10,30,4,4.50564,0.10156196414012478,True,True,1,16,128,4.568587600845143,1
