id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
18,1,64,64,0.2031536733732466,8,False,16,512,DLMT,True,False,True,True,True,26,8,64,35,1,5,28,1,0.0003461256537202407,True,0.20326834285714285,0.2033830123410391
19,512,1024,128,0.31401167848286743,1,False,256,64,DLMT,False,True,False,False,True,1,1,32,35,32,28,29,1,0.0008978853615295124,True,0.3143091428571429,0.31460660723141837
20,2048,1,1024,0.20033849222571587,1,False,16,512,DLMT,True,True,True,False,True,1,32,1,35,1,6,20,1,9.85547397880693e-05,True,0.2003711428571428,0.20040379348856974
21,1024,512,512,0.2750091441601286,1,False,512,1,DLMT,False,True,False,False,False,10,1,512,35,32,13,1,26,0.00020145694632971015,True,0.27507588571428576,0.2751426272684429
22,2048,2048,64,0.21353794766917805,8,False,1,1,DLMT,False,True,True,False,True,29,1,16,35,1,1,1,17,0.0002693186626300073,True,0.21362717142857143,0.2137163951879648
23,128,2048,2048,0.2495867082384507,8,False,64,64,DLMT,False,True,True,True,False,1,8,512,35,1,6,1,29,0.0005666269766012238,True,0.2497744285714286,0.2499621489044065
24,1024,2048,64,0.09875460312605071,1,False,32,32,DLMT,True,False,True,True,True,6,1,1,35,8,1,29,28,0.00022664267757410372,True,0.09882968857142857,0.09890477401680643
25,256,512,64,inf,32,False,32,1,DLMT,True,True,False,True,True,15,1,32,1,1,30,4,1,inf,False,inf,inf
26,1,1024,256,0.19825845435703313,8,False,256,128,DLMT,True,False,True,False,True,3,8,16,35,1,1,5,22,3.088297860224874e-05,True,0.19826868571428571,0.1982789170715383
27,512,2048,512,0.19743180632963117,1,False,512,512,DLMT,True,True,False,False,True,11,32,64,35,1,22,1,1,4.551657244726118e-05,True,0.19744688571428573,0.1974619650989403
28,1024,64,128,inf,32,False,16,1,DLMT,True,False,True,True,True,14,1,1,1,1,12,1,14,inf,False,inf,inf
29,1,256,1,0.11949529221244133,8,False,128,512,DLMT,False,True,False,False,False,11,1,128,35,8,10,24,1,0.00015185222139586018,True,0.1195456,0.11959590778755867
30,512,512,64,0.16129709727665698,1,False,1,512,DLMT,True,False,False,True,False,3,1,16,35,1,22,1,9,0.0001174264511452667,True,0.16133599999999998,0.16137490272334298
31,256,128,128,0.2592870494146958,1,False,1,256,DLMT,True,True,True,True,False,30,1,128,35,32,11,9,1,0.0004615895199178131,True,0.2594399714285714,0.25959289344244696
32,1,128,2048,0.1937279530274227,1,False,32,16,DLMT,False,True,True,False,False,23,32,16,35,1,1,28,28,2.3685800447888142e-05,True,0.19373579999999996,0.1937436469725772
33,1024,2048,1024,0.31408376736208005,1,False,512,256,DLMT,False,True,False,False,True,30,1,64,35,1,1,30,30,0.0010891601535127906,True,0.3144446000000001,0.3148054326379201
34,1024,64,1,0.1014973401972013,1,False,1,64,DLMT,False,True,True,True,False,1,8,16,35,8,1,7,22,4.494001444102188e-05,True,0.10151222857142857,0.10152711694565583
35,64,1,1,0.14042754016042278,1,False,512,32,DLMT,True,True,True,False,False,20,8,1,35,1,19,1,26,0.0002667540730901882,True,0.14051591428571428,0.14060428841100578
36,128,512,2048,0.12067672710083648,8,False,1,64,DLMT,False,True,False,False,True,7,1,128,35,8,30,1,11,7.576787321975533e-05,True,0.12070182857142857,0.12072693004202066
37,1,512,1024,0.22415844158175924,8,False,16,128,DLMT,True,True,False,True,True,18,8,128,35,1,1,21,26,0.00020832095331923858,True,0.22422745714285716,0.22429647270395509
38,128,1024,64,inf,1,False,512,1,DLMT,False,False,True,True,False,29,32,1,1,1,1,7,7,inf,False,inf,inf
39,128,128,128,0.13866393987279968,32,False,16,128,DLMT,False,False,True,False,False,4,1,64,35,1,1,24,17,0.00017059531778152603,True,0.13872045714285713,0.1387769744129146
40,256,2048,512,0.16536054933973646,32,False,256,128,DLMT,False,True,True,True,False,25,1,32,35,1,15,1,19,4.8534574253405224e-05,True,0.1653766285714286,0.16539270780312074
41,2048,2048,2048,0.18607842541930975,1,False,1,256,DLMT,False,True,True,False,False,7,32,256,35,1,17,11,1,5.166836161363211e-05,True,0.18609554285714286,0.18611266029497597
42,2048,64,2048,0.20106214088665686,1,False,64,256,DLMT,False,False,True,True,True,12,1,256,35,32,1,1,1,0.00017361072100817868,True,0.20111965714285715,0.20117717339905744
43,2048,1,128,0.13225653752705877,8,False,32,512,DLMT,False,True,False,False,False,9,8,128,35,1,22,1,24,0.00010971567707450978,True,0.13229288571428569,0.1323292339015126
44,2048,1024,1,0.2501786939474915,1,False,16,128,DLMT,True,True,False,True,False,19,1,128,35,32,1,30,19,0.00021885687430046576,True,0.2502512,0.25032370605250853
45,1024,1,1024,0.28569943926259733,1,False,512,512,DLMT,True,False,False,True,False,19,1,32,35,32,1,8,21,0.00016831175156324342,True,0.28575520000000004,0.28581096073740275
46,2048,1,1,inf,1,False,128,16,DLMT,False,False,False,True,True,30,32,64,1,1,30,1,22,inf,False,inf,inf
47,128,2048,512,0.16251993647607516,1,False,32,1,DLMT,False,False,True,True,True,30,1,128,35,1,20,1,19,0.0002473607858318418,True,0.16260188571428572,0.16268383495249628
48,2048,1,128,0.12069248249293996,1,False,256,32,DLMT,True,True,True,False,False,5,8,32,35,1,1,28,13,0.00023096530351672127,True,0.120769,0.12084551750706005
49,512,1024,256,0.12351917930016346,1,False,64,32,DLMT,False,True,False,True,False,26,1,128,35,8,2,2,1,0.00018608607619889696,True,0.12358082857142855,0.12364247784269364
50,128,64,1024,inf,32,False,1,16,DLMT,False,True,True,False,True,20,1,1,1,1,25,1,8,inf,False,inf,inf
51,128,1,256,0.10211453862884512,1,False,128,1,DLMT,True,False,True,False,True,24,8,128,35,8,1,19,30,7.202467831038411e-05,True,0.1021384,0.10216226137115489
52,64,2048,512,0.09096583348557766,8,False,16,16,DLMT,False,False,True,False,False,14,1,512,35,8,1,15,16,4.906538361602597e-05,True,0.09098208857142856,0.09099834365727946
53,1,1,2048,0.16320509656140328,8,False,32,1,DLMT,True,True,False,False,False,21,1,128,35,1,26,1,30,0.00019797846512452244,True,0.16327068571428574,0.1633362748671682
54,64,128,512,0.2888319418416063,1,False,128,64,DLMT,True,True,True,False,False,28,1,512,35,32,1,22,11,0.0002255254110303493,True,0.2889066571428571,0.28898137244410793
55,512,256,64,0.10889550917353451,1,False,1,128,DLMT,False,False,False,False,True,21,8,16,35,8,6,1,3,4.1152776582001994e-05,True,0.10890914285714286,0.1089227765407512
56,256,512,1,0.19282195914996095,8,False,1,1,DLMT,True,False,True,True,False,11,1,64,35,1,2,3,1,3.444754663815241e-05,True,0.19283337142857143,0.19284478370718192
57,64,2048,1,0.08889306607200669,1,False,32,1,DLMT,False,True,True,False,False,5,8,1,35,8,2,23,1,0.00012360068918637601,True,0.08893401428571429,0.0889749624994219
58,1,128,1,0.10494184082560196,1,False,64,512,DLMT,False,False,True,False,False,30,8,128,35,1,1,30,6,3.221744995546021e-05,True,0.10495251428571431,0.10496318774582666
59,2048,1024,256,0.10105150866013478,1,False,64,512,DLMT,False,True,True,True,True,21,1,16,35,8,1,15,10,0.0001733630283302545,True,0.10110894285714286,0.10116637705415095
60,1,2048,2048,0.09722032148641835,1,False,32,1,DLMT,True,True,False,False,False,30,8,1,35,8,1,11,20,5.350855937633422e-05,True,0.09723804857142856,0.09725577565643878
61,256,1,2048,0.2477627207246294,8,False,128,128,DLMT,False,True,False,True,True,21,1,1,35,1,11,30,1,8.880963360136332e-05,True,0.2477921428571429,0.2478215649896564
62,128,64,1024,0.200714862655188,8,False,64,1,DLMT,True,False,False,True,False,2,8,512,35,1,25,30,1,6.164625880367542e-05,True,0.2007352857142857,0.2007557087733834
63,2048,512,128,0.11655448869300764,8,False,512,64,DLMT,True,False,False,True,False,30,1,1,35,8,1,2,1,0.00021292204954788792,True,0.11662502857142855,0.11669556844984946
64,1,2048,256,0.2513001123456876,1,False,1,512,DLMT,True,False,False,True,False,5,1,1,35,32,30,1,29,0.00035282112019711237,True,0.251417,0.2515338876543124
65,2048,2048,1,0.09249389813814438,8,False,16,64,DLMT,True,True,True,False,True,1,1,512,35,8,24,8,1,0.00011784643566947548,True,0.09253294,0.09257198186185561
66,128,1,1,0.3018416886473826,1,False,256,16,DLMT,True,False,False,False,True,21,32,16,35,1,10,1,10,0.00042723309701341787,True,0.30198322857142856,0.30212476849547454
67,2048,2048,2048,0.11676137703233734,1,False,512,16,DLMT,False,False,False,True,True,4,1,32,35,8,20,24,1,0.00036125004738365795,True,0.11688105714285715,0.11700073725337697
68,512,128,2048,0.1344262758998409,1,False,1,512,DLMT,True,True,False,False,False,2,1,512,35,1,1,16,20,5.815660771063213e-05,True,0.13444554285714286,0.1344648098144448
69,1,1,1,0.17821602727729927,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.00040646157937768856,True,0.17835068571428575,0.17848534415127223
70,256,256,1,0.09249997692765517,1,False,1,32,DLMT,True,True,True,False,False,11,1,512,35,8,16,16,1,2.8322461555654164e-05,True,0.09250936,0.09251874307234483
71,2048,2048,1,0.1306590104560419,1,False,1,16,DLMT,False,True,False,True,False,29,1,512,35,8,16,30,1,6.542597624297962e-05,True,0.1306806857142857,0.13070236097252952
72,1024,512,1,0.09067199383860722,1,False,1,32,DLMT,False,True,True,True,False,1,1,512,35,8,16,26,1,3.0254978203966046e-05,True,0.09068201714285713,0.09069204044710705
73,1,1,1,0.0907463504849959,1,False,1,128,DLMT,False,True,True,False,False,1,1,512,35,8,16,29,1,0.00014413879320336457,True,0.09079410285714284,0.0908418552292898
74,2048,512,1,0.0885391441498995,1,False,1,64,DLMT,True,False,True,False,False,28,1,512,35,8,16,22,1,2.328138785399528e-05,True,0.08854685714285715,0.0885545701358148
75,1,2048,1,0.11772570137966476,1,False,1,32,DLMT,False,False,False,False,False,6,1,512,35,8,16,18,1,5.497499245946684e-05,True,0.11774391428571426,0.11776212719176377
76,512,1,1,0.11644323248317417,1,False,1,64,DLMT,False,False,False,False,False,30,1,512,35,8,16,5,1,6.484203725916074e-05,True,0.1164647142857143,0.11648619608825442
77,128,1,1,0.11955971937334657,1,False,1,32,DLMT,True,False,False,True,False,1,1,512,35,8,16,10,1,4.888375215232227e-05,True,0.11957591428571429,0.11959210919808201
78,2048,2048,1,0.0975223331249761,1,False,1,256,DLMT,True,False,True,True,False,2,1,512,35,8,16,6,1,5.4353095325183436e-05,True,0.09754033999999999,0.09755834687502388
79,128,1024,1,0.12721273914191067,1,False,1,128,DLMT,False,False,False,True,False,9,1,512,35,8,16,29,1,0.00034480598981491905,True,0.1273269714285714,0.12744120371523215
80,64,2048,1,0.08856462559952614,1,False,1,1,DLMT,False,True,True,False,False,30,1,512,35,8,16,5,1,0.00013019099000142456,True,0.08860775714285714,0.08865088868618813
81,1024,128,1,0.1338122323938703,1,False,1,32,DLMT,True,True,False,True,False,10,1,512,35,8,16,30,1,4.2246951345147166e-05,True,0.13382622857142856,0.13384022474898682
82,1,1,1,0.0907539111182518,1,False,1,1,DLMT,True,False,True,True,False,28,1,512,35,8,16,25,1,7.526416845392804e-05,True,0.09077884571428572,0.09080378031031965
83,64,2048,1,0.10327209581403086,1,False,1,16,DLMT,True,False,True,True,False,22,1,512,35,8,16,1,1,4.929983234644766e-05,True,0.10328842857142859,0.10330476132882631
84,128,64,1,0.09349039749727482,1,False,1,128,DLMT,False,True,True,True,False,30,1,512,35,8,16,1,1,3.269320218925898e-05,True,0.09350122857142856,0.0935120596455823
85,2048,1,1,0.12600505814378446,1,False,1,1,DLMT,True,False,False,False,False,20,1,512,35,8,16,30,1,0.0003246111695992166,True,0.12611260000000002,0.12622014185621558
86,2048,1,1,0.0926906505721426,1,False,1,32,DLMT,True,False,True,False,False,8,1,512,35,8,16,1,1,9.078934352642432e-05,True,0.09272072857142857,0.09275080657071455
87,2048,512,1,0.08919839983505921,1,False,1,512,DLMT,False,False,True,True,False,20,1,512,35,8,16,21,1,0.00018556701074692964,True,0.08925987714285714,0.08932135445065507
88,1,128,1,0.09322700814332796,1,False,1,32,DLMT,True,False,True,False,False,19,1,512,35,8,16,7,1,0.0003021494903155706,True,0.09332710857142858,0.0934272089995292
89,512,2048,1,0.08782647974196214,1,False,1,128,DLMT,True,True,True,False,False,20,1,512,35,8,16,29,1,3.389381208951233e-05,True,0.08783770857142857,0.087848937400895
90,1,256,1,0.08976093213073177,1,False,1,1,DLMT,False,False,True,True,False,30,1,512,35,8,16,30,1,0.0002395776420354488,True,0.08984030285714285,0.08991967358355393
91,64,64,1,0.12852322630973115,1,False,1,32,DLMT,False,True,False,False,False,24,1,512,35,8,16,24,1,4.804351768799671e-05,True,0.12853914285714285,0.12855505940455456
92,1,2048,1,0.122533497569885,1,False,1,512,DLMT,True,False,False,False,False,29,1,512,35,8,16,27,1,8.913825079673643e-05,True,0.12256302857142856,0.12259255957297212
93,128,128,1,0.11903792384225174,1,False,1,128,DLMT,True,False,False,True,False,26,1,512,35,8,16,18,1,3.636519978086332e-05,True,0.11904997142857143,0.11906201901489112
94,512,2048,1,0.09355877654392715,1,False,1,1,DLMT,False,False,True,True,False,20,1,512,35,8,16,10,1,3.66545791331524e-05,True,0.09357091999999999,0.09358306345607283
95,1,512,1,0.11866737311235055,1,False,1,512,DLMT,True,True,False,False,False,27,1,512,35,8,16,6,1,0.00017239230533517189,True,0.1187244857142857,0.11878159831622086
96,2048,128,1,0.12054652191537087,1,False,1,1,DLMT,False,True,False,True,False,9,1,512,35,8,16,17,1,0.0002512856184520226,True,0.12062977142857145,0.12071302094177204
97,512,1,1,0.0894038583103268,1,False,1,512,DLMT,True,True,True,True,False,8,1,512,35,8,16,22,1,3.0448460837076816e-05,True,0.08941394571428572,0.08942403311824465
98,128,1024,1,0.09498455148128328,1,False,1,16,DLMT,True,True,True,False,False,11,1,512,35,8,16,30,1,0.0002747403902610896,True,0.09507557142857143,0.09516659137585957
99,1,1024,1,0.12397655603657072,1,False,1,128,DLMT,False,True,False,True,False,24,1,512,35,8,16,1,1,0.00018546636198667194,True,0.12403800000000001,0.1240994439634293
100,1024,512,1,0.12095755403976972,1,False,1,1,DLMT,True,True,False,False,False,2,1,512,35,8,16,23,1,0.00019763248514268503,True,0.12102302857142858,0.12108850310308743
101,512,64,1,0.08981505439736068,1,False,1,512,DLMT,False,False,True,False,False,1,1,512,35,8,16,1,1,0.00016081477503447232,True,0.08986833142857142,0.08992160845978217
102,1,64,1,0.0900332439819682,1,False,1,512,DLMT,False,True,True,False,False,11,1,512,35,8,16,15,1,4.250519526469517e-05,True,0.09004732571428571,0.09006140744660322
103,2048,1024,1,0.09232102003483372,1,False,1,512,DLMT,False,False,True,True,False,1,1,512,35,8,16,15,1,0.0001358135047837027,True,0.09236601428571428,0.09241100853659484
104,2048,64,1,0.08921726440057882,1,False,1,512,DLMT,False,True,True,False,False,30,1,512,35,8,16,15,1,3.881278203091899e-05,True,0.08923012285714287,0.0892429813137069
105,2048,128,1,0.08893118808217954,1,False,1,512,DLMT,True,True,True,False,False,8,1,512,35,8,16,15,1,3.290272912196629e-05,True,0.08894208857142857,0.08895298906067761
106,1,2048,1,0.09438824562019058,1,False,1,512,DLMT,False,True,True,True,False,8,1,512,35,8,16,15,1,6.07835150852792e-05,True,0.09440838285714286,0.09442852009409514
107,2048,1,1,0.08803550864933977,1,False,1,512,DLMT,True,True,True,True,False,24,1,512,35,8,16,15,1,3.447924238004736e-05,True,0.08804693142857141,0.08805835420780304
108,512,1,1,0.08805046045551321,1,False,1,512,DLMT,False,True,True,True,False,10,1,512,35,8,16,15,1,4.022180746707423e-05,True,0.0880637857142857,0.0880771109730582
109,1024,128,1,0.09027606718959844,1,False,1,512,DLMT,False,True,True,True,False,30,1,512,35,8,16,15,1,0.00010950540324009284,True,0.09031234571428572,0.090348624238973
110,1,1,1,0.08788762750475572,1,False,1,512,DLMT,True,True,True,True,False,1,1,512,35,8,16,15,1,2.9765269996411036e-05,True,0.08789748857142858,0.08790734963810144
111,1,128,1,0.08928980966330811,1,False,1,512,DLMT,False,False,True,True,False,1,1,512,35,8,16,15,1,2.9750130303264667e-05,True,0.08929966571428571,0.08930952176526331
112,1024,128,1,0.09001367839900164,1,False,1,512,DLMT,True,True,True,True,False,21,1,512,35,8,16,15,1,3.621777058465106e-05,True,0.09002567714285716,0.09003767588671267
113,512,128,1,0.08870230575666761,1,False,1,512,DLMT,True,False,True,False,False,2,1,512,35,8,16,15,1,3.521240504975293e-05,True,0.08871397142857144,0.08872563710047528
114,1024,1,1,0.08827315695392232,1,False,1,512,DLMT,True,False,True,False,False,9,1,512,35,8,16,15,1,9.020088437957314e-05,True,0.08830304000000001,0.0883329230460777
115,1024,512,1,0.0899007499363927,1,False,1,512,DLMT,False,False,True,True,False,13,1,512,35,8,16,15,1,8.384017224238427e-05,True,0.08992852571428571,0.08995630149217872
116,512,2048,1,0.0951893382153649,1,False,1,512,DLMT,True,False,True,True,False,30,1,512,35,8,16,15,1,0.00019999153116763584,True,0.09525559428571428,0.09532185035606366
117,1,64,1,0.09011789192236726,1,False,1,512,DLMT,False,False,True,False,False,21,1,512,35,8,16,15,1,0.00013943427564444102,True,0.09016408571428572,0.09021027950620418
118,1024,1,1,0.08770481078069431,1,False,1,512,DLMT,False,False,True,False,False,30,1,512,35,8,16,15,1,2.8522123743807592e-05,True,0.08771426,0.0877237092193057
119,512,1024,1,0.0880601754523442,1,False,1,512,DLMT,False,True,True,False,False,22,1,512,35,8,16,15,1,9.02312893827487e-05,True,0.08809006857142856,0.08811996169051294
120,2048,2048,1,0.08867014993898195,1,False,1,512,DLMT,True,False,True,False,False,22,1,512,35,8,16,15,1,3.641579047498997e-05,True,0.0886822142857143,0.08869427863244664
121,1024,2048,1,0.08813270787395792,1,False,1,512,DLMT,False,True,True,False,False,1,1,512,35,8,16,15,1,0.0001693206602628177,True,0.08818880285714285,0.08824489784032778
122,1,512,1,0.08952447213785418,1,False,1,512,DLMT,True,True,True,False,False,30,1,512,35,8,16,15,1,3.9901946758298925e-05,True,0.08953769142857144,0.08955091071928871
123,1,1,1,0.0883456548704967,1,False,1,512,DLMT,True,True,True,False,False,23,1,512,35,8,16,15,1,3.521076783355474e-05,True,0.08835732,0.08836898512950331
124,512,1,1,0.08821425460136531,1,False,1,512,DLMT,False,False,True,False,False,9,1,512,35,8,16,15,1,3.5608292544844146e-05,True,0.08822605142857143,0.08823784825577755
125,1,1,1,0.0883155581160187,1,False,1,512,DLMT,False,True,True,False,False,9,1,512,35,8,16,15,1,3.783997087628868e-05,True,0.08832809428571428,0.08834063045540987
126,512,1,1,0.08837550969913471,1,False,1,512,DLMT,False,True,True,False,False,23,1,512,35,8,16,15,1,4.154790242501156e-05,True,0.0883892742857143,0.0884030388722939
127,512,1,1,0.08805682246992103,1,False,1,512,DLMT,True,True,True,False,False,30,1,512,35,8,16,15,1,4.5485101934141855e-05,True,0.08807189142857144,0.08808696038722186
128,512,1,1,0.08844512202808812,1,False,1,512,DLMT,True,False,True,False,False,1,1,512,35,8,16,15,1,4.1338204299339195e-05,True,0.08845881714285714,0.08847251225762616
129,2048,1,1,0.08791203559514782,1,False,1,512,DLMT,False,True,True,False,False,1,1,512,35,8,16,15,1,9.299059640849871e-05,True,0.08794284285714286,0.08797365011913791
130,1,1,1,0.0882680479327814,1,False,1,512,DLMT,False,False,True,False,False,30,1,512,35,8,16,15,1,3.6309731758966024e-05,True,0.08828007714285716,0.08829210635293291
131,1024,1,1,0.08798263405719264,1,False,1,512,DLMT,True,True,True,False,False,8,1,512,35,8,16,15,1,0.00011585794377034978,True,0.08802101714285715,0.08805940022852166
132,1,1,1,0.08843469657456708,1,False,1,512,DLMT,True,True,True,False,False,1,1,512,35,8,16,15,1,3.305820297102556e-05,True,0.08844564857142857,0.08845660056829006
133,1024,1,1,0.08823442910140039,1,False,1,512,DLMT,False,True,True,False,False,22,1,512,35,8,16,15,1,3.230458411900677e-05,True,0.08824513142857145,0.0882558337557425
134,2048,1,1,0.08850302288426477,1,False,1,512,DLMT,True,True,True,False,False,30,1,512,35,8,16,15,1,3.294429138248167e-05,True,0.08851393714285714,0.08852485140144951
135,1,1,1,0.0883702637984183,1,False,1,512,DLMT,True,False,True,False,False,23,1,512,35,8,16,15,1,3.4140293268948367e-05,True,0.08838157428571428,0.08839288477301026
136,2048,1,1,0.08841818514418058,1,False,1,512,DLMT,True,False,True,False,False,14,1,512,35,8,16,15,1,0.0002026958581375617,True,0.08848533714285713,0.08855248914153367
137,2048,1,1,0.08844601248856768,1,False,1,512,DLMT,False,True,True,False,False,30,1,512,35,8,16,15,1,3.1587177196850896e-05,True,0.08845647714285716,0.08846694179714665
138,512,1,1,0.08840513438277428,1,False,1,512,DLMT,True,True,True,False,False,1,1,512,35,8,16,15,1,3.776499772357013e-05,True,0.08841764571428572,0.08843015704579715
139,1,1,1,0.08812004713994452,1,False,1,512,DLMT,False,True,True,False,False,8,1,512,35,8,16,15,1,4.148663379539766e-05,True,0.08813379142857143,0.08814753571719834
140,1,1,1,0.08838524826954923,1,False,1,512,DLMT,True,True,True,False,False,30,1,512,35,8,16,15,1,3.2660686471907736e-05,True,0.08839606857142855,0.08840688887330787
141,2048,1,1,0.08854438658890075,1,False,1,512,DLMT,True,True,True,False,False,22,1,512,35,8,16,15,1,2.9371322123208784e-05,True,0.08855411714285714,0.08856384769681354
142,1,1,1,0.08836999427589266,1,False,1,512,DLMT,True,False,True,False,False,1,1,512,35,8,16,15,1,3.929180046362687e-05,True,0.08838301142857144,0.08839602858125022
143,2048,1,1,0.08840840493625987,1,False,1,512,DLMT,False,False,True,False,False,1,1,512,35,8,16,15,1,2.9393558922364166e-05,True,0.08841814285714286,0.08842788077802585
144,2048,1,1,0.08802706301502776,1,False,1,512,DLMT,True,False,True,False,False,9,1,512,35,8,16,15,1,0.00017438909711285495,True,0.08808483714285714,0.08814261127068652
145,1024,1,1,0.08824231057538183,1,False,1,512,DLMT,False,True,True,False,False,1,1,512,35,8,16,15,1,2.9850867419796277e-05,True,0.0882522,0.08826208942461818
146,1024,1,1,0.08862191764616592,1,False,1,512,DLMT,True,False,True,False,False,30,1,512,35,8,16,15,1,2.7492371335203997e-05,True,0.08863102571428572,0.08864013378240551
147,512,1,1,0.08819064010058611,1,False,1,512,DLMT,False,False,True,False,False,23,1,512,35,8,16,15,1,3.51863568179838e-05,True,0.08820229714285714,0.08821395418512817
148,512,1,1,0.08798436049843743,1,False,1,512,DLMT,False,False,True,False,False,8,1,512,35,8,16,15,1,0.00019589677777558453,True,0.08804926,0.08811415950156258
149,1,1,1,0.08803041979921886,1,False,1,512,DLMT,False,False,True,False,False,23,1,512,35,8,16,15,1,5.031408079782934e-05,True,0.08804708857142857,0.08806375734363828
150,1024,1,1,0.08855104201693605,1,False,1,512,DLMT,True,True,True,False,False,13,1,512,35,8,16,15,1,3.462000058949114e-05,True,0.08856251142857144,0.08857398084020683
151,1,1,1,0.08777831009225791,1,False,1,512,DLMT,False,False,True,False,False,10,1,512,35,8,16,15,1,0.00011442967347427278,True,0.08781622000000001,0.08785412990774212
152,512,1,1,0.08776038262275065,1,False,1,512,DLMT,True,False,True,False,False,30,1,512,35,8,16,15,1,0.0001597722935803278,True,0.08781331428571426,0.08786624594867787
153,1024,1,1,0.08794652636438108,1,False,1,512,DLMT,True,True,True,False,False,1,1,512,35,8,16,15,1,9.237164553021174e-05,True,0.08797712857142857,0.08800773077847607
154,2048,1,1,0.08843559311931666,1,False,1,512,DLMT,True,True,True,False,False,9,1,512,35,8,16,15,1,3.5664511143460006e-05,True,0.08844740857142856,0.08845922402354046
155,512,1,1,0.08834883215634297,1,False,1,512,DLMT,False,False,True,False,False,20,1,512,35,8,16,15,1,4.33170668161067e-05,True,0.08836318285714286,0.08837753355794274
156,1024,1,1,0.08820750926514746,1,False,1,512,DLMT,False,False,True,False,False,20,1,512,35,8,16,15,1,3.736648438242544e-05,True,0.08821988857142857,0.08823226787770967
157,2048,1,1,0.08859925472200941,1,False,1,512,DLMT,True,True,True,False,False,24,1,512,35,8,16,15,1,4.204156776819972e-05,True,0.08861318285714286,0.0886271109922763
158,1024,1,1,0.08821958590155893,1,False,1,512,DLMT,False,True,True,False,False,30,1,512,35,8,16,15,1,3.737663725169719e-05,True,0.08823196857142857,0.0882443512412982
159,512,1,1,0.08794096567753944,1,False,1,512,DLMT,False,True,True,False,False,1,1,512,35,8,16,15,1,8.304235437659642e-05,True,0.08796847714285715,0.08799598860817485
