id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
128,8,10,128,4,32,0.8398304000000001,1,9,RS,0.839721887288296,True,False,True,0.00017507838244625487,False,0.8399389127117042,False
129,1024,10,32,32,2,0.44205649999999996,1,28,RS,0.4420050015966468,True,False,False,8.308940967416822e-05,True,0.44210799840335313,False
130,64,1,2048,8,32,inf,1,12,RS,inf,False,True,False,inf,True,inf,False
131,1,10,256,2,32,0.7920711,1,29,RS,0.7919305334244451,True,False,True,0.0002267952600915502,False,0.792211666575555,False
132,32,1,1024,2,1,inf,18,1,RS,inf,False,True,False,inf,False,inf,False
133,2048,10,512,4,1,0.42525129999999994,1,6,RS,0.42511324699029507,True,False,False,0.0002227397809103696,False,0.4253893530097048,False
134,512,1,128,1,16,inf,21,1,RS,inf,False,True,False,inf,True,inf,False
135,128,1,128,16,32,inf,25,1,RS,inf,False,True,True,inf,True,inf,False
136,4,1,4,8,32,inf,22,1,RS,inf,False,True,True,inf,False,inf,False
137,8,1,4,8,8,inf,27,1,RS,inf,False,True,False,inf,False,inf,False
138,1,1,8,1,16,inf,22,1,RS,inf,False,True,False,inf,False,inf,False
139,8,1,4,1,32,inf,1,30,RS,inf,False,True,True,inf,False,inf,False
140,16,1,2,32,4,inf,18,1,RS,inf,False,True,False,inf,True,inf,False
141,8,1,16,4,8,inf,1,12,RS,inf,False,True,True,inf,False,inf,False
142,128,1,1,8,16,inf,8,1,RS,inf,False,True,True,inf,False,inf,False
143,16,10,32,2,8,0.7267484000000001,3,1,RS,0.7267119075969466,True,False,True,5.887817931968056e-05,False,0.7267848924030536,False
144,1024,10,128,4,2,0.4112595,1,22,RS,0.4112229402353759,True,False,False,5.898686294421667e-05,False,0.4112960597646241,False
145,16,1,2048,16,1,inf,1,2,RS,inf,False,True,True,inf,True,inf,False
146,16,1,512,4,16,inf,14,1,RS,inf,False,True,False,inf,False,inf,False
147,32,1,8,8,1,inf,1,23,RS,inf,False,True,False,inf,True,inf,False
148,4,10,1,1,1,1.141954,25,1,RS,1.1418574153293726,True,False,False,0.00015583324420675423,True,1.1420505846706273,False
149,4,1,64,2,32,inf,28,1,RS,inf,False,True,True,inf,True,inf,False
150,1,1,32,1,32,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
151,512,10,8,4,4,0.2141012,1,4,RS,0.21390023576402428,True,False,True,0.000324243056980412,True,0.2143021642359757,False
152,512,1,256,8,1,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
153,2048,10,2,1,2,0.1980116,1,11,RS,0.1979767366533921,True,False,True,5.624979999964845e-05,True,0.19804646334660791,False
154,512,1,8,4,4,inf,1,9,RS,inf,False,True,True,inf,True,inf,False
155,1,1,1024,8,4,inf,9,1,RS,inf,False,True,True,inf,False,inf,False
156,2048,1,4,4,8,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
157,512,10,1024,16,4,0.4201424,23,1,RS,0.41990620942508927,True,False,True,0.00038107852209223633,False,0.4203785905749108,False
158,8,10,2048,32,16,0.6971223,22,1,RS,0.6970789692343171,True,False,True,6.991144398452678e-05,True,0.6971656307656828,False
159,2,10,2,8,16,0.31472730000000004,1,8,RS,0.3145017238886456,True,False,False,0.0003639527579233331,True,0.3149528761113545,False
160,2048,10,256,2,4,0.45220859999999996,1,15,RS,0.452154819645398,True,False,False,8.677119337659554e-05,False,0.4522623803546019,False
161,256,1,256,4,1,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
162,128,1,64,8,2,inf,22,1,RS,inf,False,True,False,inf,True,inf,False
163,512,10,512,4,32,0.9769006999999998,1,27,RS,0.9768654685365673,True,False,False,5.684373316383253e-05,True,0.9769359314634324,False
164,16,1,2,8,4,inf,1,28,RS,inf,False,True,False,inf,True,inf,False
165,2,1,512,4,4,inf,19,1,RS,inf,False,True,True,inf,True,inf,False
166,128,1,512,32,32,inf,21,1,RS,inf,False,True,True,inf,True,inf,False
167,2,10,1,1,32,0.8443991000000001,1,21,RS,0.8443163493781985,True,False,False,0.00013351288327349877,True,0.8444818506218016,False
168,32,10,1024,2,2,0.5231608000000001,11,1,RS,0.5226880259883241,True,False,False,0.0007627909018859645,True,0.5236335740116761,False
169,256,1,256,32,4,inf,1,3,RS,inf,False,True,True,inf,False,inf,False
170,32,10,256,2,4,0.4008092,19,1,RS,0.4007404564879701,True,False,True,0.00011091329947305614,False,0.4008779435120299,False
171,256,10,32,16,32,0.9326803,1,3,RS,0.9323193877540344,True,False,False,0.0005823090330743575,True,0.9330412122459656,False
172,16,1,128,4,2,inf,1,20,RS,inf,False,True,True,inf,False,inf,False
173,64,1,64,1,2,inf,15,1,RS,inf,False,True,True,inf,True,inf,False
174,2,10,1,4,2,0.5138368000000001,2,1,RS,0.5134787411537024,True,False,True,0.0005777052535679492,False,0.5141948588462978,False
175,128,10,256,2,2,0.3780981,15,1,RS,0.37806158523448496,True,False,True,5.8914259733958915e-05,True,0.378134614765515,False
176,4,1,256,8,2,inf,1,16,RS,inf,False,True,True,inf,True,inf,False
177,2,1,64,16,4,inf,1,21,RS,inf,False,True,False,inf,False,inf,False
178,32,10,512,4,1,0.2119113,13,1,RS,0.2118959519676719,True,False,True,2.4763077353189233e-05,False,0.21192664803232808,False
179,2048,10,64,1,4,0.21625100000000003,1,11,RS,0.21597790702721084,True,False,True,0.0004406182020752215,False,0.2165240929727892,False
180,1,1,2,1,1,inf,1,29,RS,inf,False,True,False,inf,False,inf,False
181,32,10,16,16,1,0.21206329999999998,1,26,RS,0.2120344837965696,True,False,True,4.6493117770269214e-05,True,0.21209211620343035,False
182,256,10,16,1,8,0.7784424000000001,14,1,RS,0.7782607052706692,True,False,False,0.0002931529293730469,True,0.778624094729331,False
183,32,10,1024,8,32,0.9279522,27,1,RS,0.9277663324083846,True,False,True,0.0002998855781794224,True,0.9281380675916154,False
184,32,1,512,32,16,inf,1,29,RS,inf,False,True,False,inf,True,inf,False
185,128,1,4,8,1,inf,1,19,RS,inf,False,True,True,inf,False,inf,False
186,128,10,4,16,2,0.45257530000000007,8,1,RS,0.45252475796672037,True,False,False,8.154636717843316e-05,False,0.45262584203327977,False
187,1024,10,4,1,16,0.20637589999999997,6,1,RS,0.20631623562509258,True,False,True,9.62646871910989e-05,True,0.20643556437490737,False
188,256,1,1024,8,32,inf,24,1,RS,inf,False,True,False,inf,True,inf,False
189,16,1,1,32,32,inf,1,29,RS,inf,False,True,False,inf,True,inf,False
190,1024,10,4,1,1,0.2247613,14,1,RS,0.22463729821956688,True,False,False,0.00020006901309298282,False,0.22488530178043312,False
191,2048,1,16,4,2,inf,5,1,RS,inf,False,True,True,inf,False,inf,False
192,256,10,1024,16,8,1.003938,1,30,RS,1.0018094975213705,True,False,False,0.00343420383786406,True,1.0060665024786295,False
193,8,1,512,8,16,inf,3,1,RS,inf,False,True,True,inf,True,inf,False
194,128,10,4,4,8,0.2512551,10,1,RS,0.2512309606742627,True,False,False,3.8947272048246315e-05,False,0.2512792393257373,False
195,8,10,1,1,4,0.317392,25,1,RS,0.3170150556622804,True,False,False,0.0006081757969534828,False,0.3177689443377196,False
196,32,1,8,4,32,inf,7,1,RS,inf,False,True,True,inf,True,inf,False
197,16,1,1,1,1,inf,17,1,RS,inf,False,True,False,inf,True,inf,False
198,2048,10,2,2,4,0.20450459999999998,2,1,RS,0.20444462881715253,True,False,True,9.675970235588932e-05,False,0.20456457118284743,False
199,32,1,1024,32,1,inf,1,30,RS,inf,False,True,True,inf,False,inf,False
200,2048,1,1024,8,1,inf,1,13,RS,inf,False,True,True,inf,False,inf,False
201,1024,1,2048,8,8,inf,1,6,RS,inf,False,True,True,inf,False,inf,False
202,2,1,4,8,16,inf,3,1,RS,inf,False,True,False,inf,False,inf,False
203,128,10,8,16,1,0.20787519999999998,1,24,RS,0.20786063336622893,True,False,True,2.3502340308997507e-05,True,0.20788976663377104,False
204,1024,1,16,2,32,inf,27,1,RS,inf,False,True,True,inf,False,inf,False
205,1024,1,8,16,32,inf,23,1,RS,inf,False,True,False,inf,True,inf,False
206,4,10,2048,16,32,0.7936843,24,1,RS,0.7936404808418794,True,False,False,7.069943422687499e-05,True,0.7937281191581206,False
207,512,1,64,16,8,inf,10,1,RS,inf,False,True,True,inf,False,inf,False
208,1024,10,16,16,4,0.4232779,29,1,RS,0.4231101668249843,True,False,True,0.0002706268464140167,False,0.42344563317501566,False
209,2048,10,8,8,8,0.9394563,1,2,RS,0.937548114293397,True,False,False,0.003078736690592439,False,0.941364485706603,False
210,512,10,8,32,1,0.5057493,22,1,RS,0.5056992168412235,True,False,False,8.080600225230796e-05,True,0.5057993831587764,False
211,1024,1,2,2,1,inf,1,15,RS,inf,False,True,True,inf,True,inf,False
212,8,1,2048,16,8,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
213,1,1,1024,8,32,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
214,8,1,4,2,4,inf,1,9,RS,inf,False,True,False,inf,True,inf,False
215,1024,10,256,4,1,0.20562729999999996,23,1,RS,0.20559862813174748,True,False,True,4.626024210918148e-05,False,0.20565597186825244,False
216,256,10,64,16,16,1.0112530000000002,1,3,RS,1.0110744377073468,True,False,False,0.0002880989413378625,False,1.0114315622926535,False
217,1,1,8,8,2,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
218,1024,10,256,16,2,0.2239302,28,1,RS,0.2237753232044419,True,False,False,0.00024988389303834673,True,0.22408507679555809,False
219,256,1,8,32,8,inf,24,1,RS,inf,False,True,False,inf,True,inf,False
220,64,1,16,2,32,inf,29,1,RS,inf,False,True,True,inf,True,inf,False
221,64,1,2048,8,8,inf,11,1,RS,inf,False,True,False,inf,False,inf,False
222,256,10,128,32,1,0.511075,30,1,RS,0.5110361136032759,True,False,False,6.27407363680202e-05,True,0.511113886396724,False
223,128,10,64,4,8,0.8447574,15,1,RS,0.8445380977738639,True,False,False,0.0003538302417826887,False,0.8449767022261361,False
224,1,1,2048,2,2,inf,10,1,RS,inf,False,True,False,inf,True,inf,False
225,1024,10,2048,1,2,0.23060350000000002,23,1,RS,0.23057887728206766,True,False,True,3.972719471596549e-05,True,0.23062812271793237,False
226,16,1,2,1,2,inf,1,7,RS,inf,False,True,False,inf,True,inf,False
227,1024,10,1,4,16,0.9597577999999999,1,17,RS,0.959517378990413,True,False,True,0.00038790406030356727,False,0.9599982210095868,False
228,32,10,4,32,8,0.23735820000000002,20,1,RS,0.23712315433960993,True,False,True,0.00037923127508157595,False,0.2375932456603901,False
229,64,1,2048,4,4,inf,6,1,RS,inf,False,True,False,inf,False,inf,False
230,4,10,128,16,4,0.5513231,1,12,RS,0.5478945626210556,True,False,False,0.005531727749085275,True,0.5547516373789443,False
231,1024,1,128,32,2,inf,15,1,RS,inf,False,True,False,inf,True,inf,False
232,2048,1,1024,32,4,inf,19,1,RS,inf,False,True,True,inf,True,inf,False
233,64,10,16,32,32,0.2162138,1,18,RS,0.21616360670376308,True,False,True,8.098370206405921e-05,False,0.21626399329623694,False
234,2048,10,1024,32,32,1.0417210000000001,1,8,RS,1.0415897423957825,True,False,True,0.00021177582487149968,False,1.0418522576042177,False
235,512,1,4,32,16,inf,1,11,RS,inf,False,True,True,inf,False,inf,False
236,2,1,16,1,16,inf,1,23,RS,inf,False,True,True,inf,True,inf,False
237,64,1,1024,32,1,inf,28,1,RS,inf,False,True,False,inf,True,inf,False
238,128,1,2,2,1,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
239,32,10,64,8,8,0.9682393999999999,26,1,RS,0.9681332364380428,True,False,False,0.00017128817822606692,True,0.9683455635619569,False
240,2048,1,32,8,16,inf,1,2,RS,inf,False,True,False,inf,True,inf,False
241,1024,1,1024,4,32,inf,1,7,RS,inf,False,True,True,inf,True,inf,False
242,16,10,8,8,4,0.24784090000000006,14,1,RS,0.24768212780689106,True,False,True,0.0002561688700837758,False,0.24799967219310906,False
243,1024,1,2048,4,16,inf,18,1,RS,inf,False,True,True,inf,True,inf,False
244,8,10,512,1,8,0.6766658,17,1,RS,0.6766238249105199,True,False,True,6.772414635859352e-05,False,0.6767077750894801,False
245,32,10,512,4,1,0.3206036,11,1,RS,0.3205489368890848,True,False,False,8.819546473600134e-05,False,0.32065826311091516,False
246,32,1,32,16,4,inf,1,18,RS,inf,False,True,False,inf,False,inf,False
247,8,10,2048,4,4,0.43724120000000005,15,1,RS,0.43718432401994634,True,False,False,9.176578883222952e-05,False,0.43729807598005377,False
248,128,1,2,4,1,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
249,256,10,32,4,1,0.6899471,1,22,RS,0.6897501339657051,True,False,True,0.00031779221198764294,True,0.690144066034295,False
250,1,1,512,4,4,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
251,8,10,4,32,2,0.5033272,1,20,RS,0.5030092336951117,True,False,False,0.0005130184791993338,True,0.5036451663048882,False
252,128,1,1024,2,16,inf,6,1,RS,inf,False,True,False,inf,True,inf,False
253,32,1,2048,4,32,inf,6,1,RS,inf,False,True,False,inf,True,inf,False
254,2048,10,128,2,2,0.4418569,1,29,RS,0.4415428828852463,True,False,False,0.0005066467112298321,False,0.4421709171147537,False
255,32,1,1024,4,8,inf,1,14,RS,inf,False,True,False,inf,False,inf,False
256,1024,10,16,2,4,0.39406,17,1,RS,0.3940045181310499,True,False,True,8.951647892986288e-05,True,0.3941154818689501,False
257,64,10,2048,16,32,0.9099289,1,15,RS,0.9096505407493917,True,False,False,0.00044911500754260124,False,0.9102072592506084,False
258,2048,10,128,32,16,1.071173,1,4,RS,1.070658181591218,True,False,True,0.000830626871705912,True,1.071687818408782,False
259,8,1,128,1,2,inf,22,1,RS,inf,False,True,False,inf,True,inf,False
260,4,10,1,2,16,0.7842078000000001,1,24,RS,0.7841666558788251,True,False,False,6.638343166785651e-05,True,0.7842489441211752,False
261,8,10,2,32,2,0.4861737,9,1,RS,0.4861421597397337,True,False,False,5.088821081547166e-05,False,0.4862052402602663,False
262,16,10,8,4,2,0.2331381,21,1,RS,0.23309702254942755,True,False,True,6.627586287631262e-05,False,0.23317917745057243,False
263,8,10,256,2,32,1.105797,26,1,RS,1.1055539478700143,True,False,False,0.00039214920629778886,False,1.1060400521299856,False
264,8,1,256,2,1,inf,9,1,RS,inf,False,True,False,inf,True,inf,False
265,256,1,2048,8,8,inf,1,13,RS,inf,False,True,True,inf,True,inf,False
266,512,1,8,1,16,inf,1,3,RS,inf,False,True,False,inf,False,inf,False
