id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,2048,1024,128,0.17467878970680772,1,False,32,16,DLMT,False,False,False,True,False,27,1,128,35,0.1747619531503351,0.00012551291014172453,0.1747203714285714,30,11,True,1,1
2,1,1,2048,0.17728389643624387,1,False,512,512,DLMT,True,False,True,False,True,28,1,32,35,0.17742307499232757,0.00021005269698388506,0.17735348571428572,13,28,True,1,1
3,1,1,512,inf,32,False,32,32,DLMT,True,True,True,True,True,25,1,512,1,inf,inf,inf,1,11,False,20,1
4,2048,1,1,0.0969015081871558,1,False,128,512,DLMT,True,True,False,False,True,5,1,16,35,0.09694650895570135,6.791658905884352e-05,0.09692400857142858,1,30,True,13,8
5,1024,128,1024,0.11890165843846426,1,False,64,256,DLMT,True,False,False,False,False,13,8,512,35,0.11903531299010714,0.0002017156940460745,0.1189684857142857,1,11,True,16,8
6,256,1,256,0.17691328317398,1,False,32,128,DLMT,True,True,True,True,False,2,8,128,35,0.17694454539744855,4.718194050909748e-05,0.17692891428571428,28,1,True,12,1
7,128,256,1,0.08796426166274794,1,False,64,128,DLMT,True,False,True,False,False,24,8,1,35,0.0879884240515378,3.6466644529833394e-05,0.08797634285714287,4,3,True,1,8
8,1024,2048,256,0.13066174318720658,1,False,128,1,DLMT,False,True,True,False,False,30,32,1,35,0.13072448538422204,9.469251635193499e-05,0.1306931142857143,1,26,True,16,1
9,2048,1,1024,0.15037057693316708,32,False,64,32,DLMT,False,True,False,False,False,2,1,128,35,0.15043656592397575,9.959268065885287e-05,0.15040357142857141,6,25,True,1,1
10,256,512,256,0.14032080454276313,1,False,16,128,DLMT,False,True,False,False,True,1,8,64,35,0.14054668117152258,0.0003409001816918705,0.14043374285714286,27,14,True,1,1
11,2048,2048,512,0.11354144927383389,1,False,512,32,DLMT,False,False,True,True,False,19,8,64,35,0.11356963644045182,4.2540967050021776e-05,0.11355554285714285,1,30,True,9,8
