id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,256,1,32,16,1,26,RS,18,128,256,256,0.18127610361551005,0.1814061249559185,0.0001962323362647425,1,0.18134111428571428,1
2,True,35,False,1,256,128,64,12,1,24,RS,19,64,1024,1,0.14571927632762693,0.14577900938665878,9.015102974046293e-05,1,0.14574914285714285,32
3,True,35,False,1,16,16,64,27,22,1,RS,28,1,256,256,0.2170325855017576,0.21707758592681384,6.791607065387003e-05,1,0.21705508571428572,32
4,True,35,False,32,1,256,512,1,27,14,RS,15,2048,1024,1024,0.1432438447941046,0.14328101234875254,5.609445387114723e-05,1,0.14326242857142857,1
5,True,35,False,8,64,64,512,8,29,1,RS,27,1024,64,1024,0.22449123984130162,0.22459441730155552,0.00015571869980637607,1,0.22454282857142857,8
6,True,35,False,1,256,32,64,16,2,1,RS,29,1,1,2048,0.3023081291416341,0.30296381371550873,0.00098957998263951,32,0.3026359714285714,1
7,True,35,False,1,16,128,128,1,14,10,RS,9,1,1,1024,0.16478307245883253,0.1648858418268818,0.00015510279409054476,1,0.16483445714285716,8
8,True,35,False,1,64,1,16,1,14,5,RS,25,1,64,2048,0.12299363637439534,0.12301504933989035,3.231712757492346e-05,8,0.12300434285714285,1
9,True,35,False,1,256,32,64,15,15,1,RS,21,2048,128,1,0.22816714550420056,0.22823576878151378,0.00010356842951322817,1,0.22820145714285717,8
10,True,35,False,1,32,16,1,1,18,23,RS,5,256,2048,64,0.1678067879793615,0.16784349773492424,5.540352895265927e-05,1,0.16782514285714287,1
11,True,35,False,32,256,64,1,1,15,11,RS,15,128,512,2048,0.13311865404242676,0.13336048881471604,0.0003649847187184132,1,0.1332395714285714,1
12,True,35,False,8,64,512,256,5,20,1,RS,15,2048,512,64,0.20974659559055628,0.21017009012372942,0.0006391513991382687,1,0.20995834285714285,1
13,True,35,False,1,1,32,32,22,1,20,RS,15,256,2048,2048,0.13673013226566877,0.1367676963057598,5.669284229377507e-05,8,0.13674891428571428,1
14,True,35,False,1,32,64,64,1,26,13,RS,12,64,256,256,0.1364496151715788,0.13647741339984978,4.195396894459409e-05,8,0.1364635142857143,1
15,True,35,False,1,256,1,64,16,22,1,RS,2,2048,512,2048,0.20821543820160457,0.20824279036982404,4.1280760948530815e-05,1,0.2082291142857143,1
16,True,35,False,1,128,64,64,8,1,9,RS,12,2048,256,128,0.11204827006743277,0.11207195850399577,3.575134077691335e-05,1,0.11206011428571427,8
17,True,35,False,1,16,16,64,21,1,3,RS,16,128,512,64,0.2000967706458897,0.200116315068396,2.9497063153707625e-05,32,0.20010654285714286,1
18,True,35,False,1,32,128,16,1,4,19,RS,8,1024,2048,64,0.12261585373650877,0.12264540340634839,4.459730018368164e-05,8,0.12263062857142858,1
19,True,35,False,8,64,512,64,12,1,24,RS,6,256,1024,256,0.15313243288424105,0.1534167099729018,0.0004290400105028034,1,0.15327457142857143,8
20,True,35,False,1,64,1,16,1,16,11,RS,4,256,128,128,0.1229875772937097,0.12309087984914745,0.00015590749743069505,8,0.12303922857142857,1
