id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
57,1,256,False,4,64,8,2,512,30,0.26789892934256443,128,32,RS,True,False,2,False,1,True,20,1,2048,1,10,4,1,2,0.27427729999999995,1,True,0.010291096773910928,True,0.28065567065743546
58,4,2,False,1,2,32,64,512,26,0.7064588648474767,128,2,RS,False,True,4,True,1,False,1,6,128,16,10,64,8,32,0.7172931,1,True,0.017480351709562376,True,0.7281273351525234
59,1,16,False,1,2,2,8,16,2,1.3152511383261232,2,8,RS,True,True,1,False,16,True,12,1,32,32,10,8,32,1,1.323765,21,False,0.013736576174578586,True,1.332278861673877
60,1,1024,False,1,2,512,64,1,1,0.5106501462208655,4,4,RS,True,False,3,True,4,True,5,1,256,4,10,1024,16,8,0.5397234999999999,14,True,0.04690801355898584,True,0.5687968537791344
61,8,1024,False,32,1,4,8,512,2,0.15726719703910522,16,512,RS,True,True,1,True,32,True,1,16,512,1,10,16,16,1,0.1685914,11,True,0.018270883712617734,True,0.1799156029608948
62,2,32,False,32,256,64,32,128,1,1.5108925624074252,32,16,RS,True,False,17,False,1,False,1,29,1024,2,10,2048,1,2,1.513121,4,False,0.003595442810002695,True,1.5153494375925747
63,32,1,False,2,1024,4,2,256,1,1.1293880047999905,8,2048,RS,True,True,3,False,512,True,4,1,1,16,10,32,1,32,1.1315089999999999,15,False,0.0034220913196465115,True,1.1336299952000093
64,2,2048,False,8,1,256,128,256,4,0.5507690597457664,128,16,RS,False,False,15,True,128,True,15,1,2048,2,10,2048,16,16,0.5559406000000001,1,False,0.00834395241117781,True,0.5611121402542338
65,8,1,False,8,8,4,64,32,8,0.9087116428768788,1,128,RS,True,True,14,True,1,True,1,9,512,16,10,1024,16,8,0.9187124000000001,1,False,0.01613558773766855,True,0.9287131571231214
66,8,16,False,4,4,4,1024,1024,1,1.4446648271881295,512,16,RS,True,True,9,True,512,True,1,22,1024,16,10,2048,8,4,1.4469670000000001,5,True,0.0037144099127586912,True,1.4492691728118707
67,4,1,False,8,8,128,4,1,1,1.5371059471496953,1024,4,RS,True,False,2,False,1024,False,1,25,128,8,10,1024,16,16,1.5403319999999998,8,True,0.005205031796252541,True,1.5435580528503043
68,32,8,False,8,128,2,8,1,1,1.2937462388977354,2,2,RS,True,False,5,False,8,False,16,1,512,2,10,16,2,8,1.293977,22,False,0.0003723184121151962,True,1.2942077611022644
69,2,2048,False,32,512,512,4,1,6,inf,8,2048,RS,True,True,1,False,32,False,2,1,512,4,1,512,1,32,inf,11,False,inf,False,inf
70,1,2048,False,8,1,8,1,128,3,0.8494247459817937,2,8,RS,False,False,10,False,1,False,7,1,4,8,10,16,32,32,0.8663195000000001,1,True,0.027258614763960402,True,0.8832142540182065
71,8,1024,False,16,4,16,512,64,1,1.679921899328778,16,512,RS,True,False,6,False,256,False,12,1,4,32,10,1024,2,32,1.681785,3,True,0.003005994843641621,True,1.6836481006712223
72,32,16,False,8,4,128,2,256,1,1.268907778714256,16,2,RS,False,True,2,True,256,False,5,1,4,32,10,1024,8,8,1.270677,29,True,0.0028545264055531336,True,1.2724462212857441
73,4,128,False,32,128,16,1024,1024,2,0.4092566349711421,16,32,RS,True,False,1,True,64,True,30,1,256,8,10,1024,8,2,0.4183041,5,True,0.014597511366325432,True,0.4273515650288579
74,16,1024,False,2,32,128,32,128,3,0.4009740172441667,8,128,RS,False,False,16,True,8,False,22,1,512,2,10,32,16,2,0.40485489999999996,1,True,0.006261558343575511,True,0.4087357827558332
75,16,64,False,2,256,1,128,4,15,0.7985468167989481,4,32,RS,True,True,6,True,256,False,1,21,1,1,10,512,16,8,0.8001202,1,True,0.0025385540687564616,True,0.8016935832010518
76,32,8,False,1,128,2,1,1,4,1.5256630646581806,1,1,RS,False,False,1,False,2048,True,1,8,256,32,10,256,16,8,1.527811,9,False,0.003465557530903202,True,1.5299589353418195
77,1,16,False,1,1024,512,32,512,1,0.5999751673125704,1,16,RS,True,True,4,False,1,True,1,8,1024,4,10,512,8,2,0.6110837,19,False,0.017922913396264586,True,0.6221922326874296
78,4,2048,False,4,128,32,64,64,1,0.9439893869987518,4,512,RS,False,True,11,True,2048,False,1,24,2048,8,10,1024,8,32,0.9441734,5,False,0.00029689331417194237,True,0.9443574130012483
79,16,512,False,2,512,8,16,8,16,0.4214219930347267,4,64,RS,False,False,1,True,1,True,4,1,1,1,10,16,8,16,0.4257433,4,False,0.006972154889989189,True,0.43006460696527327
80,16,1024,False,8,8,2,16,64,3,0.8526524840961183,32,1024,RS,True,True,1,True,64,True,5,1,256,2,10,512,8,16,0.8616447,1,False,0.014508370405045502,True,0.8706369159038818
81,8,512,False,1,8,4,32,1,1,0.953628276225349,4,8,RS,True,True,1,False,128,True,26,1,512,8,10,1024,32,1,0.9566704999999999,19,False,0.004908435234369516,True,0.9597127237746508
82,1,64,False,4,64,2,8,2048,12,1.4833138289112484,1,4,RS,True,False,1,True,512,True,21,1,128,1,10,32,8,32,1.490429,8,False,0.011479877569033568,True,1.4975441710887516
83,16,1,False,8,256,8,128,1024,1,1.262950754465829,1,8,RS,True,False,17,True,512,False,29,1,512,1,10,512,32,32,1.2711000000000001,5,True,0.013148291143719034,True,1.2792492455341713
84,32,16,False,2,16,2,8,2,27,1.0110721277647867,64,16,RS,False,False,4,False,64,True,5,1,16,32,10,32,1,4,1.0245530000000003,1,False,0.021750532890023662,True,1.0380338722352138
85,8,128,False,2,16,16,2,64,1,1.0866126327329406,1,64,RS,True,False,23,False,256,False,20,1,128,2,10,1024,8,8,1.093351,3,True,0.010871928485783949,True,1.1000893672670593
86,4,2048,False,4,128,512,1,1,18,0.6303605214386604,32,16,RS,False,True,4,False,64,False,1,3,128,32,10,32,16,16,0.6365388,1,True,0.009968260859347544,True,0.6427170785613395
87,16,256,False,16,256,32,8,1,1,0.6388616115999037,4,2,RS,True,False,15,True,16,True,1,24,1024,16,10,1024,16,1,0.6590448,4,False,0.032564295207481456,True,0.6792279884000962
88,2,16,False,8,32,32,2,128,2,0.950362321037603,1,4,RS,True,False,7,False,2048,False,1,7,256,2,10,1,4,4,0.9596645,1,True,0.015008476153494064,True,0.9689666789623971
89,8,1,False,4,2,64,4,256,4,0.6065389444594408,1,64,RS,False,False,4,False,8,False,1,25,4,8,10,8,4,2,0.6179325,1,True,0.018382779704114383,True,0.6293260555405592
90,2,2048,False,32,4,2,4,1,1,4.9738036035562585,1,1,RS,False,False,4,True,64,False,13,1,16,8,10,2048,16,16,4.981161999999999,12,True,0.011872306262895973,True,4.98852039644374
91,32,32,False,1,4,2,1024,64,1,5.728024763336106,16,8,RS,False,True,2,True,512,False,16,1,256,1,10,1,2,16,5.728293000000001,29,False,0.00043278285548304973,True,5.728561236663896
92,1,16,False,8,8,64,8,256,1,1.6361083550341706,1024,4,RS,False,True,9,False,1,True,24,1,64,1,10,1024,2,1,1.6398509999999997,11,False,0.006038520431363982,True,1.6435936449658288
93,16,2048,False,2,64,64,2,1024,1,1.262574599554467,1,8,RS,True,False,2,False,4,False,19,1,2048,1,10,16,32,16,1.2628469999999998,7,False,0.00043950085324148013,True,1.2631194004455326
94,2,16,False,1,256,1,64,2048,16,inf,8,2,RS,True,True,1,False,32,False,1,29,1024,8,1,512,1,1,inf,1,False,inf,False,inf
95,32,128,False,16,4,1,2,128,1,1.5744985535629836,16,1,RS,False,True,13,True,64,False,1,26,2048,1,10,256,32,32,1.574635,6,False,0.00022014767770747428,True,1.5747714464370164
96,16,32,False,16,2,4,8,1024,14,0.6670387177559337,256,32,RS,False,False,1,False,256,True,22,1,4,8,10,1,8,8,0.6817133,1,True,0.02367650832808758,True,0.6963878822440662
97,2,128,False,16,1,2,64,2048,2,1.1591746704076316,64,16,RS,True,True,1,True,512,False,1,13,128,16,10,64,2,32,1.159258,1,False,0.0001344470155860511,True,1.1593413295923682
98,2,8,False,32,8,16,32,128,1,0.3444783678849581,1,2,RS,False,False,9,True,8,True,1,10,16,4,10,128,16,1,0.3618614,14,True,0.02804642052455179,True,0.3792444321150419
99,1,2048,False,16,4,2,2,64,4,1.3693379024255077,16,2048,RS,True,False,20,False,32,False,5,1,1,2,10,2,2,1,1.3694130000000002,1,False,0.0001211651765153999,True,1.3694880975744927
100,2,1024,False,1,32,2,32,64,3,0.18377623483245842,2,32,RS,False,True,10,True,64,True,19,1,1024,4,10,64,8,1,0.20508330000000002,1,True,0.03437759913679255,True,0.22639036516754163
101,8,16,False,4,1,8,4,64,10,1.1596240499093928,8,16,RS,True,False,1,True,32,False,1,23,16,16,10,1,32,4,1.159719,11,False,0.00015319595294912585,True,1.159813950090607
102,16,2048,False,2,4,1024,16,1,5,0.9646909498616631,16,2048,RS,True,False,18,True,1024,False,1,21,16,2,10,32,32,16,0.9648885999999999,1,False,0.0003188959704982195,True,0.9650862501383366
103,32,4,False,16,8,2,16,8,1,1.8825584967214872,4,4,RS,False,False,19,True,1024,True,3,1,2048,1,10,32,16,4,1.8858679999999999,5,False,0.0053396737728067314,True,1.8891775032785125
104,8,512,False,32,16,4,64,4,20,0.47978094261361387,1,8,RS,True,True,4,True,512,True,1,25,32,4,10,64,32,16,0.4929131,1,True,0.021187903584120836,True,0.5060452573863861
105,8,32,False,16,64,4,4,2048,1,0.20102618936865513,16,4,RS,True,False,10,False,32,True,1,4,1,8,10,8,2,4,0.2115703,2,True,0.017012254183675954,True,0.22211441063134485
106,1,128,False,32,16,512,16,1024,6,0.8699752294822664,128,128,RS,False,False,1,False,128,False,1,9,256,4,10,32,1,4,0.8879033000000002,17,True,0.02892580544098988,True,0.905831370517734
107,32,1,False,16,1,8,8,1024,1,1.3205285599628347,16,4,RS,False,False,24,False,16,True,1,11,2048,32,10,1024,1,2,1.3394920000000001,2,True,0.030596308535508,True,1.3584554400371656
108,2,256,False,32,64,1,2,128,23,0.7935907507561857,64,1,RS,False,False,1,False,1,True,21,1,64,16,10,2048,16,32,0.8072820999999999,1,False,0.022090124202683876,True,0.8209734492438141
109,4,2,False,2,16,1,1,4,24,0.6758245042077657,2,1,RS,True,True,1,False,512,True,1,3,2048,4,10,1,32,8,0.6822479999999999,1,True,0.01036390331873083,True,0.688671495792234
110,32,256,False,16,4,32,8,512,1,0.8085484912855262,64,2,RS,False,True,9,False,128,False,8,1,8,32,10,32,8,8,0.8265708,12,True,0.029077852798306814,True,0.8445931087144739
111,8,256,False,1,2,1,256,64,12,0.9262919786304806,4,4,RS,False,False,10,True,32,True,1,12,4,32,10,512,1,16,0.9367493999999998,1,False,0.01687238655436746,True,0.9472068213695191
112,32,2048,False,2,8,32,8,1024,1,0.5773664929199814,32,128,RS,True,True,11,True,128,False,1,13,1,1,10,64,8,1,0.5851974,4,True,0.012634672225269641,True,0.5930283070800185
113,16,1,False,16,64,16,2,512,1,0.41627744895916374,4,256,RS,True,True,13,True,16,False,1,3,512,16,10,32,32,2,0.42586559999999996,8,True,0.015469873976215827,True,0.43545375104083617
114,16,256,False,32,16,1,1024,16,7,0.6684076167162696,1,2,RS,False,False,17,False,64,True,1,20,1024,4,10,1,4,1,0.6850361,1,True,0.026829003810987826,True,0.7016645832837305
115,1,1,False,8,256,512,8,1024,12,1.4548291563019107,8,512,RS,True,True,10,False,2048,False,1,28,512,16,10,2048,16,1,1.454939,1,False,0.00017722584461640564,True,1.4550488436980893
116,8,64,False,32,2,1,64,16,7,0.34081223628956137,32,4,RS,True,True,6,True,128,True,8,1,1024,4,10,128,2,4,0.3421826,1,True,0.0022109949886872206,True,0.34355296371043864
117,2,8,False,4,4,32,4,128,1,0.7451902395813592,128,1,RS,True,False,17,True,256,True,19,1,2048,1,10,1024,8,1,0.7474967,3,True,0.003721327694519797,True,0.7498031604186408
118,1,4,False,2,256,2048,1,1,28,0.6734901506578651,256,2,RS,False,True,1,True,2048,False,29,1,256,1,10,2,16,4,0.6786607,2,True,0.008342353637313624,True,0.6838312493421349
119,1,1024,False,8,1,2048,128,2048,4,0.8037179774451759,16,128,RS,True,True,1,True,1024,True,7,1,32,32,10,256,16,2,0.8079684,17,False,0.006857787386613852,True,0.8122188225548241
120,32,256,False,16,4,64,1,256,1,1.6480071296219954,16,128,RS,True,True,4,False,64,False,1,25,256,32,10,512,1,8,1.652192,18,True,0.00675202310422585,True,1.6563768703780049
121,2,32,False,2,16,4,2,2048,1,1.5167110707997962,8,16,RS,False,True,4,False,512,False,1,24,256,1,10,32,8,4,1.5168920000000001,7,False,0.0002919177966482749,True,1.517072929200204
122,2,32,False,8,2,128,16,1024,4,0.9558875683587631,16,1,RS,True,False,1,False,512,False,1,8,128,2,10,16,16,8,0.9586762999999999,19,True,0.004499441744261171,True,0.9614650316412368
123,8,1024,False,8,128,8,2,64,1,1.0910935965556836,8,64,RS,True,False,29,True,1,False,1,28,2048,2,10,8,1,8,1.09135,3,False,0.00041369070572108246,True,1.0916064034443165
124,2,64,False,2,64,16,2,256,13,0.48285788098995935,32,64,RS,True,False,1,True,32,False,5,1,64,2,10,64,8,4,0.49465060000000005,5,True,0.01902680466184482,True,0.5064433190100407
125,2,2048,False,1,16,2,16,2,1,1.0234762240980895,1,8,RS,True,True,21,False,8,False,21,1,2048,1,10,64,32,1,1.0408629,4,True,0.028052299543709403,True,1.0582495759019106
126,8,1,False,1,8,2048,1,1,3,0.9485766640692728,64,64,RS,True,True,18,False,256,True,1,4,512,4,10,2048,32,1,0.9502702,1,False,0.0027324128824173038,True,0.9519637359307271
127,16,16,False,16,2,256,64,256,5,1.5691673114886495,1,4,RS,True,False,1,False,8,False,1,30,64,8,10,256,8,16,1.5694179999999998,20,False,0.000404470023611157,True,1.56966868851135
128,1,4,False,8,2,16,1,256,14,0.27518809567141816,4,1,RS,False,True,2,False,128,True,14,1,16,2,10,2,4,4,0.29352239999999996,1,True,0.029581237946374045,True,0.31185670432858176
129,8,1,False,16,1024,2,32,32,1,0.6509378467174017,128,32,RS,True,False,18,False,1024,True,20,1,2048,32,10,32,16,8,0.6774189,3,True,0.04272550101625491,True,0.7038999532825984
130,2,2,False,4,32,16,32,256,4,0.7978752089125399,64,2,RS,True,True,1,True,1,True,29,1,32,4,10,32,2,16,0.8063122999999999,23,False,0.01361271169936394,True,0.8147493910874598
131,1,256,False,32,128,2,512,32,2,1.136922815988437,8,8,RS,True,True,1,False,512,True,5,1,256,2,10,2048,8,4,1.140691,27,True,0.006079726062907769,True,1.1444591840115628
132,4,1024,False,32,1,8,64,512,10,1.1275622728332964,512,4,RS,False,True,1,False,2048,True,1,14,32,32,10,1,4,16,1.129048,6,False,0.0023971266132601123,True,1.1305337271667038
133,1,256,False,8,16,32,4,64,4,1.205806479049371,8,2,RS,True,False,26,False,512,True,22,1,32,8,10,2048,1,1,1.2128489999999998,1,False,0.011362661175974566,True,1.2198915209506287
134,8,128,False,2,2,1,256,64,17,1.0896736833835428,2,16,RS,False,False,4,True,256,False,25,1,4,16,10,1,2,4,1.096055,1,True,0.01029584989206818,True,1.1024363166164572
135,8,16,False,16,8,256,64,2048,2,0.8962862693050676,512,2,RS,False,False,15,True,1,True,16,1,128,32,10,1024,16,4,0.9008058,1,False,0.007291976313730047,True,0.9053253306949324
136,2,128,False,32,256,8,64,32,1,1.508285734252399,512,2,RS,True,True,2,False,1024,True,1,17,1024,4,10,256,16,16,1.510695,2,False,0.003887197576661098,True,1.5131042657476008
137,1,16,False,32,128,8,256,128,5,1.2086227539892205,1,4,RS,True,True,8,False,2,False,20,1,2048,1,10,256,1,2,1.208864,1,False,0.00038923514743659075,True,1.2091052460107794
138,1,128,False,16,2,8,4,2048,22,0.8191300956523271,4,4,RS,True,True,3,False,16,False,1,16,4,16,10,8,16,1,0.8260807,1,True,0.011214359563078034,True,0.8330313043476729
139,2,1,False,16,2,4,16,32,1,inf,2,1,RS,False,False,14,True,1024,False,1,23,4,32,1,128,32,16,inf,8,False,inf,False,inf
140,8,1024,False,4,1,2,16,128,1,0.8694405667941036,2,1,RS,False,False,17,False,512,False,1,4,1024,32,10,128,1,1,0.8793485999999999,1,True,0.015985983574369138,True,0.8892566332058962
141,1,2048,False,2,16,1,32,256,13,0.988867906210846,32,1,RS,True,True,1,False,1,True,4,1,512,32,10,1,1,1,1.0019985000000002,3,False,0.02118538081909314,True,1.0151290937891546
142,16,512,False,4,4,2048,1024,2048,5,inf,2,128,RS,True,True,1,False,2048,True,1,14,8,4,1,2048,8,16,inf,2,False,inf,False,inf
