id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.1765689874987297,0.17683164107269886,0.00039640511539359036,1,0.17670031428571428,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.17907993589532542,0.17936280696181742,0.00042691799719211997,1,0.17922137142857142,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17164911194694035,0.17166545948163106,2.4672218533138475e-05,1,0.1716572857142857,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.1932961505845015,0.19331333512978416,2.5935461500910036e-05,1,0.19330474285714283,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.17990535508140362,0.1799950449185964,0.00013536275073192816,1,0.1799502,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17037581620958273,0.17039504093327437,2.901456354934937e-05,1,0.17038542857142855,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.19252767545336166,0.19255152454663835,3.599380899146798e-05,1,0.1925396,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.17868305121824468,0.1789771202103268,0.00044381826212529685,1,0.17883008571428574,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.1761325501514709,0.17622984984852913,0.00014684779292081478,1,0.1761812,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.16831255833593656,0.16843664166406352,0.00018727049954544398,1,0.16837460000000004,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16273756251413046,0.1627540946287267,2.495079238854501e-05,1,0.16274582857142858,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.24236506175598233,0.24251225252973185,0.00022214499034345556,32,0.2424386571428571,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.1641184157901996,0.16423495563837187,0.00017588564002597466,1,0.16417668571428573,1
16,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,256,1,0.39240811333108117,0.39243782952606165,4.4848625214973e-05,1,0.3924229714285714,1
17,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.39416422658500905,0.394230630557848,0.00010021898471825816,1,0.39419742857142853,1
