id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,512,1,512,1,16,23,DLMT,30,1.5899992137465686,1,512,512,188,8,0.11192320000000003,1
