id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,0.9120004144724886,1,4,0.9342176999999999,24,1,DLMT,32,0.035846181994879156,True,512,7,True,True,0.9564349855275113,True,1,True,32
2,10,False,0.7758007963528524,1,8,0.8057519,1,4,DLMT,512,0.048324207336385774,True,8,9,True,True,0.8357030036471476,False,4,False,4
3,10,False,0.9473639133947236,8,1,0.9910104000000001,1,21,DLMT,512,0.07042083968144658,True,1024,23,True,True,1.0346568866052765,False,1,False,2
4,10,False,0.6096070863771098,2048,1,0.7259596000000001,21,1,DLMT,2048,0.18772740593008788,True,8,4,True,True,0.8423121136228905,False,4,False,16
5,10,False,7.768786497382309,2048,16,7.769686,8,1,DLMT,1,0.001451290460245569,True,128,23,False,False,7.770585502617691,False,32,False,1
6,10,False,5.412764717459643,32,8,5.413946999999999,28,1,DLMT,2048,0.0019075379419556454,True,1,25,False,True,5.415129282540356,False,2,False,32
7,10,False,0.8023323476656344,128,2048,0.824092,7,1,DLMT,128,0.035107819844017674,True,2048,13,True,True,0.8458516523343657,False,32,True,4
8,10,False,0.7175281862342707,64,16,0.7542668000000001,6,1,DLMT,64,0.05927542469826766,True,64,1,True,True,0.7910054137657295,True,8,True,4
9,10,False,0.7613302327892755,8,128,0.7842436,1,7,DLMT,16,0.03696926567082445,True,1,30,True,True,0.8071569672107246,False,16,True,1
10,10,False,4.629748448391769,1,1,4.630028,1,24,DLMT,16,0.0004510388009916241,True,16,26,False,False,4.630307551608231,True,8,False,16
11,10,False,2.2017135722475767,4,16,2.201842,1,30,DLMT,1,0.0002072100383668093,True,16,27,False,True,2.2019704277524235,False,1,True,8
12,10,False,5.602669937217287,4,1,5.602722,1,8,DLMT,4,8.399999999997087e-05,True,32,22,False,False,5.602774062782713,False,1,False,32
13,10,False,0.823684448721387,4,1,0.8477327000000001,1,30,DLMT,16,0.038800329181722146,True,1024,2,True,False,0.8717809512786132,True,4,False,1
14,10,False,0.860572152460628,256,64,0.8716139999999999,19,1,DLMT,256,0.01781532113659477,True,1,16,True,False,0.8826558475393718,False,32,False,2
15,10,False,1.5532619994602102,32,2048,1.553461,20,1,DLMT,512,0.0003210747576499923,True,2048,23,False,False,1.5536600005397898,True,8,True,16
16,10,False,0.6417953984926474,512,16,0.6953957,1,1,DLMT,1024,0.08648068912080892,True,1,8,True,False,0.7489960015073525,False,8,True,8
17,10,False,1.5708219392147649,1,1,1.571024,1,16,DLMT,1,0.000326012269707775,True,1,4,False,False,1.571226060785235,True,1,True,2
18,10,False,0.7113614825219399,16,8,0.7730906,1,23,DLMT,1024,0.09959601845877174,True,8,30,True,False,0.83481971747806,False,2,True,32
19,10,False,5.600318291028388,16,1024,5.601549,30,1,DLMT,64,0.0019856709193620116,True,2048,10,False,True,5.602779708971613,True,1,False,2
20,10,False,5.609722655341277,2,2048,5.609889999999999,1,24,DLMT,1024,0.0002700000000000451,True,1,19,False,True,5.610057344658721,False,4,False,1
21,10,False,0.7663966741490106,1,128,0.8744284999999999,6,1,DLMT,2048,0.17430250360235794,True,1,4,True,False,0.9824603258509893,False,1,False,8
22,10,False,5.732817359662999,1,1,5.73337,30,1,DLMT,1,0.0008916501556103092,True,64,1,False,True,5.733922640337001,False,1,False,1
23,10,False,1.3563816670258524,1,128,1.3566179999999999,10,1,DLMT,1024,0.0003813082742348911,True,128,30,False,True,1.3568543329741474,False,4,True,2
24,10,False,0.8576770435793336,256,1,0.8769515999999999,1,1,DLMT,1,0.031098275100719018,True,8,26,True,False,0.8962261564206663,True,2,False,32
25,10,False,0.5410537338633798,1,128,0.6764142,1,2,DLMT,2048,0.21839553252518698,True,2048,2,True,True,0.8117746661366201,True,32,True,2
26,10,False,0.8697963499979338,512,1024,0.9186535000000001,1,30,DLMT,512,0.07882791480338676,True,1,10,True,True,0.9675106500020665,False,1,True,32
27,10,False,3.999390869867448,1024,32,3.99947,1,21,DLMT,1,0.0001276714533480282,True,2048,3,False,True,3.9995491301325523,False,16,False,2
28,10,False,0.5605319596707223,128,16,0.6921744,1,6,DLMT,2048,0.21239673354559857,True,16,21,True,False,0.8238168403292776,True,1,False,1
29,10,False,0.75229625358149,32,512,0.7781522999999999,4,1,DLMT,1,0.04171709205601464,True,512,12,True,False,0.8040083464185098,True,4,True,16
30,10,False,3.569014340552827,16,2,3.569381000000001,18,1,DLMT,128,0.0005915817779478196,True,8,15,False,True,3.5697476594471746,True,1,True,1
31,10,False,5.7248838786667955,2,512,5.726027,1,1,DLMT,16,0.0018443538163811115,True,512,27,False,True,5.727170121333205,True,1,False,1
32,10,False,6.6673470312875045,128,8,6.667833,1,16,DLMT,1024,0.0007840797153351014,True,512,30,False,True,6.668318968712495,True,32,False,4
33,10,False,4.145366378105669,512,128,4.145408999999999,1,8,DLMT,512,6.87677249877681e-05,True,2048,24,False,True,4.145451621894329,True,2,False,8
34,10,False,0.7470853370280823,512,8,0.7900554000000001,23,1,DLMT,1,0.06932947302295034,True,16,25,True,False,0.8330254629719178,False,2,True,2
