id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,1,1,False,1,32,64,64,512,26,0.09839485837975204,128,1,64,DLMT,1,False,False,False,1,1024,True,16,1,22,256,8,35,1024,9,1,0.0989929,8,False,0.0018051668127113025,True,0.09959094162024795
2,8,1,1,False,8,512,1,16,64,26,0.3186206543180264,64,1,128,DLMT,32,True,False,False,64,512,False,14,1,23,1,1,35,1,1,5,0.32487031428571433,1,True,0.01886437060972946,True,0.3311199742534023
3,8,1,1,False,8,16,256,128,2048,2,0.08868443335992185,64,512,1,DLMT,1,False,True,False,256,256,False,1,30,30,128,8,35,1024,1,5,0.08869228,1,False,2.368479681145637e-05,True,0.08870012664007815
4,1,1,128,False,1,256,512,128,512,13,0.14688204284882614,1,1,64,DLMT,1,True,True,True,512,64,True,30,1,18,1,1,35,512,1,28,0.15190574285714287,1,True,0.01516385519835687,True,0.1569294428654596
5,1,1,2048,False,32,32,64,64,1,4,0.08097776689736041,16,16,1,DLMT,8,True,False,True,1,1024,False,29,1,7,1024,1,35,128,10,1,0.08099026857142858,8,False,3.773584708340435e-05,True,0.08100277024549674
6,1,8,2048,False,1,1,1,64,256,3,0.29377103694975126,256,1,128,DLMT,8,False,False,True,1024,128,True,1,21,1,1,1,35,1,8,1,0.29691399999999996,1,True,0.009486919304269129,True,0.30005696305024865
7,1,1,512,False,8,1,16,64,1024,1,0.10044421440520439,512,1,16,DLMT,8,True,False,False,2048,64,True,1,1,10,1024,1,35,64,10,15,0.10193768857142858,8,True,0.004507997285191949,True,0.10343116273765278
8,8,1,512,False,1,128,128,128,1024,29,0.17260961082694995,1,512,512,DLMT,1,False,True,False,64,512,True,4,30,1,512,32,35,1,1,4,0.1762868,1,True,0.011099461366081819,True,0.17996398917305004
9,32,1,2048,False,1,512,1,256,2048,1,0.3075259705319019,128,1,1,DLMT,8,False,True,True,1024,512,True,9,24,1,512,8,35,256,24,13,0.30924954285714285,1,False,0.005202540183645774,True,0.3109731151823838
10,1,1,1,False,32,64,1,64,512,21,0.1916475086733954,64,16,1,DLMT,1,True,False,False,128,256,True,1,4,30,2048,1,35,512,27,1,0.19242271428571428,1,False,0.002339929859405786,True,0.19319791989803317
11,1,1,1,False,32,1,512,256,512,11,0.28681782395136113,32,512,64,DLMT,1,False,False,True,2048,512,True,30,1,4,512,1,35,1,24,1,0.2896240285714286,32,True,0.008470426268530545,True,0.2924302331914961
12,8,1,256,False,1,512,16,32,1,29,0.12770142053914127,64,128,128,DLMT,8,False,False,False,2048,256,False,28,1,7,1,8,35,1,27,1,0.1277442,1,False,0.00012912824190370825,True,0.12778697946085874
13,8,8,1024,False,1,1,1,512,1,28,0.16377874393252032,64,64,32,DLMT,1,True,False,False,256,1024,False,1,11,12,1024,8,35,512,1,9,0.16471385714285716,8,True,0.002822605110206395,True,0.165648970353194
14,1,1,2048,False,8,1,64,64,1024,14,0.18654536469166452,1,256,128,DLMT,8,True,True,False,2048,1,False,11,1,9,1,8,35,1,1,2,0.18686654285714285,1,False,0.0009694645751387631,True,0.18718772102262118
15,32,1,1,False,1,16,32,16,128,28,0.13076970560415155,256,128,16,DLMT,1,False,False,True,2048,64,False,2,4,1,128,1,35,512,1,17,0.1347265428571429,8,True,0.011943568893145221,True,0.13868338011013423
16,8,8,2048,False,1,64,1,16,2048,1,0.09886846262315524,512,1,512,DLMT,1,False,False,True,512,1,True,27,1,22,128,1,35,1,17,8,0.10214858,32,False,0.009900914635377305,True,0.10542869737684477
17,32,1,1,False,1,64,16,64,2048,26,0.10230337513017855,16,32,16,DLMT,32,True,True,False,2048,512,True,3,24,1,2048,1,35,256,1,27,0.10416297142857144,1,True,0.005613123584120718,True,0.10602256772696432
18,1,32,256,False,1,512,128,1,256,1,0.23648595367796643,32,32,512,DLMT,32,False,True,True,1,1,True,1,30,24,2048,1,35,256,13,16,0.23761622857142858,1,True,0.003411693530749074,True,0.23874650346489074
19,8,8,1024,False,1,512,128,512,256,29,0.104369509134809,512,256,128,DLMT,1,True,True,False,2048,128,False,16,1,21,2048,1,35,512,13,1,0.10697554285714285,1,True,0.007866217716440917,True,0.1095815765794767
20,1,1,1,False,32,32,128,1,1,5,0.2710056001271794,128,128,512,DLMT,1,True,True,True,2048,1024,True,25,1,30,128,32,35,64,12,1,0.2745809142857143,1,True,0.010791955351415184,True,0.2781562284442492
21,1,1,256,False,1,64,64,256,256,15,0.18934192843799746,1,32,1,DLMT,1,True,False,True,2048,256,False,1,29,26,1,8,35,1,1,9,0.192236,8,True,0.008735649427162569,True,0.19513007156200252
22,1,1,256,False,32,1,256,256,256,4,0.2749627190482362,128,128,128,DLMT,1,False,True,True,1,2048,True,24,27,1,256,1,35,1024,1,23,0.2764146285714285,1,True,0.004382535926578937,True,0.2778665380946208
23,8,1,1,False,1,1,16,1,512,6,0.10759318532204196,1,32,1,DLMT,1,False,True,False,2048,1024,False,1,29,11,64,32,35,2048,7,1,0.10766008571428572,1,False,0.0002019363932994153,True,0.10772698610652948
24,1,1,512,False,8,256,256,1,2048,1,0.24548468621355551,512,128,1,DLMT,8,True,False,True,2048,64,True,30,1,6,256,8,35,256,2,29,0.2467568857142857,1,False,0.00384008778003412,True,0.24802908521501588
25,1,32,1024,False,1,16,32,1,2048,17,0.07800522505479157,512,16,64,DLMT,1,False,False,True,1024,512,False,8,28,1,1,1,35,512,15,1,0.07801774571428569,1,False,3.779315389898892e-05,True,0.0780302663737798
26,8,1,512,False,8,64,512,32,512,18,0.0895534349975396,64,128,64,DLMT,1,True,True,True,64,2048,True,2,14,1,1,8,35,512,9,1,0.09331831428571428,1,True,0.011364150779437763,True,0.09708319357388898
27,1,8,2048,False,1,64,1,1,64,4,0.1094540673038418,64,128,1,DLMT,8,False,True,False,1,256,True,28,1,10,128,1,35,256,1,13,0.11068974285714286,1,False,0.0037298415772014258,True,0.11192541841044393
