id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
35,8,2048,1,4,1.3675546806206134,128,2048,DLMT,16,False,2048,27,32,1,21,True,False,10,0.2270158875849882,1.5082579999999999,True,True,1.6489613193793864
36,8,8,1,2,2.784974554372222,512,1,DLMT,16,False,1024,1,128,8,1,False,False,10,0.0267289099852576,2.8015410000000003,True,False,2.8181074456277786
37,16,512,2,2,2.527539255339843,1,128,DLMT,32,False,1024,30,1024,23,1,True,False,10,0.002477826668675511,2.5290749999999997,True,True,2.5306107446601565
38,2,1,2,4,20.372357894901306,32,4,DLMT,4,True,1,1,8,24,15,False,False,10,0.011668543182419697,20.37959,True,False,20.386822105098695
39,2,256,32,2,1.0930705430447778,16,256,DLMT,16,True,1,1,1,6,27,False,False,10,0.01070588922042445,1.0997059999999999,True,True,1.106341456955222
40,8,128,4,1,0.5319209817772722,2048,1,DLMT,1024,True,2048,16,1,24,1,False,False,10,0.00020283838394151188,0.5320466999999999,True,False,0.5321724182227275
41,2,256,32,1,inf,128,2,DLMT,256,False,2048,17,256,1,21,False,False,1,inf,inf,False,False,inf
42,4,128,8,8,1.1270397579363463,1,8,DLMT,2048,True,512,5,2048,1,7,False,False,10,1.8138357147195103e-05,1.1270510000000002,True,False,1.1270622420636542
43,8,16,4,2,0.9748393836807322,4,4,DLMT,2048,False,1024,22,2048,2,1,True,False,10,0.002318212061050489,0.9762761999999998,True,True,0.9777130163192674
44,8,2048,2,1,1.8928974944636463,32,2048,DLMT,16,False,2048,1,2048,28,1,False,False,10,0.00625610941400486,1.8967750000000003,True,True,1.9006525055363543
45,8,1,1,8,0.6905464477257076,1,8,DLMT,16,True,128,1,16,11,22,False,False,10,0.08264708428498853,0.7417706999999999,True,True,0.7929949522742922
46,1,1,2,4,0.12698148811922033,2048,512,DLMT,1,True,2048,4,4,1,1,False,False,10,0.015423021132060998,0.1365406,True,True,0.1460997118807797
47,1,512,2,32,inf,1,64,DLMT,64,False,64,1,64,9,9,True,False,1,inf,inf,False,False,inf
48,1,32,1,32,inf,1024,32,DLMT,64,False,1,24,1,30,1,True,False,1,inf,inf,False,False,inf
49,1,1,1,1,2.8969588889047637,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,6.148983655854379e-05,2.896997,True,False,2.897035111095236
50,1,128,2,32,4.028004621869132,1,8,DLMT,4,False,2048,30,2048,28,1,False,False,10,0.004369796448348478,4.030713,True,True,4.0334213781308685
51,2,1,2,32,0.10996127373677549,4,8,DLMT,1,True,512,30,8,1,30,False,False,10,0.006398286621432332,0.11392689999999998,True,True,0.11789252626322448
52,1,2048,1,32,2.041837103152084,128,2048,DLMT,16,False,2048,30,1024,1,30,True,False,10,0.030387298810522847,2.060671,True,True,2.0795048968479164
53,2,1,1,32,1.295470434755887,256,512,DLMT,2048,True,1,30,2048,29,1,False,False,10,0.0025856374455828506,1.297073,True,True,1.2986755652441129
54,2,2048,2,32,2.718480724901447,256,2048,DLMT,1,False,512,30,1024,1,13,False,False,10,0.001521914583674115,2.719424,True,True,2.7203672750985533
55,1,1,1,32,0.07477184492393464,1,1,DLMT,2,False,4,30,1,11,1,False,False,10,0.011130494302954385,0.08167047,True,True,0.08856909507606535
56,2,64,2,32,2.7010701262005434,1,8,DLMT,2048,False,256,30,1,1,20,True,False,10,0.0034380298137159627,2.7032009999999995,True,True,2.7053318737994556
57,2,1,2,32,0.10953331155632745,64,1,DLMT,4,True,2048,30,8,2,1,False,False,10,0.008276749854864528,0.11466319999999999,True,True,0.11979308844367254
58,2,2048,1,32,2.734071491085394,2048,64,DLMT,64,False,2048,30,1,12,1,False,False,10,0.03180972400068891,2.753787,True,True,2.773502508914606
59,1,2048,2,32,1.3675344734486428,2,1,DLMT,512,True,1024,30,512,1,17,True,False,10,0.00990896382070297,1.3736760000000001,True,True,1.3798175265513575
60,1,2048,2,32,1.2090728160157798,2,256,DLMT,16,True,16,30,128,1,30,True,False,10,0.002562434194276966,1.210661,True,True,1.2122491839842202
61,2,32,1,32,4.505108863219104,2048,4,DLMT,16,True,1,30,256,24,1,False,False,10,0.005192259720006332,4.5083269999999995,True,True,4.511545136780895
62,1,2048,1,32,0.16758623209820261,16,8,DLMT,1,True,1,30,4,20,1,False,False,10,0.01742474098516245,0.178386,True,True,0.18918576790179736
63,2,128,1,32,0.12993221338385094,8,1,DLMT,4,False,2048,30,1,29,1,True,False,10,0.019144210582053258,0.14179769999999997,True,True,0.153663186616149
64,1,1,2,32,0.15994922991282198,2048,2048,DLMT,1,False,1,30,8,1,10,False,False,10,0.027114238113028374,0.17675449999999998,True,True,0.19355977008717798
65,2,1024,1,32,2.7184764111180075,1,8,DLMT,256,False,16,30,2048,1,1,True,False,10,0.001574050825100597,2.719452,True,True,2.7204275888819924
66,1,512,2,32,1.3821365077508956,512,4,DLMT,32,True,1024,30,256,5,1,False,False,10,0.008745620675515285,1.387557,True,True,1.3929774922491043
67,1,2048,1,32,inf,128,1024,DLMT,16,False,128,30,32,30,1,True,False,1,inf,inf,False,True,inf
68,2,16,2,32,2.7128554510727807,8,2,DLMT,256,False,16,30,256,1,23,False,False,10,0.0029308865552935544,2.7146719999999998,True,True,2.716488548927219
69,1,512,2,32,1.5619133292757568,1,256,DLMT,512,False,8,30,1,23,1,True,False,10,0.006086965089434969,1.565686,True,True,1.569458670724243
70,2,2048,2,32,1.07699987468428,4,2,DLMT,1,True,64,30,2048,7,1,True,False,10,0.0028753462400204896,1.0787820000000001,True,True,1.0805641253157203
71,1,1,1,32,inf,4,2048,DLMT,2048,True,8,30,1,10,1,False,False,1,inf,inf,False,True,inf
72,2,64,2,32,0.14761711382658166,16,1,DLMT,4,False,256,30,8,8,1,True,False,10,0.02571121958523166,0.1635528,True,True,0.17948848617341834
73,1,1,2,32,0.8716835751202194,2048,256,DLMT,128,True,1,30,2048,30,1,True,False,10,0.0024708569768402255,0.8732150000000001,True,True,0.8747464248797807
74,1,4,1,32,2.777303572763958,32,1,DLMT,1024,False,2048,30,2048,16,1,False,False,10,0.003676097931230838,2.779582,True,True,2.781860427236042
75,2,1,1,32,0.801315658846343,1,2048,DLMT,128,True,256,30,512,1,28,False,False,10,0.008430111377674687,0.8065405999999999,True,True,0.8117655411536568
76,2,1,1,32,2.7132498200243167,64,256,DLMT,64,False,512,30,1024,1,1,True,False,10,0.00228491662867593,2.7146660000000002,True,True,2.716082179975684
77,2,16,1,32,0.8761478276900427,1,2,DLMT,1,False,1,30,64,5,1,True,False,10,0.008363849401441902,0.8813316999999999,True,True,0.8865155723099571
78,2,32,2,32,1.0779093482416204,2,4,DLMT,256,True,2048,30,1024,1,8,False,False,10,0.0018871589758152451,1.0790789999999997,True,True,1.080248651758379
79,2,1,2,32,2.918429701243181,4,16,DLMT,2,False,16,30,512,21,1,True,False,10,0.002517443147322234,2.9199900000000003,True,True,2.9215502987568196
80,1,4,1,32,0.11896849643481873,256,4,DLMT,1,True,256,30,8,1,15,True,False,10,0.010762596047887336,0.1256391,True,True,0.1323097035651813
81,2,2048,2,32,0.0993943992098784,2048,512,DLMT,2,True,2048,30,16,1,24,False,False,10,0.019559354557983244,0.11151719,True,True,0.1236399807901216
82,2,256,1,32,0.08660528685660399,64,256,DLMT,4,True,1,30,4,1,14,True,False,10,0.010685069737928715,0.09322784,True,True,0.09985039314339603
83,1,16,2,32,0.09673110277632307,8,16,DLMT,8,False,1,30,1,2,1,False,False,10,0.020187201528792942,0.10924302999999999,True,True,0.12175495722367691
84,2,2048,2,32,2.716558316878997,4,1,DLMT,2048,False,4,30,1,1,4,False,False,10,0.008484551903312237,2.721817,True,True,2.7270756831210035
85,1,1,1,32,1.7249542534712534,16,4,DLMT,32,False,1,30,128,1,16,True,False,10,0.23010146757463323,1.8675700000000002,True,True,2.010185746528747
86,1,128,1,32,1.6449798223583487,8,128,DLMT,1,True,256,30,256,1,3,True,False,10,0.002049351116817206,1.6462499999999998,True,True,1.6475201776416508
87,2,8,2,32,1.0745894034182595,512,4,DLMT,512,True,512,30,1,22,1,True,False,10,0.012630944382745077,1.082418,True,True,1.0902465965817407
88,2,128,1,32,0.7431827461241377,64,1,DLMT,16,True,128,30,2048,1,15,False,False,10,0.0033471611867372094,0.7452573000000001,True,True,0.7473318538758625
89,2,1024,1,32,1.6041366734415325,512,1,DLMT,512,False,1,30,1,1,29,True,False,10,0.0021221960324155045,1.605452,True,True,1.6067673265584677
90,2,256,2,32,0.3205210594817619,8,8,DLMT,1,True,1,30,1,29,1,True,False,10,0.015149912517569197,0.3299109,True,True,0.3393007405182381
91,2,512,2,32,0.30748383256950795,4,128,DLMT,1,True,2048,30,1,1,5,False,False,10,0.020762133866488768,0.3203521,True,True,0.333220367430492
92,1,32,1,32,0.3143653832099593,8,1,DLMT,1,True,16,30,1,30,1,True,False,10,0.012246817729108237,0.3219559,True,True,0.3295464167900407
93,1,16,1,32,0.37313735326742603,1,8,DLMT,1,True,2048,30,1,1,26,False,False,10,0.058936333511340866,0.40966579999999997,True,True,0.4461942467325739
94,1,1024,2,32,inf,128,512,DLMT,1,True,2048,30,1,13,1,True,False,1,inf,inf,False,True,inf
95,2,512,2,32,0.3115931307005622,256,4,DLMT,1,True,1,30,1,1,16,False,False,10,0.011121207722185571,0.31848599999999994,True,True,0.32537886929943766
96,2,2048,2,32,0.3409072992626578,16,64,DLMT,1,True,64,30,1,1,1,False,False,10,0.028628820517268956,0.3586513,True,True,0.37639530073734223
97,2,2048,1,32,0.2843893023210536,2048,2048,DLMT,1,True,2048,30,1,1,16,True,False,10,0.02922594847460044,0.30250340000000003,True,True,0.3206174976789465
98,1,1,1,32,inf,1,2048,DLMT,1,True,1,30,1,1,5,True,False,1,inf,inf,False,True,inf
99,1,256,2,32,0.37017477575266006,4,128,DLMT,1,True,256,30,1,1,29,True,False,10,0.015268312513175774,0.379638,True,True,0.3891012242473399
100,2,2048,2,32,0.34297163232241606,1,1024,DLMT,1,True,8,30,1,1,30,True,False,10,0.02490463277866189,0.35840740000000004,True,True,0.373843167677584
101,2,4,2,32,0.35373950564311046,2048,4,DLMT,1,True,2048,30,1,1,29,False,False,10,0.02003419470904683,0.3661566,True,True,0.37857369435688953
102,1,2048,1,32,0.357398085244796,64,1,DLMT,1,True,512,30,1,1,30,False,False,10,0.007918125346949252,0.36230569999999995,True,True,0.3672133147552039
103,2,1,1,32,0.37952596214323203,2,256,DLMT,1,True,8,30,1,1,16,False,False,10,0.00850803504694239,0.3847992,True,True,0.390072437856768
104,1,16,2,32,0.39162988632674434,16,2,DLMT,1,True,256,30,1,1,9,True,False,10,0.015901892011958824,0.4014858,True,True,0.41134171367325567
105,2,512,2,32,0.33957279917983796,2048,256,DLMT,1,True,1,30,1,1,1,True,False,10,0.024220589126608797,0.35458459999999997,True,True,0.369596400820162
106,1,256,2,32,0.4029409987955883,1,4,DLMT,1,True,16,30,1,10,1,True,False,10,0.009366969565446451,0.4087466,True,True,0.4145522012044117
107,2,256,1,32,0.3855577909409766,1,1,DLMT,1,True,256,30,1,14,1,False,False,10,0.00685857233030315,0.3898087,True,True,0.39405960905902343
108,1,2048,2,32,0.3917612075879022,2048,8,DLMT,1,True,1,30,1,25,1,False,False,10,0.011372457094225508,0.3988098,True,True,0.40585839241209776
109,2,256,2,32,0.32367402871533674,1,128,DLMT,1,True,1,30,1,29,1,False,False,10,0.016681436193865314,0.33401309999999995,True,True,0.34435217128466317
110,2,256,1,32,0.3745257977725921,8,4,DLMT,1,True,2048,30,1,1,1,True,False,10,0.0050949137421550045,0.3776836,True,True,0.3808414022274079
111,2,16,1,32,0.388415198321818,64,16,DLMT,1,True,64,30,1,23,1,True,False,10,0.011248560112298817,0.39538700000000004,True,True,0.4023588016781821
112,2,2048,1,32,0.36698768352408767,8,16,DLMT,1,True,1,30,1,10,1,True,False,10,0.009603362669398667,0.37293980000000004,True,True,0.3788919164759124
113,1,1,2,32,inf,2,1,DLMT,1,True,2,30,1,20,1,True,False,1,inf,inf,False,True,inf
114,2,1,2,32,0.36271670520270516,16,2048,DLMT,1,True,256,30,1,1,23,False,False,10,0.016272790634983297,0.3728025,True,True,0.3828882947972948
115,2,2048,2,32,0.3376867684761507,1024,1,DLMT,1,True,2048,30,1,1,21,True,False,10,0.027083359254161953,0.35447290000000004,True,True,0.37125903152384937
116,2,1,2,32,0.34155288857837024,256,16,DLMT,1,True,512,30,1,30,1,True,False,10,0.023307562449986052,0.35599879999999995,True,True,0.37044471142162966
117,2,512,2,32,0.33261562641621534,32,64,DLMT,1,True,64,30,1,30,1,False,False,10,0.013942792590080372,0.3412573,True,True,0.34989897358378463
118,1,8,2,32,0.40849666520486344,1,4,DLMT,1,True,2,30,1,1,30,False,False,10,0.017986002168631023,0.4196443,True,True,0.4307919347951366
119,2,512,2,32,0.3495181338976418,16,16,DLMT,1,True,1,30,1,1,1,True,False,10,0.0265517876791752,0.36597480000000004,True,True,0.3824314661023583
120,1,1,1,32,0.36903246017377794,32,4,DLMT,1,True,256,30,1,1,30,True,False,10,0.01068262809658747,0.3756535,True,True,0.382274539826222
121,1,256,2,32,0.262151538393709,2,1,DLMT,1,True,1024,30,1,4,1,False,False,10,0.015473440583464294,0.2717419,True,True,0.28133226160629093
122,2,32,1,32,0.3834590368073429,2048,8,DLMT,1,True,2048,30,1,30,1,True,False,10,0.00848871468539259,0.3887203,True,True,0.39398156319265715
123,2,1,1,32,0.37868369298088567,1,512,DLMT,1,True,8,30,1,1,1,False,False,10,0.006316777023134496,0.3825988,True,True,0.38651390701911437
124,1,2048,1,32,0.3392483218812032,512,32,DLMT,1,True,2048,30,1,1,23,True,False,10,0.01102005947579231,0.34607850000000007,True,True,0.35290867811879695
125,2,1,1,32,inf,4,2048,DLMT,1,True,1,30,1,25,1,True,False,1,inf,inf,False,True,inf
126,2,2048,2,32,0.36675318072566393,4,128,DLMT,1,True,1,30,1,8,1,True,False,10,0.019931458999280505,0.3791066,True,True,0.3914600192743361
127,2,2,1,32,0.37646652234087097,8,1,DLMT,1,True,2048,30,1,1,11,True,False,10,0.007381436476052618,0.3810415000000001,True,True,0.3856164776591292
128,1,32,2,32,0.2966765254429934,8,1,DLMT,1,True,8,30,1,18,1,True,False,10,0.007096982595441531,0.3010752,True,True,0.3054738745570066
129,1,2048,2,32,0.37955190406690015,16,2048,DLMT,1,True,16,30,1,1,8,False,False,10,0.008129455175471484,0.3845905,True,True,0.38962909593309986
130,2,1,1,32,0.3698743769381704,128,2048,DLMT,1,True,1024,30,1,10,1,False,False,10,0.012078062378130026,0.3773603,True,True,0.3848462230618296
131,2,1024,2,32,inf,2048,1024,DLMT,1,True,1,30,1,1,26,True,False,1,inf,inf,False,True,inf
132,2,256,1,32,inf,1,1,DLMT,1,True,4,30,1,1,23,True,False,1,inf,inf,False,True,inf
133,1,1,2,32,0.38237276235978224,1024,1,DLMT,1,True,1,30,1,1,18,False,False,10,0.012979835624537002,0.39041760000000003,True,True,0.3984624376402178
134,1,256,2,32,0.397153718284299,1,4,DLMT,1,True,8,30,1,13,1,True,False,10,0.014811802672193555,0.40633400000000003,True,True,0.41551428171570104
135,2,32,2,32,0.3127610774813286,128,32,DLMT,1,True,2048,30,1,1,17,True,False,10,0.01369472499176234,0.321249,True,True,0.3297369225186714
136,1,4,1,32,inf,1,4,DLMT,1,True,256,30,1,1,18,True,False,1,inf,inf,False,True,inf
137,1,512,1,32,0.32362435682721363,4,64,DLMT,1,True,2048,30,1,20,1,False,False,10,0.009024504685022885,0.32921770000000006,True,True,0.3348110431727865
138,1,512,1,32,0.2959213264146625,2048,256,DLMT,1,True,1,30,1,1,8,True,False,10,0.01624113305314627,0.30598749999999997,True,True,0.3160536735853374
139,2,64,1,32,0.3743020624002469,4,64,DLMT,1,True,16,30,1,1,24,False,False,10,0.007534325634056449,0.37897179999999997,True,True,0.38364153759975306
140,2,2048,2,32,0.3584986167451818,128,1,DLMT,1,True,256,30,1,22,1,False,False,10,0.019765216912546138,0.370749,True,True,0.3829993832548182
141,1,16,1,32,0.3492269875883235,512,1,DLMT,1,True,1,30,1,3,1,True,False,10,0.01415486080786385,0.35800010000000004,True,True,0.3667732124116766
142,1,1024,1,32,0.7140696285819568,64,2,DLMT,1,True,1,30,1,30,1,False,False,10,0.010017459150902477,0.7202784,True,True,0.7264871714180432
143,1,512,2,32,inf,32,512,DLMT,1,True,256,30,1,30,1,True,False,1,inf,inf,False,True,inf
