id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,32,128,512,1,4,1,20,DLMT,29,128,2048,256,0.1709272568536408,0.17099771457493068,0.00010633703062260434,1,0.17096248571428574,1
2,True,35,False,32,64,16,64,1,23,30,DLMT,4,2048,2048,128,0.2122352413150928,0.21247270154205,0.00035838251597295075,1,0.2123539714285714,1
3,True,35,False,1,256,16,512,1,6,2,DLMT,21,2048,1,512,0.27067121320030024,0.27087695822827124,0.00031051693042672015,32,0.27077408571428574,1
4,True,35,False,1,128,256,512,18,1,3,DLMT,18,1,2048,2048,0.2771446681893027,0.2773880175249831,0.0003672705458889288,32,0.2772663428571429,1
5,True,35,False,1,128,256,1,27,30,1,DLMT,13,2048,2048,2048,0.19283778380541283,0.1928659876231586,4.256609746102243e-05,1,0.19285188571428571,1
6,True,35,False,1,512,64,32,14,1,2,DLMT,19,1024,512,1,0.27706952945577873,0.2773824134013642,0.00047221438749269563,32,0.27722597142857147,1
7,True,35,False,32,1,64,256,29,13,1,DLMT,11,2048,512,512,0.20758508669415834,0.2076699418772702,0.00012806613725026677,1,0.20762751428571427,1
8,True,35,False,1,1,512,128,18,1,17,DLMT,19,256,2048,1,0.13698895613698744,0.13715264386301249,0.0002470427146408953,1,0.13707079999999996,32
9,True,35,False,32,64,16,128,1,1,30,DLMT,30,1,256,1,0.19854063504654895,0.19875307923916535,0.00032062752246690197,1,0.19864685714285715,1
10,True,35,False,1,1,64,1,30,1,21,DLMT,22,2048,64,2048,0.15756455055365154,0.157621678017777,8.621858315718664e-05,1,0.15759311428571426,1
11,True,35,False,1,64,32,32,1,20,23,DLMT,13,64,64,512,0.3228039439476142,0.32314714176667153,0.0005179650480683132,32,0.32297554285714286,1
12,True,35,False,1,1,128,32,3,1,11,DLMT,2,512,2048,1,0.11193771072639985,0.111962232130743,3.700848220478728e-05,1,0.11194997142857142,8
13,True,35,False,1,16,1,512,18,30,1,DLMT,4,512,64,512,0.20049349790921922,0.2006353592336379,0.0002141016161564796,1,0.20056442857142856,1
14,True,35,False,1,256,16,32,1,30,3,DLMT,19,1,1,2048,0.17013986118984037,0.1701810530958739,6.216813279079452e-05,1,0.17016045714285713,32
15,True,35,False,8,64,256,16,1,2,5,DLMT,25,1024,512,1024,0.1188063183297082,0.1188433959560061,5.5958731149273844e-05,8,0.11882485714285715,1
16,True,35,False,1,1,1,16,1,30,2,DLMT,4,64,512,64,0.28764671333721387,0.2877386580913575,0.0001387659430075612,32,0.2876926857142857,1
17,True,35,False,32,128,32,1,24,30,1,DLMT,17,256,1,1,0.2053767638148975,0.20542992189938825,8.022786934979714e-05,1,0.20540334285714287,1
18,True,35,False,1,1,16,512,17,20,1,DLMT,30,1,2048,2048,0.20231766248473187,0.20253628037241106,0.000329945059124721,1,0.20242697142857147,1
