id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,128,64,256,1,5,5,DLMT,17,1024,2048,256,0.13753714089996708,0.13756623052860437,4.390299139080545e-05,1,0.13755168571428572,32
2,True,35,False,1,512,16,128,18,1,22,DLMT,30,2048,64,1,0.29565851683059574,0.29595668316940427,0.0004500021079315694,32,0.2958076,1
3,True,35,False,8,128,512,16,26,20,1,DLMT,30,2048,2048,1,0.2612115689396008,0.2612486596318277,5.597845066429889e-05,1,0.26123011428571424,8
4,True,35,False,1,32,256,512,1,8,9,DLMT,30,512,256,2048,0.2781655835667667,0.27829321643323335,0.00019262757553669394,32,0.2782294,1
5,True,35,False,8,1,16,16,1,13,3,DLMT,15,512,2048,1,0.1339631489496871,0.13399530819317004,4.853575160305504e-05,1,0.13397922857142858,8
6,True,35,False,8,256,512,256,1,20,27,DLMT,10,1,1024,1024,0.14718597865874883,0.147287564198394,0.00015331612266616753,1,0.14723677142857142,1
7,True,35,False,1,128,128,32,1,13,25,DLMT,17,1,2048,512,0.1517646608971121,0.15181311053145935,7.312172685854432e-05,1,0.15178888571428573,1
8,True,35,False,8,512,512,128,16,21,1,DLMT,5,512,512,512,0.11368717877059703,0.1138687069436887,0.0002739680839448414,8,0.11377794285714286,1
9,True,35,False,1,32,16,256,20,25,1,DLMT,17,2048,1,2048,0.11667917138466412,0.116713685758193,5.209018866448902e-05,8,0.11669642857142856,1
10,True,35,False,1,512,64,256,30,1,3,DLMT,2,1,1024,2048,0.1898125835546061,0.18984141644539396,4.3515514474726485e-05,1,0.18982700000000002,1
11,True,35,False,1,1,512,16,4,1,13,DLMT,22,256,1,512,0.11216703067347325,0.11219056932652674,3.55252827474428e-05,1,0.1121788,8
12,True,35,False,32,1,64,16,19,20,1,DLMT,30,1,512,256,0.2466102585285304,0.24663294147146952,3.4233817866463426e-05,1,0.24662159999999997,1
13,True,35,False,1,512,64,512,24,30,1,DLMT,21,1,64,512,0.21787462655100773,0.2180158877347065,0.00021319586472231088,1,0.21794525714285712,8
14,True,35,False,1,16,32,64,29,19,1,DLMT,23,1,1,64,0.21057611525813075,0.21061394188472637,5.708914618598484e-05,1,0.21059502857142856,32
15,True,35,False,1,512,128,32,10,29,1,DLMT,3,128,256,512,0.2180101309180445,0.21804249765338407,4.884890490281153e-05,1,0.21802631428571428,32
16,True,35,False,1,1,1,128,3,28,1,DLMT,30,2048,256,512,0.2087087778040963,0.20873179362447514,3.473620707032644e-05,1,0.20872028571428572,32
17,True,35,False,32,512,512,16,30,1,5,DLMT,30,1,2048,512,0.16734119080879967,0.1673729806197718,4.797819232500898e-05,1,0.16735708571428573,1
18,True,35,False,32,128,1,512,1,5,15,DLMT,13,512,1,512,0.19124373083485266,0.1913320405937188,0.00013327989269172708,1,0.19128788571428573,1
19,True,35,False,1,32,64,128,30,1,23,DLMT,5,2048,256,64,0.26372920746359485,0.26396022110783357,0.00034865312859865737,32,0.2638447142857142,1
20,True,35,False,1,64,256,32,1,20,15,DLMT,20,2048,512,2048,0.15348913136501027,0.15357846863498978,0.00013483064509651566,1,0.15353380000000003,32
21,True,35,False,1,1,32,128,1,24,26,DLMT,16,512,2048,256,0.3267720503408212,0.3271166353734645,0.0005200586748686356,32,0.32694434285714286,1
22,True,35,False,1,512,16,512,1,20,30,DLMT,4,2048,1,2048,0.3286369062928137,0.3291771508500434,0.0008153542432837526,1,0.32890702857142856,32
23,True,35,False,1,64,128,1,29,27,1,DLMT,9,256,256,1,0.19369931201962323,0.19372857369466248,4.416264928462585e-05,1,0.19371394285714286,32
24,True,35,False,1,64,1,1,1,10,15,DLMT,23,64,64,512,0.2590889990405425,0.25956568667374336,0.0007194321150485757,32,0.25932734285714293,1
25,True,35,False,1,16,512,512,1,29,2,DLMT,25,1024,2048,64,0.14962145786397052,0.1498063135646009,0.00027899009418447273,32,0.1497138857142857,1
26,True,35,False,32,64,128,64,1,29,1,DLMT,30,512,2048,64,0.19756406341808005,0.19759365086763422,4.465431852872908e-05,1,0.19757885714285714,1
27,True,35,False,32,32,512,16,27,1,30,DLMT,3,512,1,1024,0.26011221250550565,0.2603582446373516,0.0003713195070643767,1,0.2602352285714286,1
28,True,35,False,1,512,512,32,29,16,1,DLMT,23,512,2048,2048,0.23745667828688724,0.23748126457025556,3.7106399690070354e-05,1,0.2374689714285714,8
29,True,35,False,8,64,1,64,19,1,11,DLMT,8,128,2048,64,0.16772961368818928,0.1677666720260964,5.592962049736589e-05,1,0.16774814285714285,1
30,True,35,False,1,1,512,512,30,1,10,DLMT,1,2048,1024,1024,0.14208560361530112,0.1422907392418418,0.00030959720243423235,1,0.14218817142857146,32
31,True,35,False,32,512,64,512,18,1,6,DLMT,16,2048,1,1,0.1483203701080332,0.14833894417768104,2.803257580249306e-05,1,0.14832965714285712,1
32,True,35,False,1,128,512,16,1,1,27,DLMT,20,2048,512,1,0.26832143721599816,0.26857273421257327,0.00037926540811932213,32,0.2684470857142857,1
33,True,35,False,1,128,512,16,6,1,3,DLMT,2,1,1,2048,0.26629844968355604,0.26659446460215835,0.0004467551162298555,32,0.2664464571428572,1
34,True,35,False,1,128,256,128,20,1,20,DLMT,30,1024,1,256,0.11774336172586866,0.11785840970270278,0.0001736340604224175,8,0.11780088571428572,8
35,True,35,False,32,1,128,512,18,1,25,DLMT,23,512,512,2048,0.16502848860278477,0.16514756854007237,0.000179719223189045,1,0.16508802857142857,1
36,True,35,False,1,1,128,128,22,1,6,DLMT,22,256,128,128,0.2564668266807388,0.256934259033547,0.0007054637519434422,32,0.2567005428571429,1
37,True,35,False,32,32,512,128,1,25,8,DLMT,18,1,1024,2048,0.1378863847791835,0.13815070093510226,0.00039891433687355113,1,0.13801854285714288,1
38,True,35,False,32,16,128,128,1,30,27,DLMT,13,2048,256,2048,0.20990159686347218,0.20993468885081354,4.9943478257008384e-05,1,0.20991814285714286,1
