id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
281,32,256,RS,8,32,True,1,32,False,16,32,1,False,0.2771423368402604,16,128,128,256,False,False,True,64,True,64,True,256,False,16,12,256,True,1,8,8,1,12,1,4,0.0002123455097481535,35,0.2772830345883111,12,0.27721268571428576,8,32,1,True,256,1024,1,64,False,1,1,8,12
282,32,64,RS,1,32,True,1,128,True,64,16,32,False,0.27950536804100207,256,1,1,1024,True,False,False,32,True,32,False,256,False,1,12,512,False,16,1,1,16,16,1,16,0.0002594256041365901,35,0.27967726053042646,4,0.27959131428571427,12,8,8,True,2048,128,8,64,False,4,8,1,1
283,256,1,RS,1,32,False,1,128,True,16,16,32,False,0.12263906615765925,64,16,256,2048,False,True,False,16,False,16,False,64,False,12,4,512,True,12,1,1,12,12,4,1,9.052669467609874e-05,35,0.12269904812805509,8,0.12266905714285717,1,8,8,True,2048,1,8,1024,True,1,1,1,1
284,64,256,RS,1,8,True,8,64,True,1,512,1,True,0.09553932586626131,1,256,64,512,False,True,False,1,False,512,True,1,True,8,16,128,False,4,1,8,1,12,1,12,4.512988294571432e-05,35,0.09556922841945296,1,0.09555427714285714,8,8,8,True,128,2048,4,2048,True,4,8,1,1
285,1,256,RS,8,1,False,32,1,False,32,128,8,False,0.11082912038469746,16,16,64,256,False,True,True,1,False,32,False,64,True,12,16,1024,True,4,1,8,1,8,1,16,1.973096602825577e-05,35,0.11084219390101684,8,0.11083565714285715,16,1,32,True,256,1024,16,2048,False,4,1,8,1
286,1,1,RS,8,1,True,8,512,True,32,256,1,False,0.10933873665761776,1,256,256,256,True,False,True,16,False,1,True,128,False,1,1,1024,False,1,8,1,12,12,8,1,2.4511388440179222e-05,35,0.10935497762809657,12,0.10934685714285716,4,1,1,True,512,1,12,2048,False,16,8,1,1
287,1,512,RS,1,8,True,1,32,True,64,1,8,True,0.16141055439339122,128,64,2048,2048,False,False,True,16,False,1,False,128,False,8,16,1,True,16,1,1,4,4,4,1,0.00015985750287205784,35,0.1615164741780374,16,0.16146351428571432,1,32,1,True,512,1024,16,64,False,4,8,1,1
288,32,2048,RS,1,1,False,32,16,True,64,32,32,True,0.1602379409826967,1,64,1024,256,True,False,False,128,False,32,True,512,True,12,1,2048,True,8,1,16,1,4,12,1,0.00010099482306393067,35,0.16030485901730326,4,0.16027139999999998,4,8,1,True,1,1,8,1,True,1,32,1,12
289,16,256,RS,8,8,True,1,64,False,64,128,1,True,0.13375322620746616,16,16,1,512,True,True,True,1,False,1,False,512,True,16,1,128,False,1,4,8,1,4,16,1,4.2006899336139004e-05,35,0.13378105950681962,4,0.1337671428571429,8,1,1,True,64,128,8,1024,False,1,1,8,12
290,512,1,RS,1,8,True,1,16,False,512,64,1,False,0.10270664371700736,16,16,1,512,True,True,True,128,False,512,False,2048,False,4,4,256,False,12,1,1,8,16,1,1,6.886149363848141e-05,35,0.1027522705687069,1,0.10272945714285713,1,32,1,True,512,128,12,64,True,1,1,8,4
291,256,2048,RS,8,1,True,32,16,False,1,128,8,False,0.11864792663798523,64,256,1024,128,True,False,True,1,True,32,True,1,False,1,16,128,True,1,16,8,1,16,12,1,4.273865525564785e-05,35,0.11867624479058622,16,0.11866208571428573,4,1,32,True,128,512,4,1024,True,1,32,1,16
292,128,1,RS,8,1,True,1,64,False,32,512,8,True,0.1877048369671336,16,128,128,1,False,True,False,16,True,1,False,512,True,12,1,1024,False,16,1,8,1,4,1,12,4.896000867013249e-05,35,0.18773727731858067,16,0.18772105714285714,1,1,1,True,256,1,8,512,False,1,1,32,1
293,1,1,RS,8,1,True,8,256,True,512,1,8,True,0.13033944807175132,1,1,1024,512,False,True,False,16,True,512,False,1024,True,12,8,64,True,8,1,1,1,12,1,1,5.6946978562051337e-05,35,0.13037718049967725,8,0.1303583142857143,12,32,1,True,512,256,1,1024,True,1,1,1,4
294,32,64,RS,1,8,True,1,128,True,32,32,32,True,0.18096144789089944,128,64,512,64,True,True,False,16,True,128,False,128,False,16,4,2048,False,4,1,1,1,1,1,8,0.00033550858622182834,35,0.18118375210910057,16,0.1810726,12,32,1,True,1024,256,12,256,False,8,1,8,1
295,64,1,RS,32,1,False,32,16,True,16,32,1,False,0.1409930163850892,256,64,1024,512,False,False,True,64,False,256,True,256,False,8,16,512,False,1,8,16,1,1,12,1,6.066477981666067e-05,35,0.14103321218633935,4,0.14101311428571428,4,1,8,True,256,2048,4,1024,True,1,32,1,4
