id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
18,2,10,1,4,32,0.978067,7,1,DLMT,0.978024808389252,True,False,True,6.80734897004662e-05,True,0.978109191610748,False
19,2,10,128,1,1,0.6363002,1,27,DLMT,0.6362487810630011,True,False,True,8.29611957483532e-05,True,0.6363516189369989,False
20,32,1,512,32,1,inf,30,1,DLMT,inf,False,True,True,inf,False,inf,False
21,16,10,256,32,2,0.5362395999999999,1,30,DLMT,0.5359638306017599,True,False,False,0.0004449364448996983,False,0.53651536939824,False
22,1,10,1,16,4,0.23001839999999998,18,1,DLMT,0.2296914641187203,True,False,False,0.0005274903221861068,False,0.23034533588127967,False
23,1,10,128,2,16,0.8229563000000001,1,10,DLMT,0.822892800161361,True,False,False,0.00010245296481800034,True,0.8230197998386392,False
24,256,1,64,16,32,inf,1,1,DLMT,inf,False,True,False,inf,True,inf,False
25,2048,1,512,32,2,inf,21,1,DLMT,inf,False,True,False,inf,True,inf,False
26,2048,10,32,2,8,0.7714314999999999,30,1,DLMT,0.7669831552029578,True,False,False,0.007177122379477735,True,0.7758798447970421,False
27,1,10,1,1,1,0.202944,1,1,DLMT,0.20292135075253093,True,False,False,3.654312520844327e-05,False,0.2029666492474691,True
28,1,1,64,1,1,inf,24,1,DLMT,inf,False,True,True,inf,True,inf,False
29,2048,10,4,32,4,0.41637789999999997,1,30,DLMT,0.41627135348423483,True,False,False,0.00017190604992262456,True,0.4164844465157651,False
30,1,10,1,16,32,0.9170655999999999,15,1,DLMT,0.9169781354350623,True,False,False,0.00014111853173839927,False,0.9171530645649375,False
31,2048,10,2048,2,32,1.100803,22,1,DLMT,1.10075595678129,True,False,False,7.590125163657572e-05,False,1.10085004321871,False
32,1,1,2048,1,16,inf,1,11,DLMT,inf,False,True,False,inf,False,inf,False
33,256,1,128,1,32,inf,1,30,DLMT,inf,False,True,True,inf,False,inf,False
34,1,1,512,4,4,inf,1,30,DLMT,inf,False,True,False,inf,True,inf,False
35,8,1,512,32,16,inf,25,1,DLMT,inf,False,True,False,inf,False,inf,False
36,16,1,1,8,1,inf,30,1,DLMT,inf,False,True,True,inf,True,inf,False
37,256,1,16,16,4,inf,18,1,DLMT,inf,False,True,True,inf,False,inf,False
38,2048,10,1024,1,2,0.4484668,10,1,DLMT,0.44842924144382035,True,False,False,6.059834981251061e-05,True,0.44850435855617965,False
39,256,1,32,32,32,inf,1,9,DLMT,inf,False,True,False,inf,True,inf,False
40,2048,1,64,4,32,inf,1,23,DLMT,inf,False,True,True,inf,False,inf,False
41,32,10,256,4,2,0.198591,1,11,DLMT,0.19853849929969014,True,False,True,8.470655228493679e-05,True,0.19864350070030984,False
42,4,10,16,16,32,0.5897685,2,1,DLMT,0.5897455906283068,True,False,False,3.69628191565519e-05,False,0.5897914093716933,False
43,2048,10,256,16,1,0.44398029999999994,1,7,DLMT,0.4429365897865478,True,False,False,0.0016839602756597396,False,0.44502401021345206,False
44,64,10,8,1,16,0.4873283,1,22,DLMT,0.4872808826014082,True,False,False,7.650496715899572e-05,True,0.48737571739859176,False
45,1024,1,512,32,16,inf,1,1,DLMT,inf,False,True,True,inf,True,inf,False
46,1,10,32,32,16,1.0072300000000003,30,1,DLMT,1.0069299398196374,True,False,True,0.000484128082226216,False,1.0075300601803632,False
47,1,10,2048,32,1,1.0008586000000002,1,22,DLMT,0.9994517948334475,True,False,True,0.0022697909683492756,False,1.0022654051665527,False
48,512,1,8,4,1,inf,9,1,DLMT,inf,False,True,False,inf,False,inf,False
49,8,10,1024,4,16,0.9395569,12,1,DLMT,0.9394637984304314,True,False,True,0.00015021348141895253,True,0.9396500015695687,False
50,512,10,2048,8,4,0.3842514,30,1,DLMT,0.38415599496054226,True,False,False,0.00015392998408366655,True,0.3843468050394578,False
51,8,1,4,1,4,inf,1,6,DLMT,inf,False,True,True,inf,False,inf,False
52,4,1,128,32,2,inf,1,21,DLMT,inf,False,True,False,inf,False,inf,False
53,512,10,1,2,8,0.7935578999999999,1,1,DLMT,0.7924347366763556,True,False,False,0.001812152832958628,False,0.7946810633236443,False
54,32,1,2048,16,32,inf,1,21,DLMT,inf,False,True,False,inf,False,inf,False
55,1,1,1,2,2,inf,1,5,DLMT,inf,False,True,False,inf,False,inf,False
56,1,10,32,16,1,0.21336729999999998,28,1,DLMT,0.2133189941040089,True,False,False,7.793850139693402e-05,False,0.21341560589599107,False
57,2048,10,1024,8,32,0.9169243999999999,22,1,DLMT,0.9168439525148295,True,False,True,0.00012979691829931954,True,0.9170048474851702,False
58,2048,1,16,1,16,inf,1,11,DLMT,inf,False,True,True,inf,True,inf,False
59,128,1,256,16,2,inf,10,1,DLMT,inf,False,True,False,inf,True,inf,False
60,4,1,4,32,8,inf,22,1,DLMT,inf,False,True,False,inf,True,inf,False
61,1024,1,512,32,1,inf,1,30,DLMT,inf,False,True,False,inf,False,inf,False
62,1,1,128,32,4,inf,1,24,DLMT,inf,False,True,True,inf,True,inf,False
63,128,10,512,1,4,0.4066401,18,1,DLMT,0.40648761997911637,True,False,False,0.00024601684901648206,False,0.40679258002088364,False
64,128,1,64,1,32,inf,1,1,DLMT,inf,False,True,True,inf,False,inf,False
65,512,10,1,32,1,1.0504969999999998,1,16,DLMT,1.050383050384117,True,False,True,0.00018385048272987308,True,1.0506109496158826,False
66,2048,10,4,1,2,0.46978680000000006,1,24,DLMT,0.46972907195663904,True,False,False,9.314053897202689e-05,False,0.4698445280433611,False
67,16,10,512,32,16,0.7021824000000001,30,1,DLMT,0.702138812762875,True,False,True,7.032524440057483e-05,False,0.7022259872371251,False
68,1024,1,2048,1,2,inf,30,1,DLMT,inf,False,True,False,inf,True,inf,False
69,8,10,1024,4,1,0.533476,3,1,DLMT,0.5333998761493944,True,False,False,0.000122821007975029,True,0.5335521238506055,False
70,2048,1,256,2,16,inf,9,1,DLMT,inf,False,True,False,inf,False,inf,False
71,1,1,2048,1,1,inf,13,1,DLMT,inf,False,True,False,inf,False,inf,False
72,32,1,1,1,32,inf,1,30,DLMT,inf,False,True,False,inf,True,inf,False
73,1,1,2048,8,8,inf,1,30,DLMT,inf,False,True,True,inf,False,inf,False
74,64,1,8,2,2,inf,13,1,DLMT,inf,False,True,True,inf,False,inf,False
75,1,10,8,32,32,0.2124091,5,1,DLMT,0.21239236679672083,True,False,False,2.6997962886119666e-05,True,0.21242583320327915,False
76,4,1,128,16,2,inf,1,10,DLMT,inf,False,True,True,inf,False,inf,False
77,256,10,32,4,16,1.0056070000000001,1,10,DLMT,1.005485101899669,True,False,False,0.00019667485858644446,True,1.0057288981003312,False
78,2048,10,2048,32,2,0.4072131,1,6,DLMT,0.40714174199365777,True,False,False,0.00011513162033081339,False,0.4072844580063422,False
79,1024,1,1,16,8,inf,1,1,DLMT,inf,False,True,True,inf,False,inf,False
80,128,10,1,1,4,0.2209631,1,28,DLMT,0.22087576586542698,True,False,True,0.00014090809061228764,True,0.221050434134573,False
81,1,1,32,32,16,inf,1,30,DLMT,inf,False,True,False,inf,True,inf,False
82,256,1,1024,8,1,inf,27,1,DLMT,inf,False,True,False,inf,False,inf,False
83,16,1,2048,4,32,inf,1,29,DLMT,inf,False,True,True,inf,True,inf,False
84,128,10,512,32,32,1.03712,24,1,DLMT,1.036419143626351,True,False,True,0.0011307873363281186,False,1.037820856373649,False
85,64,10,4,2,1,0.4565177,1,23,DLMT,0.4556968650217583,True,False,False,0.001324365210204485,False,0.45733853497824173,False
86,2,10,1,16,1,0.5617884999999999,1,6,DLMT,0.5616568221422261,True,False,True,0.00021245387734752463,True,0.5619201778577737,False
87,2048,10,1,4,32,0.9595176999999999,30,1,DLMT,0.9593341313908236,True,False,True,0.00029617631573101673,False,0.9597012686091763,False
88,2048,10,2,32,1,0.22715380000000004,14,1,DLMT,0.2271303494588776,True,False,True,3.78359617295467e-05,True,0.22717725054112248,False
89,1,1,2048,1,1,inf,8,1,DLMT,inf,False,True,True,inf,True,inf,False
90,2048,1,64,32,2,inf,1,21,DLMT,inf,False,True,True,inf,True,inf,False
91,2048,10,256,1,2,0.47120059999999997,1,30,DLMT,0.4711749488707335,True,False,False,4.138647121946103e-05,False,0.4712262511292664,False
92,512,1,1,16,8,inf,7,1,DLMT,inf,False,True,False,inf,False,inf,False
93,1,10,1024,4,8,0.5423671999999999,1,16,DLMT,0.5423197601254337,True,False,True,7.654123071914794e-05,False,0.5424146398745662,False
94,16,1,256,1,1,inf,1,8,DLMT,inf,False,True,False,inf,True,inf,False
95,2048,10,2048,16,16,1.0267690000000003,1,21,DLMT,1.0266763847021239,True,False,False,0.00014942891286498145,True,1.0268616152978767,False
96,1,10,128,16,2,0.2142035,30,1,DLMT,0.21417642658960745,True,False,False,4.368123166761476e-05,True,0.21423057341039253,False
97,1,1,1,2,4,inf,22,1,DLMT,inf,False,True,False,inf,True,inf,False
98,8,10,8,8,2,0.26702950000000003,15,1,DLMT,0.26700454103027654,True,False,True,4.0269715668228886e-05,False,0.2670544589697235,False
99,1024,10,2048,4,2,0.39592649999999996,1,8,DLMT,0.3958951966691344,True,False,False,5.050594024469781e-05,True,0.3959578033308655,False
100,512,10,8,1,32,0.46897219999999995,1,12,DLMT,0.46892070118638285,True,False,False,8.309007160906237e-05,True,0.46902369881361705,False
101,2048,1,8,1,8,inf,26,1,DLMT,inf,False,True,True,inf,False,inf,False
102,1,1,2048,16,32,inf,1,1,DLMT,inf,False,True,False,inf,False,inf,False
103,8,10,2048,32,4,0.5129175,30,1,DLMT,0.5125955193440762,True,False,False,0.000519495380152709,False,0.5132394806559238,False
104,32,10,128,4,16,0.9319583,1,1,DLMT,0.931832596750654,True,False,True,0.00020281422533935492,True,0.932084003249346,False
105,4,10,128,8,32,0.8194570000000001,14,1,DLMT,0.8194288487486121,True,False,False,4.542025979671903e-05,True,0.8194851512513881,False
