id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,T1_K,technique,speedup,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,points
1,1,1,512,1,1,256,64,512,23,16,512,512,DLMT,1.0550446808637994,1,True,True,False,1024,2048,False,1,2,6,1,1,1024,10,1,0.04964221714285715,32,False,304
