id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
22,2,4,64,64,6.969093394433361,64,False,1024,DLMT,1,True,True,0.0010771392667616884,1,False,8,10,24,1,False,6.969761,32,False,8,True,1,6.97042860556664,1,1
23,128,4,8,512,7.010735659011193,512,False,1,DLMT,2048,False,False,0.003496867312324035,1,True,32,10,25,8,False,7.012903,32,True,8,True,1024,7.015070340988807,29,1
24,32,8,8,32,6.977862619274702,1,False,1,DLMT,32,False,False,0.0011138855416963755,1,False,8,10,30,8,False,6.978553000000001,1,False,32,True,64,6.9792433807253,1,24
25,4,256,1,2048,7.067916748612415,64,False,1,DLMT,128,True,True,0.0006409399347832209,1,False,1,10,23,8,False,7.068313999999999,8,False,32,True,2048,7.068711251387583,26,1
26,64,1,64,2048,6.9614933543930295,1,False,1024,DLMT,64,True,True,0.001472495840401535,1,True,8,10,6,32,False,6.962406,1,False,8,True,2048,6.96331864560697,1,7
27,128,16,16,1,6.979760020258915,1,False,2048,DLMT,128,False,True,0.00046947736899658984,1,False,32,10,27,8,False,6.980050999999999,8,False,8,True,32,6.980341979741082,1,8
28,256,512,2,4,6.990028579755309,512,False,1024,DLMT,1024,True,True,0.002801604004851455,7,False,1,10,1,32,False,6.991765000000001,8,True,32,True,16,6.993501420244693,1,1
29,2,64,2,2048,7.014433751898443,256,False,512,DLMT,8,True,True,0.0011039909419918456,1,True,8,10,29,32,False,7.015117999999999,32,False,1,True,2048,7.015802248101555,1,22
30,64,2048,4,2,6.9773341130554405,2048,False,1,DLMT,32,True,True,0.0006322847459808033,22,False,32,10,1,8,False,6.977726000000001,1,False,1,True,2048,6.978117886944562,1,15
31,4,64,2,128,6.99594536209636,256,False,2048,DLMT,1,False,True,0.0026986952402967223,1,True,8,10,12,8,False,6.997618,1,True,8,True,256,6.99929063790364,11,1
32,16,32,2048,1024,6.980112995766804,64,False,256,DLMT,2048,True,False,0.010037196022794513,30,False,8,10,1,8,False,6.986333999999999,8,True,1,True,2048,6.9925550042331945,1,11
33,1024,8,1,8,6.992715420276899,1024,False,8,DLMT,256,True,False,0.0092314062309055,1,True,32,10,25,32,False,6.998437,1,True,8,True,8,7.004158579723101,1,15
34,2048,8,2,2,6.987740610498063,2048,False,512,DLMT,64,True,False,0.000858976716797431,1,True,1,10,5,32,False,6.9882729999999995,1,False,1,True,32,6.988805389501936,8,1
35,256,1,16,8,6.975859063581114,2048,False,2048,DLMT,1,False,True,0.001161571779960328,1,True,1,10,16,8,False,6.976578999999999,8,False,8,True,1024,6.977298936418884,1,18
36,1,1,4,1,7.000721076070167,64,False,4,DLMT,256,True,True,0.003183187710456417,1,True,1,10,12,8,False,7.002694,1,True,8,True,8,7.004666923929833,29,1
37,64,8,1,128,6.96736431716836,256,False,1024,DLMT,512,False,True,0.0010837176754118288,1,True,32,10,13,32,False,6.968036000000001,8,False,32,True,128,6.968707682831641,1,27
38,256,2,4,8,7.004723532969897,512,False,32,DLMT,4,False,False,0.0011575875776802572,1,True,8,10,19,1,False,7.005441,1,False,1,True,1,7.006158467030104,15,1
39,2048,256,128,64,6.972443113026802,1,False,256,DLMT,128,True,True,0.002653920872972746,9,False,1,10,1,1,False,6.974088,8,True,8,True,2048,6.975732886973198,19,1
40,16,1,8,1,7.008380540596943,16,False,16,DLMT,512,True,False,0.00711599669758224,1,False,32,10,30,32,False,7.012791,8,True,32,True,2,7.017201459403057,4,1
41,1,1,2,64,6.963058639022919,2,False,128,DLMT,8,True,False,0.0051668064604744966,1,False,1,10,26,32,False,6.966261,32,True,8,True,1,6.969463360977081,1,28
42,1,512,2,64,6.9894579106948145,16,False,512,DLMT,2048,False,True,0.0006035693829213301,1,False,32,10,12,32,False,6.989832,1,False,32,True,2048,6.990206089305185,30,1
43,512,4,64,1,7.018064576102989,1,False,1,DLMT,1,False,False,0.006656109975052976,1,True,1,10,3,32,False,7.02219,8,True,32,True,16,7.026315423897011,1,8
44,32,32,256,1,7.013012050076732,32,False,2048,DLMT,2048,True,False,0.004254551562738449,1,False,8,10,10,8,False,7.015649000000001,1,True,8,True,256,7.0182859499232695,24,1
45,4,2,1024,256,6.967001298908323,2048,False,4,DLMT,2048,False,True,0.008500715264023389,1,False,8,10,20,32,False,6.97227,32,True,32,True,256,6.977538701091677,1,26
46,32,128,1,64,6.997399071333993,1,False,1,DLMT,2048,False,True,0.006051885656553558,2,True,32,10,1,32,False,7.00115,8,True,8,True,1,7.004900928666007,10,1
47,32,16,4,256,6.963929345278489,32,False,64,DLMT,1024,False,True,0.0037652039785381164,1,True,1,10,7,1,False,6.966263,1,True,8,True,1,6.968596654721511,21,1
48,16,1,4,2,6.9695571405120695,256,False,8,DLMT,4,True,True,0.005535474324753055,29,False,1,10,1,32,False,6.972988000000001,32,True,32,True,8,6.976418859487932,13,1
49,1,8,128,64,6.9799738513332885,16,False,512,DLMT,256,False,True,0.0031319203374288443,26,True,1,10,1,8,False,6.981915000000001,1,True,1,True,64,6.983856148666713,7,1
50,32,2,1,256,7.000813897341659,128,False,32,DLMT,8,False,False,0.0014248301653179477,23,False,1,10,1,8,False,7.001697,1,False,8,True,256,7.002580102658341,1,5
51,16,128,2048,4,7.009847313975256,32,False,1024,DLMT,1,True,True,0.0012531336720397696,21,False,32,10,1,32,False,7.010624,1,False,8,True,256,7.011400686024744,1,30
52,1,2,4,64,7.016022823427999,256,False,2048,DLMT,16,True,False,0.0010183633929005881,10,True,1,10,1,8,False,7.016654,1,False,32,True,2048,7.017285176572001,1,30
53,2048,1,8,2,6.970696072526863,1,False,16,DLMT,64,False,True,0.0012680441632688842,1,False,1,10,1,32,False,6.971482,32,False,32,True,2048,6.972267927473137,1,24
54,2,16,32,2,6.976859018782543,2048,False,32,DLMT,1,True,True,0.002996121492863655,1,True,32,10,29,8,False,6.978716,1,True,32,True,1,6.980572981217458,1,5
55,1,2,1,2,6.999858028962616,2048,False,1024,DLMT,256,False,False,0.0011180648460622081,28,False,8,10,1,32,False,7.000551,1,False,1,True,2048,7.0012439710373835,18,1
56,2048,16,4,512,6.984628490535733,2048,False,1,DLMT,128,False,False,0.004003758234459281,30,False,32,10,1,8,False,6.9871099999999995,1,True,8,True,1,6.989591509464266,1,17
57,32,2048,256,2,6.964742187534482,256,False,1,DLMT,256,True,False,0.0009193562965465926,2,False,1,10,1,32,False,6.965312,8,False,8,True,16,6.9658818124655175,1,26
58,4,1,1,1,6.979625052465874,1,False,1024,DLMT,1,True,False,0.0008163142777142153,4,True,32,10,1,8,False,6.980131,32,False,1,True,4,6.980636947534126,1,17
59,64,1,8,16,6.947046654086884,2048,False,128,DLMT,2048,True,True,0.0007185374033409005,22,False,8,10,1,8,False,6.947492,8,False,32,True,128,6.9479373459131155,1,4
60,2,16,4,4,7.004808463450999,16,False,2048,DLMT,32,True,True,0.00713225553384059,3,True,8,10,1,8,False,7.009229,32,True,8,True,16,7.013649536549002,1,15
61,8,128,2,256,6.965224283218038,1024,False,1,DLMT,4,True,False,0.0009466303396785366,21,True,8,10,1,32,False,6.9658109999999995,8,False,1,True,2048,6.966397716781961,2,1
62,2048,4,512,2,6.977318918421941,2048,False,32,DLMT,1,False,True,0.0036110027693150642,4,True,32,10,1,8,False,6.979557,8,True,8,True,1,6.981795081578059,30,1
63,1,1,64,1,6.969311321686292,64,False,64,DLMT,1024,False,False,0.001383809596729215,6,True,1,10,1,1,False,6.970169,1,False,1,True,256,6.9710266783137085,16,1
64,128,1,2048,256,6.975989662337548,512,False,32,DLMT,1,False,True,0.0008217840348899439,1,False,8,10,1,32,False,6.976499,8,False,1,True,1,6.977008337662451,17,1
65,128,256,64,1,6.976666612218298,2048,False,1024,DLMT,128,True,True,0.000691176533166434,29,True,1,10,1,1,False,6.977095,32,False,1,True,4,6.9775233877817024,25,1
66,1,1,1,1,6.980416820503741,1,True,1,DLMT,1,False,False,0.0008344363366967161,1,False,1,10,1,1,False,6.980934,1,False,1,True,1,6.9814511794962595,1,1
67,1024,4,32,2,6.967943936304776,2048,False,2048,DLMT,1,True,False,0.012797882012270485,10,True,8,10,1,32,False,6.975876000000001,1,True,8,True,1,6.983808063695227,1,15
68,64,1,1024,16,6.972866843818691,2048,False,32,DLMT,1024,True,False,0.0007924493674676692,18,False,1,10,1,1,False,6.973358,8,False,8,True,32,6.973849156181309,23,1
69,1,16,2,16,6.968597973522172,2048,False,1,DLMT,8,False,True,0.0013843713374669055,2,True,32,10,1,1,False,6.969455999999999,8,False,8,True,128,6.970314026477826,1,2
70,1,2,1,16,6.984647518294783,2048,False,256,DLMT,32,False,True,0.005244446205272714,1,True,1,10,29,32,False,6.9878979999999995,1,True,1,True,64,6.991148481705216,9,1
71,256,32,1,1,7.009162983448056,2048,False,2048,DLMT,256,False,False,0.0013343387875647931,21,False,8,10,1,32,False,7.00999,8,False,32,True,2,7.010817016551944,11,1
72,2048,8,1,512,6.999250354568477,2048,False,16,DLMT,1024,True,True,0.004042700087812481,1,True,1,10,4,8,False,7.001756,8,True,8,True,2048,7.004261645431524,30,1
73,1,128,2,8,6.97654826211023,2048,False,512,DLMT,1024,True,True,0.0011354364799492922,1,False,32,10,29,1,False,6.977252,32,False,32,True,32,6.97795573788977,1,17
74,128,8,4,256,6.969997732589149,2048,False,512,DLMT,256,False,False,0.0036548653873979885,1,True,1,10,30,32,False,6.972263,1,True,8,True,1,6.974528267410851,17,1
75,128,2048,2,4,6.997100109945075,2048,False,1,DLMT,8,True,True,0.0005580716799837963,1,True,8,10,11,1,False,6.997445999999999,8,False,32,True,16,6.997791890054923,1,20
76,32,1,1,8,7.006423019272292,2048,False,1,DLMT,32,True,True,0.0010503161428827704,30,True,32,10,1,8,False,7.007074,32,False,8,True,16,7.007724980727708,20,1
77,32,64,256,4,6.996299249476325,2048,False,1024,DLMT,2048,True,False,0.00185504959502433,2,False,32,10,1,8,False,6.9974490000000005,8,False,32,True,1,6.9985987505236755,1,25
78,8,128,1024,32,7.002818918542234,2048,False,1,DLMT,1,False,False,0.006515188485377831,18,False,1,10,1,8,False,7.006856999999999,32,True,8,True,32,7.010895081457765,1,28
79,32,1,8,2048,7.051272302422766,2048,False,1,DLMT,64,True,False,0.0009353052977504101,1,False,8,10,12,32,False,7.051851999999999,1,False,1,True,2048,7.052431697577233,1,24
80,32,8,8,8,7.020921818092444,2048,False,128,DLMT,32,False,False,0.003486930025108187,1,True,32,10,10,32,False,7.023083,1,True,1,True,256,7.0252441819075555,30,1
81,2048,64,64,4,6.9737632551400495,2048,False,512,DLMT,1024,False,True,0.0010208937261046993,15,True,32,10,1,8,False,6.9743960000000005,1,False,1,True,2048,6.9750287448599515,1,17
82,1,1024,64,64,6.9754870205708075,2048,False,1024,DLMT,64,True,False,0.003431746494133867,10,False,8,10,1,32,False,6.977614,8,True,1,True,128,6.9797409794291925,1,30
83,256,2,8,512,6.9784009417360355,2048,False,512,DLMT,8,False,True,0.0011908102283739684,1,False,8,10,2,1,False,6.979138999999999,32,False,8,True,1024,6.979877058263963,21,1
84,128,1,16,512,7.0001436243181905,2048,False,512,DLMT,2048,True,True,0.0035905026110560714,14,True,32,10,1,8,False,7.002369,32,True,32,True,1,7.004594375681809,7,1
85,256,128,2048,4,6.97546078700312,2048,False,2048,DLMT,2048,False,True,0.0052327186050847695,30,False,8,10,1,1,False,6.978703999999999,1,True,1,True,8,6.981947212996878,7,1
86,8,2048,16,1,6.977554969588202,2048,False,1,DLMT,16,True,False,0.0011810846709697808,1,True,1,10,24,1,False,6.978287,8,False,1,True,256,6.979019030411798,12,1
87,1,8,2048,1,6.957757443939504,2048,False,128,DLMT,2048,True,False,0.0033213497256385205,1,True,32,10,25,8,False,6.959816000000001,8,True,8,True,2048,6.961874556060498,1,27
88,4,256,4,4,7.010772177866327,2048,False,2048,DLMT,512,False,False,0.01177457345299619,10,True,1,10,1,32,False,7.01807,8,True,8,True,1,7.025367822133672,1,16
89,8,32,256,16,6.957258969510556,2048,False,2048,DLMT,512,False,True,0.004154648480918806,1,True,32,10,5,8,False,6.959834000000001,32,True,1,True,1024,6.962409030489446,1,11
90,8,64,4,1,7.005583223052566,2048,False,512,DLMT,256,False,False,0.0013920359190767882,16,False,8,10,1,1,False,7.0064459999999995,32,False,32,True,2048,7.007308776947433,1,2
91,2048,1,256,1,6.96527213503083,2048,False,256,DLMT,1024,False,True,0.003801038805379443,1,False,1,10,2,8,False,6.967628,32,True,8,True,512,6.969983864969171,1,5
92,2048,4,2,64,7.011415030357623,2048,False,1,DLMT,2048,True,True,0.0023620222268218366,1,False,8,10,12,1,False,7.012879,1,True,1,True,1,7.014342969642377,5,1
93,2048,16,8,1,6.968299461275912,2048,False,64,DLMT,8,True,True,0.009000618645404367,1,True,8,10,20,32,False,6.973878000000001,8,True,8,True,8,6.97945653872409,1,30
94,2,1,2,16,6.952836375951589,2048,False,8,DLMT,256,False,True,0.0008996910580859238,1,False,8,10,1,8,False,6.953394,8,False,1,True,1,6.953951624048411,1,30
95,2,16,4,2048,6.966650693393696,2048,False,512,DLMT,512,False,False,0.0011444212511135057,1,False,32,10,19,1,False,6.967359999999999,8,False,32,True,1,6.968069306606303,1,6
96,128,16,2,1,7.004729131998553,2048,False,256,DLMT,1,True,True,0.0023989672778093724,2,True,8,10,1,32,False,7.006216,8,True,1,True,512,7.007702868001448,1,20
97,1024,32,4,2048,6.994642290470116,2048,False,64,DLMT,16,True,True,0.003916955450346618,2,False,8,10,1,8,False,6.997069999999999,8,True,1,True,1,6.999497709529882,17,1
98,2048,4,2,2,7.0346233411513674,2048,False,2048,DLMT,4,True,True,0.000948150304540424,8,False,32,10,1,1,False,7.035210999999999,32,False,32,True,1024,7.035798658848631,1,7
99,16,4,1024,128,6.987362662724237,2048,False,4,DLMT,1024,False,True,0.004464923291614388,12,False,32,10,1,1,False,6.990130000000001,1,True,32,True,128,6.992897337275764,19,1
100,512,128,2,4,7.001440318657172,2048,False,1,DLMT,32,True,True,0.0034586939731638677,1,True,1,10,15,1,False,7.003584000000001,32,True,8,True,512,7.0057276813428295,20,1
101,64,8,1024,256,6.974520749004343,2048,False,256,DLMT,1,True,True,0.0014137754418576758,30,False,1,10,1,32,False,6.975397000000001,8,False,32,True,2048,6.976273250995659,1,5
102,256,1,8,1,6.9806369497459855,2048,False,1,DLMT,512,True,False,0.0009568489954010287,6,True,8,10,1,8,False,6.981230000000001,1,False,1,True,16,6.981823050254016,1,29
103,1,4,128,1,6.9860427278381785,2048,False,32,DLMT,2048,True,False,0.005602291049204759,25,True,8,10,1,32,False,6.989515,32,True,8,True,256,6.992987272161821,1,10
104,1024,1,512,2,6.957965740500931,2048,False,2048,DLMT,1,False,False,0.0014589653868410215,1,True,32,10,24,1,False,6.95887,8,False,1,True,4,6.959774259499069,3,1
105,1,16,1,1,7.003080541896149,2048,False,16,DLMT,1,False,False,0.003414771002571071,1,False,32,10,4,1,False,7.005197,8,True,32,True,512,7.007313458103851,21,1
106,512,256,8,32,6.998038066873359,2048,False,1,DLMT,1,False,True,0.0009372987784052445,1,True,8,10,17,8,False,6.998619,1,False,8,True,512,6.999199933126641,13,1
107,128,8,32,64,6.992725531413641,2048,False,1024,DLMT,512,True,False,0.003534182225069947,1,True,1,10,1,1,False,6.994915999999999,1,True,32,True,2048,6.997106468586357,14,1
108,1024,16,512,2048,6.985876712384166,2048,False,16,DLMT,1024,False,False,0.0031821610581490296,9,False,8,10,1,8,False,6.987849,1,True,8,True,1,6.989821287615833,1,1
109,64,2048,16,2,7.012791113942233,2048,False,1,DLMT,2048,True,False,0.0029088423814294553,1,False,8,10,30,32,False,7.014594000000001,8,True,8,True,512,7.016396886057768,28,1
110,512,2048,2,1,7.008693912021865,2048,False,2048,DLMT,2048,True,False,0.00462425129074975,1,True,32,10,21,32,False,7.01156,1,True,1,True,16,7.014426087978135,1,1
111,1,2,1,1,6.974765702126652,2048,False,256,DLMT,64,True,True,0.0023480308771395035,1,False,8,10,21,1,False,6.976221000000001,1,True,32,True,2,6.97767629787335,27,1
112,2048,8,4,16,6.990451081021229,2048,False,32,DLMT,256,False,True,0.000843696627941701,30,False,8,10,1,32,False,6.990974,32,False,32,True,128,6.99149691897877,1,24
113,1,256,4,4,6.974280550509362,2048,False,2048,DLMT,256,True,True,0.0009913753073381851,19,False,8,10,1,8,False,6.974894999999999,1,False,32,True,64,6.9755094494906364,25,1
114,1,2,8,4,7.040951608167487,2048,False,2,DLMT,1024,False,True,0.006867418437811894,4,False,32,10,1,32,False,7.045208,32,True,1,True,2048,7.049464391832513,29,1
115,128,1,1,2048,6.967791485188502,2048,False,32,DLMT,16,False,False,0.009115134063742519,27,True,32,10,1,1,False,6.973440999999999,8,True,32,True,1,6.979090514811497,1,30
116,128,512,1,64,6.970026855110829,2048,False,1,DLMT,8,True,False,0.004038665621217087,1,True,8,10,1,32,False,6.972529999999999,1,True,32,True,1,6.975033144889169,1,3
117,1,256,1024,1,7.075412422546374,2048,False,512,DLMT,2048,True,True,0.0009044561902048907,1,True,8,10,10,32,False,7.075973,32,False,32,True,1,7.076533577453627,25,1
118,2048,2048,1024,4,6.972016319668233,2048,False,1,DLMT,1,True,True,0.0014725518666586766,2,True,32,10,1,32,False,6.972928999999999,32,False,8,True,128,6.973841680331764,11,1
119,128,2048,2,8,7.011882139816556,2048,False,2048,DLMT,4,False,False,0.0011888772013962403,4,True,1,10,1,8,False,7.012619000000001,1,False,1,True,1,7.013355860183446,1,12
120,64,1,16,1,6.96613396158343,2048,False,16,DLMT,16,True,True,0.0028784329069826025,30,False,32,10,1,1,False,6.967918,1,True,8,True,32,6.96970203841657,4,1
121,2,8,64,2,7.024558874530348,2048,False,2048,DLMT,1,True,True,0.0014990850542914193,16,False,32,10,1,1,False,7.025488,32,False,1,True,1,7.026417125469652,1,26
122,4,64,1,2048,6.973223455721078,2048,False,1024,DLMT,2048,False,True,0.0005462197360037368,3,True,1,10,1,32,False,6.973561999999999,1,False,8,True,2048,6.973900544278921,1,30
123,512,256,256,256,6.964452354707267,2048,False,256,DLMT,256,True,True,0.004183068849540949,1,False,32,10,23,8,False,6.967045000000001,1,True,8,True,2048,6.969637645292734,1,15
124,4,1,1,2048,7.029821565623699,2048,False,32,DLMT,64,True,False,0.0026677115661181117,1,False,8,10,26,8,False,7.031475,1,True,8,True,2048,7.033128434376302,1,1
125,4,1,8,32,6.99337330831556,2048,False,1,DLMT,256,True,False,0.0028972347160696383,30,True,1,10,1,1,False,6.995169,1,True,1,True,1024,6.99696469168444,29,1
126,1,8,1,8,6.976218208518317,2048,False,128,DLMT,1,True,True,0.0010822795387513684,21,False,8,10,1,8,False,6.976889,1,False,1,True,1,6.977559791481683,1,21
127,1024,512,2,64,6.993425520767707,2048,False,512,DLMT,512,True,True,0.000925272392325647,11,True,1,10,1,32,False,6.993999,32,False,1,True,1,6.994572479232292,1,5
128,64,8,2048,1,7.007598180487284,2048,False,1,DLMT,1,True,True,0.0010403754130120554,29,True,8,10,1,32,False,7.008243,32,False,32,True,512,7.008887819512717,20,1
129,2,1024,4,1,6.98654840901474,2048,False,2048,DLMT,1024,True,True,0.0007592687271316362,7,True,32,10,1,1,False,6.987019000000001,8,False,8,True,8,6.987489590985262,11,1
130,1,1,4,1,7.012489221169847,2048,False,64,DLMT,4,True,True,0.0013371821117559666,10,True,1,10,1,8,False,7.013318,1,False,32,True,64,7.014146778830153,1,17
131,1,2048,128,2048,6.9755659357591595,2048,False,2048,DLMT,256,False,False,0.003415748966185889,19,True,32,10,1,1,False,6.977683000000001,1,True,8,True,2048,6.979800064240842,1,9
132,128,2048,2048,1,6.978952088393155,2048,False,2048,DLMT,1,False,True,0.0011615317473061438,1,True,32,10,1,8,False,6.979671999999999,1,False,1,True,2048,6.980391911606843,2,1
133,8,2048,4,2048,6.961400545611181,2048,False,1,DLMT,2048,True,True,0.0010736684776968806,7,True,1,10,1,8,False,6.962066,32,False,1,True,2048,6.962731454388819,25,1
134,512,256,64,1,6.991502844493151,2048,False,1,DLMT,1,False,False,0.0005278446741229934,1,True,8,10,29,1,False,6.99183,32,False,32,True,2,6.99215715550685,22,1
135,2048,2,1,4,7.034086856989035,2048,False,1024,DLMT,256,False,True,0.005161614476111302,8,True,8,10,1,8,False,7.037286,1,True,8,True,2048,7.040485143010965,27,1
136,128,16,8,2048,6.9810127600500875,2048,False,2048,DLMT,256,True,True,0.0010039447195936751,26,False,32,10,1,8,False,6.981635,32,False,8,True,1,6.982257239949912,20,1
137,64,16,8,8,6.978775299553683,2048,False,16,DLMT,512,False,False,0.0026326452476548167,1,False,32,10,27,1,False,6.980407,8,True,8,True,1024,6.982038700446316,16,1
138,8,16,2048,64,6.985312037757039,2048,False,32,DLMT,1,True,False,0.005609858197851312,1,True,1,10,23,8,False,6.988789,8,True,32,True,64,6.992265962242961,1,29
139,16,1,2048,4,6.965189055618963,2048,False,2,DLMT,2048,False,True,0.0011018874715685854,23,False,1,10,1,8,False,6.965872,8,False,8,True,64,6.966554944381037,1,11
140,2048,128,512,2,6.986169887713221,2048,False,1024,DLMT,2048,True,True,0.005371311664761349,22,False,32,10,1,1,False,6.9894989999999995,32,True,8,True,256,6.992828112286778,1,22
141,16,1,8,16,6.998472293678529,2048,False,64,DLMT,32,True,True,0.001088595884614505,28,True,32,10,1,32,False,6.999147000000001,1,False,1,True,64,6.999821706321472,15,1
142,16,128,512,4,6.982013577295913,2048,False,256,DLMT,512,True,True,0.0007105941176228176,1,True,1,10,2,32,False,6.982454,8,False,32,True,64,6.982894422704087,24,1
143,4,1024,1,1,6.95809617933278,2048,False,1024,DLMT,256,False,False,0.0035557249612419703,30,False,1,10,1,1,False,6.960299999999999,32,True,1,True,1,6.9625038206672185,6,1
144,2,256,2,1,6.974618846473309,2048,False,1024,DLMT,64,False,False,0.006329759553095325,1,False,1,10,7,8,False,6.978542,32,True,8,True,32,6.982465153526691,3,1
145,1024,2,32,8,6.958786024588082,2048,False,32,DLMT,2048,False,True,0.012326616080660494,30,False,1,10,1,8,False,6.966426,1,True,8,True,16,6.974065975411919,1,1
146,32,2,128,2048,6.973364047729809,2048,False,2048,DLMT,2048,False,False,0.003434929548040242,1,True,32,10,3,32,False,6.975493,32,True,1,True,2048,6.977621952270192,1,29
147,4,16,2,4,6.959081450854383,2048,False,16,DLMT,64,False,True,0.0011883753615754703,1,True,8,10,30,1,False,6.959818,32,False,32,True,4,6.960554549145618,1,25
148,2048,8,128,1,6.981144394632021,2048,False,256,DLMT,2048,True,False,0.0012836588331796154,1,True,32,10,24,1,False,6.98194,32,False,8,True,256,6.982735605367979,1,5
149,1,16,4,1,6.998610620200548,2048,False,1,DLMT,8,False,False,0.0009848091185603815,4,False,1,10,1,32,False,6.999221,8,False,1,True,16,6.999831379799453,1,26
150,2048,8,1024,1,6.985141785572666,2048,False,16,DLMT,2048,False,True,0.0008231986394546451,1,False,32,10,30,8,False,6.985652,8,False,1,True,1024,6.986162214427334,1,9
151,32,512,8,2,7.03711723272665,2048,False,512,DLMT,1,True,True,0.004857682163336723,1,False,8,10,4,32,False,7.040128,8,True,8,True,2048,7.0431387672733505,1,19
152,64,1024,2,256,6.959135522232393,2048,False,2048,DLMT,64,False,True,0.0006461454944515097,1,False,8,10,19,32,False,6.959536,1,False,8,True,256,6.959936477767607,1,12
153,8,64,2048,8,6.984015272206574,2048,False,64,DLMT,2048,False,True,0.0007126997965483889,1,False,1,10,19,1,False,6.984456999999999,1,False,32,True,64,6.984898727793424,6,1
