id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,2048,2048,512,512,3.7128836323399645,1,1,1,RS,500,10,False,2048,1024,16,1,10,2,False,4,3,False,10,0.0004604226319371904,3.7131689999999997,True,False,3.713454367660035
2,64,1,256,8,0.2383834470911047,8,4,256,RS,500,10,True,16,8,2048,2,2,1,False,4,7,False,10,0.011565683064998798,0.24555179999999996,True,True,0.2527201529088952
3,1,1,2048,256,0.8647292283685725,4,4,1,RS,500,10,False,128,1024,32,2,2,1,False,4,4,False,10,0.012297729465637144,0.8723512999999998,True,True,0.8799733716314272
4,1024,512,1,16,4.362646343233823,2048,64,1,RS,500,10,False,1,32,16,1,2,1,True,7,6,False,10,0.00014949581933948998,4.362739,True,False,4.362831656766177
5,256,16,2,2,1.109459011780515,16,2,1024,RS,500,10,False,64,16,2048,4,7,2,True,2,1,False,10,0.01774778377713678,1.1204589999999999,True,True,1.1314589882194848
6,128,8,1,128,2.566199584801215,32,16,16,RS,500,10,True,1,128,512,1,3,1,False,13,1,False,10,5.7140178508640126e-05,2.566235,True,False,2.5662704151987845
7,1,128,2,16,0.6845976030952592,1,16,8,RS,500,10,False,64,128,1,1,2,1,False,21,2,False,10,0.027762398870414626,0.7018045999999999,True,True,0.7190115969047406
8,32,2048,2,16,1.788066792647728,16,32,4,RS,500,10,True,256,512,4,1,3,1,False,1,28,False,10,0.00263991685475126,1.789703,True,True,1.791339207352272
9,512,16,2,8,6.901278501559504,1024,256,8,RS,500,10,False,1,1024,128,2,10,2,False,5,1,False,10,0.26043528913148467,7.062695,True,True,7.224111498440496
10,1,1024,512,2,3.194228696834941,8,128,2048,RS,500,10,True,256,32,2048,1,10,5,True,1,2,False,10,0.0006055278688879515,3.194604,True,False,3.194979303165059
11,256,512,8,512,2.5312373645868256,4,16,1,RS,500,10,True,1024,512,512,1,4,5,True,11,1,False,10,0.024078339830644512,2.546161,True,True,2.5610846354131747
12,2048,1,128,8,5.249741749609331,2,8,2,RS,500,10,False,1024,16,16,2,5,1,False,2,3,False,10,0.00023435229890072815,5.249886999999999,True,False,5.250032250390667
13,128,4,2,512,4.898740412361058,16,4,1024,RS,500,10,True,2048,1024,1024,2,11,3,False,1,1,False,10,0.04003353745299049,4.923553,True,True,4.948365587638942
14,16,32,32,32,0.16990571725914924,4,16,4,RS,500,10,True,4,128,16,1,2,8,False,1,5,False,10,0.03236196112490712,0.1899635,True,True,0.21002128274085077
15,16,32,16,1,7.019453456695137,64,4,256,RS,500,10,False,1024,1,1,1,2,3,True,18,1,False,10,0.00020255616505061906,7.0195789999999985,True,False,7.01970454330486
16,32,128,8,8,7.18824873678304,4,32,128,RS,500,10,False,64,2048,1024,7,1,2,False,1,2,False,10,0.0003376329367820501,7.188458,True,False,7.18866726321696
17,2048,256,16,64,2.4248048544966427,2,32,1,RS,500,10,True,512,1,128,2,3,1,True,1,11,False,10,0.01038753969908174,2.431243,True,True,2.437681145503357
18,1,32,32,32,0.5808550049696501,2,2,256,RS,500,10,True,128,32,2048,4,9,1,True,1,3,False,10,0.013170152396992232,0.5890177999999999,True,True,0.5971805950303497
19,1024,2048,32,32,0.24897550835729151,8,2,4,RS,500,10,True,32,1,2048,1,5,2,True,5,5,False,10,0.035624667013882394,0.2710555,True,True,0.29313549164270847
20,512,1024,1024,8,6.058249358358784,2048,2,2,RS,500,10,False,1,64,16,1,16,1,False,4,3,False,10,0.0002656388525798161,6.058414000000001,True,False,6.058578641641217
21,128,32,8,2,2.8854068352870534,32,4,128,RS,500,10,False,256,2048,128,1,5,1,False,6,8,False,10,0.010363369143285442,2.89183,True,True,2.898253164712947
