id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,8,128,False,8,8,128,128,1024,28,30.419520991000695,8,64,512,RS,32,False,False,False,32,512,False,22,1,19,2048,1,10,512,3,1,30.438419999999997,2,True,0.030492353139762216,True,30.4573190089993
2,1,1,512,False,2,256,32,4,512,15,4.2624741511288615,64,16,1,RS,32,False,False,True,1,16,False,1,1,10,256,2,10,32,1,8,4.262842999999999,1,False,0.0005951142747405975,True,4.263211848871137
3,4,1,512,False,8,2,64,2,2048,23,5.47514651348346,256,4,2,RS,2,False,False,True,1024,16,True,30,1,3,1024,2,10,128,12,1,5.476467,16,False,0.0021305212977109477,True,5.477787486516541
4,4,16,1024,False,2,2,2,2,256,1,16.549636089772463,256,16,2,RS,1,False,True,False,512,128,True,1,17,12,2,4,10,8,22,16,16.558190000000003,16,False,0.01380119197750639,True,16.566743910227544
5,8,4,2048,False,8,2,64,128,1,12,11.682977556902333,128,16,512,RS,2,True,True,False,2048,1,True,29,1,2,512,1,10,1024,1,2,11.69618,1,False,0.021301305124334452,True,11.709382443097667
6,2,4,2048,False,4,8,2,4,256,2,6.632597917727226,4,8,1024,RS,4,False,True,True,256,2048,True,21,4,1,32,1,10,128,17,1,7.1966220000000005,4,True,0.9100171070677736,True,7.760646082272775
7,8,1,32,False,1,8,4,256,256,1,4.795870686497325,8,32,1024,RS,8,True,True,False,2048,1024,False,13,13,1,512,2,10,2048,21,30,4.796058,4,False,0.000302218464028965,True,4.796245313502676
8,4,2,1024,False,1,128,16,16,512,1,7.703111940428924,2,4,2,RS,4,False,False,False,512,1024,True,1,3,16,512,16,10,64,3,25,7.705413000000002,1,False,0.0037126137693005625,True,7.70771405957108
9,2,2,2048,False,16,256,16,128,64,1,5.4313957411317135,4,16,32,RS,2,False,False,False,32,1024,False,1,28,3,1,8,10,128,11,6,5.440437999999999,1,True,0.01458911155622577,True,5.449480258868285
10,2,2,1,False,32,8,4,1,256,4,15.350062935675053,2048,512,2,RS,4,False,True,True,1,256,False,1,4,6,64,2,10,4,22,1,15.350309999999999,4,False,0.0003986226285600087,True,15.350557064324944
11,1,8,512,False,8,32,2,1,2048,1,12.396383308350208,8,256,256,RS,4,True,False,True,1024,512,True,2,3,1,512,8,10,8,19,2,12.639709999999997,1,True,0.3925921941404338,True,12.883036691649787
12,1,1,32,False,32,1,2,32,64,1,3.093793954465618,4,8,16,RS,8,True,True,True,256,1,True,23,1,1,32,1,10,1024,23,5,3.1018559999999997,4,True,0.013007599471078405,True,3.1099180455343816
13,16,4,512,False,1,4,4,4,64,1,1.6673536027173073,8,512,64,RS,2,False,False,True,32,256,True,26,1,30,16,4,10,1,24,26,1.7682750000000003,16,True,0.16283027778948236,True,1.8691963972826933
14,4,1,16,False,4,16,4,16,64,1,4.109950804183769,64,8,2,RS,2,True,False,True,256,8,False,23,19,1,128,1,10,1,2,16,4.110152,4,False,0.00032461669704438517,True,4.110353195816232
15,4,8,512,False,1,2,16,512,64,21,8.573808824908674,32,8,1,RS,32,True,False,False,128,2048,True,1,6,18,32,1,10,1,3,1,8.583132,1,True,0.015042352076719837,True,8.592455175091327
16,4,2,16,False,16,64,256,1,1024,1,16.181519172148878,128,4,4,RS,4,True,True,False,128,256,True,1,11,26,1,8,10,512,13,6,18.219810000000003,4,True,3.288653057240912,True,20.258100827851127
17,2,2,1,False,16,16,8,4,256,9,9.443305890047261,32,512,256,RS,1,False,True,True,128,512,True,1,15,27,256,16,10,256,1,23,9.450890000000001,2,False,0.012236480703208943,True,9.458474109952741
18,4,2,256,False,4,64,4,2048,16,11,2.61736944539432,4,32,2,RS,8,True,True,True,1,4,True,12,1,3,64,8,10,1,17,1,2.7167129999999995,2,False,0.16028452863891765,True,2.816056554605679
19,2,4,16,False,1,32,256,1,2048,3,13.18940319724256,64,16,16,RS,2,False,True,False,256,64,False,6,28,1,256,1,10,2048,1,16,13.189779999999999,16,False,0.0006079473661426953,True,13.190156802757437
20,2,2,128,False,32,4,1,2,4,12,3.0602148669914455,4,128,2,RS,4,True,True,True,64,64,True,10,10,1,256,2,10,16,1,14,3.075081,2,True,0.023985563345479258,True,3.0899471330085544
21,1,4,512,False,2,2,1024,256,1024,1,10.802509140840984,2,128,2,RS,4,False,False,True,1,4,True,1,22,29,2048,8,10,256,28,6,10.954,2,True,0.24442089927009109,True,11.105490859159017
22,4,4,64,False,1,512,256,256,1,29,4.266370492200625,4,8,2,RS,2,True,False,True,2048,1,False,11,2,1,1,4,10,512,15,1,4.2703560000000005,1,True,0.006430364219855552,True,4.274341507799376
23,4,4,512,False,2,2048,128,8,2048,5,8.816051823619283,2,256,1,RS,8,False,False,False,512,4,True,18,1,29,1,4,10,8,1,25,9.594581,8,False,1.2561074803809584,True,10.373110176380717
24,2,1,128,False,2,1024,128,2,128,22,19.416160434845565,4,1,1,RS,4,True,False,False,64,128,False,23,1,17,1024,2,10,512,28,1,19.44155,1,True,0.040964454103527406,True,19.466939565154433
25,16,4,32,False,4,1,1,4,1,29,8.144902000248809,512,32,16,RS,16,False,False,True,1024,256,True,27,1,25,4,1,10,128,1,30,8.149378000000002,4,False,0.007221741895138441,True,8.153853999751195
26,16,2,16,False,1,64,16,1,1,13,5.538331495993925,1024,1,8,RS,8,True,False,False,1,1,False,10,1,13,1,2,10,16,1,4,5.538633,8,False,0.0004864576034969969,True,5.5389345040060745
27,16,2,2048,False,4,128,1,256,512,1,11.831725949777658,16,1024,4,RS,4,False,False,True,128,8,True,1,4,10,128,8,10,1,24,24,12.934577999999998,8,True,1.7793818806866615,True,14.037430050222339
28,2,8,1024,False,8,2,8,1024,64,1,15.05795082805586,16,64,8,RS,2,False,False,True,1,128,False,3,1,6,2,1,10,1,15,15,15.05864,1,False,0.0011119352499132224,True,15.05932917194414
29,2,4,1,False,8,1024,128,1024,2048,1,16.81693184254547,1,32,4,RS,1,True,False,False,64,2048,False,17,1,7,2048,32,10,2048,11,19,16.82482,2,True,0.012727042075832714,True,16.83270815745453
30,1,8,256,False,1,64,512,8,1,30,8.217214192634504,256,64,16,RS,1,True,True,False,1024,16,True,8,1,12,1024,4,10,64,1,23,8.223809999999999,2,True,0.010641917120518986,True,8.230405807365493
31,1,4,512,False,4,8,8,1,512,14,4.564019721831013,4,8,2,RS,4,True,False,True,16,8,False,4,1,7,2048,4,10,1,2,1,4.739638999999999,2,True,0.2833505740050653,True,4.915258278168984
32,16,4,4,False,2,32,512,8,1,1,5.458842912421331,4,2,32,RS,4,True,True,False,64,64,False,30,1,10,512,4,10,256,28,20,5.45906,8,False,0.00035025704846580166,True,5.459277087578669
33,1,32,2048,False,2,1,16,8,256,19,3.6120595076588926,2,4,128,RS,4,True,True,False,2,512,True,13,22,1,128,16,10,256,15,1,3.6442419999999998,1,True,0.05192441156142265,True,3.676424492341107
34,8,8,1024,False,1,64,32,2,512,28,14.459717005068896,512,1,64,RS,1,True,True,False,2048,1024,False,1,7,11,1,4,10,128,1,5,15.72533,2,True,2.041986348656621,True,16.990942994931103
35,4,4,1024,False,16,4,16,1,128,21,3.5612631219875674,4,128,128,RS,2,True,False,True,32,2048,True,17,1,20,4,4,10,2,1,15,3.666136999999999,16,False,0.16920735492584232,True,3.7710108780124307
36,16,1,1,False,4,8,16,16,1,22,5.351335964927076,1024,128,4,RS,1,False,True,False,2048,2048,True,1,10,16,1,4,10,2048,1,29,5.353447,4,False,0.0034060212858994673,True,5.355558035072924
37,16,1,512,False,4,4,32,16,256,1,3.989144962033928,512,64,1,RS,2,True,False,True,1,256,True,1,4,23,64,4,10,1024,27,14,4.003896,2,True,0.023799864789531885,True,4.018647037966073
38,8,4,64,False,2,1,16,2,128,1,5.573085583472872,4,32,16,RS,8,True,True,True,256,128,False,1,7,8,32,8,10,128,13,26,5.579432,1,True,0.010239540810016816,True,5.585778416527128
39,8,1,4,False,4,128,2,8,1024,25,3.2815594935840866,2,4,2,RS,4,True,False,False,128,1024,False,1,27,10,128,4,10,32,1,11,3.281727,2,False,0.0002702609849756717,True,3.2818945064159135
40,32,2,1024,False,2,1,1024,4,2048,30,3.8947486316852853,16,1,2,RS,16,True,False,True,128,64,True,14,1,13,2,1,10,512,1,22,3.928389,4,True,0.05427660203992141,True,3.962029368314715
41,2,1,64,False,2,16,16,16,32,5,9.15121515923969,16,64,1,RS,16,True,False,True,64,1,True,20,1,13,64,2,10,1024,1,24,9.174757,1,True,0.037983267908382835,True,9.198298840760309
42,16,1,128,False,1,64,2,32,1,8,5.626449541661452,128,4,2,RS,2,False,True,False,2048,2,False,21,1,25,128,1,10,512,1,11,5.628470999999999,8,True,0.00326149490264817,True,5.630492458338547
43,1,16,1,False,1,4,2,1,16,24,13.689057174530994,64,512,64,RS,4,True,True,False,256,256,True,1,23,15,1,8,10,64,1,2,14.89625,8,True,1.9477291080897259,True,16.103442825469006
44,1,8,2,False,4,256,8,1,128,10,2.916753332228161,4,1,2,RS,16,False,False,True,4,1,True,16,1,12,256,1,10,4,1,7,2.9616890000000002,1,False,0.07250085178120327,True,3.0066246677718396
45,2,2,2048,False,16,2,16,1024,128,16,7.910190477344563,64,128,16,RS,1,True,False,False,1,16,True,1,2,20,64,8,10,1024,1,13,7.919369999999999,1,False,0.014810577976568005,True,7.928549522655435
46,2,1,64,False,32,1,1,4,1,25,4.38096716021939,2,4,1,RS,1,True,False,False,64,1024,False,24,4,1,8,2,10,256,1,21,4.383774,1,True,0.00452865807938749,True,4.38658083978061
47,4,2,2048,False,4,256,2,128,16,11,10.033351848948264,64,128,1,RS,8,False,False,False,128,16,False,1,21,27,512,1,10,1,16,1,10.0432,2,False,0.01588936751415856,True,10.053048151051737
48,2,4,128,False,16,16,128,8,1,6,14.62485392867676,16,32,4,RS,4,True,True,False,128,1024,False,23,1,4,128,4,10,32,1,21,15.988899999999997,4,True,2.20080187840705,True,17.352946071323235
49,1,8,512,False,8,2048,32,16,1,2,3.0951270541860407,2,256,4,RS,1,True,False,True,2,4,True,15,1,17,1,32,10,512,1,5,3.136665,1,False,0.0670188427608236,True,3.178202945813959
50,4,1,8,False,4,2,1,2,1,1,4.098028598018095,16,1,64,RS,2,True,True,False,1024,64,True,28,19,1,1,1,10,2048,3,4,4.312283,4,False,0.34568589745750405,True,4.526537401981905
51,2,2,1,False,8,2,64,8,1,8,4.535918175449304,4,4,1,RS,1,False,False,True,256,32,False,16,23,1,2048,1,10,16,1,27,4.536121,4,False,0.0003272445568683875,True,4.536323824550696
52,2,4,1,False,2,32,128,8,1,1,5.335161864590104,1,512,256,RS,4,False,True,True,512,512,True,14,18,1,64,1,10,8,27,25,5.400036000000001,8,True,0.10467030555033272,True,5.464910135409898
53,16,4,1,False,2,8,2048,1024,2048,7,4.742980629367513,16,16,8,RS,8,False,False,False,512,16,True,21,7,1,16,2,10,1,1,13,5.0605150000000005,1,True,0.5123215806551583,True,5.378049370632488
54,1,4,256,False,16,256,4,4,64,21,9.428759657155767,16,2,2048,RS,8,True,True,False,1024,1,True,1,14,2,2048,1,10,256,1,18,9.440418000000001,1,True,0.018809997235512976,True,9.452076342844235
55,4,2,32,False,4,4,1024,4,1024,28,5.9283322375199115,8,4,2,RS,16,True,False,False,512,2048,False,8,17,1,512,2,10,4,1,11,5.928618000000001,2,False,0.0004610596490694098,True,5.928903762480091
56,2,1,1024,False,1,1024,16,1,512,20,8.774370915697585,256,64,1,RS,1,True,True,False,512,8,True,18,1,7,1,16,10,2,1,26,8.779295,2,False,0.007944697917479263,True,8.784219084302414
57,2,2,1,False,8,4,16,128,512,25,5.7388367309579,16,32,2,RS,1,False,True,True,2048,2,True,6,1,24,8,2,10,512,1,21,5.744739,2,False,0.00952293699443607,True,5.7506412690421005
58,16,4,2048,False,4,256,256,4,512,1,4.083921859451063,1,1024,128,RS,8,True,True,False,32,128,True,1,9,11,256,1,10,1024,24,5,4.335076,8,False,0.40522128681005887,True,4.5862301405489365
59,4,1,1,False,8,4,4,4,1,21,3.420884914264526,4,64,512,RS,8,False,True,True,16,1024,False,1,22,17,64,1,10,4,3,1,3.4211669999999996,4,False,0.0004551274546761945,True,3.4214490857354733
60,1,1,256,False,16,256,2,64,32,8,4.678076488058923,128,2,128,RS,4,False,False,False,256,1024,True,18,12,1,2048,2,10,512,28,1,4.685249000000001,4,True,0.011572393399811576,True,4.692421511941078
61,4,1,2048,False,2,1024,64,32,512,3,7.179982285694509,4,2,8,RS,8,False,True,False,4,16,False,6,1,26,2048,2,10,256,19,1,7.186085000000001,8,True,0.009846342722046679,True,7.1921877143054935
62,2,16,512,False,2,1,128,4,1024,1,14.5715698066546,128,256,32,RS,1,False,True,False,512,32,False,1,2,14,512,1,10,8,11,8,14.57208,8,False,0.0008231646250902563,True,14.5725901933454
63,1,32,2048,False,2,128,1,2,64,19,11.001632392078523,16,2,2,RS,32,False,True,True,512,512,False,1,7,28,1,2,10,2048,1,21,11.00188,2,False,0.0003994996871088819,True,11.002127607921476
