id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
24,2048,1,256,0.11378837660764195,1,64,128,32,DLMT,True,False,False,False,False,29,1,35,0.11383013767807233,6.302713377456344e-05,0.11380925714285714,27,25,True,1,8
25,2048,256,1,0.2144737601099688,1,16,1,512,DLMT,True,True,False,False,True,24,1,35,0.2144997827471741,3.927419051764646e-05,0.21448677142857145,16,30,True,1,32
26,64,512,1,0.21620720274254374,1,512,512,1,DLMT,True,False,False,False,True,2,32,35,0.21623314011459915,3.914550564553838e-05,0.21622017142857144,30,1,True,21,1
27,128,2048,1,0.1827831481530862,32,1,512,64,DLMT,True,True,True,False,False,18,1,35,0.18288245184691385,0.0001498722884897102,0.18283280000000002,5,29,True,1,1
28,2048,2048,2048,0.16480085288074087,32,512,64,256,DLMT,True,True,False,True,False,3,1,35,0.1648820614049734,0.00012256248385611178,0.16484145714285714,1,19,True,29,1
29,1,1,1,0.17747948825530174,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.17768616888755545,0.00031192897412385385,0.1775828285714286,1,1,True,1,1
30,1024,1,1024,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
31,2048,64,1,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
32,2048,2048,2048,inf,1,256,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
33,1,2048,1,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
34,1,2048,1,inf,1,128,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
35,1,2048,2048,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
36,1,1,2048,inf,1,256,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
37,2048,2048,1024,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
38,1,1,512,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
39,2048,1,2048,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
40,2048,512,2048,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
41,1,1,1,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
42,2048,1,64,inf,1,1,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
43,1024,1,1,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
44,2048,1024,1,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
45,1,64,2048,inf,1,512,64,512,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,7,False,1,1
