id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,4,2048,16,0.3262255262312532,1,False,2,4,DLMT,True,True,True,False,True,29,8,16,35,0.32636875948303246,0.00021617217249976124,0.32629714285714284,1,10,True,30,1
2,2048,2048,1024,0.20390677126405643,4,False,256,1024,DLMT,True,False,True,True,False,28,16,256,35,0.20447094302165786,0.000851465933983676,0.20418885714285714,1,29,True,19,1
3,128,1,8,0.30383965996083406,4,False,1,128,DLMT,True,False,True,False,True,23,2,4,35,0.3039521686105945,0.00016980162735693162,0.3038959142857143,1,30,True,30,1
4,1,64,1,inf,1,False,64,1,DLMT,True,False,True,True,True,2,32,256,1,inf,inf,inf,19,1,False,24,1
5,16,16,2048,0.38714473589661563,64,False,16,8,DLMT,True,True,False,False,False,16,1,4,35,0.3873170355319557,0.0002600400816828634,0.38723088571428566,3,1,True,25,1
6,2048,1024,512,0.24515560308748496,1,False,1024,16,DLMT,False,True,False,False,False,30,64,1,35,0.2451803969125151,3.741962815727386e-05,0.24516800000000002,3,1,True,9,1
7,256,2,16,0.45270527698627216,1,False,1,2,DLMT,True,False,False,True,True,13,1,16,35,0.45275460872801343,7.445303135233316e-05,0.4527299428571428,28,1,True,24,64
8,256,256,2048,0.4166069632149663,2,False,2,1,DLMT,False,False,True,False,True,25,8,2,35,0.41664675107074794,6.0049095559813033e-05,0.41662685714285713,30,1,True,21,4
9,2048,2048,2048,0.19162697452730518,8,False,16,4,DLMT,True,False,False,False,False,19,1,1024,35,0.1916502254726948,3.509106520388056e-05,0.1916386,16,28,True,1,4
10,1,2048,1,0.21547199902686207,4,False,2048,2048,DLMT,False,False,True,False,True,29,1,2,35,0.21551371525885218,6.295946217647578e-05,0.21549285714285712,1,1,True,26,4
11,256,512,8,0.12302400785511491,8,False,4,256,DLMT,True,False,True,True,False,1,1,1,35,0.12312336357345655,0.00014995080553845746,0.12307368571428573,1,5,True,4,2
12,2,32,128,inf,4,False,16,1,DLMT,True,False,True,True,True,19,4,4,1,inf,inf,inf,1,20,False,16,4
13,1,32,2048,0.1252138189124318,1,False,1,128,DLMT,True,True,True,False,True,1,32,4,35,0.12524206680185387,4.2632611834564e-05,0.12522794285714284,1,21,True,8,2
14,512,2048,1,0.138265354258873,2,False,1,1,DLMT,True,False,False,True,False,1,1,1,35,0.1382915600268412,3.9550577281063195e-05,0.1382784571428571,1,9,True,23,1
15,1,1,256,0.3600256719045455,1,False,4,2,DLMT,False,False,False,False,True,10,16,128,35,0.3600627280954545,5.592638017965827e-05,0.3600442,1,30,True,17,2
16,1024,4,1,inf,32,False,1,4,DLMT,False,False,True,True,True,23,2,4,1,inf,inf,inf,22,30,False,1,2
17,256,256,1,0.14286090088760747,4,False,32,128,DLMT,False,False,False,False,True,18,16,4,35,0.14307675625524965,0.0003257757761506082,0.14296882857142856,1,6,True,18,2
18,2048,2048,1,0.18945383033818694,1,False,2048,64,DLMT,False,True,False,False,True,25,2,2048,35,0.18952468394752733,0.0001069345174413224,0.18948925714285714,2,2,True,1,1
19,2048,1,512,0.2964148139061309,64,False,64,8,DLMT,False,False,False,False,False,9,1,256,35,0.2964414146652975,4.014671054204952e-05,0.2964281142857142,1,12,True,30,1
20,8,1024,64,0.13951918867594945,1,False,512,8,DLMT,False,False,False,True,False,14,16,1,35,0.1395416113240506,3.384097263039732e-05,0.13953040000000003,1,21,True,2,4
21,1,256,2048,0.28149044181176797,4,False,128,16,DLMT,False,True,False,True,True,22,1,2048,35,0.2815176153310892,4.101113835761685e-05,0.2815040285714286,23,1,True,28,1
22,512,512,512,inf,1,False,2,512,DLMT,True,False,True,True,False,21,16,512,1,inf,inf,inf,30,1,False,30,1
23,2048,8,4,0.16518539817744554,1,False,8,16,DLMT,True,True,False,True,True,19,1,1,35,0.16520734467969733,3.3122358192691964e-05,0.16519637142857144,20,1,True,15,4
24,1,2048,2,0.34168328500501194,4,False,8,4,DLMT,False,True,False,True,False,12,8,1,35,0.341711114994988,4.2001904718716115e-05,0.3416972,5,1,True,15,1
25,1,128,8,0.12910671392964895,16,False,1,32,DLMT,False,False,True,True,True,28,1,8,35,0.12912802892749392,3.216927168613568e-05,0.12911737142857144,8,12,True,1,2
26,2048,128,16,0.08998404082529596,2,False,1,512,DLMT,False,False,True,False,False,13,4,16,35,0.09012488488898976,0.00021256633396352776,0.09005446285714286,14,1,True,30,16
27,2,2048,512,inf,4,False,2048,2,DLMT,True,False,False,True,True,8,8,16,1,inf,inf,inf,28,1,False,11,1
28,1,32,1,0.1758573278489029,2,False,8,8,DLMT,True,False,False,False,False,30,2,2048,35,0.17597210072252562,0.00017321886591882408,0.17591471428571426,27,18,True,1,2
29,2048,1024,1024,inf,64,False,64,2048,DLMT,True,True,False,True,True,7,1,1,1,inf,inf,inf,29,1,False,27,1
30,2048,2048,1,0.26457315043250434,1,False,8,256,DLMT,True,True,True,True,True,30,1,256,35,0.2647382781389242,0.00024921597878473605,0.26465571428571427,10,1,True,18,64
31,32,128,1024,inf,8,False,4,16,DLMT,False,False,True,True,True,7,8,1,1,inf,inf,inf,1,22,False,7,4
32,1024,256,256,0.19433914913042488,2,False,8,8,DLMT,True,True,False,True,True,20,1,128,35,0.19439205086957512,7.984098482072235e-05,0.1943656,9,18,True,1,4
33,8,1,1,0.1757403854321011,16,False,32,1,DLMT,True,True,True,False,False,29,1,32,35,0.1757709859964703,4.618334358282854e-05,0.1757556857142857,21,21,True,1,1
34,16,8,64,0.34719324564438375,16,False,8,4,DLMT,True,False,False,False,False,22,4,2,35,0.3473471543556163,0.00023228391494646588,0.34727020000000003,30,9,True,1,1
35,1024,2048,16,0.11777509297788612,16,False,512,1,DLMT,True,True,False,False,True,3,2,4,35,0.11780262130782816,4.154662981493819e-05,0.11778885714285714,1,27,True,23,4
36,8,1,2,0.5023718055674692,4,False,2048,1,DLMT,False,False,False,False,True,22,1,1,35,0.5023947087182449,3.456616252691542e-05,0.502383257142857,1,20,True,11,1
37,2,128,256,0.33892198640443677,2,False,32,1,DLMT,False,True,True,True,False,3,1,2,35,0.33901641359556317,0.00014251251574109699,0.33896919999999997,17,7,True,1,4
38,2048,1,1024,0.22694194278624258,1,False,16,2048,DLMT,False,True,True,False,True,9,64,2,35,0.22697994292804313,5.735102084389382e-05,0.22696094285714286,1,1,True,2,1
39,4,256,32,0.2909743999010288,1,False,8,4,DLMT,False,True,True,False,True,3,64,32,35,0.29099805724182837,3.570441006317393e-05,0.2909862285714286,1,5,True,19,1
40,2048,1024,1,0.21509071875311553,64,False,1,16,DLMT,True,False,True,False,False,23,1,2048,35,0.2151501955325988,8.976424450657807e-05,0.21512045714285716,1,29,True,14,1
41,2048,4,16,inf,2,False,2,1,DLMT,False,False,False,True,True,26,32,16,1,inf,inf,inf,1,30,False,9,1
42,1,1024,256,0.23217805537410732,2,False,256,256,DLMT,False,True,True,False,True,1,2,256,35,0.23227268748303556,0.0001428217841956055,0.23222537142857144,21,27,True,1,32
