id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,1,256,DLMT,1,32,True,1,1,False,256,256,32,False,0.17228652658652238,1,16,1,1,False,True,False,64,False,1,False,64,False,4,4,512,False,1,1,1,12,16,1,1,0.00023272952857209052,35,0.17244073055633474,4,0.17236362857142856,16,8,1,True,512,512,16,512,True,12,8,8,1
12,32,2048,DLMT,1,1,True,8,256,False,512,32,1,True,0.14883362089324328,1,16,1024,512,False,True,True,32,True,256,True,2048,True,4,8,512,False,8,1,16,1,16,1,4,0.0004803900846909595,35,0.14915192196389962,4,0.14899277142857145,16,32,1,True,128,256,12,128,True,4,8,8,1
13,256,2048,DLMT,1,1,False,32,512,True,1,512,8,True,0.1641766495694182,16,16,1,1,False,True,False,128,False,1,True,128,True,8,16,256,False,1,4,16,1,16,4,1,0.00021985324604362368,35,0.16432232185915324,8,0.16424948571428571,4,8,1,True,256,1024,4,2048,True,8,1,32,1
14,64,256,DLMT,1,8,True,8,16,True,512,16,1,False,0.1175609667788052,16,16,1024,1,False,False,True,256,True,32,False,1,True,8,16,1,False,1,8,1,16,4,1,12,0.00010022702393332078,35,0.11762737607833768,8,0.11759417142857144,4,8,8,True,2048,1,16,2048,False,4,8,1,1
15,16,512,DLMT,1,8,True,8,64,True,256,128,32,True,0.13359066984114895,128,512,64,1024,True,True,True,512,True,32,False,64,True,16,16,2048,True,1,4,1,8,1,8,1,5.8778588354771985e-05,35,0.13362961587313674,1,0.13361014285714284,8,1,1,True,2048,256,1,256,False,8,1,8,1
16,64,256,DLMT,1,1,False,8,16,True,16,64,1,True,0.10043720174398758,64,1,512,64,True,False,True,32,False,16,True,1,False,1,1,2048,True,1,4,1,1,1,16,1,3.47501871966768e-05,35,0.100460226827441,4,0.1004487142857143,1,1,32,True,64,64,12,128,True,16,1,1,1
17,1,256,DLMT,32,1,False,1,32,False,32,1,1,False,0.1288059377018161,64,16,256,2048,True,True,False,16,True,32,True,1,True,4,16,512,True,16,1,16,1,8,1,8,7.133754199549757e-05,35,0.12885320515532683,1,0.12882957142857146,4,1,1,True,64,512,16,128,True,16,1,8,1
18,512,1,DLMT,1,32,True,1,16,True,1,64,8,True,0.20446407892770427,32,1,2048,2048,True,False,True,128,False,256,False,1,True,8,12,64,True,12,1,16,1,16,1,16,0.0003718951904139942,35,0.20471049250086712,4,0.2045872857142857,12,32,1,True,2048,1,8,64,True,1,1,1,12
19,1,2048,DLMT,1,1,True,8,512,True,64,256,1,False,0.1192349172903058,1,1,1,1,True,False,True,16,True,128,False,128,False,12,4,64,True,1,12,16,1,8,1,12,0.0001163311388990533,35,0.11931199699540851,16,0.11927345714285716,8,1,32,True,1024,1,1,256,True,8,1,1,1
20,32,2048,DLMT,1,8,True,8,16,False,1,1,8,False,0.1426452553769683,32,1,1,1,True,False,False,64,True,256,False,1,False,1,1,2048,False,1,4,1,4,1,4,1,0.00019146215910029687,35,0.14277211605160314,4,0.14270868571428572,1,32,1,True,2048,512,1,256,False,12,32,1,1
21,64,1,DLMT,8,1,True,1,512,True,64,64,1,False,0.0841242874498763,256,256,2048,128,False,False,True,256,True,256,True,2048,False,12,4,2048,False,4,1,1,16,4,4,1,4.5953024283677146e-05,35,0.08415473540726659,8,0.08413951142857144,12,8,8,True,2048,1,4,2048,True,1,1,1,16
22,32,128,DLMT,8,1,True,32,32,True,64,128,1,True,0.12946183047988105,128,128,1024,128,False,True,False,1,True,64,False,128,False,12,4,256,True,1,1,16,1,16,1,16,9.149680489570284e-05,35,0.12952245523440462,8,0.12949214285714283,1,1,8,True,256,128,12,1,False,1,8,1,12
23,1,256,DLMT,1,8,False,8,512,True,1,1,32,True,0.15098785091923442,128,256,2048,1,False,True,False,64,True,128,True,1,False,8,4,256,True,4,1,1,1,4,4,1,8.375958793731309e-05,35,0.15104334908076564,16,0.15101560000000003,16,1,32,True,1,1,12,256,False,8,8,8,1
24,128,64,DLMT,8,1,True,8,1,True,512,32,8,True,0.11772751497504834,128,32,1,1,True,True,True,128,False,256,False,1024,False,16,16,1024,True,16,1,1,1,12,1,8,5.105307362471635e-05,35,0.11776134216780877,16,0.11774442857142856,1,1,1,True,512,128,12,64,True,1,8,8,1
25,64,2048,DLMT,1,1,False,8,1,True,32,16,32,False,0.09362086035505399,16,64,512,1,False,True,False,32,True,1,False,2048,False,16,16,1,True,1,1,1,16,12,4,1,7.683176107707086e-05,35,0.0936717682163746,16,0.0936463142857143,8,8,8,True,1,256,1,128,True,1,8,1,16
26,32,1024,DLMT,1,32,False,1,128,False,256,512,32,True,0.21050362040881165,32,512,256,1024,True,True,False,16,True,512,True,1024,False,4,16,128,False,1,16,16,1,12,16,1,0.00010144501275195684,35,0.21057083673404547,16,0.21053722857142856,8,32,1,True,2048,1,12,2048,True,12,32,1,1
27,32,1,DLMT,1,1,False,32,32,True,1,16,32,False,0.16614562217620146,32,1,256,2048,False,True,True,16,False,512,False,1024,True,1,16,2048,False,1,16,4,1,12,1,8,0.00014395689264073427,35,0.16624100639522707,16,0.16619331428571427,16,1,8,True,512,1024,12,2048,False,4,1,1,1
28,64,1,DLMT,32,32,False,1,64,True,64,1,1,True,0.15682734058734385,1,64,1024,128,False,False,True,256,True,128,False,512,False,12,8,512,False,1,12,1,1,12,1,1,0.0008332752657864216,35,0.15737945941265616,4,0.1571034,4,1,8,True,512,128,12,64,True,12,1,32,1
29,1,256,DLMT,32,1,True,8,32,False,1,32,1,True,0.10630059307046029,256,32,1024,1,True,True,True,256,False,1,False,512,False,12,4,1,True,1,12,16,1,12,4,1,2.6065944628725785e-05,35,0.10631786407239684,16,0.10630922857142856,1,8,8,True,256,1024,12,64,False,12,1,8,1
30,64,256,DLMT,1,8,True,1,512,False,1,16,32,True,0.1467919123029086,16,16,64,64,False,False,True,16,False,32,False,2048,False,12,16,512,True,16,1,16,1,1,16,1,3.174297286850711e-05,35,0.1468129448399485,1,0.14680242857142856,1,1,8,True,128,2048,16,512,False,1,32,1,1
31,64,64,DLMT,32,1,False,1,128,True,256,1,1,False,0.18777389262557168,32,16,1024,1,False,True,False,1,False,1,True,2048,True,16,4,2048,False,1,12,16,1,1,16,1,0.00015935401226354373,35,0.18787947880299974,12,0.1878266857142857,4,1,8,True,128,512,8,1,False,1,1,32,16
32,1,256,DLMT,1,1,False,1,64,True,1,16,32,True,0.16258749205868073,64,32,1,2048,False,False,True,512,False,16,False,1,True,8,12,128,False,1,8,1,8,4,1,8,9.752034220026731e-05,35,0.1626521079413193,16,0.1626198,1,1,1,True,2048,64,12,1,False,1,32,1,8
33,64,64,DLMT,8,1,True,1,128,False,128,16,8,False,0.16077754868780642,16,64,2048,1,True,True,True,1,True,32,True,1,True,16,4,1024,False,1,16,1,16,16,1,1,0.0013805413714798073,35,0.16169227988362211,1,0.16123491428571426,16,1,1,True,256,1,8,128,False,1,1,32,12
34,512,2048,DLMT,1,1,True,8,1,True,128,256,8,False,0.17093861037556604,128,512,1024,2048,True,False,True,16,False,256,False,1,False,1,4,1,True,1,1,4,1,1,1,16,9.586957977653977e-05,35,0.17100213248157678,1,0.1709703714285714,16,32,1,True,1,256,12,2048,False,1,8,1,8
35,128,1,DLMT,1,32,False,1,256,False,512,128,32,False,0.27495814244852257,1,64,1024,1,False,False,True,64,True,512,False,1,True,8,16,2048,True,1,12,4,1,12,1,8,0.00011935990507191182,35,0.2750372289800489,16,0.27499768571428573,4,8,8,True,64,2048,16,1,False,16,1,1,1
36,32,64,DLMT,32,8,False,8,1,True,64,128,1,True,0.13920421680196574,32,1,2048,512,False,False,True,1,False,32,True,512,True,1,16,64,True,1,12,1,12,8,1,4,0.00010240455984745464,35,0.13927206891232,16,0.13923814285714287,16,32,1,True,2048,512,12,1,True,1,8,8,1
37,512,128,DLMT,1,1,True,32,1,False,32,16,8,True,0.11845923274670161,32,128,1,512,False,False,True,128,False,16,True,128,False,8,4,128,True,1,8,8,1,16,16,1,8.855774087784689e-05,35,0.11851791011044124,12,0.11848857142857143,12,32,1,True,1024,1,16,512,False,1,1,1,8
38,128,1024,DLMT,32,32,False,1,16,False,128,1,1,True,0.23978911642566156,512,32,1024,1,False,True,True,1,False,128,False,128,False,12,12,512,True,8,1,12,1,16,16,1,0.00016738890315059587,35,0.2399000264314813,12,0.23984457142857143,16,1,32,True,64,512,4,1024,False,1,1,32,16
39,256,1024,DLMT,1,1,True,1,128,True,1,128,1,False,0.07929561707691195,128,512,1024,1,True,True,False,512,False,64,True,1,False,12,16,2048,True,1,4,16,1,8,1,4,5.171079120000675e-05,35,0.0793298800659452,4,0.07931274857142857,12,1,8,True,1024,2048,16,1,True,16,8,1,1
40,256,1,DLMT,1,8,False,1,16,True,256,64,8,True,0.13300749505213508,128,16,1,2048,True,True,True,16,True,256,True,2048,False,1,16,1,False,1,1,1,8,1,1,1,0.00013347414333411532,35,0.13309593351929352,12,0.1330517142857143,1,1,32,True,2048,1024,8,64,False,1,8,1,4
41,512,1,DLMT,1,8,False,8,64,True,512,64,1,False,0.08484561495731266,512,1,1,512,True,False,False,256,False,16,False,64,True,16,12,2048,True,16,1,12,1,16,1,16,5.781448543860432e-05,35,0.08488392218554447,4,0.08486476857142856,8,8,1,True,1,2048,1,1,True,1,8,8,4
42,512,1,DLMT,8,32,False,1,256,False,1,64,1,False,0.20739032134344715,1,64,2048,128,False,True,True,16,True,512,False,1,False,16,4,1,False,1,1,1,1,4,8,1,0.00018608853280311386,35,0.20751362151369568,16,0.2074519714285714,12,1,1,True,64,1,8,256,False,4,1,32,1
43,1,128,DLMT,32,1,False,1,512,False,128,32,1,False,0.16682459167325747,32,32,64,1,False,True,True,512,True,128,True,1,False,1,4,64,True,1,8,1,8,16,1,8,0.0002865204426941167,35,0.16701443689817114,8,0.1669195142857143,4,32,1,True,1024,1024,1,128,True,4,1,32,1
44,512,1,DLMT,1,1,False,1,16,True,256,256,8,False,0.09012431240857709,64,512,1024,2048,False,False,False,64,True,16,False,128,True,8,16,1,False,16,1,4,1,12,12,1,3.327775821531097e-05,35,0.09014636187713719,1,0.09013533714285714,4,1,32,True,2048,2048,1,256,True,8,8,8,1
45,32,1,DLMT,1,1,True,32,32,False,128,32,1,False,0.12328397736642377,16,512,512,1,False,False,False,32,False,16,True,2048,False,1,12,1024,False,16,1,8,1,1,4,1,4.939863668283141e-05,35,0.12331670834786196,12,0.12330034285714286,8,1,1,True,1,64,1,64,False,16,1,8,1
46,32,1,DLMT,32,1,False,32,16,False,1,128,1,False,0.1803167437415339,16,256,64,64,True,False,True,32,True,512,False,512,True,1,4,256,False,16,1,1,12,16,8,1,8.347940721262719e-05,35,0.18037205625846608,1,0.1803444,1,1,1,True,512,2048,16,2048,False,1,1,32,12
47,128,2048,DLMT,8,1,False,8,1,True,64,256,1,False,0.10871600102619407,16,16,1024,64,False,True,True,32,False,512,True,1,True,16,1,128,True,1,4,1,4,8,1,1,2.3885885166854303e-05,35,0.10873182754523449,16,0.10872391428571428,12,1,32,True,2048,512,8,2048,True,12,32,1,1
48,64,1,DLMT,1,1,True,32,256,False,128,256,8,False,0.18637937287986361,1,256,1,2048,True,True,True,16,False,128,True,128,False,16,12,64,True,1,16,1,4,16,1,4,0.00022612165770140768,35,0.1865291985487078,1,0.1864542857142857,1,32,1,True,512,256,8,1024,False,16,1,32,1
49,128,2048,DLMT,32,1,True,1,512,False,16,512,1,False,0.13280579321219319,32,16,1,64,False,True,False,1,True,256,False,512,False,12,4,1,False,1,1,1,1,8,1,12,0.0001527547427367534,35,0.1329070067878069,8,0.13285640000000004,16,8,8,True,1024,1,16,1,False,4,1,1,1
50,1,512,DLMT,8,1,False,32,32,False,32,256,8,True,0.13196600017147492,512,1,1024,1,True,True,False,64,False,16,False,64,True,4,16,512,True,1,12,4,1,8,1,8,3.7169704582838474e-05,35,0.13199062839995368,1,0.1319783142857143,1,1,1,True,1024,1,8,2048,True,1,1,1,16
51,512,1024,DLMT,8,32,False,1,16,False,64,64,8,True,0.11260837447486088,64,64,1024,1024,False,True,True,128,True,16,True,256,False,4,4,1,False,16,1,1,16,8,1,12,3.733351068956912e-05,35,0.11263311123942482,1,0.11262074285714285,1,8,1,True,256,512,16,64,True,12,1,8,1
52,64,256,DLMT,1,32,True,1,64,True,32,256,1,False,0.24132941263353222,128,32,1,64,True,False,False,16,False,1,False,2048,True,4,1,128,True,1,16,1,1,16,1,4,0.00026998498824480985,35,0.24150830165218204,4,0.24141885714285713,8,1,1,True,1024,1024,4,1024,False,1,1,1,8
53,1,64,DLMT,32,32,True,1,512,True,64,512,1,True,0.1422883016305089,1,16,512,1024,False,True,False,256,False,512,False,2048,False,1,12,128,False,16,1,1,4,1,16,1,0.00012586500705120556,35,0.142371698369491,1,0.14232999999999996,1,1,1,True,1,2048,8,1,True,1,8,1,1
54,64,256,DLMT,1,1,True,8,256,False,16,512,32,False,0.1986664731658299,128,128,1024,2048,False,False,False,512,False,16,False,1024,True,12,4,2048,False,1,4,1,16,8,1,1,0.00035009340328033534,35,0.19889844111988444,16,0.19878245714285717,4,1,32,True,1,1,12,512,True,4,1,32,1
55,128,1024,DLMT,1,1,True,32,256,True,16,32,1,False,0.08493797463127822,16,256,1024,512,True,True,False,16,True,1,False,256,False,4,4,1024,True,16,1,1,1,16,4,1,4.623319383565076e-05,35,0.08496860822586463,12,0.08495329142857143,12,8,1,True,1024,1,1,128,True,1,8,1,16
56,64,256,DLMT,1,1,True,1,1,True,64,512,32,False,0.14843616856282965,1,1,2048,128,True,False,False,512,False,1,True,512,True,12,1,2048,False,12,1,4,1,12,1,16,5.451347708295113e-05,35,0.14847228858002748,12,0.14845422857142856,16,8,8,True,2048,256,1,2048,False,8,8,8,1
57,128,2048,DLMT,32,1,False,32,128,False,256,16,1,False,0.11951416371048369,32,32,2048,256,True,False,True,128,False,32,True,2048,False,8,16,512,True,12,1,1,8,16,16,1,4.668011856655522e-05,35,0.11954509343237348,1,0.11952962857142858,16,1,8,True,512,2048,12,128,False,12,32,1,1
58,32,256,DLMT,32,8,True,8,128,True,64,1,1,True,0.08566401605439349,1,256,128,512,True,True,True,64,False,1,True,64,True,8,12,1024,False,1,4,1,4,12,1,16,3.490534793245532e-05,35,0.08568714394560649,8,0.08567557999999999,16,1,32,True,64,1024,12,1024,True,1,32,1,8
59,1,1024,DLMT,32,1,False,32,128,True,256,64,1,True,0.12390564675442857,16,128,64,1024,True,False,False,1,False,128,False,1,False,12,4,64,False,1,16,1,16,4,4,1,2.4955241566304727e-05,35,0.12392218181699997,12,0.12391391428571427,16,1,1,True,1,2048,4,512,False,1,1,1,1
60,1,1,DLMT,1,1,False,1,1,False,1,1,1,False,0.12312182840197049,1,1,1,1,False,False,False,1,False,1,False,1,False,1,1,1,False,1,1,1,1,1,1,1,0.0002992596088171404,35,0.12332011445517237,1,0.12322097142857143,1,1,1,True,1,1,1,1,False,1,1,1,1
61,16,128,DLMT,1,1,True,8,16,True,1,64,1,True,0.11490020594146487,512,16,512,256,False,True,False,256,True,1,True,128,False,16,4,512,False,16,1,4,1,4,1,4,4.370666600258116e-05,35,0.11492916548710659,12,0.11491468571428573,1,8,1,True,512,64,8,1024,True,16,1,1,1
62,256,2048,DLMT,1,1,False,32,16,True,16,16,1,True,0.13378575729143125,256,512,512,512,False,False,True,1,False,128,False,2048,True,8,8,512,False,1,1,1,12,16,4,1,4.756191239010559e-05,35,0.1338172712799974,12,0.13380151428571432,8,1,32,True,256,256,4,128,True,16,1,1,1
63,32,1,DLMT,32,1,False,8,512,False,512,256,1,True,0.1177474325385012,32,32,1,1,True,False,False,128,True,16,True,2048,False,16,1,2048,True,1,16,1,12,4,1,16,3.784818222793758e-05,35,0.1177725103186417,12,0.11775997142857145,12,1,32,True,1024,1,8,2048,True,1,1,1,8
64,16,2048,DLMT,1,1,True,8,256,False,1,256,1,True,0.13256067956815837,256,64,256,1,True,True,True,16,True,512,False,2048,False,1,1,1,True,1,16,1,1,12,16,1,0.0005015147048528836,35,0.13289297757469876,1,0.13272682857142856,16,32,1,True,1,1,4,1024,True,8,8,1,1
65,64,128,DLMT,8,1,False,1,128,True,32,32,8,True,0.10602814552514005,1,16,1,512,True,True,True,16,True,256,False,1024,False,8,12,2048,False,12,1,1,12,16,1,1,3.0780274627144905e-05,35,0.10604854018914568,1,0.10603834285714286,16,1,8,True,128,256,8,128,True,1,1,1,16
66,32,1024,DLMT,32,1,False,32,512,False,512,512,1,False,0.13379882285455805,256,256,128,1024,True,True,True,128,False,16,True,1024,True,12,1,512,False,8,1,1,16,1,1,4,3.3651563932482987e-05,35,0.13382112000258486,16,0.13380997142857146,16,8,1,True,2048,512,12,2048,True,4,32,1,1
67,1,128,DLMT,1,1,True,1,256,False,256,256,1,True,0.09137188793887752,128,16,512,256,False,False,True,256,False,256,True,1,True,8,16,512,True,1,12,12,1,4,8,1,3.010892687478228e-05,35,0.09139183777540821,16,0.09138186285714286,8,1,8,True,2048,1,16,1024,True,1,1,1,16
68,32,2048,DLMT,32,1,False,1,32,False,16,256,1,True,0.122646860627079,128,512,2048,128,False,True,True,1,True,256,True,1024,True,1,4,1024,True,8,1,16,1,1,1,4,5.803022435572312e-05,35,0.12268531080149245,4,0.12266608571428572,1,32,1,True,2048,64,1,1,True,1,32,1,4
69,64,128,DLMT,1,1,False,8,1,False,1,16,1,True,0.08272713196581181,64,64,1,64,True,True,True,32,False,16,True,64,True,16,1,2048,True,1,8,1,12,12,4,1,4.562029838229679e-05,35,0.0827573594627596,1,0.0827422457142857,1,1,8,True,1024,256,16,1024,True,8,1,1,1
70,1,1024,DLMT,8,1,False,1,1,True,1,512,8,True,0.08744273137513864,1,1,1024,128,False,False,False,64,True,32,False,1,False,8,4,2048,True,1,1,1,8,1,4,1,2.2819745477841403e-05,35,0.08745785148200425,16,0.08745029142857144,1,1,8,True,1,128,8,1024,True,1,32,1,8
71,32,2048,DLMT,1,1,False,32,128,True,32,64,8,True,0.12354826922548802,256,128,64,256,True,True,True,16,True,1,False,64,False,16,12,1024,False,4,1,12,1,12,12,1,0.00011095674465156881,35,0.12362178791736912,12,0.12358502857142857,1,32,1,True,2048,512,1,1024,True,8,8,1,1
72,512,512,DLMT,32,1,True,32,64,False,64,128,1,True,0.17143627349457033,64,128,1024,1024,False,False,False,256,True,64,True,64,False,1,1,1,False,1,12,1,1,16,1,4,0.00011637709291395138,35,0.1715133836482868,12,0.17147482857142857,4,32,1,True,256,2048,1,512,True,1,32,1,1
73,128,2048,DLMT,32,1,False,1,64,True,1,1,1,False,0.13575664288455666,256,16,2048,1,False,True,True,16,False,1,True,512,True,16,8,512,True,1,1,16,1,16,1,16,6.23096284366881e-05,35,0.13579792854401476,12,0.1357772857142857,12,1,32,True,256,512,16,2048,True,1,32,1,16
74,64,1,DLMT,8,1,False,1,1,True,16,1,8,True,0.09652400092477606,64,16,2048,1,True,False,True,256,True,16,True,1,True,1,1,1,False,16,1,1,8,12,16,1,4.52482888164433e-05,35,0.0965539819323668,16,0.09653899142857143,1,1,32,True,512,1,8,2048,True,1,32,1,12
75,16,2048,DLMT,1,1,False,8,256,False,64,1,32,True,0.14698397962662865,16,16,1024,128,False,True,True,512,True,512,True,512,False,12,4,2048,True,1,4,1,8,8,1,12,3.5679365785522065e-05,35,0.1470076203733713,12,0.14699579999999998,1,32,1,True,1,2048,12,1024,True,1,32,1,8
76,1,1,DLMT,1,1,True,8,16,True,16,16,32,True,0.16851359397055662,128,16,1,128,False,False,False,256,False,256,True,1024,False,4,8,512,True,1,1,1,16,16,16,1,0.0009235817942187066,35,0.16912554888658624,12,0.16881957142857143,16,8,1,True,512,64,4,256,True,16,1,1,1
77,32,1024,DLMT,32,1,True,1,16,True,256,32,1,False,0.08847312456646382,16,32,1024,256,True,True,False,64,True,128,True,2048,True,16,16,256,False,1,16,4,1,8,1,8,4.50475645222669e-05,35,0.08850297257639335,4,0.08848804857142858,1,1,1,True,2048,256,1,2048,True,16,1,1,1
78,512,64,DLMT,1,1,False,32,256,False,128,64,32,False,0.17922558638432062,512,16,512,1,False,False,True,1,True,512,False,1024,False,16,1,1,False,8,1,1,4,4,1,4,9.887421817849295e-05,35,0.17929109932996512,8,0.17925834285714287,1,1,32,True,512,1024,1,256,True,8,8,1,1
79,64,2048,DLMT,1,1,False,1,16,False,16,16,8,False,0.08428368397847125,16,1,64,1024,True,False,True,16,True,64,True,2048,True,8,16,1,False,1,16,1,4,8,16,1,2.6955806613865533e-05,35,0.08430154459295733,16,0.08429261428571429,8,8,1,True,1,512,1,1,True,1,32,1,12
80,16,512,DLMT,1,1,False,32,1,False,256,1,32,False,0.12922979657771483,16,32,1024,1,False,True,True,512,False,128,False,2048,True,1,1,1,True,1,4,8,1,16,1,16,4.6408426398838086e-05,35,0.129260546279428,1,0.12924517142857142,4,1,32,True,1,512,4,2048,True,1,1,1,8
81,32,2048,DLMT,32,1,True,1,16,True,512,512,1,False,0.1308930209812352,1,512,128,1024,True,False,True,64,False,64,False,2048,False,12,1,512,False,1,12,1,16,8,1,4,4.012535459821479e-05,35,0.13091960759019342,16,0.1309063142857143,12,32,1,True,1024,1,8,2048,True,1,32,1,16
82,128,2048,DLMT,1,1,True,32,128,True,32,128,1,False,0.07965067572096811,1,256,1,1,True,True,True,16,True,32,True,128,False,12,8,1,True,4,1,1,12,16,8,1,2.5600862549245376e-05,35,0.0796676385647462,8,0.07965915714285715,1,8,1,True,1,2048,1,2048,True,12,1,1,1
83,1,2048,DLMT,32,1,False,1,64,False,64,1,1,False,0.09627704207829701,128,32,1024,2048,True,False,False,128,False,128,True,256,False,1,12,1024,False,4,1,1,12,12,1,12,0.00010853767482834221,35,0.09634895792170298,1,0.096313,1,1,1,True,256,128,1,512,True,1,1,1,8
84,16,256,DLMT,8,1,True,8,16,False,32,16,1,False,0.10984766370989739,256,256,2048,64,True,False,False,128,True,1,False,64,False,12,12,512,True,1,12,12,1,1,1,8,3.490811261770826e-05,35,0.10987079343295976,16,0.10985922857142857,16,8,1,True,1,2048,4,1,True,1,8,1,1
85,16,2048,DLMT,1,1,True,8,256,True,128,16,1,True,0.12243186939868263,256,1,256,2048,False,False,True,16,False,128,True,1024,False,16,4,2048,False,1,1,1,1,8,1,1,3.0492608672815182e-05,35,0.12245207345846022,16,0.12244197142857143,16,8,8,True,128,1,4,256,True,1,32,1,1
86,32,64,DLMT,1,1,False,32,128,True,1,128,1,False,0.1320669569740849,16,1,1,2048,True,False,False,128,False,64,True,2048,False,1,1,64,True,4,1,1,1,1,1,4,5.118502650947575e-05,35,0.13210087159734366,8,0.13208391428571428,4,8,1,True,2048,2048,16,1,True,1,8,1,12
87,512,512,DLMT,8,1,True,1,512,True,1,64,8,True,0.08565409024190421,128,1,2048,256,True,False,False,256,False,32,False,1,False,1,1,2048,True,16,1,1,16,16,1,16,7.173089927084459e-05,35,0.08570161832952436,12,0.08567785428571428,1,8,8,True,1024,512,4,128,True,1,32,1,1
88,256,1,DLMT,1,1,False,32,512,True,1,128,32,False,0.17143006422120746,1,16,2048,128,False,True,True,32,True,256,False,1,True,1,12,128,False,1,8,1,8,4,8,1,9.010133071113882e-05,35,0.1714897643502211,16,0.17145991428571428,1,1,1,True,1,1,16,2048,True,1,1,1,1
89,16,1,DLMT,8,1,False,8,512,False,16,32,1,True,0.08667631152856423,128,256,1024,1,False,False,True,1,True,64,False,1024,False,16,1,2048,False,16,1,8,1,12,1,8,3.961918788894559e-05,35,0.08670256275715005,16,0.08668943714285714,1,1,1,True,1,1,4,512,True,16,32,1,1
