id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,1,256,64,64,1,0.07578801999999998,301,RS,38.26672078251946,4,26,4,18,1,True,False,2,True,1
