id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
24,32,512,10,256,16,512,1.542507,False,DLMT,1,0.09377192352191566,True,1,30,True,1.4843876276314736,False,1.6006263723685266,False
25,2,512,1,2048,1,2048,inf,False,DLMT,32,inf,False,19,1,True,inf,False,inf,False
26,2,16,10,8,8,512,2.4998959999999997,False,DLMT,32,0.00019794948850645954,True,1,23,False,2.499773311890376,True,2.5000186881096234,False
27,2,2048,10,8,4,8,3.5335969999999994,False,DLMT,32,0.0069278265711549296,True,30,1,False,3.52930316750653,True,3.537890832493469,False
28,8,1,10,1,2048,16,1.398972,False,DLMT,1,0.047264645730186114,True,1,28,True,1.3696776073727956,True,1.4282663926272046,False
29,2,2048,1,256,2048,1024,inf,False,DLMT,32,inf,False,9,1,False,inf,False,inf,True
30,2,1,10,128,256,1024,2.467679,False,DLMT,1,0.00021892692844878312,True,14,1,False,2.4675433101773097,False,2.4678146898226903,False
31,8,2048,1,32,1,1024,inf,False,DLMT,4,inf,False,1,30,False,inf,True,inf,True
32,8,128,10,1,2,128,2.163102,False,DLMT,1,0.0001274990196040425,True,1,2,False,2.1630229767410256,True,2.163181023258974,True
33,16,1,1,64,1024,64,inf,False,DLMT,4,inf,False,30,1,False,inf,True,inf,True
34,1,1,10,1,1,1,2.509999,True,DLMT,1,0.0002577770354394905,True,1,1,False,2.5098392310739923,False,2.510158768926008,False
35,1,1,1,32,2048,1,inf,False,DLMT,8,inf,False,1,30,False,inf,False,inf,True
36,1,256,10,1,1,2,1.360013,False,DLMT,32,0.04116560385807549,True,1,20,True,1.3344987632269472,False,1.3855272367730527,True
37,32,16,1,128,4,2048,inf,False,DLMT,4,inf,False,1,26,True,inf,False,inf,False
38,1,1,1,128,256,128,inf,False,DLMT,2,inf,False,14,1,False,inf,True,inf,False
39,1,256,1,4,128,512,inf,False,DLMT,2,inf,False,30,1,True,inf,True,inf,True
40,8,2048,10,32,2048,1,1.4109710000000002,False,DLMT,1,0.06709896682513077,True,30,1,True,1.3693833936890156,False,1.4525586063109848,False
41,2,512,1,16,1,1,inf,False,DLMT,8,inf,False,12,1,True,inf,True,inf,False
42,1,2048,10,4,64,4,3.2289429999999997,False,DLMT,32,0.03943912246741808,True,25,1,False,3.2044988278162427,False,3.2533871721837566,False
43,8,256,1,1,64,1,inf,False,DLMT,16,inf,False,1,1,False,inf,True,inf,False
44,32,2048,1,8,1,16,inf,False,DLMT,4,inf,False,1,14,False,inf,True,inf,True
45,4,1,1,1,64,64,inf,False,DLMT,8,inf,False,1,17,True,inf,False,inf,True
46,2,8,10,4,1,128,2.283265,False,DLMT,8,0.0003332941643653309,True,1,1,False,2.2830584259326305,False,2.2834715740673697,True
47,4,2,1,1,1,1024,inf,False,DLMT,8,inf,False,25,1,True,inf,True,inf,True
48,32,1,1,1,2048,512,inf,False,DLMT,2,inf,False,11,1,True,inf,False,inf,True
49,16,1,1,2048,1024,2048,inf,False,DLMT,4,inf,False,1,22,True,inf,True,inf,False
50,16,1024,1,128,512,2048,inf,False,DLMT,8,inf,False,8,1,True,inf,False,inf,False
51,4,2048,10,2048,1024,2048,2.2579029999999998,False,DLMT,1,0.0008348778353746997,True,22,1,False,2.2573855468650534,True,2.258420453134946,True
52,8,1024,1,512,16,1,inf,False,DLMT,2,inf,False,1,24,False,inf,False,inf,True
53,16,256,1,8,2,128,inf,False,DLMT,8,inf,False,24,1,True,inf,False,inf,False
54,1,128,1,2048,16,2048,inf,False,DLMT,8,inf,False,1,6,True,inf,True,inf,False
55,2,256,1,128,256,256,inf,False,DLMT,32,inf,False,1,10,False,inf,True,inf,True
56,4,1,10,16,2048,32,2.3456520000000003,False,DLMT,1,0.000635559595946762,True,1,19,False,2.345258083319699,True,2.3460459166803016,False
57,4,16,10,16,4,1,1.4005269999999999,False,DLMT,32,0.04458679020741455,True,7,1,True,1.3728923289230386,True,1.4281616710769611,False
58,4,512,10,2,1,32,1.392192,False,DLMT,4,0.04260284516320478,True,1,30,True,1.3657869682058053,False,1.418597031794195,False
59,8,1024,1,4,1,2048,inf,False,DLMT,2,inf,False,1,8,False,inf,False,inf,False
60,4,1,10,8,32,2048,0.9477877000000001,False,DLMT,32,0.32311488459309634,True,1,2,True,0.7475226996655373,True,1.148052700334463,False
61,32,1,1,1,64,1,inf,False,DLMT,4,inf,False,1,9,False,inf,False,inf,False
62,1,1,1,256,2048,2048,inf,False,DLMT,2,inf,False,1,1,True,inf,True,inf,True
63,4,512,10,1,4,8,3.4181200000000005,False,DLMT,32,0.0002365163842104066,True,30,1,False,3.4179734083200084,True,3.4182665916799926,True
64,1,2048,1,1,16,512,inf,False,DLMT,32,inf,False,1,24,False,inf,True,inf,False
65,16,8,10,2,1,8,1.3770589999999998,False,DLMT,1,0.03700807545658106,True,1,12,True,1.3541215786768586,True,1.399996421323141,True
66,32,512,10,16,4,2048,5.5460899999999995,False,DLMT,1,0.00034597687784005435,True,15,1,False,5.545875565249822,False,5.546304434750177,True
67,16,1,10,128,1,256,2.3158790000000002,False,DLMT,1,0.0004539041749091284,True,2,1,False,2.3155976724472493,False,2.316160327552751,False
68,2,1,1,1,256,1024,inf,False,DLMT,4,inf,False,1,2,True,inf,True,inf,True
69,1,8,1,1,1,1024,inf,False,DLMT,32,inf,False,1,21,True,inf,False,inf,False
70,1,256,1,2048,4,1,inf,False,DLMT,8,inf,False,1,30,True,inf,False,inf,True
71,1,512,1,256,1,1,inf,False,DLMT,32,inf,False,1,1,False,inf,False,inf,False
72,8,8,10,1024,4,1,1.400042,False,DLMT,1,0.07070186161622619,True,22,1,True,1.3562213373955785,False,1.4438626626044215,False
73,1,2,1,16,1,1,inf,False,DLMT,2,inf,False,1,9,False,inf,False,inf,False
74,32,16,1,256,8,256,inf,False,DLMT,4,inf,False,1,29,True,inf,False,inf,False
75,16,1,1,8,2048,1024,inf,False,DLMT,2,inf,False,4,1,False,inf,False,inf,False
76,2,256,1,128,32,2048,inf,False,DLMT,8,inf,False,1,20,False,inf,False,inf,True
77,4,16,1,16,16,128,inf,False,DLMT,4,inf,False,1,1,False,inf,True,inf,True
78,1,128,10,128,128,128,5.212967000000001,False,DLMT,1,0.0011835374941251728,True,1,27,False,5.212233449340596,True,5.213700550659405,False
79,2,2048,1,1,2048,64,inf,False,DLMT,32,inf,False,1,29,False,inf,True,inf,True
80,4,16,1,32,1,2048,inf,False,DLMT,2,inf,False,13,1,False,inf,True,inf,True
81,32,512,1,1024,64,1,inf,False,DLMT,2,inf,False,1,20,True,inf,True,inf,False
82,16,2048,1,16,512,256,inf,False,DLMT,8,inf,False,23,1,True,inf,True,inf,True
83,32,64,10,2048,32,2048,2.289891,False,DLMT,1,0.00039164907761924614,True,29,1,False,2.289648257847285,False,2.290133742152715,True
84,8,1,10,1,16,4,2.39445,False,DLMT,16,0.00026814175355584116,True,30,1,False,2.3942838070731924,True,2.3946161929268075,True
85,16,2048,1,2,128,8,inf,False,DLMT,2,inf,False,1,30,False,inf,True,inf,False
86,1,2048,10,4,16,8,1.397154,False,DLMT,1,0.04721117329615948,True,30,1,True,1.3678927493217705,False,1.4264152506782295,False
87,4,128,10,16,32,64,2.1306710000000004,False,DLMT,32,7.502666192754412e-05,True,1,6,False,2.1306244988476473,False,2.1307175011523536,False
88,4,1,1,512,1,1024,inf,False,DLMT,32,inf,False,30,1,False,inf,True,inf,False
89,16,2048,10,256,2048,256,1.3532250000000001,False,DLMT,1,0.03275887276754192,True,7,1,True,1.3329212133947805,False,1.3735287866052197,False
90,1,1,10,16,8,16,1.394771,False,DLMT,32,0.04136966943305203,True,1,22,True,1.3691302843973125,False,1.4204117156026874,False
91,32,2048,10,8,4,1,3.7151030000000005,False,DLMT,1,0.000650046921383366,True,5,1,False,3.7147001041473624,True,3.7155058958526386,True
92,8,2048,1,1,1,512,inf,False,DLMT,2,inf,False,1,27,False,inf,False,inf,True
93,2,128,10,16,32,1024,1.310402,False,DLMT,32,0.128429719909373,True,1,30,True,1.2308018975999044,True,1.3900021024000957,False
94,1,1,1,512,128,1024,inf,False,DLMT,32,inf,False,6,1,False,inf,False,inf,True
95,32,1,10,16,2,64,1.441068,False,DLMT,1,0.02998803954912692,True,21,1,True,1.4224815620588984,False,1.4596544379411016,False
96,4,2048,1,2048,1,2048,inf,False,DLMT,16,inf,False,1,14,False,inf,True,inf,False
97,8,512,1,1,1,8,inf,False,DLMT,4,inf,False,6,1,True,inf,True,inf,False
98,2,64,10,2,16,256,2.4538979999999997,False,DLMT,4,0.0005737734744653787,True,19,1,False,2.453542378050858,True,2.4542536219491415,False
99,16,128,1,64,8,512,inf,False,DLMT,2,inf,False,1,11,True,inf,True,inf,True
100,1,2048,1,512,32,2048,inf,False,DLMT,2,inf,False,23,1,False,inf,True,inf,False
101,32,8,10,32,2,1,8.900903000000001,False,DLMT,1,0.0006662139296049224,True,10,1,False,8.90049008391598,False,8.901315916084023,False
102,1,1,1,128,64,1,inf,False,DLMT,2,inf,False,8,1,True,inf,True,inf,True
103,2,2048,1,8,512,1024,inf,False,DLMT,8,inf,False,29,1,False,inf,False,inf,True
104,4,1,10,4,2048,4,1.3969150000000001,False,DLMT,16,0.049438641819936784,True,29,1,True,1.3662731753961188,False,1.4275568246038814,False
105,4,32,1,64,1,64,inf,False,DLMT,2,inf,False,30,1,True,inf,True,inf,False
106,4,64,1,1,16,512,inf,False,DLMT,8,inf,False,1,1,True,inf,False,inf,False
107,32,32,1,1,4,2048,inf,False,DLMT,4,inf,False,30,1,True,inf,True,inf,False
108,8,1,10,2,2,512,3.1514580000000003,False,DLMT,8,0.0007471251568512099,True,1,12,False,3.1509949355392743,True,3.1519210644607263,False
109,8,512,1,128,64,2048,inf,False,DLMT,16,inf,False,1,22,False,inf,False,inf,True
110,4,2048,1,256,8,1,inf,False,DLMT,16,inf,False,1,22,False,inf,True,inf,False
111,32,1,1,16,512,1,inf,False,DLMT,4,inf,False,1,27,True,inf,True,inf,False
112,1,256,10,4,1,2048,2.411521,False,DLMT,8,0.0004085939304492927,True,12,1,False,2.4112677555116777,True,2.4117742444883223,False
113,32,2048,10,2048,2,2048,2.8809359999999997,False,DLMT,1,0.00018221964767829797,True,1,4,False,2.8808230611675802,True,2.881048938832419,True
114,1,4,10,2,1,1024,1.355279,False,DLMT,8,0.10808256366778128,True,1,15,True,1.2882899639599676,True,1.4222680360400322,True
115,4,2048,10,2,64,512,1.311752,False,DLMT,32,0.05442130332875169,True,10,1,True,1.2780219465453,True,1.3454820534547,False
116,16,64,10,2048,1,1,0.9550417,False,DLMT,1,0.28959371416626084,True,25,1,True,0.7755529545731243,True,1.1345304454268756,True
117,32,512,10,2,16,128,2.675985,False,DLMT,1,0.001550375760904512,True,30,1,False,2.6750240848051856,True,2.676945915194814,True
118,2,1,1,2048,2048,2048,inf,False,DLMT,16,inf,False,9,1,False,inf,True,inf,True
119,8,2048,1,128,4,256,inf,False,DLMT,8,inf,False,21,1,True,inf,False,inf,False
120,1,2048,10,1024,16,1024,1.538289,False,DLMT,1,0.05378775296477811,True,1,30,True,1.5049516179136055,False,1.5716263820863945,False
121,2,1,10,1,1,16,2.462772,False,DLMT,1,0.0003735987152012938,True,1,1,False,2.4625404453722433,True,2.463003554627757,False
122,2,8,1,64,8,1,inf,False,DLMT,2,inf,False,1,30,False,inf,False,inf,True
123,8,2048,1,32,2048,1,inf,False,DLMT,2,inf,False,1,2,True,inf,True,inf,True
124,1,512,1,256,512,256,inf,False,DLMT,32,inf,False,1,5,False,inf,True,inf,False
125,8,128,1,32,64,32,inf,False,DLMT,8,inf,False,1,28,True,inf,True,inf,True
126,32,1,1,256,2048,512,inf,False,DLMT,4,inf,False,1,24,True,inf,True,inf,True
127,8,256,1,2048,2,1,inf,False,DLMT,2,inf,False,1,20,False,inf,False,inf,False
128,2,256,10,8,8,32,1.3697650000000001,False,DLMT,1,0.05832095785393102,True,1,12,True,1.33361796004289,True,1.4059120399571103,False
129,2,1,10,4,8,2048,2.866036,False,DLMT,32,0.0003974971698012319,True,23,1,False,2.8657896332288018,False,2.866282366771198,True
130,1,8,1,8,2,16,inf,False,DLMT,2,inf,False,1,25,False,inf,False,inf,False
131,2,1024,1,1,256,8,inf,False,DLMT,4,inf,False,1,8,False,inf,False,inf,True
132,2,512,1,1,1,64,inf,False,DLMT,32,inf,False,1,30,True,inf,False,inf,True
133,16,2048,10,1,2048,8,2.334405,False,DLMT,1,0.0002708228203087432,True,21,1,False,2.334237145361338,True,2.3345728546386617,False
