id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
34,1,2048,1,1,1.4611329235444932,False,DLMT,1,4,256,35,128,13,1,8,1,0.00010415216497695788,1.4611674285714285,True,1,128,1,1.4612019335983637,2048
35,32,512,32,1,1.5213268494734413,False,DLMT,19,1,256,35,512,17,1,1,1,8.367771019617732e-05,1.5213545714285714,True,128,128,16,1.5213822933837016,256
36,1,128,1,1,1.5013334898015933,False,DLMT,28,1,512,35,1,14,1,32,1,9.381875709938716e-05,1.501364571428571,True,1,512,1,1.5013956530555488,2048
37,64,1,1,32,1.529919457370217,False,DLMT,1,22,256,35,1,29,1,1,8,0.0001982692459196675,1.5299851428571427,True,128,512,512,1.5300508283440684,1
38,512,512,8,8,1.5021999408367623,False,DLMT,1,28,2048,35,2048,27,1,8,1,0.00010884326870714883,1.502236,True,512,64,1,1.5022720591632375,128
39,32,512,8,1,1.5146452686375749,False,DLMT,1,9,1,35,1,27,1,1,32,9.103666002983587e-05,1.5146754285714286,True,128,32,1,1.5147055885052823,1
40,64,2048,1,32,1.5352999325320316,False,DLMT,1,1,2048,35,64,25,1,1,8,0.0001683751884382838,1.5353557142857144,True,1,64,64,1.5354114960393972,512
41,256,256,1,1,1.4905904576985594,False,DLMT,28,1,512,35,256,9,1,1,32,7.192399616602956e-05,1.4906142857142857,True,512,256,128,1.490638113730012,1
42,32,1,8,8,1.5158810393239386,False,DLMT,27,1,2048,35,256,1,20,8,1,0.00014433634189571943,1.515928857142857,True,64,1,128,1.5159766749617756,1024
43,1,1,1,1,1.104285300221364,True,DLMT,1,1,1,35,1,1,1,1,1,0.00011163936106398915,1.1043222857142858,True,1,1,1,1.1043592712072077,1
44,512,256,8,1,1.4663876995266516,False,DLMT,1,15,1,35,1,11,1,1,1,7.507492855779364e-05,1.4664125714285714,True,512,64,16,1.4664374433304912,256
45,256,1,32,1,1.6073655184491613,False,DLMT,1,30,2048,35,2048,30,1,8,8,0.00014892704692605793,1.6074148571428573,True,64,16,512,1.6074641958365532,512
46,64,64,32,1,1.8503133613941478,False,DLMT,1,27,1,35,1,13,1,1,32,0.00040381446537856165,1.8504471428571427,True,16,1,32,1.8505809243201377,512
47,64,2048,32,1,1.4700465445096074,False,DLMT,1,5,2048,35,1,1,2,32,1,9.753450462189245e-05,1.4700788571428574,True,512,32,16,1.4701111697761073,1
48,512,2048,32,1,1.502410037523373,False,DLMT,30,1,256,35,2048,1,15,32,1,0.00011717560517864625,1.5024488571428571,True,256,256,512,1.5024876767623412,512
49,1,1,1,1,1.4572380771844113,False,DLMT,13,1,256,35,1,14,1,1,8,7.565981868381559e-05,1.457263142857143,True,128,16,512,1.4572882085298746,128
50,512,512,8,1,1.6466238390593964,False,DLMT,1,1,1,35,1024,7,1,1,1,0.00012726126107906813,1.646666,True,64,512,64,1.6467081609406036,1
51,256,512,1,1,1.5211967628122374,False,DLMT,1,1,2048,35,1,1,17,8,1,9.428831165254591e-05,1.5212279999999998,True,16,32,512,1.5212592371877622,512
52,128,2048,8,1,1.4847883044454697,False,DLMT,11,1,2048,35,2048,20,1,8,8,6.289998539957596e-05,1.4848091428571428,True,512,16,512,1.484829981268816,2048
53,16,1,8,1,1.5672781846549024,False,DLMT,27,1,1,35,256,1,6,8,1,8.48220225543151e-05,1.5673062857142859,True,128,16,32,1.5673343867736693,1024
54,16,256,8,1,1.525167925507957,False,DLMT,10,1,1,35,256,1,30,8,8,0.00019513135293427504,1.5252325714285713,True,512,32,32,1.5252972173491854,128
55,32,1,1,1,1.639423184162692,False,DLMT,1,20,512,35,2048,1,30,1,1,0.00011975144326172961,1.639462857142857,True,32,32,256,1.6395025301230222,2048
56,1,2048,32,1,1.476558354022227,False,DLMT,1,30,2048,35,1,1,26,1,32,0.00019211306194904553,1.476622,True,256,16,64,1.4766856459777733,1
57,32,256,8,1,1.4927521891813156,False,DLMT,15,1,256,35,1,1,14,1,32,0.00026419133449924204,1.4928397142857142,True,256,16,1,1.4929272393901127,128
58,32,2048,1,1,1.5746306766373195,False,DLMT,16,1,64,35,2048,1,18,8,8,8.851150046342125e-05,1.57466,True,32,64,64,1.5746893233626804,2048
59,512,1,8,1,1.1070160545178498,False,DLMT,27,1,2048,35,512,13,1,1,1,4.4681183548182934e-05,1.1070308571428569,True,1,1,64,1.107045659767864,2048
60,32,1,1,1,1.4839879326187786,False,DLMT,1,18,1,35,1,1,10,1,8,0.00010714323809454426,1.4840234285714282,True,32,512,256,1.4840589245240778,512
61,64,1,32,1,1.5040658445277415,False,DLMT,28,1,512,35,64,1,27,1,32,0.0003894198720336435,1.5041948571428572,True,512,512,512,1.5043238697579728,2048
62,128,128,1,1,1.479149331795311,False,DLMT,1,24,256,35,128,27,1,32,1,6.928556701013134e-05,1.4791722857142857,True,128,128,16,1.4791952396332604,2048
63,16,256,8,1,1.800472291989279,False,DLMT,29,1,2048,35,1,29,1,8,1,8.44980376538302e-05,1.8005002857142858,True,16,512,256,1.8005282794392925,1
64,128,1,8,1,1.5862659958413716,False,DLMT,16,1,1,35,512,1,3,32,1,6.555633190669314e-05,1.5862877142857141,True,16,32,32,1.5863094327300566,256
65,16,256,8,1,1.63577190506877,False,DLMT,1,18,2048,35,2048,1,20,1,1,7.790417976262409e-05,1.635797714285714,True,1,1,64,1.6358235235026581,128
66,32,512,1,1,1.4929964451238744,False,DLMT,1,23,512,35,128,1,2,8,1,6.506260721137726e-05,1.4930180000000002,True,256,1,128,1.493039554876126,1
67,1,1,1,1,1.0948659252427388,False,DLMT,21,1,2048,35,512,23,1,32,1,4.7658650198842734e-05,1.0948817142857143,True,1,128,1,1.0948975033286898,128
68,32,128,8,1,1.4847672097211568,False,DLMT,1,26,512,35,2048,1,30,1,8,8.000306116593123e-05,1.4847937142857144,True,64,1,1,1.484820218850272,1
69,1,128,1,1,1.484390563223412,False,DLMT,1,30,1,35,2048,1,9,1,1,0.00012852507100776395,1.4844331428571427,True,512,512,1,1.4844757224908733,1024
70,256,512,1,1,1.4788759783211132,False,DLMT,28,1,1,35,2048,21,1,32,1,9.4069015046599e-05,1.4789071428571425,True,64,16,1,1.478938307393172,512
71,1,2048,32,1,1.516180004847906,False,DLMT,1,11,128,35,128,1,25,32,1,0.0005959163069575981,1.5163774285714287,True,1,1,512,1.5165748522949514,1024
72,64,2048,32,1,1.609837563350244,False,DLMT,9,1,512,35,256,24,1,8,1,0.00014189216946364395,1.6098845714285717,True,64,512,64,1.6099315795068994,512
73,512,128,32,1,1.1335775254310914,False,DLMT,18,1,1024,35,1,1,1,8,8,5.576481225389852e-05,1.133596,True,1,512,32,1.1336144745689087,2048
74,64,64,32,1,1.5793401030042238,False,DLMT,1,1,128,35,2048,19,1,8,8,0.00013077664398601177,1.5793834285714285,True,1,128,32,1.5794267541386333,1
75,512,1,32,1,1.5690071848783143,False,DLMT,17,1,128,35,1024,1,24,1,1,0.00021375286130081718,1.569078,True,64,1,32,1.5691488151216857,1
76,256,2048,1,1,1.5013288456260996,False,DLMT,1,18,1,35,256,2,1,8,1,7.506514177834563e-05,1.5013537142857143,True,16,128,1,1.501378582945329,256
77,512,512,8,1,1.4823309137611629,False,DLMT,1,29,64,35,1024,1,7,1,32,9.383267782905823e-05,1.4823620000000002,True,1,16,512,1.4823930862388375,1
78,128,2048,1,1,1.424675213369389,False,DLMT,25,1,256,35,128,29,1,1,8,4.2045650603763987e-05,1.4246891428571429,True,1,32,128,1.4247030723448968,256
79,64,1024,32,1,1.530293819344625,False,DLMT,26,1,1,35,512,30,1,1,1,9.71361342211525e-05,1.5303259999999999,True,128,16,1,1.5303581806553748,1
80,1,512,32,1,1.4728213540762756,False,DLMT,21,1,1024,35,2048,8,1,1,1,5.024511347952606e-05,1.4728380000000003,True,128,64,512,1.472854645923725,512
81,1,1,8,1,1.5573218139214524,False,DLMT,1,3,512,35,2048,30,1,1,32,9.02531586874453e-05,1.5573517142857145,True,64,16,32,1.5573816146499766,2048
82,16,128,1,1,1.4843321327158778,False,DLMT,1,14,2048,35,512,1,4,1,32,6.859285379568665e-05,1.4843548571428573,True,256,16,16,1.4843775815698368,128
83,1,1024,8,1,1.4768699580642353,False,DLMT,1,30,2048,35,512,1,13,1,8,6.825761525878825e-05,1.4768925714285717,True,32,256,1,1.476915184792908,2048
84,256,1024,1,1,1.5280784246159254,False,DLMT,21,1,2048,35,1,1,14,1,8,0.0002548565022413374,1.5281628571428574,True,512,512,1,1.5282472896697894,2048
85,512,256,8,1,1.5175559943083137,False,DLMT,18,1,512,35,512,1,30,8,1,8.108448604728017e-05,1.517582857142857,True,16,512,256,1.5176097199774001,2048
86,1,1024,32,1,1.5123557337782076,False,DLMT,1,30,2048,35,1024,22,1,8,1,8.359572296449461e-05,1.5123834285714286,True,512,64,512,1.5124111233646496,512
87,512,64,32,1,1.5759451198141088,False,DLMT,29,1,256,35,512,1,15,32,1,7.509993342208314e-05,1.5759699999999996,True,256,128,1,1.5759948801858905,256
88,128,2048,8,1,1.4803590350843487,False,DLMT,29,1,128,35,2048,3,1,1,32,0.00012278868524620245,1.4803997142857144,True,16,512,512,1.48044039348708,512
89,64,512,8,1,1.566737031858242,False,DLMT,21,1,64,35,2048,1,16,32,1,0.00017626834829953373,1.5667954285714285,True,1,64,64,1.566853825284615,2048
90,32,1,1,1,1.4889065829114658,False,DLMT,1,25,256,35,256,30,1,1,1,8.017022705546089e-05,1.488933142857143,True,1,1,32,1.4889597028028203,256
91,1,1,8,1,1.4957819373996681,False,DLMT,1,23,1,35,2048,1,30,1,1,0.00013041409714710232,1.4958251428571427,True,32,64,64,1.4958683483146173,256
92,32,512,8,1,1.5259437658622934,False,DLMT,1,27,2048,35,1,29,1,32,1,0.00010850900461083445,1.5259797142857146,True,256,512,64,1.5260156627091357,1024
93,32,1,32,1,1.4771364844545876,False,DLMT,1,1,1,35,512,1,1,32,1,4.33834351910999e-05,1.477150857142857,True,512,64,64,1.4771652298311266,1
94,128,256,1,1,1.1082552567094048,False,DLMT,20,1,2048,35,1024,28,1,1,1,0.00017127755252805118,1.1083119999999997,True,1,32,128,1.1083687432905946,1
95,128,1,8,1,1.4593018391407324,False,DLMT,1,20,512,35,2048,1,7,1,8,5.1368218555345276e-05,1.459318857142857,True,512,128,1,1.4593358751449816,256
96,512,2048,32,1,1.5997184622828302,False,DLMT,1,2,128,35,2048,28,1,1,32,0.00010209479388673953,1.5997522857142854,True,64,32,128,1.5997861091457406,2048
97,512,64,1,1,1.457109208044653,False,DLMT,1,30,256,35,1,1,3,1,8,4.6373813863476244e-05,1.4571245714285712,True,128,512,64,1.4571399348124894,512
98,128,512,32,1,1.50780963667375,False,DLMT,30,1,512,35,1,1,30,8,8,4.680484886794216e-05,1.5078251428571428,True,512,1,1,1.5078406490405356,2048
99,16,1,8,1,1.652107891464987,False,DLMT,1,29,256,35,512,17,1,1,32,0.0002676772348198609,1.6521965714285713,True,128,128,512,1.6522852513921558,1
100,64,1,1,1,1.4732444843727606,False,DLMT,1,18,2048,35,1,21,1,8,8,6.063204514082904e-05,1.4732645714285715,True,128,64,1,1.4732846584843824,1024
101,256,1,32,1,1.5188325366953206,False,DLMT,9,1,128,35,1,12,1,1,32,0.00019328650617511718,1.5188965714285714,True,1,512,512,1.5189606061618222,512
102,32,2048,32,1,1.4811693057344675,False,DLMT,29,1,2048,35,128,1,19,1,8,0.0002521968780657774,1.481252857142857,True,64,512,1,1.4813364085512464,1024
103,64,1024,32,1,1.551431022610967,False,DLMT,1,15,1,35,1024,1,28,8,8,0.0002159674956646656,1.5515025714285715,True,16,64,512,1.551574120246176,256
104,512,2048,32,1,1.4961508165536992,False,DLMT,1,25,2048,35,2048,1,30,1,32,0.00011999863944806162,1.4961905714285715,True,128,1,32,1.4962303263034438,1
105,1,256,32,1,1.5887756488125695,False,DLMT,12,1,256,35,1,27,1,1,8,4.6768208284279665e-05,1.5887911428571428,True,64,1,1,1.5888066369017162,512
106,1,2048,1,1,1.3686340720246215,False,DLMT,1,2,1024,35,1,1,11,1,1,0.00017140380773519187,1.368690857142857,True,64,16,512,1.3687476422610927,2048
107,64,1,8,1,1.5108418321526695,False,DLMT,1,23,1,35,1024,1,3,1,1,0.00011089616397184775,1.5108785714285713,True,16,1,512,1.510915310704473,2048
108,16,128,1,1,1.5760573506343845,False,DLMT,3,1,1,35,1024,1,22,32,1,0.00011752411823684514,1.576096285714286,True,512,256,1,1.5761352207941874,1
109,32,1,32,1,1.4825867419560035,False,DLMT,16,1,1024,35,1,1,30,32,1,0.0002814960035240433,1.48268,True,32,1,512,1.4827732580439965,64
110,64,2048,32,1,1.5056000626180748,False,DLMT,1,2,512,35,2048,1,6,8,8,5.50057510907715e-05,1.505618285714286,True,32,1,32,1.505636508810497,128
111,1,1024,1,1,1.482409385791431,False,DLMT,1,16,2048,35,256,3,1,1,32,0.00010965623464225479,1.4824457142857141,True,256,16,1,1.4824820427799974,64
112,512,2048,8,1,1.3622643995743253,False,DLMT,6,1,1,35,512,1,21,1,8,5.3988660941014455e-05,1.3622822857142858,True,1,32,1,1.3623001718542462,64
113,512,1024,8,1,1.5034940172547289,False,DLMT,1,21,128,35,1024,1,10,8,1,0.00012327371237723267,1.503534857142857,True,64,1,256,1.5035756970309853,1
114,32,64,1,1,1.137807868238675,False,DLMT,1,26,1,35,512,14,1,32,1,0.0006704966176541896,1.1380299999999999,True,1,1,1,1.1382521317613248,2048
115,64,64,1,1,1.4815978282074616,False,DLMT,21,1,1,35,2048,29,1,8,1,7.641134652361717e-05,1.481623142857143,True,64,512,64,1.4816484575068243,1
116,64,2048,1,1,1.4582432174572202,False,DLMT,24,1,1,35,1,15,1,1,8,4.375814792931091e-05,1.458257714285714,True,512,1,256,1.458272211114208,128
117,128,256,1,1,1.5015398569293557,False,DLMT,16,1,2048,35,128,1,10,1,32,0.00025829487973624653,1.5016254285714286,True,128,32,128,1.5017110002135015,1024
118,128,512,8,1,1.5127260246081926,False,DLMT,1,30,64,35,1,16,1,1,1,0.00011204008029199609,1.5127631428571426,True,64,64,1,1.5128002611060927,512
119,128,512,32,1,1.4791100061120384,False,DLMT,1,1,256,35,1,11,1,1,8,6.897500286632223e-05,1.4791328571428575,True,1,256,512,1.4791557081736766,1
120,1,128,1,1,1.456984058618705,False,DLMT,30,1,2048,35,2048,16,1,1,8,7.744069488639248e-05,1.4570097142857144,True,64,1,128,1.4570353699527236,512
121,256,64,8,1,1.4854599613226442,False,DLMT,1,4,2048,35,512,22,1,8,1,4.4100071729311145e-05,1.4854745714285715,True,512,1,64,1.4854891815344988,256
122,1,1,8,1,1.5487299651990725,False,DLMT,22,1,256,35,1,4,1,8,1,6.047431568144871e-05,1.5487499999999998,True,1,128,32,1.5487700348009272,1
123,256,2048,1,1,1.4593398388294545,False,DLMT,22,1,128,35,1024,8,1,32,1,9.276522923545698e-05,1.4593705714285716,True,128,128,1,1.4594013040276888,1024
124,64,1024,32,1,1.5102115828448328,False,DLMT,1,17,512,35,256,14,1,1,1,0.0003307029001434148,1.510321142857143,True,512,256,128,1.5104307028694532,2048
125,64,2048,1,1,1.47829972611743,False,DLMT,11,1,2048,35,2048,1,3,8,1,5.9471138601253854e-05,1.4783194285714285,True,1,1,32,1.478339131025427,128
126,1,128,1,1,1.4922113772915435,False,DLMT,28,1,1,35,1,1,10,1,1,8.812143754560137e-05,1.4922405714285714,True,256,512,16,1.4922697655655992,512
127,512,512,8,1,1.4896724975515705,False,DLMT,1,7,64,35,1024,1,1,8,1,4.33439024264003e-05,1.4896868571428572,True,16,512,64,1.489701216734144,1024
128,512,1024,32,1,1.5189978015625676,False,DLMT,1,30,1,35,1,1,29,8,1,0.00014634764314147203,1.5190462857142857,True,64,256,64,1.5190947698660038,1
129,512,1,8,1,1.5180154656951776,False,DLMT,29,1,1024,35,2048,20,1,32,1,0.0001085526299515113,1.5180514285714288,True,16,1,128,1.51808739144768,1024
130,512,1,32,1,1.1260111732990166,False,DLMT,15,1,1,35,1,9,1,8,1,8.528750895457149e-05,1.1260394285714286,True,1,32,128,1.1260676838438406,256
131,1,1,8,1,1.4993629837039124,False,DLMT,1,30,1,35,1024,1,4,8,1,0.00017037677335235695,1.4994194285714286,True,16,32,512,1.4994758734389448,128
132,1,2048,1,1,1.581893734927963,False,DLMT,10,1,128,35,512,1,25,32,1,7.324323469487927e-05,1.581918,True,1,512,512,1.581942265072037,1024
133,32,1024,32,1,1.5321869205744094,False,DLMT,30,1,128,35,512,30,1,8,1,8.173825822186352e-05,1.532214,True,1,64,1,1.5322410794255905,1024
134,32,1024,1,1,1.4970683260571003,False,DLMT,1,27,64,35,2048,1,1,32,1,0.0005647621135469079,1.4972554285714286,True,16,16,1,1.4974425310857569,2048
135,16,128,8,1,1.5669060209565884,False,DLMT,14,1,256,35,2048,1,18,8,1,0.0005863810838611886,1.567100285714286,True,256,512,16,1.5672945504719835,1
136,16,128,32,1,1.4994050187065184,False,DLMT,1,4,512,35,2048,1,16,8,1,8.747897706632778e-05,1.499434,True,32,64,128,1.4994629812934814,1024
137,16,2048,32,1,1.5059737165181397,False,DLMT,8,1,1,35,1,1,17,8,1,7.588605851899413e-05,1.5059988571428573,True,1,1,128,1.506023997767575,2048
138,1,512,32,1,1.5567457034532786,False,DLMT,1,22,2048,35,512,15,1,32,1,5.3502622480065144e-05,1.5567634285714285,True,128,512,512,1.5567811536895784,1
139,1,128,8,1,1.1128762099132243,False,DLMT,1,30,2048,35,256,1,23,1,1,0.00011924250714491521,1.112915714285714,True,1,16,1,1.1129552186582037,1
140,256,64,32,1,1.4746896183553289,False,DLMT,1,23,1,35,256,1,10,1,1,0.00010033006752203897,1.474722857142857,True,512,32,32,1.4747560959303851,1
141,32,256,32,1,1.8950720140334079,False,DLMT,1,30,512,35,1,14,1,32,1,0.00013363245359216143,1.8951162857142858,True,16,1,128,1.8951605573951638,1
142,64,64,8,1,1.5644333478326142,False,DLMT,28,1,1,35,1,1,20,32,1,4.336461455977477e-05,1.5644477142857143,True,64,512,64,1.5644620807388143,1
143,1,512,8,1,1.5522193779855666,False,DLMT,19,1,64,35,128,30,1,1,1,6.742130711475305e-05,1.5522417142857148,True,64,1,64,1.552264050585863,2048
144,512,2048,1,1,1.5244255039028634,False,DLMT,1,13,512,35,1,1,9,32,1,0.00046892808725901893,1.5245808571428572,True,512,256,1,1.524736210382851,512
145,32,256,1,1,1.6005407168964978,False,DLMT,1,19,64,35,256,1,30,32,1,0.00025138700955186326,1.600624,True,16,64,64,1.6007072831035023,256
146,128,1,1,1,1.1342146954597168,False,DLMT,1,17,2048,35,512,16,1,8,1,4.2746523906880464e-05,1.1342288571428571,True,1,512,1,1.1342430188259975,2048
147,16,1,32,1,1.4800894862252878,False,DLMT,2,1,512,35,64,2,1,32,1,4.2084463176064606e-05,1.4801034285714287,True,256,256,1,1.4801173709175697,2048
148,16,2048,1,1,1.4876531541771243,False,DLMT,27,1,512,35,1024,3,1,8,1,9.224457287283477e-05,1.4876837142857144,True,512,1,512,1.4877142743943046,64
149,512,512,1,1,1.5437868113057207,False,DLMT,1,14,256,35,1,1,23,1,1,0.0017887935964253276,1.5443794285714285,True,16,64,512,1.5449720458371363,2048
150,32,1,8,1,1.5035816477452761,False,DLMT,1,11,2048,35,128,1,30,8,1,8.299299208184333e-05,1.503609142857143,True,32,64,64,1.5036366379690098,1
151,16,2048,8,1,1.5427041523852691,False,DLMT,1,9,256,35,128,14,1,1,1,9.61308631873422e-05,1.542736,True,256,16,64,1.542767847614731,512
152,64,1,1,1,1.5148974218645692,False,DLMT,1,24,512,35,1,29,1,1,1,8.626205919838027e-05,1.514926,True,32,512,16,1.5149545781354308,512
153,32,256,8,1,1.4726295617969656,False,DLMT,18,1,512,35,1,1,1,1,1,0.0001005007868788555,1.472662857142857,True,1,64,256,1.4726961524887485,256
154,16,2048,32,1,1.6412751985195486,False,DLMT,1,18,64,35,2048,1,29,1,1,0.00023527213942973218,1.6413531428571428,True,32,512,256,1.641431087194737,1024
155,512,2048,1,1,1.3255904373799172,False,DLMT,1,4,1,35,2048,9,1,1,1,5.3012127992446855e-05,1.325608,True,16,64,1,1.3256255626200826,1
156,32,256,32,1,1.5274207287068124,False,DLMT,1,18,2048,35,1,29,1,32,1,5.299518653537412e-05,1.5274382857142856,True,256,32,1,1.5274558427217588,128
157,512,1,1,1,1.5874728063992032,False,DLMT,2,1,1024,35,1,30,1,8,1,4.8448584149831155e-05,1.5874888571428574,True,32,16,512,1.5875049078865116,1
158,128,1,8,1,1.6387195734333322,False,DLMT,1,1,1,35,512,25,1,1,1,0.00019446924104929355,1.638784,True,512,1,512,1.6388484265666678,64
159,256,256,1,1,1.7458770579607021,False,DLMT,1,1,1,35,1,1,29,1,1,0.00012616930640037692,1.7459188571428574,True,16,1,1,1.7459606563250127,1024
160,1,512,1,1,1.2678912185768154,False,DLMT,1,1,2048,35,1,1,1,1,1,9.463743919800896e-05,1.2679225714285716,True,1,512,64,1.2679539242803277,1
161,128,2048,32,1,1.4950906259801264,False,DLMT,20,1,2048,35,512,1,16,1,1,8.52147347611191e-05,1.495118857142857,True,64,16,32,1.4951470883055877,128
162,32,256,8,1,1.4963923059223685,False,DLMT,12,1,1024,35,2048,1,25,1,1,7.496938150515346e-05,1.496417142857143,True,512,32,64,1.4964419797919173,2048
163,1,64,32,1,1.5487618415348046,False,DLMT,1,10,128,35,256,1,25,1,1,0.00019624724097892015,1.548826857142857,True,16,1,1,1.5488918727509093,1
164,1,1,32,1,1.1174067116261202,False,DLMT,8,1,2048,35,128,15,1,8,1,5.8221252869657183e-05,1.117426,True,1,128,16,1.11744528837388,1
