id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0394236000844983,1024,256,1,8,1,64,128,RS,False,True,True,False,False,29,8,1,0.08745436000000002,23,11,1,300
