id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
131,256,16,2,1,128,2048,3.6252087223536567,2,False,1,RS,16,False,False,True,False,8,256,30,True,4,21,1024,2,10,1,16,3.625441,16,0.0003747652598627567,2,True,1,1,4,3.625673277646343,1,1
132,8,4,512,1,8,32,2.341687500082401,16,False,8,RS,512,True,True,True,True,2,32,22,True,1,29,64,2,10,1,4,2.343671,2,0.00320025139637493,16,True,15,1,1,2.345654499917599,1,22
133,128,512,2,2048,512,1,inf,256,False,1024,RS,2048,True,True,True,True,1,32,1,True,32,19,1,16,1,6,2,inf,4,inf,1,False,13,1,512,inf,21,1
134,16,16,64,16,32,512,3.0491070738400095,2,False,512,RS,64,True,False,True,False,32,4,1,False,2,7,2048,32,10,16,4,3.049351,4,0.00039355939831242507,32,True,19,1,4,3.049594926159991,11,1
135,2,8,2048,32,32,1024,5.055026085295489,1024,False,32,RS,2048,True,False,True,False,1,1024,1,True,16,8,32,1,10,7,2,5.055239,8,0.00034352438050295195,1,True,1,6,2048,5.055451914704512,1,11
136,4,2048,32,16,16,4,3.1376303601729014,16,False,2048,RS,1,True,False,True,True,4,4,1,True,8,20,1024,16,10,25,1,3.1380939999999997,2,0.0007480534740243935,2,True,10,1,512,3.138557639827098,1,2
137,2,1,4,64,16,1,1.924875663155279,1,False,1,RS,128,True,True,True,False,2,512,24,False,4,25,256,2,10,1,1,1.924991,4,0.00018608868853319218,8,True,23,1,16,1.9251063368447208,1,10
138,16,2,16,16,8,4,3.046457627334916,32,False,2048,RS,64,True,False,False,True,4,4,28,False,4,1,2048,16,10,1,8,3.0465120000000008,8,8.7726848797854e-05,8,True,1,24,1,3.0465663726650853,8,1
139,128,8,4,1,256,32,2.9975108680717306,1,False,256,RS,1,True,True,True,True,2,16,1,False,32,2,256,2,10,24,4,2.9977440000000004,32,0.00037614358960376534,4,True,7,1,256,2.99797713192827,1,11
140,8,4,64,2048,128,1,4.904271182977457,2,False,1024,RS,2048,True,True,False,True,4,512,1,True,32,22,2048,4,10,3,1,4.904411,1,0.0002255859038149373,4,True,1,27,1,4.9045508170225425,1,11
141,2,1,512,512,128,512,1.9374767087860294,32,False,4,RS,512,False,True,False,True,4,64,1,True,2,10,1,4,10,16,4,1.9376830000000003,4,0.0003328377983342871,8,True,1,22,2048,1.9378892912139711,15,1
142,2,64,128,2,16,2048,11.564879908682117,256,False,1,RS,1024,False,False,True,True,16,2,27,True,2,30,64,4,10,1,2,11.56509,2,0.00033896902513347283,1,True,18,1,2048,11.565300091317882,1,28
143,32,1,32,128,8,256,2.799474667894091,256,False,64,RS,1,True,True,True,True,16,32,2,True,8,9,128,1,10,1,32,2.7997749999999995,2,0.0004845668168581462,4,True,1,14,512,2.8000753321059078,15,1
144,1,8,8,1024,128,64,3.3477721228040926,1,False,16,RS,2048,False,True,False,False,1,16,14,True,1,12,2048,1,10,1,32,3.348055,2,0.0004564044259207143,32,True,1,17,2048,3.3483378771959074,1,20
145,16,8,16,32,4,1,1.8771551785268605,256,False,64,RS,16,False,False,True,True,2,1024,1,True,32,26,8,2,10,26,16,1.877513,32,0.0005773222670224828,4,True,1,25,512,1.8778708214731394,1,10
146,32,1,8,1024,256,128,4.595368346475097,1,False,16,RS,128,True,True,False,True,16,1,2,True,4,4,512,4,10,1,1,4.595906,32,0.0008674698842035403,4,True,22,1,256,4.596443653524903,1,12
147,128,1024,512,1,1,16,6.886585231697169,64,False,1,RS,2048,True,False,False,False,1,8,4,True,32,21,2048,8,10,1,1,6.887196,32,0.0009854359441384738,1,True,1,21,128,6.8878067683028315,1,23
148,8,64,32,32,64,2048,2.833950474563896,2,False,1,RS,2048,False,True,False,False,2,1,1,False,8,29,1,1,10,10,4,2.8342979999999995,8,0.0005607102638618287,4,True,22,1,4,2.834645525436103,26,1
149,2048,1,4,1,1,2048,2.4881179137204543,16,False,2,RS,16,False,False,False,True,1,16,1,False,8,7,128,16,10,29,1,2.4885829999999998,16,0.0007503872333668877,1,True,1,29,2048,2.489048086279545,1,2
150,4,1,2048,4,128,2048,2.464041190642265,128,False,16,RS,1,False,False,False,False,8,1,21,False,1,6,2048,8,10,1,2,2.464199,4,0.0002546153962351312,8,True,27,1,128,2.4643568093577346,11,1
151,32,8,2,128,1,4,3.2680268305590543,8,False,2048,RS,128,False,False,False,True,8,1,14,False,4,27,32,4,10,1,4,3.2685230000000005,4,0.0008005379441350665,2,True,1,22,512,3.2690191694409467,1,7
152,8,64,8,256,2048,1024,2.7892352885906466,16,False,128,RS,8,True,False,False,True,8,32,1,True,4,17,2048,8,10,28,4,2.789428,2,0.0003109276443161784,2,True,29,1,128,2.7896207114093534,1,3
153,16,1024,1,256,4,512,2.857176094890244,1,False,1,RS,32,True,True,True,True,8,16,23,False,8,3,2048,8,10,1,8,2.857466,16,0.00046774351946341923,1,True,1,2,8,2.857755905109756,19,1
154,256,2,256,1024,8,256,2.0757888979975143,1,False,32,RS,1024,False,False,True,True,4,16,18,True,2,26,2048,16,10,1,4,2.076121,4,0.0005358255313066242,4,True,1,3,8,2.076453102002486,1,6
155,8,1,1,16,128,512,5.950128010394695,8,False,64,RS,32,False,True,True,False,1,1,27,True,32,11,256,1,10,1,2,5.950424,16,0.00047756046737544664,4,True,1,14,256,5.950719989605305,1,19
156,16,2,4,64,32,1024,3.107179023191754,16,False,2048,RS,64,False,True,False,False,16,16,1,True,4,11,2048,1,10,18,16,3.107501,8,0.000519489172168152,8,True,1,25,256,3.107822976808246,10,1
157,512,8,4,512,8,1,inf,1024,False,8,RS,1,True,False,False,True,1,32,1,True,1,23,8,2,1,22,4,inf,2,inf,2,False,10,1,1024,inf,1,23
158,2048,1,1,1,2,2,6.337229787193351,64,False,8,RS,2,False,False,False,True,2,2,1,True,4,7,8,2,10,26,2,6.337610000000001,16,0.0006134492644056915,4,True,9,1,64,6.33799021280665,1,11
159,64,1024,1024,2048,2,1024,1.914534354761122,128,False,1,RS,2048,True,True,True,False,4,128,17,False,4,9,512,4,10,1,2,1.9146800000000002,16,0.00023498936146131214,1,True,9,1,256,1.9148256452388783,1,22
160,128,2,8,2048,8,1,2.1018933731260065,4,False,32,RS,8,False,True,False,True,2,256,1,False,4,24,2048,1,10,17,8,2.1021740000000007,4,0.00045277367414635485,1,True,19,1,2048,2.1024546268739948,10,1
161,32,8,1,64,8,16,2.4850458170699823,16,False,1024,RS,32,False,True,False,True,4,1,1,True,2,16,32,8,10,25,16,2.485131,1,0.00013743725841273543,2,True,1,27,64,2.4852161829300177,7,1
162,32,256,4,32,2,128,3.119495493881988,4,False,512,RS,2048,True,False,True,True,1,4,23,True,2,3,64,2,10,1,1,3.1201560000000006,2,0.001065684756389021,2,True,20,1,256,3.1208165061180133,21,1
163,1,512,2,32,64,128,8.922346574575302,4,False,1024,RS,2,False,False,True,True,2,128,29,False,8,9,64,32,10,1,4,8.922727,4,0.0006137923101505458,16,True,30,1,1,8.923107425424698,13,1
164,2,2,128,512,4,512,5.498525756828226,1024,False,1,RS,512,False,False,True,True,8,64,7,True,16,10,2048,4,10,1,4,5.498855999999999,8,0.0005328264257710369,2,True,1,11,1,5.499186243171772,1,8
165,1,256,1,1,1,128,1.9492074327048898,2,False,1,RS,256,False,True,False,False,4,64,26,True,8,12,1,2,10,1,16,1.9493930000000002,4,0.00029940106880239626,2,True,1,24,128,1.9495785672951105,15,1
166,1,8,1,16,2,128,4.769370571549569,8,False,8,RS,1,False,False,True,True,16,2,1,False,4,11,256,2,10,14,8,4.76959,8,0.00035403389668225337,16,True,1,8,1024,4.769809428450431,1,4
167,32,8,1,256,64,2048,1.9535534520051552,64,False,256,RS,128,False,True,False,True,8,16,1,False,2,19,64,2,10,12,8,1.9536469999999997,2,0.0001509337603055955,2,True,1,18,256,1.9537405479948442,10,1
168,16,1024,128,1024,16,2048,2.468620278201969,128,False,1024,RS,128,True,True,False,True,4,256,26,False,2,24,256,32,10,1,1,2.470358,1,0.0028037039786681607,1,True,1,1,1,2.472095721798031,8,1
169,2,1,16,4,256,2,inf,2,False,1,RS,2048,True,False,True,False,32,2,1,False,1,19,2048,1,1,8,4,inf,8,inf,1,False,1,14,512,inf,29,1
170,2,1,8,64,256,2048,2.6528078533777677,1,False,256,RS,8,False,True,True,True,4,1024,11,True,1,3,2048,4,10,1,2,2.653323,2,0.0008311564233043157,32,True,11,1,2048,2.653838146622232,1,6
171,128,16,2,2048,8,256,1.9431757865186043,16,False,32,RS,16,False,False,False,True,2,128,14,True,2,11,512,4,10,1,2,1.943478,1,0.00048760229695931625,1,True,1,22,128,1.9437802134813957,19,1
172,512,32,1,1024,8,1,2.928810938367723,1,False,2048,RS,512,True,True,True,False,16,512,1,False,4,5,1,32,10,14,2,2.9289670000000005,2,0.00025179555198610144,2,True,1,6,128,2.929123061632278,1,9
173,8,256,64,512,32,16,4.203701182300735,1024,False,256,RS,2048,False,True,True,False,2,2,1,True,2,4,128,16,10,16,8,4.204235,8,0.0008612810226633327,4,True,1,15,1,4.204768817699264,1,16
174,16,2,1,1024,256,2048,4.494059083340827,16,False,64,RS,1024,True,True,True,False,2,512,10,True,16,27,1024,8,10,1,8,4.4942779999999996,2,0.00035320815392638405,8,True,1,14,2048,4.494496916659172,12,1
175,512,4,512,1024,8,256,inf,64,False,8,RS,512,False,True,False,True,1,8,21,False,8,30,1,16,1,1,2,inf,8,inf,8,False,9,1,2048,inf,1,3
176,8,4,1,256,2,128,inf,2,False,128,RS,1024,False,False,False,False,2,2,1,True,1,9,8,16,1,18,2,inf,4,inf,16,False,1,23,1024,inf,1,21
177,8,256,64,512,32,2048,2.312080435163281,2,False,2048,RS,512,False,False,True,True,32,512,2,True,2,25,128,4,10,1,2,2.3122439999999997,4,0.0002639014967748982,2,True,9,1,16,2.3124075648367186,1,24
178,4,8,512,4,2,64,2.54667639778374,4,False,128,RS,2048,True,False,False,False,4,4,1,True,1,16,2,8,10,8,2,2.5474509999999997,16,0.0012497715791296405,2,True,11,1,1024,2.5482256022162595,9,1
179,1024,2048,512,1024,16,2048,2.3667999971019213,2,False,2048,RS,2048,False,False,False,True,4,64,12,False,2,30,512,4,10,1,32,2.367052,1,0.00040659070328772,32,True,3,1,1,2.367304002898079,30,1
180,32,1,8,1024,256,2048,4.15687685108427,8,False,4,RS,32,False,False,True,True,4,2,25,True,1,13,256,8,10,1,2,4.157307,2,0.0006940180112936342,4,True,9,1,128,4.15773714891573,3,1
181,32,16,16,1,1,1,2.2441633288239187,2,False,1024,RS,128,True,True,True,False,8,8,1,True,1,16,8,2,10,14,4,2.2458910000000003,32,0.0027874879371936456,2,True,24,1,32,2.247618671176082,1,19
182,8,2,32,512,8,256,2.0599409858651043,8,False,256,RS,64,True,True,False,False,32,128,1,False,2,6,2048,16,10,12,4,2.0600680000000002,4,0.00020492925608604987,8,True,30,1,64,2.060195014134896,1,19
183,16,8,4,2048,2,1,1.9223474872488713,64,False,1,RS,1024,True,True,False,False,16,1024,19,True,1,9,2,1,10,1,1,1.92255,8,0.0003267414880298945,16,True,16,1,256,1.9227525127511287,25,1
184,2,64,64,1,64,1,inf,64,False,1,RS,2048,True,True,False,False,32,64,19,True,1,24,2048,8,1,1,4,inf,1,inf,8,False,10,1,64,inf,16,1
185,128,16,256,1,1,2,inf,32,False,16,RS,256,True,True,True,False,1,2,22,False,1,14,2,1,1,1,2,inf,1,inf,1,False,1,18,1,inf,14,1
186,512,16,2,2048,2,1024,1.9364341796056184,256,False,2048,RS,4,False,True,False,True,2,256,24,False,16,30,8,2,10,1,2,1.937095,8,0.0010661918213904782,1,True,1,18,1024,1.9377558203943817,20,1
187,8,16,64,1024,256,64,3.9605643787217066,4,False,1,RS,1024,False,False,True,False,8,8,1,True,4,12,1024,32,10,21,4,3.9608270000000005,32,0.00042372278673682577,1,True,1,28,32,3.9610896212782944,20,1
188,4,1,64,2048,2,4,inf,16,False,1,RS,256,True,True,True,True,1,4,30,True,4,12,1024,4,1,1,1,inf,16,inf,4,False,15,1,16,inf,2,1
189,2,64,1024,128,512,2048,5.3550666368356445,2,False,1,RS,1024,True,False,True,True,2,512,1,True,4,18,2048,32,10,4,1,5.355511999999999,32,0.0007185652371218674,4,True,15,1,2,5.355957363164354,21,1
190,4,64,8,16,4,1,2.931234363152525,8,False,1,RS,16,True,False,False,True,8,256,1,True,2,24,8,2,10,21,16,2.931311,1,0.00012364869590904832,2,True,1,8,2048,2.931387636847475,1,30
191,16,2,2,16,16,1024,4.1467633367643275,256,False,16,RS,64,False,False,True,False,4,8,21,True,1,1,512,2,10,1,32,4.146921000000001,1,0.0002543796375498376,1,True,15,1,512,4.147078663235674,1,25
192,2,64,1,2048,2,256,2.436756767059235,512,False,512,RS,64,False,False,False,False,2,1,9,True,2,10,128,1,10,1,4,2.436883,4,0.00020366884886991612,4,True,13,1,1,2.4370092329407647,21,1
193,1,64,1,1024,1,4,4.107832124604424,16,False,1024,RS,4,True,False,True,True,16,1,25,True,8,11,128,4,10,1,32,4.109109,16,0.0020601575182495092,1,True,1,8,32,4.110385875395576,4,1
194,4,16,64,256,4,8,3.687533891122481,4,False,1024,RS,64,True,False,False,False,4,8,1,False,4,20,256,1,10,19,32,3.6879270000000006,4,0.0006342562573598043,2,True,1,29,1,3.6883201088775204,1,19
195,2048,1,16,2048,2,512,2.9315982291612994,8,False,8,RS,2048,False,True,False,False,2,16,1,True,4,15,256,4,10,10,32,2.93204,8,0.00071276924737257,16,True,7,1,64,2.932481770838701,1,5
196,4,2,32,16,1,32,2.0925117950915846,256,False,1,RS,1024,True,True,True,False,2,32,1,False,8,6,128,2,10,25,16,2.0926590000000003,2,0.0002375057894031317,8,True,26,1,2048,2.092806204908416,1,28
197,128,4,2,128,4,2048,2.0204176384824137,4,False,256,RS,8,False,True,False,True,2,8,10,False,2,7,512,4,10,1,32,2.020803,4,0.000621756383159833,1,True,1,19,128,2.021188361517586,30,1
198,16,16,16,128,64,1,4.157101958006332,32,False,32,RS,128,False,True,True,True,4,8,15,False,16,29,64,1,10,1,8,4.157239,8,0.00022110857061650427,16,True,23,1,512,4.157376041993667,1,11
199,4,8,512,128,4,16,inf,256,False,8,RS,2048,False,False,False,False,1,1,19,False,1,12,1024,1,1,1,16,inf,16,inf,4,False,1,16,1,inf,26,1
200,32,4,64,2048,64,4,5.61890670716074,2,False,32,RS,1,True,False,True,False,2,1,1,False,32,1,256,8,10,27,4,5.6197159999999995,16,0.0013057427005349943,8,True,1,22,4,5.620525292839259,1,22
201,1024,64,16,1024,64,128,4.096762072036456,8,False,512,RS,512,True,False,True,False,2,128,1,False,1,30,128,16,10,13,8,4.097189999999999,16,0.0006904346457122804,1,True,30,1,1,4.097617927963543,1,12
202,1,16,16,1024,32,256,1.8838061955362322,512,False,2048,RS,256,True,True,True,False,2,256,1,False,32,5,512,1,10,25,2,1.886102,4,0.0037041349867411684,8,True,28,1,2048,1.8883978044637677,12,1
203,1,8,8,2048,8,16,2.3172040534030582,512,False,1,RS,8,True,True,True,True,1,4,1,True,8,21,1,4,10,26,2,2.317458,16,0.00040972673820489143,2,True,1,10,1,2.3177119465969414,22,1
204,32,16,16,32,4,2048,2.1828042303791126,32,False,1024,RS,128,False,True,False,False,4,256,7,False,8,21,32,4,10,1,16,2.1829470000000004,4,0.0002303497341001481,1,True,1,24,32,2.183089769620888,1,2
205,32,64,2,1024,2,512,2.53866376973911,128,False,512,RS,512,True,False,True,True,8,64,1,False,1,14,2,16,10,12,2,2.539124,2,0.0007425523550565674,2,True,15,1,2048,2.5395842302608904,1,6
206,1,16,256,4,32,128,5.85685774657013,128,False,2048,RS,2048,False,False,False,False,1,32,14,False,32,13,32,4,10,1,32,5.857134,1,0.00044571739925633816,16,True,1,29,1024,5.857410253429871,1,3
207,2,8,1024,64,2,8,4.679145320948085,2,False,256,RS,2048,True,True,True,True,16,2,1,False,4,14,16,4,10,27,16,4.679284,1,0.00022374986033522925,16,True,19,1,32,4.679422679051915,1,14
208,512,32,4,2048,8,2,3.2438566998787732,1,False,1024,RS,1024,True,True,False,True,8,1,15,False,1,29,512,32,10,1,1,3.2443870000000006,32,0.000855605633454997,2,True,1,19,32,3.244917300121228,20,1
209,4,128,128,32,128,256,3.6045772175819897,256,False,1,RS,512,True,False,False,True,8,32,4,True,1,1,2048,16,10,1,1,3.6052190000000004,2,0.0010354752532050083,16,True,18,1,512,3.605860782418011,1,6
210,2,8,1024,16,256,1024,inf,64,False,512,RS,1,False,True,False,False,1,256,5,True,2,23,512,4,1,1,8,inf,8,inf,4,False,26,1,1,inf,1,11
211,512,128,2,1024,2,2,7.633008971697503,16,False,256,RS,64,False,True,False,True,8,1,1,False,1,26,1024,8,10,21,2,7.633182,1,0.0002791701989826496,16,True,27,1,64,7.633355028302496,1,12
212,4,2,1,64,512,256,2.2209589987037566,4,False,1,RS,2,False,False,True,True,8,256,1,False,2,15,1024,32,10,17,1,2.220996,4,5.969924622641785e-05,16,True,1,7,128,2.2210330012962434,19,1
213,64,128,64,2048,64,512,5.627803286033468,16,False,1024,RS,512,False,True,False,False,4,512,1,False,16,25,256,16,10,28,8,5.628078,16,0.00044323357273562186,1,True,1,10,1024,5.628352713966533,1,8
214,2048,1,1,1,4,2048,1.8804202171822773,2,False,4,RS,8,False,False,True,False,8,128,26,False,2,26,8,4,10,1,4,1.8806100000000001,32,0.0003062025473440382,2,True,1,27,1,1.880799782817723,30,1
215,16,1,2,512,2048,8,2.1794321230502915,32,False,512,RS,2,False,True,False,False,16,2,30,False,2,15,1,1,10,1,4,2.179904,4,0.0007613435492602183,8,True,1,26,256,2.1803758769497086,26,1
216,1,16,1,64,64,1024,4.271784528440615,64,False,2048,RS,128,False,True,False,False,2,128,1,True,8,1,256,32,10,17,2,4.272206,16,0.0006800176468296979,8,True,30,1,128,4.272627471559384,13,1
217,64,16,1,64,1,1024,3.9258532037476352,2,False,1,RS,512,False,True,False,False,4,16,1,True,4,2,32,16,10,11,8,3.926178,1,0.000524038166548929,4,True,1,20,2,3.926502796252365,1,16
218,1,1,2,1024,8,128,3.026969149358515,1,False,4,RS,32,False,True,False,True,32,1,4,True,2,24,32,4,10,1,1,3.02785,2,0.001421196678859083,32,True,23,1,512,3.0287308506414847,1,13
219,256,4,256,1,1,128,5.38122505796189,64,False,1024,RS,1,True,False,False,True,1,4,1,False,16,26,256,4,10,10,2,5.381464000000001,4,0.0003855178335693855,16,True,1,22,256,5.381702942038112,1,2
220,32,16,4,1,256,256,1.9116269441893439,256,False,1,RS,1024,False,False,False,True,1,64,1,False,4,19,1024,4,10,29,8,1.911721,4,0.00015175308893064396,32,True,1,7,2048,1.9118150558106561,11,1
221,512,4,8,2048,8,128,5.450077942018378,16,False,1,RS,64,True,True,False,True,2,4,1,False,8,4,32,1,10,14,4,5.450205,8,0.00020500000000004214,8,True,28,1,32,5.450332057981623,1,15
222,16,8,2,1,2,64,1.8588012735891983,32,False,512,RS,128,True,False,True,True,16,8,1,True,4,28,512,4,10,7,1,1.859028,4,0.00036580869317172734,4,True,20,1,1024,1.8592547264108015,4,1
223,256,8,1,256,16,64,2.053321965092275,1024,False,1024,RS,2048,True,False,True,True,16,1,21,False,2,5,64,32,10,1,4,2.05346,4,0.00022271057451317834,1,True,24,1,2048,2.0535980349077247,1,5
224,16,16,8,1024,4,1,3.1094064213600636,4,False,128,RS,64,True,True,False,False,2,2,1,False,16,5,8,16,10,14,8,3.109574,2,0.0002703775138579463,8,True,13,1,2048,3.109741578639936,10,1
225,64,64,8,1024,4,512,2.3439087472651465,1,False,64,RS,1024,True,True,False,False,8,128,3,False,8,16,4,2,10,1,1,2.344163,4,0.0004102206723215506,16,True,25,1,16,2.3444172527348535,17,1
226,1,128,16,2,2048,4,3.2624176883279112,64,False,1,RS,128,True,True,True,True,32,2,9,False,4,9,1,32,10,1,4,3.2628030000000003,8,0.000621675960609691,1,True,1,16,256,3.2631883116720894,17,1
227,256,64,8,1024,64,512,inf,128,False,2048,RS,1,True,False,True,False,2,2,1,False,32,7,256,4,1,10,1,inf,2,inf,16,False,1,4,1024,inf,12,1
228,2,8,1,8,1,2048,3.2400406638640975,32,False,1024,RS,8,False,False,False,True,4,4,1,False,4,12,256,4,10,16,16,3.240128,32,0.0001409113196304403,4,True,1,14,128,3.2402153361359023,1,18
229,32,64,1,1024,64,1024,3.701697974358764,32,False,512,RS,512,True,False,False,True,8,8,4,False,16,4,512,1,10,1,2,3.7022509999999995,4,0.0008922718195706098,32,True,2,1,64,3.702804025641235,14,1
230,4,16,128,512,32,256,8.84877316823023,8,False,128,RS,128,True,False,True,True,4,128,28,True,4,19,2048,2,10,1,8,8.84895,1,0.00028530685235397373,32,True,1,5,1024,8.849126831769771,1,18
231,32,512,16,256,256,2048,4.603962774347005,64,False,1024,RS,128,True,True,False,True,1,512,23,True,16,9,512,2,10,1,4,4.604470000000001,4,0.0008183764414986367,4,True,1,30,128,4.604977225652997,1,8
232,1,4,1,16,1,64,3.270488513210023,16,False,16,RS,2048,True,False,True,False,4,4,16,True,2,17,1,4,10,1,1,3.270574,1,0.0001379275171965573,4,True,1,3,16,3.2706594867899765,1,18
233,1024,2,4,1024,1024,256,2.111635191882287,8,False,1024,RS,1024,True,True,True,True,2,1,28,True,16,14,2048,1,10,1,2,2.1118250000000005,2,0.0003062433672751671,8,True,24,1,16,2.112014808117714,14,1
234,4,32,256,1024,2,2048,2.4916540481274634,1024,False,2048,RS,1024,True,False,True,True,4,32,5,False,2,23,1,2,10,1,2,2.491751,16,0.0001564257012129892,2,True,6,1,1,2.4918479518725363,1,1
235,512,1,4,2048,32,2048,1.9428078575222862,1,False,2048,RS,64,False,False,True,True,4,128,6,True,8,27,128,1,10,1,16,1.942868,8,9.70360757656812e-05,1,True,1,14,8,1.9429281424777138,16,1
236,32,4,128,32,2,1,5.539186711992904,8,False,128,RS,1,False,True,False,True,8,16,1,True,16,1,32,2,10,7,32,5.539445,32,0.00041673132831595563,2,True,11,1,16,5.539703288007096,1,22
237,64,4,2,512,128,64,2.0158060918188956,128,False,1,RS,2048,False,False,True,False,1,64,20,True,1,3,128,1,10,1,2,2.016939,1,0.0018278755428091686,2,True,1,30,2048,2.018071908181104,1,22
238,1,2,64,32,16,64,3.287985232493143,128,False,32,RS,64,False,True,False,True,16,64,1,True,4,15,1024,16,10,6,1,3.2881329999999998,4,0.00023841350632873942,32,True,1,30,512,3.2882807675068566,1,18
239,16,8,2,256,4,64,2.985270259123686,2048,False,1,RS,4,True,True,False,False,16,2,23,True,8,2,4,32,10,1,1,2.985441,4,0.0002754795818205425,4,True,1,9,1,2.9856117408763136,1,3
240,1,512,8,8,4,64,5.620330078153145,16,False,2048,RS,2048,False,False,True,True,4,64,18,False,4,9,8,2,10,1,32,5.620623,8,0.0004726108335618561,1,True,5,1,512,5.620915921846855,1,20
241,16,16,1,1024,4,128,2.3171029472974203,2,False,16,RS,2048,True,False,True,True,16,32,1,True,8,30,256,4,10,1,8,2.317215,8,0.00018078993334808138,4,True,1,1,256,2.3173270527025798,1,12
242,32,2,16,512,16,2048,2.2735431623047044,4,False,16,RS,512,True,False,False,True,2,16,1,True,1,29,2048,2,10,23,1,2.273769,32,0.0003643748070325376,1,True,5,1,16,2.273994837695296,8,1
243,2,32,512,4,64,64,3.7414509667553384,32,False,1,RS,2048,True,True,True,True,4,4,22,False,8,29,64,16,10,1,4,3.7419670000000003,16,0.000832586932398105,2,True,26,1,2048,3.742483033244662,1,11
244,8,1,8,32,1,1024,inf,2,False,4,RS,512,True,True,True,True,32,4,15,False,1,1,2,2,1,1,8,inf,32,inf,1,False,1,4,32,inf,1,15
245,2,16,4,64,16,1024,2.448288659931282,32,False,16,RS,1,True,False,True,False,32,256,1,False,1,26,64,1,10,15,32,2.4484459999999997,8,0.00025385822815099,2,True,1,21,128,2.4486033400687175,1,21
246,8,1,128,256,4,256,2.9132344201624485,64,False,2048,RS,1,False,False,False,False,32,256,1,True,4,29,8,8,10,3,4,2.9134260000000003,32,0.00030910192493734345,2,True,22,1,1024,2.913617579837552,1,21
247,2,128,4,128,128,8,inf,64,False,256,RS,128,True,True,True,False,1,2,1,True,1,30,1,1,1,5,1,inf,8,inf,4,False,1,2,2048,inf,1,22
248,8,16,4,1,16,128,2.0278854332485934,64,False,256,RS,1,True,False,False,True,4,16,1,False,32,23,2048,1,10,11,1,2.0279730000000002,8,0.00014128340312999658,1,True,17,1,1,2.028060566751407,1,17
249,256,512,32,512,8,2048,4.655391765058251,2,False,2048,RS,1,False,False,True,False,8,32,1,True,8,23,64,32,10,25,4,4.655824000000001,2,0.000697383682057435,32,True,4,1,512,4.6562562349417504,7,1
250,2,1,1,512,128,16,2.027188481240704,2,False,2,RS,256,False,True,True,True,16,8,1,True,8,16,1024,8,10,24,4,2.027292,1,0.00016702095676886095,32,True,1,15,128,2.0273955187592962,2,1
251,1,8,1,1,128,32,9.226616283929937,4,False,64,RS,4,False,True,False,False,16,2,1,True,4,7,256,1,10,17,4,9.226932,4,0.0005093878679356088,2,True,21,1,1,9.227247716070062,1,16
252,512,128,2,1024,128,256,2.1147298634959193,2048,False,2048,RS,256,False,False,False,True,2,4,19,True,32,25,256,8,10,1,2,2.1149139999999997,2,0.0002970925781638038,32,True,28,1,2048,2.11509813650408,5,1
253,256,1024,16,2048,2,256,2.842036586330079,32,False,1,RS,128,True,False,False,True,4,256,1,True,4,28,2,16,10,26,2,2.842211,1,0.0002814054015117857,4,True,6,1,512,2.8423854136699207,1,29
254,32,8,8,512,4,128,2.41102617237371,32,False,1024,RS,8,True,True,False,True,8,64,1,False,1,8,128,1,10,10,16,2.411112,1,0.0001384774349849559,32,True,2,1,128,2.41119782762629,1,24
255,2,1,2,8,8,512,2.277194317548279,4,False,256,RS,16,True,True,True,True,32,256,10,False,1,28,1024,8,10,1,1,2.2773200000000005,8,0.000202780669690215,1,True,21,1,2048,2.277445682451722,1,2
256,512,1,4,2048,4,2,3.54770427301757,64,False,16,RS,4,True,True,True,True,2,2,22,True,16,28,256,16,10,1,4,3.5479169999999995,2,0.00034322150282288565,16,True,6,1,512,3.5481297269824292,1,21
257,8,8,16,1,2048,128,3.674409209774497,4,False,512,RS,512,False,True,False,True,1,16,1,True,16,12,2048,2,10,18,32,3.6745910000000004,1,0.00029330700639435225,1,True,1,17,8,3.6747727902255036,1,2
258,16,8,32,256,8,256,3.4457986990305725,16,False,64,RS,512,False,False,False,True,4,256,1,False,32,19,16,4,10,7,2,3.4461869999999997,1,0.0006264990023935251,16,True,13,1,64,3.446575300969427,1,30
259,2048,4,1,2048,2,256,2.5937950950825246,128,False,64,RS,512,False,True,True,False,16,2,14,True,2,20,32,4,10,1,1,2.5939360000000002,2,0.00022734115333569022,1,True,1,12,2048,2.594076904917476,1,15
260,256,8,2,1024,2,8,inf,16,False,64,RS,128,False,True,True,False,1,4,10,False,4,21,256,8,1,1,16,inf,8,inf,4,False,11,1,16,inf,5,1
261,16,2048,64,2048,8,1,4.041222251903275,8,False,1,RS,1,False,False,False,True,1,64,1,True,16,18,1,1,10,8,4,4.041346,16,0.00019965971050765099,4,True,1,9,16,4.041469748096724,1,9
262,8,16,128,1,32,2048,2.0999791503666754,2,False,1,RS,1024,True,False,False,True,4,2,1,False,4,7,1,2,10,21,4,2.1002240000000003,2,0.00039504936400410655,2,True,1,12,256,2.1004688496333253,3,1
