id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
33,4,2,1,16,12.880216374077667,512,False,2048,DLMT,8,True,True,False,False,1,1,False,26,27,4,10,13,16,12.880840000000001,0.0010061808982484034,True,False,1,32,2048,12.881463625922335,3
34,16,4,2,2048,8.61201823335843,128,False,1,DLMT,64,False,False,False,True,25,1,False,1,30,32,10,19,4,8.613014,0.001606606361247391,True,False,4,1,2048,8.61400976664157,29
35,64,2048,2048,4,2.2587455573075625,512,False,1,DLMT,1,True,False,False,True,1,1,True,1,21,2,10,9,1,2.337187,0.12656029591068443,True,True,2,16,4,2.4156284426924377,10
36,32,512,512,2,4.483049780935421,256,False,2048,DLMT,1024,False,True,False,False,23,30,True,1,22,1,10,1,8,4.483739999999999,0.0011136247123693806,True,False,32,4,512,4.484430219064578,5
37,1,32,1,8,6.253059328372909,1,False,2048,DLMT,64,False,False,True,True,1,1,False,8,4,1,10,1,4,6.253277,0.0003511993735758012,True,False,4,16,16,6.253494671627091,24
38,8,2,16,64,6.083787989527942,16,False,8,DLMT,1,False,False,True,True,1,6,True,24,29,4,10,1,32,6.086215999999999,0.003917441001470113,True,False,1,32,64,6.0886440104720565,29
39,2048,1024,1,4,1.8943939491162676,2048,False,1,DLMT,128,False,True,True,True,10,2,True,1,15,2,10,1,1,2.055289,0.25959396654968697,True,True,32,1,32,2.2161840508837325,1
40,4,2,4,512,2.5547131201655695,64,False,512,DLMT,2048,True,True,True,True,28,17,True,1,23,8,10,1,8,2.62457,0.11270964785678288,True,True,1,16,1,2.69442687983443,6
41,2048,64,32,128,15.87718705263411,1,False,1,DLMT,2048,True,False,False,True,1,1,True,2,11,4,10,6,16,15.879430000000003,0.003618853409575823,True,False,8,8,256,15.881672947365896,3
42,4,1,8,256,6.6303702057161376,256,False,32,DLMT,128,True,True,True,True,1,1,False,27,30,2,10,1,4,6.630595,0.00036269132881845283,True,False,32,1,1024,6.630819794283862,22
43,1024,1,4,4,24.56835671683159,2048,False,1024,DLMT,128,False,True,True,True,1,1,False,7,30,2,10,11,16,24.568710000000003,0.0005699999999999805,True,False,1,16,64,24.569063283168415,7
44,1,4,4,512,7.5733649613464795,2,False,1,DLMT,256,True,True,True,False,30,1,False,1,24,32,10,25,2,7.573666999999999,0.00048732022326186393,True,False,16,4,512,7.573969038653518,27
45,1,8,512,4,2.306801083465704,16,False,2048,DLMT,2048,False,True,True,False,22,1,False,1,29,4,10,30,2,2.339859,0.053336853009903054,True,True,2,2,64,2.3729169165342965,9
46,16,256,32,256,2.0446867707956082,2048,False,256,DLMT,1024,False,False,True,False,27,2,False,1,30,4,10,1,1,2.22648,0.2933118526756121,True,True,2,32,1,2.408273229204392,9
47,16,256,4,64,2.506310913854048,64,False,1,DLMT,1,True,False,False,True,1,1,True,4,29,8,10,24,1,2.5808640000000005,0.12028667907960548,True,True,32,1,1024,2.655417086145953,29
48,2,1,64,4,2.7403925615197826,4,False,2,DLMT,128,True,True,True,False,3,1,True,1,6,1,10,6,32,2.7736899999999998,0.0537233064879666,True,True,32,1,8,2.806987438480217,7
49,64,32,4,2048,5.457448545375784,1024,False,128,DLMT,128,True,False,False,False,1,1,False,2,10,1,10,9,2,5.457638,0.0003056730279237062,True,False,16,4,2048,5.4578274546242165,4
50,2,2048,2,256,6.799730706210884,16,False,2048,DLMT,1,True,False,True,False,1,1,True,20,4,16,10,30,8,6.799857,0.00020376702382868882,True,False,2,1,256,6.799983293789117,13
51,64,256,64,1,2.7569842125229136,1,False,1,DLMT,128,True,True,True,True,1,1,True,16,11,8,10,7,8,2.784295,0.04406422454781206,True,True,1,1,2048,2.811605787477087,8
52,1,4,16,16,2.4721863157346506,16,False,32,DLMT,2048,True,False,True,False,7,2,True,1,8,2,10,1,16,2.540978,0.11099102232162741,True,True,32,2,128,2.6097696842653493,10
53,1,16,8,2,10.018862624704482,512,False,16,DLMT,128,False,True,True,False,1,1,True,26,23,1,10,7,8,10.01913,0.00043139309220237683,True,False,4,1,8,10.019397375295519,25
54,64,8,16,1,5.1978323034679415,1,False,256,DLMT,512,False,True,True,True,1,1,True,30,2,2,10,28,4,5.198126,0.00047386073903620674,True,False,32,1,1024,5.198419696532059,23
55,8,8,128,8,1.6934989140224015,2048,False,8,DLMT,2048,False,True,True,False,1,1,True,1,21,2,10,16,4,1.884757,0.3085827991657993,True,True,1,1,256,2.0760150859775988,30
56,1,4,8,8,27.48400567329038,32,False,256,DLMT,16,False,True,True,True,1,1,False,24,12,1,10,22,32,27.48535,0.002168985938174958,True,False,2,8,1,27.48669432670962,11
57,2,256,4,1,5.74533676213293,8,False,2048,DLMT,8,False,False,True,True,20,22,False,1,17,8,10,1,16,5.745502,0.00026660082520499134,True,False,32,2,32,5.74566723786707,5
58,8,128,1024,2048,2.0799780994921724,2048,False,128,DLMT,1,False,True,False,True,1,23,False,22,22,2,10,1,8,2.1692,0.14395388129536485,True,True,32,4,2048,2.2584219005078277,9
59,128,2,1024,2,9.628192071794683,256,False,16,DLMT,2048,False,True,False,True,1,1,True,20,19,8,10,1,4,9.629749,0.002512004976109654,True,False,8,1,128,9.631305928205318,7
60,4,2,1,2,9.062761566080631,16,False,128,DLMT,128,False,False,False,False,3,4,False,1,8,8,10,1,1,9.063355,0.0009574680151314505,True,False,4,8,8,9.063948433919368,19
61,2,2048,8,4,2.439999368449053,2,False,2048,DLMT,1024,False,False,False,True,30,30,True,1,26,4,10,1,2,2.502517,0.10086823593679034,True,True,4,1,8,2.5650346315509474,5
62,1,32,4,256,5.033137522640767,16,False,128,DLMT,1,True,True,False,True,20,1,True,1,12,2,10,29,4,5.03361,0.000762312271972593,True,False,4,16,1,5.034082477359234,30
63,2048,1,8,2048,24.048906628157944,1,False,64,DLMT,1024,True,True,True,False,1,1,False,11,14,4,10,25,32,24.05,0.001764086165696174,True,False,4,2,1,24.051093371842057,11
64,16,2,128,16,inf,256,False,128,DLMT,1,False,True,True,False,1,1,True,18,29,4,1,28,16,inf,inf,False,True,8,2,32,inf,1
65,128,4,2,8,1.9740551351307827,2048,False,8,DLMT,8,True,False,False,True,1,1,True,6,27,16,10,30,8,2.10905,0.21780565805322877,True,True,1,8,16,2.244044864869217,18
66,16,16,64,64,2.497249710145929,64,False,1,DLMT,1024,False,False,False,False,1,1,False,11,13,1,10,15,2,2.554515,0.0923939155193674,True,True,4,8,128,2.611780289854071,6
67,64,256,2048,16,5.426527427100077,64,False,256,DLMT,2048,False,True,True,True,10,1,True,1,4,8,10,10,1,5.427465,0.001512714447607355,True,False,8,16,2048,5.428402572899922,19
68,4,128,128,16,2.6215919828004717,8,False,512,DLMT,256,False,False,True,True,1,13,False,6,16,4,10,1,16,2.652593,0.05001817630621887,True,True,16,2,2048,2.6835940171995283,15
69,2048,8,2048,1024,2.216406468474184,1,False,16,DLMT,2048,True,True,False,True,1,15,True,19,9,2,10,1,1,2.366021,0.24139356356166577,True,True,1,1,2048,2.515635531525816,29
70,256,8,2,512,4.274855520158051,256,False,2048,DLMT,32,False,True,False,False,15,24,True,1,12,2,10,1,4,4.274987,0.000212134391365575,True,False,1,2,1,4.275118479841949,29
71,4,8,4,16,6.309259407983297,4,False,16,DLMT,1,False,False,True,True,29,1,True,1,11,32,10,28,2,6.309334000000001,0.00012034949106662562,True,False,4,32,2048,6.3094085920167045,14
72,8,128,1024,1,2.4273060844893273,512,False,2048,DLMT,1,False,False,False,False,6,8,True,1,18,2,10,1,4,2.4925640000000002,0.10528951041770498,True,True,2,32,512,2.557821915510673,21
73,2,1,8,2,2.027658090115472,2048,False,1,DLMT,32,True,False,False,True,22,30,True,1,1,4,10,1,8,2.183951,0.252168703746123,True,True,2,32,128,2.340243909884528,14
74,1,1,1,1,6.441793937353294,1,True,1,DLMT,1,False,False,False,False,1,1,False,1,1,1,10,1,1,6.442165,0.000598686061304176,True,False,1,1,1,6.442536062646706,1
75,4,16,128,64,2.61214538930875,64,False,16,DLMT,128,False,False,True,False,1,30,True,26,27,32,10,1,1,2.651066,0.06279593843553893,True,True,16,4,512,2.6899866106912502,29
76,4,8,1,32,2.3668650906046107,256,False,512,DLMT,2048,False,True,False,True,1,30,True,26,13,16,10,1,1,2.437909,0.1146248448155983,True,True,4,32,2048,2.508952909395389,25
77,4,256,4,2,2.5583711047273656,1,False,256,DLMT,512,False,True,True,True,1,30,True,26,6,1,10,1,1,2.6020200000000004,0.0704247259135597,True,True,16,4,16,2.6456688952726353,6
78,4,4,8,2,2.2109798348436707,2048,False,2048,DLMT,1,True,False,True,False,1,30,False,26,10,16,10,1,1,2.372364,0.26038312142686976,True,True,4,1,4,2.5337481651563296,30
79,4,2048,2048,64,1.683626648422457,2048,False,1,DLMT,2048,True,True,True,False,1,30,True,26,30,2,10,1,1,1.89615,0.3428929573496662,True,True,8,8,256,2.108673351577543,28
80,4,16,64,1,2.4130384400043696,16,False,128,DLMT,2048,False,False,True,False,1,30,False,26,17,8,10,1,1,2.472818,0.09645053103016078,True,True,16,4,1,2.5325975599956307,12
81,4,4,16,64,2.544741896183833,512,False,1,DLMT,256,False,True,False,False,1,30,False,26,19,32,10,1,1,2.599458,0.08828096542290423,True,True,8,8,128,2.6541741038161666,16
82,4,2,8,16,2.7759217460441126,32,False,64,DLMT,1,False,True,True,True,1,30,True,26,10,4,10,1,1,2.801009,0.040476694146137936,True,True,32,1,1024,2.8260962539558876,5
83,4,2048,1,8,2.303235407235359,2048,False,2048,DLMT,128,False,True,False,False,1,30,False,26,19,32,10,1,1,2.443323,0.2260224517188502,True,True,4,32,1,2.5834105927646407,30
84,4,256,256,4,2.560549017745057,1,False,256,DLMT,512,True,False,False,False,1,30,True,26,15,1,10,1,1,2.615221,0.08820977808043733,True,True,2,4,1024,2.669892982254943,20
85,4,512,8,1,2.525232563589217,16,False,1,DLMT,8,True,False,False,True,1,30,False,26,26,1,10,1,1,2.575835,0.08164382380192639,True,True,8,1,2048,2.626437436410783,24
86,4,16,8,2,2.3082185994734963,64,False,128,DLMT,2048,False,False,False,False,1,30,False,26,1,32,10,1,1,2.3598969999999997,0.083379823704539,True,True,32,4,32,2.411575400526503,1
87,4,4,2048,128,2.5145594375064264,8,False,512,DLMT,1,True,False,True,False,1,30,False,26,24,1,10,1,1,2.5835369999999998,0.11129092506130055,True,True,4,32,128,2.652514562493573,15
88,4,1,256,32,2.6082600711494583,32,False,2048,DLMT,1,True,True,False,True,1,30,False,26,1,16,10,1,1,2.650757,0.06856610110688817,True,True,8,2,512,2.6932539288505417,6
89,4,1,8,2048,2.556633311485515,8,False,128,DLMT,8,False,True,True,False,1,30,True,26,3,8,10,1,1,2.594686,0.06139560101505649,True,True,2,1,1,2.632738688514485,25
90,4,32,1024,2,2.068248482888937,2048,False,1,DLMT,1,False,True,True,True,1,30,True,26,2,32,10,1,1,2.247453,0.28913512979401174,True,True,2,4,1,2.4266575171110634,18
91,4,32,2,2048,2.5579153292993184,8,False,2048,DLMT,128,True,True,True,True,1,30,True,26,23,16,10,1,1,2.5951320000000004,0.0600467392620115,True,True,4,8,2048,2.6323486707006825,1
92,4,8,2048,1,2.250762222624625,512,False,2048,DLMT,2048,False,False,True,False,1,30,True,26,10,4,10,1,1,2.340065,0.14408437099491395,True,True,32,1,2048,2.4293677773753752,14
93,4,256,1,1,2.2272112466559157,32,False,1,DLMT,1,False,False,True,False,1,30,False,26,10,2,10,1,1,2.4686100000000004,0.38948158788317583,True,True,1,8,512,2.710008753344085,1
94,4,128,4,1024,2.51202248982239,256,False,2048,DLMT,512,False,True,False,True,1,30,True,26,28,2,10,1,1,2.565614,0.08646650486749195,True,True,32,4,1,2.61920551017761,29
95,4,256,32,128,2.5610307857579047,1024,False,1024,DLMT,1,False,False,True,False,1,30,False,26,30,1,10,1,1,2.644964,0.1354209212197289,True,True,1,32,1,2.728897214242095,13
96,4,1,2,256,2.0936866025897958,2048,False,8,DLMT,64,True,True,False,True,1,30,True,26,10,32,10,1,1,2.2113129999999996,0.18978273667802348,True,True,1,2,2048,2.3289393974102035,20
97,4,1,2,8,2.417087315643374,1,False,2048,DLMT,64,True,False,True,True,1,30,False,26,16,4,10,1,1,2.5243320000000002,0.173032500692789,True,True,1,32,256,2.6315766843566264,21
98,4,2,32,64,2.508398318890712,4,False,256,DLMT,1024,True,True,False,True,1,30,False,26,25,4,10,1,1,2.5396,0.05034193480588524,True,True,1,1,1,2.570801681109288,17
99,4,64,2,8,2.6048750011513753,1,False,1,DLMT,16,True,True,True,False,1,30,True,26,25,4,10,1,1,2.6569740000000004,0.08405843243839374,True,True,2,2,16,2.7090729988486255,30
100,4,8,32,1,2.5416037895047463,32,False,2048,DLMT,1024,False,False,False,True,1,30,True,26,25,2,10,1,1,2.589009,0.0764853024377887,True,True,8,1,8,2.6364142104952535,1
101,4,1,2,256,2.354534587146853,1,False,2,DLMT,2048,False,False,False,True,1,30,True,26,27,8,10,1,1,2.410009,0.08950444898998033,True,True,1,1,2048,2.465483412853147,7
102,4,1,128,2048,2.405502482910591,4,False,2,DLMT,128,False,False,False,True,1,30,True,26,10,4,10,1,1,2.534491,0.20811479661235052,True,True,8,2,2048,2.663479517089409,8
103,4,2048,64,2,2.635402613601947,1,False,1,DLMT,1,True,False,True,False,1,30,False,26,12,2,10,1,1,2.666828,0.05070286911014012,True,True,32,4,16,2.6982533863980533,18
104,4,64,1024,4,2.5663591096206986,256,False,64,DLMT,1024,True,False,True,False,1,30,False,26,13,32,10,1,1,2.6124330000000002,0.074337301814096,True,True,16,8,8,2.658506890379302,4
105,4,1,2,8,2.373581084286208,4,False,1024,DLMT,2048,True,False,True,True,1,30,False,26,11,4,10,1,1,2.422754,0.07933738276499931,True,True,4,4,8,2.4719269157137918,17
106,4,32,8,1,2.6047084001665324,1,False,1024,DLMT,8,True,False,True,True,1,30,False,26,30,32,10,1,1,2.649609,0.07244427188536026,True,True,2,8,2048,2.6945095998334674,15
107,4,1,1,64,2.6191260533064087,16,False,4,DLMT,128,True,False,True,False,1,30,True,26,2,16,10,1,1,2.6652280000000004,0.07438256889890264,True,True,8,4,2048,2.711329946693592,20
108,4,256,256,512,2.319434203802573,1,False,1,DLMT,2048,False,True,False,True,1,30,False,26,16,1,10,1,1,2.384454,0.1049053199985587,True,True,32,1,1,2.449473796197427,20
109,4,32,2,2,2.072270954018849,2048,False,32,DLMT,16,True,False,False,True,1,30,True,26,14,2,10,1,1,2.1465579999999997,0.11985744013618835,True,True,8,2,1,2.2208450459811506,4
110,4,8,64,128,2.6451551100626687,1,False,8,DLMT,64,False,True,True,False,1,30,True,26,27,32,10,1,1,2.6779,0.05283180443634308,True,True,8,4,256,2.7106448899373317,1
111,4,4,1,2048,2.5544240121689827,64,False,128,DLMT,128,True,False,True,True,1,30,True,26,4,2,10,1,1,2.6091860000000002,0.08835499637258779,True,True,1,2,1,2.6639479878310177,8
112,4,1,128,8,2.0320725715563372,2048,False,1024,DLMT,256,True,False,True,True,1,30,False,26,15,16,10,1,1,2.2077889999999996,0.28350731981555605,True,True,1,8,8,2.383505428443662,5
113,4,128,1,8,1.9047801622386946,2048,False,1024,DLMT,512,False,True,False,False,1,30,True,26,30,16,10,1,1,2.108126,0.32808562050781814,True,True,2,2,128,2.3114718377613053,9
114,4,2,1,512,2.4893722056810415,1024,False,1,DLMT,8,True,True,False,False,1,30,False,26,2,8,10,1,1,2.5485,0.09539894842187725,True,True,32,1,2048,2.607627794318959,3
115,4,1,64,256,2.489484338514984,1024,False,1024,DLMT,1,True,False,False,True,1,30,True,26,21,32,10,1,1,2.550301,0.09812382854842149,True,True,32,1,512,2.6111176614850162,29
116,4,2048,16,1,2.5241073714271036,32,False,1,DLMT,1024,True,False,False,True,1,30,False,26,25,16,10,1,1,2.589953,0.10623774819243859,True,True,2,4,1,2.6557986285728963,7
117,4,4,16,4,2.479405132178063,4,False,16,DLMT,1,True,False,False,False,1,30,False,26,1,1,10,1,1,2.5440080000000003,0.10423263249098144,True,True,1,32,64,2.6086108678219375,10
118,4,8,1,128,2.6258012563683817,16,False,2048,DLMT,8,False,False,False,True,1,30,True,26,14,4,10,1,1,2.663259,0.060435695156091276,True,True,2,8,1,2.7007167436316184,9
119,4,2,512,16,2.465151318833466,16,False,2048,DLMT,512,False,True,False,True,1,30,True,26,8,1,10,1,1,2.5357860000000003,0.11396458100655664,True,True,1,2,2048,2.6064206811665347,26
120,4,1,8,8,2.6609675561594095,1,False,4,DLMT,256,False,False,False,False,1,30,False,26,30,16,10,1,1,2.706498,0.07346048526929289,True,True,32,1,128,2.75202844384059,5
121,4,64,2048,1,2.3018339009236914,1,False,512,DLMT,1,False,False,False,True,1,30,False,26,18,16,10,1,1,2.3667860000000003,0.10479609498449832,True,True,8,4,8,2.431738099076309,12
122,4,2,128,1,2.646449215818078,128,False,32,DLMT,256,False,True,True,True,1,30,False,26,28,4,10,1,1,2.682541,0.05823180616295521,True,True,2,16,128,2.718632784181922,19
123,4,1,4,2,2.5799444689977213,256,False,1,DLMT,32,False,True,True,True,1,30,False,26,18,1,10,1,1,2.623452,0.07019664362346677,True,True,2,2,2048,2.6669595310022784,9
124,4,128,1,32,2.592590923646824,8,False,1,DLMT,8,False,False,True,True,1,30,True,26,1,32,10,1,1,2.64798,0.08936676395618227,True,True,1,32,32,2.703369076353176,7
125,4,1,256,1024,2.659529393655142,4,False,64,DLMT,256,False,False,True,True,1,30,False,26,5,2,10,1,1,2.7075169999999997,0.07742496122698414,True,True,4,16,1,2.7555046063448576,30
126,4,1,2,1,2.5516384437887645,4,False,1,DLMT,1,True,True,False,False,1,30,True,26,23,4,10,1,1,2.6178099999999995,0.1067636117785455,True,True,2,32,2,2.6839815562112346,14
127,4,1,1,2,2.602697086670784,4,False,32,DLMT,8,True,True,False,False,1,30,True,26,29,1,10,1,1,2.636838,0.05508419969464928,True,True,32,2,1,2.670978913329216,21
128,4,8,512,16,2.411966285298097,128,False,8,DLMT,2048,True,True,True,True,1,30,True,26,24,2,10,1,1,2.45878,0.07553096146614317,True,True,4,1,16,2.5055937147019027,18
129,4,1,2,8,2.579485498209812,256,False,128,DLMT,2,False,False,False,True,1,30,False,26,23,16,10,1,1,2.611543,0.05172274722982145,True,True,16,8,2048,2.6436005017901882,26
130,4,512,2048,16,1.6807177773670345,2048,False,1024,DLMT,2048,True,True,False,True,1,30,False,26,13,8,10,1,1,1.883738,0.3275602611367868,True,True,2,2,1024,2.0867582226329655,2
131,4,512,2048,1,1.8350131870178332,2048,False,1024,DLMT,2048,True,False,False,False,1,30,False,26,30,4,10,1,1,2.0179630000000004,0.29517792729301423,True,True,2,32,8,2.2009128129821676,16
132,4,512,2048,1,1.857905245695679,2048,False,2048,DLMT,2048,False,True,False,True,1,30,True,26,14,16,10,1,1,2.031936,0.2807875914352342,True,True,2,32,256,2.205966754304321,8
133,4,512,2048,1,1.663732262732882,2048,False,1024,DLMT,2048,False,True,False,True,1,30,True,26,9,2,10,1,1,1.8779120000000002,0.34556543067268747,True,True,2,8,4,2.0920917372671184,21
134,4,512,2048,2,1.9889360959421964,2048,False,512,DLMT,2048,False,True,False,False,1,30,False,26,25,1,10,1,1,2.125104,0.2196982824329767,True,True,2,32,2048,2.2612719040578035,15
135,4,512,2048,2048,1.6749083850917894,2048,False,512,DLMT,2048,False,True,False,False,1,30,True,26,2,32,10,1,1,1.9127470000000002,0.383737530170037,True,True,2,8,2048,2.150585614908211,19
136,4,512,2048,8,1.745555967702164,2048,False,1024,DLMT,2048,False,False,False,False,1,30,False,26,1,32,10,1,1,1.8353939999999997,0.14494797088610792,True,True,2,1,2048,1.9252320322978356,4
137,4,512,2048,2,1.836179588660565,2048,False,1024,DLMT,2048,True,False,False,True,1,30,True,26,5,1,10,1,1,1.9379870000000001,0.16425980531158552,True,True,2,2,1024,2.039794411339435,11
138,4,512,2048,4,1.8623332145615448,2048,False,512,DLMT,2048,True,False,False,True,1,30,True,26,29,32,10,1,1,1.918938,0.09132823350968744,True,True,2,1,64,1.9755427854384553,12
139,4,512,2048,512,1.6962491445234333,2048,False,1024,DLMT,2048,True,True,False,False,1,30,True,26,27,4,10,1,1,1.9048109999999998,0.33650133448323793,True,True,2,4,2048,2.1133728554765665,30
140,4,512,2048,2048,1.7174618404965545,2048,False,1024,DLMT,2048,False,False,False,False,1,30,False,26,11,1,10,1,1,1.930021,0.34295073116848723,True,True,2,16,1,2.1425801595034457,4
141,4,512,2048,512,1.8044160619681981,2048,False,512,DLMT,2048,True,True,False,True,1,30,False,26,7,2,10,1,1,2.020518,0.3486667797711735,True,True,2,32,1024,2.236619938031802,5
142,4,512,2048,8,1.6329812494443627,2048,False,512,DLMT,2048,False,True,False,False,1,30,True,26,22,8,10,1,1,1.917454,0.4589787522140866,True,True,2,4,8,2.201926750555637,10
143,4,512,2048,2048,1.8257042383330604,2048,False,1,DLMT,2048,False,False,False,False,1,30,False,26,23,4,10,1,1,2.015692,0.30653321140783424,True,True,2,32,2048,2.2056797616669397,12
144,4,512,2048,8,1.9204965062939643,2048,False,2048,DLMT,2048,True,False,False,False,1,30,True,26,15,32,10,1,1,2.1048,0.2973620053402922,True,True,2,32,1,2.2891034937060355,21
