id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.029979326286281,1,2048,64,1,32,512,512,RS,True,True,True,False,False,29,8,8,0.08777191428571429,24,23,1,300
