id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,256,64,30,29,1,DLMT,9,1,1,128,0.28484283997918863,0.28493001716366845,0.0001315705754586879,32,0.28488642857142854,1
2,True,35,False,1,128,512,1,30,1,23,DLMT,1,2048,2048,1,0.11783274467515378,0.11785816961056053,3.8372119981006736e-05,8,0.11784545714285716,8
3,True,35,False,1,512,512,1,7,1,1,DLMT,4,512,512,1024,0.4179860754003381,0.41800232459966197,2.452380767452344e-05,1,0.41799420000000004,1
4,True,35,False,1,32,64,64,1,30,26,DLMT,7,128,2048,2048,0.17898527255892183,0.179128670298221,0.00021642042228882543,1,0.1790569714285714,1
5,True,35,False,1,128,16,16,7,6,1,DLMT,7,64,2048,512,0.28093746735815556,0.28096401835613,4.00716093706142e-05,1,0.2809507428571428,32
6,True,35,False,32,512,16,32,28,30,1,DLMT,28,1,1024,1,0.21316190638426905,0.21318215075858807,3.055345265903397e-05,1,0.21317202857142856,1
7,True,35,False,1,16,32,512,28,1,8,DLMT,27,512,64,2048,0.14365827082650956,0.1437109863163476,7.955989144368404e-05,1,0.14368462857142858,1
8,True,35,False,32,1,32,512,29,2,1,DLMT,8,2048,1024,64,0.2992551217516436,0.2993172782483565,9.380855885411314e-05,1,0.29928620000000006,1
9,True,35,False,32,256,128,16,1,8,5,DLMT,2,2048,2048,2048,0.13115522287632964,0.13118849140938466,5.020992665493272e-05,1,0.13117185714285715,1
10,True,35,False,1,16,32,128,29,5,1,DLMT,29,2048,64,2048,0.19663033755200168,0.1966569195908555,4.011845725155644e-05,1,0.19664362857142859,32
11,True,35,False,1,128,32,512,15,1,12,DLMT,5,1,64,128,0.13537838482779907,0.13542372945791525,6.843555586186349e-05,1,0.13540105714285716,32
12,True,35,False,1,16,16,1,10,3,1,DLMT,28,2048,2048,128,0.27650022987181316,0.2765146844139012,2.1815253977948112e-05,1,0.2765074571428572,1
13,True,35,False,1,32,256,32,1,28,30,DLMT,29,2048,256,256,0.26293426120665914,0.2650501959361981,0.0031934358933440234,1,0.2639922285714286,32
14,True,35,False,1,256,512,512,1,14,1,DLMT,28,512,1024,2048,0.27356134131640425,0.2736975158264529,0.0002055188953029111,32,0.2736294285714286,1
15,True,35,False,1,512,64,1,20,1,30,DLMT,26,64,1024,512,0.3380931493993369,0.34748667917209175,0.014177013460168399,32,0.3427899142857143,1
16,True,35,False,1,32,512,64,16,30,1,DLMT,23,2048,1024,2048,0.32335739717584505,0.3240069456812978,0.0009803192333029409,32,0.3236821714285714,1
17,True,35,False,1,512,1,256,10,27,1,DLMT,7,2048,1,2048,0.1925515434784427,0.19256857080727155,2.5698185435822934e-05,1,0.19256005714285712,8
18,True,35,False,32,256,256,512,1,30,9,DLMT,30,1,2048,512,0.14497714777591997,0.14501530936693707,5.759468512894128e-05,1,0.14499622857142852,1
19,True,35,False,1,128,512,512,24,1,29,DLMT,25,2048,2048,2048,0.20158251725960735,0.20223102559753553,0.0009787493794404683,1,0.20190677142857144,32
20,True,35,False,32,32,512,16,1,2,29,DLMT,29,64,1,1024,0.21775364685125667,0.21798349600588615,0.00034689564389755854,1,0.2178685714285714,1
21,True,35,False,1,16,64,512,3,1,30,DLMT,13,512,1,1,0.41998633233366905,0.42000258195204515,2.4524440121344955e-05,32,0.4199944571428571,1
22,True,35,True,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.1780565312918134,0.1782312972796152,0.00026376237914657445,1,0.1781439142857143,1
23,True,35,False,1,128,64,512,29,1,4,DLMT,29,1,256,2048,0.13929612795288698,0.13942221490425588,0.00019029443137476344,1,0.13935917142857143,32
