id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1024,128,2048,0.09327903613626776,1,False,16,64,RS,True,False,True,True,True,25,8,512,35,0.09333630100658938,8.642596095231341e-05,0.09330766857142857,1,7,True,14,8
2,256,1,256,inf,32,False,32,256,RS,True,True,True,False,True,30,1,256,1,inf,inf,inf,12,1,False,24,1
3,1024,2048,512,0.2191909111928506,1,False,256,32,RS,False,True,True,False,True,17,1,512,35,0.21922800309286367,5.598027349350929e-05,0.21920945714285714,16,1,True,12,1
4,512,512,1,0.13600044861039096,8,False,16,1,RS,True,True,True,True,False,28,1,16,35,0.13618332281818052,0.0002759995622593378,0.13609188571428574,1,12,True,29,1
5,256,1024,128,0.21175023802915888,1,False,64,64,RS,True,False,True,True,True,12,8,16,35,0.21177084768512683,3.110474732452167e-05,0.21176054285714285,9,1,True,14,1
6,2048,256,128,0.2282116402937729,8,False,64,128,RS,False,True,False,False,False,23,8,1,35,0.22823670256336998,3.782477322321767e-05,0.22822417142857143,3,1,True,14,1
7,512,512,64,0.08873842548941314,1,False,256,1,RS,True,True,True,True,False,29,1,1,35,0.08882306022487253,0.00012773343065197317,0.08878074285714284,1,16,True,2,8
8,2048,128,128,0.21265372440875757,1,False,32,256,RS,False,False,False,False,False,22,1,64,35,0.212688904162671,5.309440187255372e-05,0.21267131428571429,17,1,True,2,1
9,2048,512,1024,0.16386550140750686,8,False,16,128,RS,False,False,True,False,True,23,1,32,35,0.16396449859249315,0.00014940969561195457,0.163915,1,24,True,3,1
10,2048,512,256,0.10074568350061283,1,False,256,64,RS,False,True,True,True,True,28,1,32,35,0.10077037364224431,3.726314587922489e-05,0.10075802857142857,5,3,True,1,8
11,256,64,1,0.2847001240214048,8,False,16,16,RS,True,True,True,True,True,4,1,512,35,0.2847205616928809,3.084518286738295e-05,0.28471034285714286,13,1,True,2,1
12,256,512,1,0.11987623325318764,1,False,32,32,RS,False,False,False,False,True,13,1,32,35,0.11998953817538377,0.00017100338700548192,0.1199328857142857,13,1,True,29,8
13,1024,1024,256,0.09386492588094268,1,False,256,256,RS,True,False,True,False,False,15,1,1,35,0.09389041126191448,3.846334634746238e-05,0.09387766857142858,1,25,True,25,8
