id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
45,1,2048,4,8,0.13102573204034795,1,2,DLMT,1,True,2048,2,16,3,1,False,False,10,0.016681108141847173,0.1413646,True,True,0.15170346795965206
46,1,8,2,4,2.7798385153725773,1,2,DLMT,1,False,8,13,128,29,1,False,False,10,7.499999999998804e-05,2.779885,True,False,2.779931484627423
47,1,8,1,8,3.075554103357513,2,8,DLMT,4,False,1,1,1,10,19,True,False,10,4.984977432242385e-05,3.075585,True,False,3.0756158966424865
48,8,2048,8,2,1.0833041674605022,4,1,DLMT,8,True,8,23,8,1,30,True,False,10,0.00013364505228404206,1.0833869999999999,True,False,1.0834698325394976
49,1,1,1,1,2.8969143033124034,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,3.6619666847188765e-05,2.896937,True,False,2.8969596966875963
50,1,2048,2,16,0.08230223406066617,32,2048,DLMT,1,True,1024,7,8,1,22,False,False,10,0.015485887170869482,0.09190031000000001,True,True,0.10149838593933386
51,1,2048,8,1,inf,32,1,DLMT,64,True,128,22,64,20,1,False,False,1,inf,inf,False,True,inf
52,4,2048,8,8,1.1328322298945486,16,2,DLMT,128,True,2048,1,2048,8,16,True,False,10,0.0037250542277932146,1.135141,True,True,1.1374497701054513
53,2,2048,2,16,1.0760565791373693,2,4,DLMT,16,True,1,19,2048,13,1,True,False,10,0.00405847212630567,1.078572,True,True,1.0810874208626309
54,1,2048,32,1,1.759571352380628,8,1,DLMT,1,True,128,25,2048,1,27,False,False,10,0.0011869208061197477,1.7603069999999998,True,True,1.7610426476193717
55,32,2048,2,1,1.5759499739960183,256,1,DLMT,1,True,512,1,256,25,20,False,False,10,0.004104624708788842,1.5784940000000003,True,True,1.5810380260039822
56,1,2048,2,32,0.14886163643655362,128,4,DLMT,16,True,1024,6,16,30,1,True,False,10,0.042523676682996274,0.17521760000000003,True,True,0.20157356356344644
57,1,2048,1,32,2.71053996339633,8,8,DLMT,1,True,32,1,2048,20,10,True,False,10,0.0023217943492050037,2.7119790000000004,True,True,2.7134180366036706
58,8,2048,2,2,1.3444877735191345,4,16,DLMT,512,True,16,22,512,29,1,True,False,10,0.005487663346088225,1.347889,True,True,1.3512902264808653
59,1,2048,2,1,0.8219355274184291,2048,512,DLMT,64,True,2048,1,512,30,18,False,False,10,0.004149392053060303,0.8245072999999999,True,True,0.8270790725815708
60,4,2048,8,2,inf,1,32,DLMT,16,True,2048,2,1,28,1,True,False,1,inf,inf,False,True,inf
61,2,2048,32,2,1.4130186527750976,4,16,DLMT,2048,True,4,6,2048,21,1,False,False,10,0.0034258861627321927,1.415142,True,True,1.4172653472249022
62,8,2048,2,2,0.09293629842192655,8,2048,DLMT,1,True,1,1,4,25,26,False,False,10,0.010428934149470884,0.0994001,True,True,0.10586390157807346
63,1,2048,2,32,1.3904103062883366,2,4,DLMT,64,True,2048,24,64,1,23,False,False,10,0.016259720046790493,1.4004880000000002,True,True,1.4105656937116637
64,2,2048,1,8,2.115363999710773,256,2,DLMT,128,True,1,9,1,27,1,False,False,10,0.2012520168569747,2.240099,True,True,2.3648340002892265
65,8,2048,8,4,1.0856989094228804,4,128,DLMT,2048,True,512,11,1,1,9,True,False,10,0.0036352188379793486,1.087952,True,True,1.0902050905771197
66,4,2048,1,8,0.1232761865657481,2,512,DLMT,4,True,512,1,16,2,1,True,False,10,0.017624719245707146,0.13419989999999998,True,True,0.14512361343425187
67,1,2048,1,2,0.5815924822319227,16,16,DLMT,32,True,1,1,256,8,29,False,False,10,0.003273691563052323,0.5836214999999999,True,True,0.5856505177680771
68,2,2048,1,32,1.4958069291483433,1024,32,DLMT,8,True,1024,23,512,25,1,False,False,10,0.0027897462250176283,1.4975359999999998,True,True,1.4992650708516562
69,2,2048,32,2,1.3956521230516463,2048,8,DLMT,2,True,2048,18,128,19,1,True,False,10,0.014077035945112875,1.404377,True,True,1.4131018769483537
70,2,2048,8,1,0.08913227554986308,1,2048,DLMT,1,True,4,1,8,13,30,True,False,10,0.023788581194842204,0.10387632,True,True,0.1186203644501369
71,8,2048,4,8,1.1192873535423766,8,32,DLMT,16,True,16,3,512,1,4,False,False,10,0.0029116826750179977,1.121092,True,True,1.1228966464576233
72,8,2048,4,2,1.1915596997532087,256,512,DLMT,16,True,1,22,2048,1,18,False,False,10,0.0014783923701101572,1.192476,True,True,1.1933923002467914
73,8,2048,1,1,0.4618818507830139,128,2048,DLMT,2048,True,2048,23,1,10,1,False,False,10,0.004082235392526995,0.464412,True,True,0.46694214921698607
74,1,2048,32,1,0.14722621405263905,32,8,DLMT,4,True,64,28,8,1,6,False,False,10,0.019967707552195364,0.15960210000000002,True,True,0.171977985947361
75,16,2048,1,1,0.2010756434941431,16,16,DLMT,32,True,256,6,64,1,23,True,False,10,0.012555532232844615,0.2088575,True,True,0.2166393565058569
76,1,2048,32,2,0.44864416051035555,128,1024,DLMT,1,True,128,23,128,9,1,False,False,10,0.007213093452881359,0.4531148,True,True,0.4575854394896444
77,2,2048,2,2,1.0731892058163381,4,2048,DLMT,256,True,256,7,1024,1,7,True,False,10,0.009278541911313417,1.0789399999999998,True,True,1.0846907941836614
78,2,2048,2,1,0.7226681434207887,32,1,DLMT,32,True,128,30,256,1,29,True,False,10,0.004588220994023725,0.7255119000000001,True,True,0.7283556565792115
79,1,2048,1,1,0.11752996406353575,32,128,DLMT,1,True,1,25,1,1,2,True,False,10,0.005909914964701267,0.12119289999999998,True,True,0.12485583593646421
80,1,2048,2,4,0.768826571310825,8,1024,DLMT,4,True,16,1,1,11,24,False,False,10,0.024005562990481993,0.7837050999999999,True,True,0.7985836286891749
81,4,2048,1,4,inf,1024,1,DLMT,1,True,1024,12,8,1,10,True,False,1,inf,inf,False,True,inf
82,16,2048,1,2,1.2675802086186079,1,256,DLMT,2,True,256,9,1024,15,1,False,False,10,0.0018147796009433358,1.2687050000000002,True,True,1.2698297913813925
83,2,2048,32,1,1.1376666068987447,128,256,DLMT,128,True,1,1,128,23,7,True,False,10,0.003761554997604077,1.139998,True,True,1.1423293931012555
84,8,2048,1,1,1.0799560568309683,8,1,DLMT,2,True,1,1,256,19,10,False,False,10,0.0056291886626759855,1.083445,True,True,1.0869339431690317
85,16,2048,2,4,1.1943145720054564,16,256,DLMT,16,True,2048,13,2048,14,1,True,False,10,0.0032049756629341257,1.196301,True,True,1.1982874279945437
86,32,2048,1,2,inf,8,1024,DLMT,16,True,64,30,32,28,1,False,False,1,inf,inf,False,True,inf
87,4,2048,4,2,0.12555501945492895,4,32,DLMT,1,True,128,30,8,19,1,False,False,10,0.009979074085304712,0.13174,True,True,0.13792498054507105
88,1,2048,2,4,1.4423970570844256,1,4,DLMT,2048,True,32,1,2048,22,9,True,False,10,0.0018892421761118978,1.443568,True,True,1.4447389429155744
89,1,2048,4,8,1.0946105836265707,512,1024,DLMT,32,True,1,30,256,1,28,True,False,10,0.00679323994865486,1.0988209999999998,True,True,1.103031416373429
90,32,2048,1,2,0.6626020528107086,2048,256,DLMT,1024,True,1,1,2048,5,2,False,False,10,0.0049801095981916,0.6656887,True,True,0.6687753471892914
91,2,2048,4,4,1.0727215011537887,64,1024,DLMT,2,True,2048,18,256,1,30,False,False,10,0.008648825122523907,1.078082,True,True,1.0834424988462112
92,8,2048,2,8,1.0916643705096196,256,2048,DLMT,512,True,512,1,1,19,29,False,False,10,0.0023275912441835496,1.0931070000000003,True,True,1.094549629490381
93,2,2048,8,1,0.14135468945498067,8,64,DLMT,4,True,512,1,4,24,1,True,False,10,0.026909719626187115,0.1580332,True,True,0.17471171054501936
94,8,2048,1,4,1.0952222947058203,1,2048,DLMT,4,True,2048,25,2048,11,1,True,False,10,0.0034022623355643776,1.097331,True,True,1.0994397052941798
95,32,2048,2,2,3.3566574938190663,1,4,DLMT,16,True,512,1,2048,19,2,False,False,10,0.002829171080016166,3.3584110000000003,True,True,3.360164506180934
96,2,2048,2,4,2.507123425029143,2,2,DLMT,2,True,512,1,2048,5,30,False,False,10,0.008027774847365896,2.512099,True,True,2.517074574970857
97,16,2048,1,1,0.09831357732908229,8,32,DLMT,2,True,512,13,1,6,1,True,False,10,0.01596886414871139,0.10821100000000002,True,True,0.11810842267091774
98,1,2048,2,32,1.3829554034379095,512,8,DLMT,1,True,1,21,256,1,28,False,False,10,0.0027599391297635344,1.384666,True,True,1.3863765965620904
99,1,2048,4,1,0.6290969509308938,4,2048,DLMT,512,True,128,2,2048,1,1,True,False,10,0.0017090312343547235,0.6301562000000002,True,True,0.6312154490691065
100,4,2048,1,2,1.0692387103311387,8,1,DLMT,8,True,1,9,128,1,23,False,False,10,0.0331291614140775,1.089772,True,True,1.1103052896688612
101,4,2048,16,4,1.1728152573921884,1,16,DLMT,2048,True,1,4,2048,1,10,False,False,10,0.0023890843434253317,1.174296,True,True,1.1757767426078116
102,2,2048,2,32,1.0879276313579098,16,2048,DLMT,2048,True,64,28,2048,30,1,True,False,10,0.0015866029749121119,1.088911,True,True,1.08989436864209
103,1,2048,32,1,0.17745577408046687,128,1,DLMT,2,True,256,27,16,1,30,False,False,10,0.03152433449955764,0.1969944,True,True,0.2165330259195331
104,1,2048,1,4,0.8717243154006812,64,8,DLMT,2,True,64,6,2048,1,12,True,False,10,0.0012858841355269835,0.8725213,True,True,0.8733182845993189
105,2,2048,1,2,1.0768288180016026,8,256,DLMT,2048,True,16,22,1,1,29,True,False,10,0.002142937469923019,1.0781570000000003,True,True,1.079485181998398
106,2,2048,1,1,0.5084234075143027,64,1024,DLMT,1,True,1,9,1024,1,6,False,False,10,0.002805592809015594,0.5101623,True,True,0.5119011924856972
107,8,2048,2,1,0.09542046169341221,256,2048,DLMT,2,True,2048,1,1,30,6,False,False,10,0.01016539013415619,0.10172092000000002,True,True,0.10802137830658783
108,4,2048,16,4,1.3804146720009796,64,1024,DLMT,8,True,256,2,1,18,1,False,False,10,0.10765708745828116,1.4471399999999999,True,True,1.5138653279990202
109,16,2048,1,4,1.1748351751276531,1024,128,DLMT,2048,True,2048,12,2048,13,1,False,False,10,0.004054283660524989,1.177348,True,True,1.179860824872347
110,32,2048,1,1,1.401868392735271,8,2048,DLMT,128,True,1024,1,2048,18,26,False,False,10,0.00794392824741012,1.4067919999999998,True,True,1.4117156072647286
111,2,2048,4,4,1.1935551618009015,128,16,DLMT,256,True,1,24,2048,29,1,False,False,10,0.004733561978045716,1.196489,True,True,1.1994228381990983
112,16,2048,4,4,inf,16,256,DLMT,64,True,128,14,128,1,30,True,False,1,inf,inf,False,True,inf
113,1,2048,32,1,0.8401352168709595,2048,32,DLMT,256,True,2048,1,512,2,7,True,False,10,0.0038191385952855888,0.8425023000000001,True,True,0.8448693831290408
114,1,2048,1,8,0.4176326392908847,64,1,DLMT,1,True,1,1,128,22,12,True,False,10,0.048474994382258565,0.44767720000000005,True,True,0.47772176070911543
115,1,2048,8,1,0.26927195340538307,256,2048,DLMT,4,True,1,1,64,7,2,True,False,10,0.2688144272068745,0.43588180000000004,True,True,0.6024916465946171
116,2,2048,4,16,0.17516920880171558,16,1024,DLMT,1,True,2048,12,16,3,1,False,False,10,0.011251447389558378,0.1821428,True,True,0.1891163911982844
117,4,2048,8,2,1.0745126007478372,4,128,DLMT,1,True,2048,23,1024,1,15,True,False,10,0.003211383035391459,1.076503,True,True,1.0784933992521628
118,8,2048,8,1,0.19965361264156545,2,8,DLMT,1,True,4,1,4,28,30,False,False,10,0.015015750164743689,0.2089603,True,True,0.21826698735843453
119,2,2048,1,16,0.8520494057491436,256,16,DLMT,32,True,1,1,1,1,25,True,False,10,0.08382189521216994,0.9040018,True,True,0.9559541942508564
120,1,2048,2,32,1.3780638863867338,1,2,DLMT,512,True,256,29,1,1,11,False,False,10,0.0016442752202718608,1.3790829999999998,True,True,1.3801021136132658
121,2,2048,8,1,1.2644902549533645,1024,16,DLMT,2,True,2048,16,256,1,11,False,False,10,0.004380069063382414,1.267205,True,True,1.2699197450466353
122,4,2048,2,2,1.2871401903439847,1024,32,DLMT,4,True,1024,6,8,17,1,True,False,10,0.12712559079902044,1.3659320000000001,True,True,1.4447238096560155
123,8,2048,4,8,1.1572565676272242,8,8,DLMT,256,True,2048,29,1,22,1,True,False,10,0.005375054976463013,1.160588,True,True,1.1639194323727757
124,1,2048,4,4,0.5382341702822241,1,1024,DLMT,1024,True,256,1,1,9,18,False,False,10,0.0019271366427941693,0.5394286,True,True,0.540623029717776
125,2,2048,1,4,0.8652467433124366,4,16,DLMT,256,True,16,1,256,19,3,False,False,10,0.0015998138672983118,0.8662383,True,True,0.8672298566875635
126,4,2048,2,16,1.0764184516243878,1,512,DLMT,256,True,8,1,2048,9,14,True,False,10,0.0017659844280174366,1.0775130000000002,True,True,1.0786075483756126
127,2,2048,32,2,1.2346519473569473,2,2,DLMT,256,True,16,15,512,26,1,True,False,10,0.0017296889893850765,1.235724,True,True,1.2367960526430528
128,2,2048,8,4,1.1646971263588648,2048,64,DLMT,512,True,1,29,2048,29,1,True,False,10,0.00429799127500276,1.1673609999999999,True,True,1.170024873641135
129,1,2048,8,1,inf,8,1,DLMT,32,True,128,17,2048,15,1,False,False,1,inf,inf,False,True,inf
130,1,2048,32,2,3.02388748295489,16,32,DLMT,8,True,1,9,1024,1,23,False,False,10,0.0021047555677560603,3.0251920000000005,True,True,3.026496517045111
131,1,2048,1,32,inf,1,64,DLMT,16,True,2048,1,32,30,10,False,False,1,inf,inf,False,True,inf
132,8,2048,1,1,0.6964279721968237,512,32,DLMT,1024,True,512,26,1024,1,23,False,False,10,0.008798921448109419,0.7018815,True,True,0.7073350278031764
133,1,2048,4,16,0.7330201322127368,1,1024,DLMT,4,True,32,13,512,24,1,False,False,10,0.003177288756156747,0.7349893999999999,True,True,0.736958667787263
134,32,2048,1,2,1.3748008080068375,16,1024,DLMT,8,True,16,30,8,1,21,False,False,10,0.08930241306930065,1.43015,True,True,1.4854991919931626
135,8,2048,2,8,0.10709516565684374,4,2048,DLMT,2,True,1,21,4,1,11,False,False,10,0.006049797348672102,0.11084480000000001,True,True,0.11459443434315628
136,1,2048,4,16,2.712060484771645,2,2048,DLMT,2048,True,64,16,1,1,20,False,False,10,0.002369356241682533,2.713529,True,True,2.7149975152283545
137,1,2048,4,2,0.5931008487034016,2048,2048,DLMT,2048,True,1,1,1,27,30,False,False,10,0.0034646152109577867,0.5952482000000001,True,True,0.5973955512965986
138,1,2048,4,8,0.5160760064506411,1,2048,DLMT,2048,True,1,1,1,29,20,False,False,10,0.0027387982492326915,0.5177735,True,True,0.5194709935493589
139,1,2048,4,16,0.5052540426905436,64,2048,DLMT,2048,True,2048,1,1,13,25,False,False,10,0.004195350356048956,0.5078543,True,True,0.5104545573094563
140,1,2048,4,2,0.5865517086893042,256,2048,DLMT,2048,True,512,28,1,30,1,False,False,10,0.0053953180267709965,0.5898957000000001,True,True,0.5932396913106961
141,1,2048,4,1,0.4869172589551373,64,2048,DLMT,2048,True,2048,22,1,1,30,False,False,10,0.002782760356193115,0.4886419999999999,True,True,0.4903667410448625
142,1,2048,4,1,0.4629346974971478,1,2048,DLMT,2048,True,8,28,1,22,1,False,False,10,0.012244858553695103,0.470524,True,True,0.4781133025028522
143,1,2048,4,2,inf,4,2048,DLMT,2048,True,2048,24,1,20,1,True,False,1,inf,inf,False,True,inf
144,1,2048,4,8,1.0987611147304672,16,2048,DLMT,2048,True,1,28,1,1,16,True,False,10,0.003302519644150505,1.100808,True,True,1.1028548852695328
145,1,2048,4,1,0.7347444041503869,1,2048,DLMT,2048,True,2048,1,1,29,8,True,False,10,0.001826242210113429,0.7358763,True,True,0.7370081958496132
146,1,2048,4,4,1.1071253182002816,1024,2048,DLMT,2048,True,2048,2,1,1,3,False,False,10,0.0033118719782020633,1.109178,True,True,1.1112306817997184
147,1,2048,4,2,0.6015863426260131,1,2048,DLMT,2048,True,64,1,1,27,24,True,False,10,0.0018187583236922843,0.6027136000000001,True,True,0.6038408573739871
148,1,2048,4,1,0.6965190354592844,2048,2048,DLMT,2048,True,2048,1,1,11,23,True,False,10,0.0021575915762720383,0.6978563,True,True,0.6991935645407156
149,1,2048,4,16,inf,4,2048,DLMT,2048,True,4,6,1,30,1,True,False,1,inf,inf,False,True,inf
150,1,2048,4,16,inf,256,2048,DLMT,2048,True,512,1,1,20,10,False,False,1,inf,inf,False,True,inf
151,1,2048,4,16,1.0934254448346652,2048,2048,DLMT,2048,True,2048,18,1,1,19,False,False,10,0.0026904945642019103,1.0950929999999999,True,True,1.0967605551653345
152,1,2048,4,4,inf,16,2048,DLMT,2048,True,16,1,1,10,8,False,False,1,inf,inf,False,True,inf
153,1,2048,4,16,0.5058568148617081,512,2048,DLMT,2048,True,1,17,1,11,1,True,False,10,0.0030480804779401682,0.5077459999999999,True,True,0.5096351851382918
154,1,2048,4,2,inf,1,2048,DLMT,2048,True,1024,30,1,10,1,False,False,1,inf,inf,False,True,inf
155,1,2048,4,8,0.5222583908395644,128,2048,DLMT,2048,True,1024,8,1,27,1,True,False,10,0.005305639750303445,0.5255468000000001,True,True,0.5288352091604358
156,1,2048,4,1,0.515655623383533,1,2048,DLMT,2048,True,1,8,1,1,13,False,False,10,0.0038786638988187877,0.5180596,True,True,0.5204635766164669
157,1,2048,4,16,1.0823636267338717,1,2048,DLMT,2048,True,128,30,1,1,10,True,False,10,0.0057202350476182225,1.0859089999999998,True,True,1.089454373266128
158,1,2048,4,1,0.5962846158730509,32,2048,DLMT,2048,True,256,2,1,2,1,True,False,10,0.0023079954700995354,0.5977151,True,True,0.5991455841269492
159,1,2048,4,8,0.5115350847149113,8,2048,DLMT,2048,True,256,20,1,13,1,False,False,10,0.004719004078192758,0.5144599000000001,True,True,0.5173847152850889
160,1,2048,4,16,1.1063352688662873,1,2048,DLMT,2048,True,4,25,1,1,30,True,False,10,0.0024406958024301086,1.1078480000000002,True,True,1.109360731133713
