id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1024,2048,0.08833490604629843,1,False,1,1,DLMT,True,False,True,False,False,15,8,512,35,0.088363545382273,4.322339540346227e-05,0.08834922571428572,26,30,True,1,8
2,1024,1024,1,0.11694307826214086,1,False,64,256,DLMT,False,True,True,False,False,1,8,64,35,0.11707097888071626,0.0001930316755227021,0.11700702857142856,30,11,True,1,1
3,512,1024,1,inf,1,False,512,128,DLMT,True,True,False,False,True,3,1,1,1,inf,inf,inf,7,1,False,14,32
4,256,1,256,inf,1,False,1,64,DLMT,False,False,False,False,True,13,32,16,1,inf,inf,inf,1,20,False,30,1
5,512,1,512,inf,32,False,256,64,DLMT,True,False,True,True,True,28,1,512,1,inf,inf,inf,28,1,False,9,1
6,1,256,2048,0.13213006670841446,1,False,64,32,DLMT,False,True,False,True,True,8,1,1,35,0.1323396475772998,0.0003163061033562374,0.13223485714285713,28,1,True,29,8
7,512,128,256,0.09236264395704417,1,False,16,1,DLMT,True,False,False,False,True,30,1,32,35,0.09240033318581296,5.688178102208913e-05,0.09238148857142857,28,1,True,26,8
8,256,512,64,0.09200414199166897,8,False,128,1,DLMT,False,True,True,True,False,11,1,1,35,0.09203745229404532,5.0272966241249856e-05,0.09202079714285714,13,1,True,20,8
9,2048,2048,1,inf,1,False,256,1,DLMT,False,True,True,True,True,21,32,64,1,inf,inf,inf,5,1,False,7,1
10,512,256,1,0.22218459363080087,1,False,256,512,DLMT,False,False,True,False,True,6,32,1,35,0.22252403494062775,0.0005122956050355833,0.2223543142857143,13,29,True,1,1
11,2048,1,1,0.11062094004691045,1,False,512,256,DLMT,False,True,False,True,True,5,8,256,35,0.11064934566737525,4.287066453358329e-05,0.11063514285714285,1,30,True,30,8
12,1,1,1,0.18015697763269017,8,False,128,16,DLMT,True,True,True,False,True,19,8,64,35,0.18018570808159556,4.3360905932250886e-05,0.18017134285714287,15,3,True,1,1
13,2048,2048,128,0.17440169643543407,1,False,64,512,DLMT,True,True,True,False,False,22,1,16,35,0.17443224642170874,4.610700951623884e-05,0.1744169714285714,1,29,True,25,1
14,1,1024,512,0.09442881314813169,1,False,32,512,DLMT,False,False,True,False,True,4,1,512,35,0.09446515256615405,5.484460377526056e-05,0.09444698285714287,1,12,True,18,8
15,1024,128,2048,0.26771485844122267,8,False,1,512,DLMT,False,False,False,True,True,26,8,512,35,0.26776131298734884,7.011067635371673e-05,0.26773808571428576,29,1,True,24,1
16,512,1,2048,0.14685919547649465,1,False,32,128,DLMT,True,True,True,False,True,30,32,512,35,0.1468932616663625,5.141377564943541e-05,0.14687622857142857,1,13,True,15,1
17,512,1,2048,inf,32,False,1,512,DLMT,True,False,False,True,True,9,1,16,1,inf,inf,inf,1,13,False,9,1
18,2048,256,256,0.08976142088063516,1,False,128,256,DLMT,True,False,True,False,False,6,8,128,35,0.08978845911936484,4.0806968592560306e-05,0.08977494,3,1,True,7,8
19,2048,512,1,0.12255601019660659,1,False,1,64,DLMT,False,False,False,True,False,26,1,512,35,0.12260330408910772,7.137744455944526e-05,0.12257965714285715,1,17,True,19,8
20,512,2048,256,inf,32,False,128,512,DLMT,False,False,True,False,True,30,1,32,1,inf,inf,inf,3,30,False,1,1
21,1,1,1,0.17049461790438408,32,False,256,64,DLMT,False,False,True,False,False,4,1,256,35,0.1705215535241873,4.0652092849708495e-05,0.1705080857142857,17,1,True,26,1
22,512,1,1,0.16511889278428538,8,False,1,512,DLMT,True,False,True,True,False,1,1,512,35,0.1652869357871432,0.0002536158367552384,0.1652029142857143,12,1,True,28,1
23,512,2048,1024,0.10158462515720193,1,False,64,256,DLMT,False,False,True,True,False,11,8,64,35,0.10161520341422664,4.614967663008327e-05,0.10159991428571429,20,16,True,1,8
24,1,1,256,0.09086789161677271,1,False,1,64,DLMT,False,True,True,True,False,1,1,256,35,0.090897874097513,4.525051214052307e-05,0.09088288285714285,1,3,True,2,8
25,1024,64,1,inf,1,False,64,256,DLMT,True,False,False,True,False,15,1,1,1,inf,inf,inf,26,20,False,1,32
26,1024,1,1,0.21276852276224617,1,False,64,32,DLMT,True,False,True,True,True,17,1,1,35,0.21278907723775387,3.1021467221448433e-05,0.21277880000000002,1,1,True,2,1
27,1,2048,2048,0.09797216846922736,1,False,128,512,DLMT,True,False,False,True,True,28,1,32,35,0.09800584295934404,5.082260994510731e-05,0.0979890057142857,11,6,True,1,8
28,64,2048,128,0.15099902426313183,8,False,1,64,DLMT,True,False,False,True,True,29,8,1,35,0.15103040430829673,4.735976075504801e-05,0.15101471428571428,5,10,True,1,1
29,2048,512,2048,0.240135624879577,1,False,16,16,DLMT,True,False,True,True,True,1,1,512,35,0.24021534654899449,0.00012031847534856919,0.24017548571428574,13,1,True,29,32
30,256,1,2048,0.11969640831230062,8,False,128,128,DLMT,False,True,False,False,True,8,1,512,35,0.11975490597341366,8.828652796666324e-05,0.11972565714285714,1,29,True,4,8
31,2048,1,1024,0.2603219656496516,1,False,128,128,DLMT,False,True,False,True,False,10,1,64,35,0.26064146292177703,0.00048219542993796667,0.2604817142857143,1,30,True,14,32
32,128,2048,256,0.22810936386577646,1,False,512,64,DLMT,True,True,False,True,True,17,1,32,35,0.22813789327708067,4.305749359985976e-05,0.22812362857142857,14,27,True,1,1
33,256,2048,2048,inf,1,False,64,1,DLMT,False,True,False,True,False,1,32,512,1,inf,inf,inf,4,4,False,1,1
