id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
100,False,True,2048,DLMT,0.10231743570086056,32,2048,32,1,29,1,512,1,10,0.10884271000000001,True,True,True,0.010528116488570022,0.11536798429913946,False
101,True,True,512,DLMT,0.20747071951016977,32,4,32,1,26,1,1,2,10,0.2209949,True,False,True,0.02182040801382962,0.23451908048983022,False
102,True,True,512,DLMT,0.0890495889561517,32,512,32,1,8,1,1024,1,10,0.09852549,True,True,True,0.015288765720845483,0.10800139104384829,False
103,False,True,1,DLMT,0.19656205942874236,32,32,32,1,2,1,2,512,10,0.21237040000000001,True,True,False,0.025505755527723547,0.22817874057125767,False
104,False,True,2048,DLMT,0.3624477819078754,32,128,32,1,1,1,8,8,10,0.3732932,True,True,True,0.01749839467379794,0.3841386180921246,False
105,False,True,1024,DLMT,0.19984103474151782,32,4,32,1,24,1,2048,2048,10,0.2012955,True,False,True,0.0023466875058260326,0.20274996525848216,False
106,True,True,256,DLMT,0.1877061365045084,32,16,32,1,11,1,64,64,10,0.19047450000000002,True,True,True,0.004466579032100515,0.19324286349549163,False
107,True,True,2048,DLMT,0.19544853061877232,32,2048,32,1,1,1,512,1,10,0.1980272,True,True,True,0.004160519602165098,0.20060586938122765,False
108,False,True,128,DLMT,0.21663406678898534,32,8,32,1,2,1,1,8,10,0.22656779999999999,True,False,False,0.016027448903677712,0.23650153321101464,False
109,False,True,1,DLMT,0.09375516128882734,32,2048,32,1,11,1,1,2048,10,0.1090196,True,True,True,0.024628204350743886,0.12428403871117265,False
110,True,True,1,DLMT,0.1099203226065486,32,256,32,1,27,1,256,256,10,0.1194054,True,False,True,0.015303571179303211,0.12889047739345139,False
111,True,True,2048,DLMT,0.15293057755683934,32,16,32,1,9,1,2,1,10,0.15785320000000003,True,False,True,0.007942339300231383,0.16277582244316072,False
112,False,True,16,DLMT,0.19988892801346858,32,4,32,1,30,1,512,2048,10,0.2010231,True,False,True,0.0018299146127620301,0.20215727198653144,False
113,True,True,1,DLMT,0.1676060423129532,32,2048,32,1,2,1,8,256,10,0.17771579999999998,True,True,False,0.016311453238752213,0.18782555768704676,False
114,True,True,1,DLMT,0.14163509668238788,32,1,32,1,29,1,2,16,10,0.147833,True,True,False,0.009999924159712409,0.1540309033176121,False
115,False,True,1,DLMT,0.257965406186845,32,2,32,1,19,1,128,1,10,0.26391899999999996,True,False,True,0.009605746259401185,0.2698725938131549,False
116,False,True,8,DLMT,0.19849868978955384,32,1,32,1,17,1,2048,1,10,0.2002696,True,False,False,0.0028572513785104737,0.20204051021044614,False
117,False,True,8,DLMT,0.25027723643810296,32,1,32,1,18,1,1,256,10,0.2563454,True,True,True,0.00979059728719346,0.26241356356189705,False
118,False,True,512,DLMT,0.1796273416119206,32,1,32,1,2,1,32,256,10,0.187518,True,False,True,0.012731077173593758,0.1954086583880794,False
119,False,True,2048,DLMT,0.11900364920475012,32,2048,32,1,13,1,4,64,10,0.1412114,True,False,False,0.035830798308717604,0.16341915079524985,False
120,False,True,2048,DLMT,0.08965191863985966,32,1,32,1,8,1,512,2048,10,0.10402085999999999,True,True,False,0.023183376134385602,0.11838980136014032,False
121,False,True,2048,DLMT,0.2533380579166662,32,8,32,1,23,1,128,512,10,0.2644093,True,True,True,0.017862747370155578,0.27548054208333383,False
122,True,True,8,DLMT,0.29933849894529097,32,1,32,1,20,1,16,2048,10,0.31009359999999997,True,False,False,0.017352673858515293,0.320848701054709,False
123,False,True,256,DLMT,0.10413083844151468,32,64,32,1,7,1,2048,2048,10,0.1155595,True,True,True,0.01843942103890466,0.12698816155848533,False
124,True,True,2048,DLMT,0.09769584299865566,32,512,32,1,24,1,1,2048,10,0.10756479000000001,True,True,False,0.01592292046073521,0.11743373700134435,False
125,False,True,256,DLMT,0.13670000905561333,32,64,32,1,30,1,8,1,10,0.1516478,True,True,False,0.024117313249199215,0.16659559094438667,False
126,False,True,2048,DLMT,0.10340394341088581,32,2048,32,1,30,1,1,1024,10,0.11407921000000001,True,False,False,0.017223866008445957,0.12475447658911422,False
