id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
1,10,0.13183632079253452,0.13179907920746545,1,3,0.13181769999999998,False,DLMT,1,128,True,2048,64,False,False,3.00434685081475e-05,2048,True,8
2,10,0.10759922181432047,0.10755097818567952,1,16,0.10757509999999999,False,DLMT,8,128,True,1,8,False,False,3.891901848710887e-05,1,False,2
3,10,0.12565429525554478,0.12562370474445522,9,1,0.125639,False,DLMT,1,512,True,16,256,False,True,2.4677925358512815e-05,64,True,2
4,10,0.12033770484458331,0.0796929751554167,1,8,0.10001534000000001,False,DLMT,32,2048,True,32,1,True,False,0.03278884757920596,32,False,1
5,10,0.10479687043960811,0.08217028956039188,1,27,0.09348358,False,DLMT,2,256,True,1,1,True,False,0.018253277051192753,8,True,16
6,10,0.1799661632772951,0.17948923672270495,23,1,0.17972770000000002,False,DLMT,8,8,True,8,4,False,False,0.0003847453833381248,16,True,4
7,10,0.28748450830045297,0.287415091699547,1,1,0.2874498,False,DLMT,8,512,True,1,128,False,True,5.5999642856000885e-05,4,False,1
8,10,0.0856376388267305,0.07725874117326947,1,12,0.08144818999999999,False,DLMT,16,1,True,128,64,True,False,0.006759410141047812,256,True,8
9,10,0.08521125729195048,0.04660928270804951,1,15,0.06591026999999999,False,DLMT,1,2048,True,128,8,True,True,0.03114091963626155,512,False,2
10,10,0.08585660723469772,0.07225217276530228,1,21,0.07905439,False,DLMT,4,16,True,512,1,True,True,0.010974946361550017,2048,True,1
11,10,0.11355969784679437,0.11350810215320561,30,1,0.1135339,False,DLMT,32,1,True,64,8,False,False,4.1623190651368944e-05,256,True,1
12,10,0.08752680560641171,0.07776101439358829,4,1,0.08264391,False,DLMT,2,32,True,32,8,True,True,0.007878242567152905,512,False,32
13,10,0.16503143347051918,0.1649541665294808,19,1,0.1649928,False,DLMT,2,1,True,16,512,False,False,6.233265596780305e-05,1,False,16
14,10,0.09686608200733889,0.09682687799266108,22,1,0.09684647999999998,False,DLMT,4,1,True,2048,16,False,False,3.1626596402394625e-05,2048,True,32
15,10,0.10427742708959865,0.06183973291040133,22,1,0.08305857999999999,False,DLMT,32,1024,True,256,4,True,True,0.034235264859580096,1024,True,2
16,10,0.14793006113098922,0.14789133886901074,30,1,0.14791069999999998,False,DLMT,1,256,True,2,16,False,False,3.123795767972409e-05,2048,False,8
17,10,0.10388316932165517,0.06508397067834484,28,1,0.08448357000000001,False,DLMT,16,2048,True,2048,128,True,False,0.03130002389583912,1,False,4
18,10,0.1127295377904576,0.0782793022095424,13,1,0.09550442,False,DLMT,1,1,True,1,2048,True,False,0.027791635770958136,32,False,1
19,10,0.2642942626674925,0.2642491373325075,1,30,0.2642717,False,DLMT,4,1,True,2,1,False,True,3.640343390395663e-05,128,False,16
20,10,0.09818006148905921,0.06776621851094079,1,30,0.08297314,False,DLMT,16,1,True,64,2048,True,True,0.024535403958492304,128,False,8
21,10,0.15338006890415254,0.15301433109584747,1,30,0.1531972,False,DLMT,32,64,True,256,64,False,False,0.00029504738602468243,2048,False,4
22,10,0.10195154185915939,0.07993547814084062,23,1,0.09094351,False,DLMT,32,256,True,1,256,True,False,0.017760761679919586,512,True,1
23,10,0.13108044160825588,0.13103615839174415,1,2,0.13105830000000002,False,DLMT,1,1,True,2,8,False,False,3.57240815137361e-05,1,False,1
24,10,0.45789375657060466,0.45783504342939524,1,26,0.45786439999999995,False,DLMT,1,2048,True,1,512,False,True,4.736496595586303e-05,2,True,32
25,10,0.4708544093718073,0.47052319062819276,1,6,0.4706888,False,DLMT,1,32,True,4,1,False,True,0.0002672002245508012,1024,True,32
26,1,inf,inf,29,1,inf,False,DLMT,2,1,False,32,1,True,True,inf,1,True,2
27,10,0.10001396100891276,0.08754759899108726,1,20,0.09378078000000001,False,DLMT,32,1,True,8,32,True,True,0.010056842478611265,8,False,2
28,10,0.19554757817609766,0.19551882182390237,1,11,0.19553320000000002,False,DLMT,4,2048,True,32,2048,False,False,2.319827579800089e-05,64,False,16
29,10,0.12372702430458746,0.12344177569541254,9,1,0.1235844,False,DLMT,16,1024,True,256,1,False,True,0.00023011527545993126,1,False,8
30,10,0.4055259029270407,0.40544769707295925,1,24,0.4054868,False,DLMT,8,256,True,8,16,False,False,6.309009430963811e-05,256,False,8
