id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,False,True,128,RS,0.24237105296104078,32,16,128,5,1,12,4,2048,10,0.27811449999999993,True,False,False,0.05766978626152519,0.3138579470389591,False
2,True,True,1,RS,0.1132966608267896,64,32,64,8,1,8,32,2048,10,0.12195250000000002,True,False,True,0.013965647870757736,0.13060833917321044,False
3,False,True,32,RS,0.20764561832032372,4,32,16,2,1,24,512,512,10,0.2156212,True,True,False,0.012868095521871136,0.2235967816796763,False
4,True,True,2048,RS,2.5902419240906194,2,2048,2048,16,1,4,512,1024,10,2.596204,True,True,False,0.00961943158403863,2.602166075909381,False
5,False,True,2048,RS,1.8494432351022223,256,4,2048,1,1,2,32,128,10,1.8496879999999998,False,True,True,0.0003949126485693046,1.8499327648977772,False
6,False,True,2048,RS,0.35149424010601343,4,128,256,29,4,1,4,32,10,0.3613594,True,True,True,0.015916810203052623,0.37122455989398656,False
7,True,True,16,RS,0.21962597276493087,1,8,256,1,24,2,128,1,10,0.2313713,True,False,True,0.018950341036772924,0.24311662723506913,False
8,True,True,256,RS,0.198249715054797,4,4,32,1,10,6,1,2,10,0.20549,True,True,True,0.011681740846295124,0.21273028494520302,False
9,False,True,128,RS,2.676832949626934,32,8,256,5,3,1,2,256,10,2.6770889999999996,False,False,False,0.0004131210476361611,2.677345050373065,False
10,True,True,1,RS,0.21356496543026104,2,512,128,6,1,7,64,2048,10,0.23691500000000004,True,False,True,0.03767380077719794,0.26026503456973904,False
11,True,True,1,RS,1.1728244040627818,256,1024,1,1,15,6,16,256,10,1.173791,False,True,False,0.001559541278709841,1.1747575959372183,False
12,True,True,2048,RS,0.16516749742664785,2,64,2,6,17,1,4,2048,10,0.17887599999999998,True,False,True,0.022117800012659488,0.1925845025733521,False
