id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,512,2048,512,16,8.033689973765288,2,512,8,DLMT,500,10,False,16,1,1024,30,2,1,False,2,1,False,10,0.0001549322432552129,8.033786000000001,True,False,8.033882026234714
2,1,2048,256,2048,2.4565289812836046,32,16,2048,DLMT,500,10,True,256,2048,1,1,1,8,True,4,3,False,10,0.04967290331760361,2.4873160000000003,True,True,2.518103018716396
3,2048,512,8,2,5.324817715494279,64,8,32,DLMT,500,10,False,2048,2048,1024,1,1,1,False,30,3,False,10,0.007540048342020149,5.329491,True,True,5.334164284505721
4,2048,1,256,16,0.22281133125365005,1,2,256,DLMT,500,10,True,1,32,1,8,1,1,True,6,2,False,10,0.025408994789444153,0.2385597,True,True,0.25430806874635
5,4,2048,2048,2048,1.0360842380938053,1,4,128,DLMT,500,10,False,128,1,512,5,1,1,False,1,2,False,10,0.010714448422574062,1.0427250000000001,True,True,1.049365761906195
6,64,2048,1,1,2.799379872711994,2,8,512,DLMT,500,10,True,32,1024,2048,5,3,1,False,10,1,False,10,0.000398724215467322,2.799627,True,False,2.7998741272880063
7,8,128,64,1,3.0639416758568006,2,8,16,DLMT,500,10,True,256,2048,1,1,1,16,True,2,1,False,10,0.00023608473055236086,3.064088,True,False,3.0642343241431993
8,32,512,1,1,4.235238100427667,2,8,64,DLMT,500,10,True,512,8,256,1,2,2,False,30,1,False,10,0.3364417084741428,4.443763,True,True,4.6522878995723325
9,256,128,2,4,11.849996207992346,1,2,4,DLMT,500,10,False,1,1024,64,1,7,3,False,2,4,False,10,0.00015132745950434414,11.850089999999998,True,False,11.85018379200765
10,1,1,2,128,3.0190186890603723,2048,512,8,DLMT,500,10,True,2048,128,256,3,3,1,True,20,1,False,10,0.000436129567903818,3.019289,True,False,3.019559310939628
11,1024,64,64,1,1.5999612869335398,1,8,4,DLMT,500,10,False,128,4,1024,1,2,1,True,14,2,False,10,0.010018978440938953,1.6061710000000002,True,True,1.6123807130664607
12,2048,16,2,64,5.009420637631593,1024,8,16,DLMT,500,10,True,1024,2048,512,1,16,1,False,1,4,False,10,0.002191631584003081,5.010779,True,False,5.012137362368407
13,128,32,4,256,4.362409787964401,8,2,2,DLMT,500,10,False,16,2048,8,19,2,1,False,3,1,False,10,0.0001778201338432779,4.362520000000001,True,False,4.362630212035601
14,2048,2048,32,1,0.3242580145194873,1,16,2048,DLMT,500,10,False,16,128,2048,2,2,1,True,1,1,False,10,0.025365297656641052,0.3399793,True,True,0.35570058548051264
15,2048,64,8,4,6.087174986367017,8,2048,2,DLMT,500,10,True,1,256,128,1,1,1,True,4,17,False,10,0.001087478275644945,6.087849,True,False,6.088523013632984
16,1024,256,16,128,5.79928336640431,8,128,128,DLMT,500,10,False,2048,1024,1024,1,2,1,True,1,30,False,10,0.0003672723784877436,5.799511,True,False,5.799738633595689
17,1,256,128,256,3.662624211772515,1,2048,64,DLMT,500,10,False,2048,512,64,4,4,1,False,14,1,False,10,0.0041849129023195245,3.6652180000000003,True,True,3.6678117882274854
18,2048,1,2048,2,1.2480552147255486,32,16,32,DLMT,500,10,False,64,1024,1,1,23,1,False,1,2,False,10,0.010964568801371085,1.254851,True,True,1.2616467852744513
19,2048,2048,1024,32,2.230778671653418,8,2048,1,DLMT,500,10,True,1024,256,1024,30,3,1,False,1,1,False,10,0.0089018595810089,2.2362960000000003,True,True,2.2418133283465824
20,1024,32,16,2048,3.927895186782682,256,1,256,DLMT,500,10,True,2048,1,2048,1,23,2,False,1,1,False,10,0.0007499466647701791,3.92836,True,False,3.928824813217318
21,8,1,8,512,0.4372016052107092,2,1,8,DLMT,500,10,False,32,512,2048,1,13,5,False,3,1,False,10,0.08614024315550775,0.49059089999999994,True,True,0.5439801947892906
22,32,4,4,1,0.8612846201403035,32,1,4,DLMT,500,10,True,128,1,64,1,1,1,False,4,2,False,10,0.014427156388214561,0.8702264999999999,True,True,0.8791683798596963
23,16,512,2,128,0.43519002140636276,16,4,32,DLMT,500,10,False,16,128,2048,1,2,30,False,1,1,False,10,0.010808054670476082,0.44188879999999997,True,True,0.4485875785936372
24,4,512,1,1,0.3070442996681368,8,4,8,DLMT,500,10,True,8,2048,64,1,18,1,True,1,1,False,10,0.026556037841515442,0.3235036,True,True,0.3399629003318632
25,64,16,16,1,4.278819424866092,64,4,1,DLMT,500,10,False,128,128,256,1,18,1,True,3,1,False,10,0.0002719852937201814,4.278988,True,False,4.279156575133908
26,1,2048,1024,128,4.705460206075722,64,4,1,DLMT,500,10,True,512,128,1,7,2,4,True,2,1,False,10,0.11994899934555513,4.779804,True,True,4.8541477939242785
27,8,8,8,1,1.1786011086454162,128,8,256,DLMT,500,10,True,128,64,256,2,4,9,True,1,1,False,10,0.018696328222407705,1.1901890000000002,True,True,1.201776891354584
28,256,512,128,1024,2.9255385615978002,2,1,1,DLMT,500,10,False,8,2048,256,1,5,1,True,1,20,False,10,0.0006993253892145496,2.925972,True,False,2.9264054384021994
29,1024,16,4,8,3.4267694815845378,128,128,1,DLMT,500,10,True,1024,8,4,2,30,1,True,1,1,False,10,0.00046550617611364176,3.427058,True,False,3.4273465184154626
30,1,256,2,128,3.8163285444573454,32,1024,1024,DLMT,500,10,False,32,1,1024,1,6,1,True,2,9,False,10,0.0002556579746458445,3.816487,True,False,3.8166454555426546
31,1,64,2,4,7.81913790437334,256,64,16,DLMT,500,10,False,256,512,2048,30,1,1,True,2,1,False,10,0.0001534307661455541,7.819233,True,False,7.819328095626659
