id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,2048,1,19.940706665878604,102,256,16,1,2,256,DLMT,500,10,True,1,32,1,8,1,1,True,6,2,0.2385597,True
