id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.17602840756831103,0.17625267814597464,0.00033847627837177376,1,0.17614054285714284,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.1803446042835328,0.1805746528593243,0.00034719661664861425,1,0.18045962857142855,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17273396807701255,0.17279408906584462,9.073650571510808e-05,1,0.17276402857142859,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.1939783040961952,0.19401123876094767,4.970604200944728e-05,1,0.19399477142857144,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.17957585934611678,0.17965854065388318,0.00012478525553926662,1,0.17961719999999998,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17158463944011762,0.17170661770273946,0.0001840934678307721,1,0.17164562857142854,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.1931611452635363,0.1931934833078923,4.880560355917974e-05,1,0.1931773142857143,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.17771448244162943,0.17803386041551342,0.00048201538124327835,1,0.17787417142857143,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.1767010357775705,0.1767756499367152,0.0001126100586365277,1,0.17673834285714285,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.1683064941755598,0.16832699153872585,3.093527146168539e-05,1,0.16831674285714282,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16308276329338564,0.16311112242090012,4.2800495896421234e-05,1,0.16309694285714288,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.24327826917236847,0.24344584511334585,0.0002529109321319199,32,0.24336205714285716,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.163958016101054,0.16399598389894596,5.730220638983066e-05,1,0.16397699999999998,1
16,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,256,1,0.393023899689201,0.39306415745365614,6.075829665358298e-05,1,0.39304402857142856,1
17,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.3933982913599431,0.3935341657829141,0.00020506599435502891,1,0.3934662285714286,1
18,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.16559539006957857,0.1657979242161357,0.0003056709662232192,1,0.16569665714285714,1
19,True,35,False,1,1,1,1,15,1,16,SIMP,1,1,1,1,0.10619607673388445,0.10622935183754414,5.0219843220198704e-05,1,0.1062127142857143,1
20,True,35,False,1,1,1,1,15,1,1,SIMP,16,1,1,1,0.16414576027206063,0.16417589687079653,4.548311191406792e-05,1,0.16416082857142858,1
21,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,256,0.1643444576649017,0.1643692566208126,3.74273718455525e-05,1,0.16435685714285714,1
22,True,35,False,1,64,1,1,15,1,1,SIMP,1,1,1,1,0.1637320581913289,0.16379754180867107,9.882995497317471e-05,1,0.1637648,1
