id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,4,1024,1024,4,6.913332927390824,128,1,4,DLMT,500,10,False,2048,256,512,1,1,1,True,28,1,False,10,0.0006229036843687626,6.913719,True,False,6.914105072609177
2,1,2048,1,2048,3.423428216797759,2048,512,512,DLMT,500,10,False,1,1,1,6,9,1,True,3,1,False,10,0.052031367664131224,3.455677,True,True,3.487925783202241
3,1,2048,128,2,3.6953945332767395,8,256,1,DLMT,500,10,True,1024,1024,1024,1,5,7,True,1,1,False,10,0.00014596232390586063,3.695485,True,False,3.6955754667232608
4,128,512,512,2,5.085978295862597,512,32,32,DLMT,500,10,False,1,1,256,3,1,1,True,8,1,False,10,0.00016732005259388922,5.086082,True,False,5.086185704137403
5,4,1,256,8,4.2652975822872765,128,1,8,DLMT,500,10,True,2048,16,1,1,1,2,True,1,17,False,10,0.006936837968411762,4.269597,True,True,4.273896417712724
6,4,1,32,4,6.135670357544448,8,1,512,DLMT,500,10,False,256,1024,512,21,2,1,True,1,1,False,10,0.00013011149065317532,6.135751,True,False,6.135831642455552
7,2048,4,1,256,4.082531799008821,8,1,1,DLMT,500,10,False,16,256,2048,2,1,1,True,4,12,False,10,0.00016650825805367115,4.082635000000001,True,False,4.08273820099118
8,512,1,2048,1024,6.163437096640342,128,4,1,DLMT,500,10,False,1024,1024,64,10,1,2,False,1,2,False,10,0.0026232920157695776,6.165063,True,True,6.166688903359658
9,1,2,2,1,11.427508363792473,2048,2048,2,DLMT,500,10,False,2048,512,1024,1,3,27,True,1,1,False,10,0.0015676734353815055,11.428479999999999,True,False,11.429451636207524
10,2048,1,8,1,0.33845863012857225,2,2048,2,DLMT,500,10,False,1,2,256,2,3,1,True,1,5,False,10,0.027222983392897998,0.3553313,True,True,0.3722039698714278
11,2048,2048,8,32,4.048253176874802,1024,1024,16,DLMT,500,10,False,1024,2048,512,3,4,1,False,11,1,False,10,0.023843080946052347,4.0630310000000005,True,True,4.077808823125199
12,1,8,8,128,0.5308981168839626,8,4,2048,DLMT,500,10,False,1,1,2048,1,2,8,False,6,1,False,10,0.048836117649235775,0.5611665,True,True,0.5914348831160374
13,1,16,16,8,0.5421602148440701,8,4,32,DLMT,500,10,True,1,256,64,1,1,30,False,2,1,False,10,0.023305745291665746,0.5566049999999999,True,True,0.5710497851559297
14,1,1,2048,1,6.113993074418555,4,8,1,DLMT,500,10,False,128,2,512,2,9,1,False,2,3,False,10,0.0007936907458198589,6.114485,True,False,6.114976925581446
15,1,1,2,128,4.930018234392991,1,64,8,DLMT,500,10,False,1024,1,2048,1,25,1,True,1,4,False,10,0.060192101682861925,4.967325,True,True,5.004631765607009
16,8,4,1,1,3.200730575758458,1,1,256,DLMT,500,10,True,2,128,256,23,4,1,False,1,1,False,10,0.000633151640604362,3.201123,True,False,3.201515424241542
17,16,2048,2048,256,3.8385572327449933,4,4,32,DLMT,500,10,False,2048,2048,64,2,1,1,False,1,4,False,10,0.00017064876208167955,3.8386630000000004,True,False,3.8387687672550075
18,16,1,16,2048,2.440126803304232,4,16,32,DLMT,500,10,True,512,1,128,1,2,1,False,28,2,False,10,0.0005747007917169237,2.4404829999999995,True,False,2.440839196695767
19,2048,128,1,2048,3.5351189046810787,8,1,16,DLMT,500,10,False,2048,2048,512,1,1,1,False,2,3,False,10,0.002581652377838696,3.536719,True,True,3.5383190953189216
20,2048,512,64,128,0.23889761471752863,1,8,4,DLMT,500,10,True,16,256,32,8,2,4,True,1,1,False,10,0.03298620385267151,0.2593423,True,True,0.2797869852824714
