id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
43,1,8,2048,False,8,128,256,1,256,8,0.302977082457169,16,64,1,DLMT,8,True,False,True,128,128,True,1,10,17,2048,1,35,1,1,25,0.305934,8,True,0.0089253477275198,True,0.308890917542831
44,8,1,1,False,1,32,64,32,1,1,0.14510180735715936,256,32,512,DLMT,32,True,False,True,1,1,False,1,12,6,1,1,35,1,28,14,0.1460960857142857,1,True,0.0030011929473025864,True,0.14709036407141204
45,1,8,1,False,8,256,256,32,1,25,0.14975371281082234,32,32,1,DLMT,1,False,False,True,512,512,False,1,3,3,512,1,35,256,7,1,0.14978757142857144,32,False,0.00010220100243128188,True,0.14982143004632054
46,1,1,2048,False,32,64,64,64,256,16,0.09340388884175473,16,1,64,DLMT,1,True,False,True,64,2048,True,11,1,21,256,1,35,2048,1,14,0.09633640571428571,1,False,0.008851695194414713,True,0.0992689225868167
47,1,8,2048,False,1,128,256,128,1024,1,0.18026925477183944,64,512,64,DLMT,1,True,True,False,512,64,False,1,23,7,2048,1,35,1024,30,9,0.1809332,8,True,0.002004094448872109,True,0.18159714522816053
48,1,1,2048,False,1,64,512,256,2048,29,0.1805249994532841,512,1,16,DLMT,8,True,True,True,1024,64,True,1,12,16,2048,1,35,512,13,1,0.18111962857142858,1,False,0.0017948662996082427,True,0.18171425768957306
49,1,1,64,False,1,64,512,64,512,25,0.16027335196240297,128,16,512,DLMT,1,True,False,False,512,512,False,1,17,27,512,32,35,128,1,28,0.1603156,1,False,0.0001275241601759091,True,0.16035784803759703
50,1,8,512,False,1,64,1,1,512,19,0.16757289997716793,64,512,128,DLMT,32,False,True,True,128,512,False,14,1,19,64,1,35,64,8,1,0.17003845714285715,1,True,0.007442194355134231,True,0.17250401430854637
51,1,8,512,False,8,128,32,128,512,8,0.19400592771628933,512,256,128,DLMT,32,True,True,True,1024,1,True,1,28,30,256,1,35,512,1,30,0.1948098857142857,1,True,0.0024267178866165073,True,0.19561384371228208
52,1,1,128,False,8,512,1,256,2048,8,0.1712597563399845,16,32,512,DLMT,1,True,True,True,1024,1024,True,30,1,14,512,8,35,1024,15,1,0.1726848857142857,1,True,0.004301701024155965,True,0.1741100150885869
53,1,1,2048,False,1,32,1,128,256,24,0.08075597684047954,1,1,1,DLMT,8,False,True,False,512,128,True,2,1,1,1,1,35,512,1,6,0.0850587342857143,1,True,0.012987716373425268,True,0.08936149173094905
54,32,1,256,False,1,1,64,256,1,29,0.10641589993779324,256,256,256,DLMT,1,False,True,False,1024,2048,False,27,1,29,128,1,35,256,1,14,0.10643505714285716,1,False,5.7825324584175966e-05,True,0.10645421434792107
55,8,1,1024,False,1,64,64,512,2048,13,0.12006062701908861,512,16,64,DLMT,1,False,False,False,1,512,False,21,1,9,256,1,35,512,1,18,0.1200939142857143,8,False,0.0001004763999095082,True,0.12012720155233998
56,1,8,64,False,8,32,128,1,256,1,0.21348781723483828,128,16,512,DLMT,8,False,True,False,2048,2048,True,1,26,16,512,1,35,1024,13,24,0.21402991428571427,8,True,0.001636300171055395,True,0.21457201133659026
57,8,1,1,False,8,16,32,128,512,19,0.15705779883688656,64,512,128,DLMT,1,False,False,False,128,128,False,12,1,25,1,1,35,512,20,1,0.15880374285714285,32,True,0.0052700683288758625,True,0.16054968687739915
58,1,8,64,False,1,1,64,1,1024,24,0.19331209128662188,64,1,1,DLMT,1,True,False,False,512,2048,False,1,29,1,1,8,35,2048,1,21,0.1948838857142857,1,True,0.004744404137034513,True,0.1964556801419495
59,32,1,1,False,1,64,64,64,256,7,0.08964769561003964,1,1,1,DLMT,1,True,True,True,512,1,False,3,1,30,2048,1,35,128,21,1,0.08966427714285714,32,False,5.0050751875124766e-05,True,0.08968085867567464
60,1,1,64,False,1,1,16,64,128,13,0.09012500722391886,64,64,64,DLMT,1,True,False,True,2048,512,True,1,3,28,512,1,35,512,1,12,0.0912687057142857,8,True,0.003452212168280579,True,0.09241240420465255
61,1,1,512,False,8,128,16,1,2048,30,0.2237493803521841,1,128,1,DLMT,1,True,False,False,2048,128,False,21,1,22,512,32,35,2048,1,12,0.22540382857142854,1,True,0.0049938915915100825,True,0.22705827679067297
62,1,1,256,False,32,256,512,32,1,1,0.2211576550657347,128,32,1,DLMT,8,False,True,False,2048,1,False,1,10,14,1024,8,35,2048,1,29,0.22274757142857143,1,True,0.004799104537221881,True,0.22433748779140816
63,1,32,1,False,1,64,1,16,64,26,0.05754204128562719,32,16,256,DLMT,1,False,True,True,64,1,True,27,1,20,2048,1,35,512,5,1,0.06097485999999999,8,False,0.01036183805179095,True,0.06440767871437279
64,1,1,256,False,32,512,16,1,512,1,0.16772559091803607,1,256,64,DLMT,8,True,True,False,64,2048,False,1,9,7,1,1,35,64,4,25,0.16781874285714288,1,False,0.00028117572978549884,True,0.16791189479624968
65,1,32,1024,False,1,1,32,512,64,1,0.2503755889144799,16,128,128,DLMT,1,False,True,False,512,1,True,16,11,1,128,32,35,1,8,29,0.25110294285714285,1,False,0.0021954913402940385,True,0.2518302967998058
66,8,8,256,False,1,128,512,1,512,18,0.22235378619550997,256,1,32,DLMT,8,False,False,True,2048,2048,True,30,29,1,1,1,35,2048,25,1,0.22549025714285711,8,True,0.009467323128508497,True,0.22862672809020426
67,1,32,2048,False,1,64,16,32,64,1,0.12398937636218879,1,1,1,DLMT,1,True,False,True,64,2048,True,29,1,17,512,32,35,1024,24,29,0.12871602857142855,1,True,0.014267227253866442,True,0.13344268078066832
68,32,1,1,False,1,16,512,512,2048,22,0.12179590983956536,32,128,256,DLMT,1,True,True,True,2048,1,False,1,28,13,1,32,35,1024,1,6,0.12185308571428573,1,False,0.0001725832919290312,True,0.1219102615890061
69,1,1,1,True,1,1,1,1,1,1,0.052435542184902886,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.052447485714285716,1,False,3.605110771317435e-05,True,0.052459429243668546
70,1,8,128,False,1,128,1,64,64,1,0.1464287756613237,16,1,256,DLMT,1,False,True,True,1,2048,True,1,2,25,1,1,35,1024,14,20,0.14796834285714283,1,False,0.004647127413438831,True,0.14950791005296196
71,1,8,512,False,1,128,1,1,2048,11,0.21307551928134516,512,1,16,DLMT,1,False,True,False,1,256,False,17,23,1,1,1,35,512,18,1,0.2132550857142857,8,False,0.0005420147268125039,True,0.21343465214722623
72,1,32,512,False,1,1,1,64,128,1,0.23854124228975565,128,256,32,DLMT,1,False,True,False,512,2048,True,1,8,1,2048,8,35,1,30,3,0.24063525714285713,1,False,0.006320707439351828,True,0.24272927199595862
73,8,1,256,False,1,128,1,1,1,15,0.13547523053589514,128,16,64,DLMT,1,False,True,False,2048,64,True,22,26,1,256,1,35,1024,1,30,0.1360388,8,False,0.0017011138670210847,True,0.13660236946410484
74,8,8,2048,False,1,16,1,128,128,18,0.11245092726671392,32,16,1,DLMT,1,False,False,False,1024,1,True,1,1,3,1024,1,35,2048,26,1,0.11715148571428571,1,True,0.014188464186235296,True,0.1218520441618575
75,1,1,1,False,1,64,1,256,2048,30,0.11616439608282117,64,256,32,DLMT,1,True,False,True,512,1024,True,1,20,6,2048,1,35,1024,1,16,0.11683822857142859,1,False,0.002033938783819841,True,0.117512061060036
76,8,8,1,False,1,16,1,128,1,21,0.12842482750840892,512,16,16,DLMT,1,True,False,True,512,2048,False,20,1,15,1,1,35,128,1,6,0.12931894285714288,32,True,0.002698854560659363,True,0.13021305820587684
77,32,1,1,False,1,1,1,16,2048,1,0.12878679007285537,1,16,16,DLMT,1,True,False,False,1024,1,True,6,1,2,256,1,35,256,24,19,0.13113565714285713,1,False,0.007089969558439011,True,0.1334845242128589
78,1,1,2048,False,1,512,1,64,1,1,0.18888910274412724,256,32,512,DLMT,1,True,True,False,2048,2048,False,1,25,15,512,32,35,2048,11,25,0.19235682857142858,1,True,0.010467203898669713,True,0.19582455439872992
79,1,32,64,False,1,16,1,1,1024,12,0.27011141645925163,512,64,32,DLMT,1,False,False,False,512,2048,True,16,27,1,512,8,35,2048,26,1,0.27251165714285713,1,False,0.0072450389368680914,True,0.27491189782646264
80,8,8,2048,False,1,64,1,128,2048,18,0.15787412295504066,16,128,32,DLMT,1,True,False,False,1,1024,True,10,13,1,64,32,35,1,1,26,0.1596496857142857,1,True,0.005359471411950082,True,0.16142524847353074
81,1,1,256,False,1,128,1,128,256,9,0.19946297988159079,1,1,32,DLMT,1,False,False,False,2048,512,True,30,8,1,1024,8,35,1,2,1,0.2028818,8,True,0.010319583800577558,True,0.20630062011840922
82,1,32,2048,False,1,1,1,1,2048,4,0.2895992956792834,1,32,16,DLMT,1,False,True,False,2048,128,False,1,27,30,1,1,35,64,28,1,0.29230625714285713,1,True,0.008170864421284956,True,0.29501321860643087
83,32,1,256,False,1,64,1,1,2048,4,0.1759657808829063,1,64,64,DLMT,1,False,True,True,2048,64,True,27,1,16,1024,8,35,1,5,1,0.17663062857142856,1,True,0.00200681849255004,True,0.17729547625995082
84,1,32,256,False,1,256,1,256,1024,1,0.3078536370836109,256,256,64,DLMT,1,True,False,False,2048,1,False,1,29,28,512,1,35,512,17,15,0.3108029428571428,32,True,0.008902371879586308,True,0.31375224863067475
85,1,1,64,False,1,16,1,1,512,1,0.14562447348356206,32,16,512,DLMT,1,False,False,False,256,1,False,29,23,1,64,1,35,1,6,16,0.1467532571428571,1,True,0.003407192294819528,True,0.14788204080215217
86,1,8,1024,False,1,256,1,512,256,28,0.09662824312212491,256,512,32,DLMT,1,False,True,True,512,1024,False,30,1,12,256,1,35,1024,1,23,0.09668534571428572,8,False,0.00017236209119650647,True,0.09674244830644653
87,1,32,2048,False,1,32,1,16,2048,1,0.27953663578740934,512,64,1,DLMT,1,True,False,True,512,256,False,1,30,6,256,1,35,128,10,29,0.2814648,8,True,0.005820093331603143,True,0.2833929642125907
88,1,32,512,False,1,512,1,1,64,25,0.12782635956959928,1,16,128,DLMT,1,True,True,True,512,256,True,4,9,1,512,8,35,1024,1,30,0.1280895714285714,1,False,0.0007944953937010882,True,0.12835278328754354
89,1,1,1,False,1,1,1,512,1024,18,0.12218007824112005,64,256,512,DLMT,1,True,False,True,2048,2048,False,9,1,16,1024,1,35,1024,1,30,0.1234927142857143,1,True,0.003962144012464743,True,0.12480535033030855
90,32,1,256,False,1,512,1,32,1,1,0.11501613110403647,512,64,256,DLMT,1,True,False,True,1,512,True,6,1,3,2048,1,35,256,2,7,0.11732274285714284,8,True,0.006962423425966635,True,0.1196293546102492
91,8,1,64,False,1,1,1,64,1024,4,0.12600943346960605,128,16,128,DLMT,1,True,True,True,128,256,True,1,8,30,256,32,35,1,6,1,0.12801314285714285,1,False,0.006048123686107034,True,0.13001685224467965
92,32,1,2048,False,1,512,1,64,512,24,0.12316897537876091,1,512,128,DLMT,1,False,False,False,256,1024,True,12,1,6,512,32,35,2048,1,1,0.12427854285714286,1,True,0.003349188953786166,True,0.1253881103355248
93,8,8,2048,False,1,128,1,32,2048,30,0.09564993970395283,32,16,512,DLMT,1,False,True,False,1,512,False,1,3,1,128,1,35,1024,26,1,0.09570534571428573,32,False,0.00016724102084435298,True,0.09576075172461862
94,8,1,1024,False,1,1,1,32,64,24,0.28773859836263677,128,16,64,DLMT,1,True,True,True,512,1,False,16,30,1,2048,32,35,128,12,1,0.2892835714285715,1,True,0.004663444835163402,True,0.2908285444945062
95,8,8,512,False,1,1,1,1,2048,7,0.15756127880782556,512,256,256,DLMT,1,False,False,True,2048,1,False,21,10,1,128,8,35,2048,1,13,0.15762402857142854,1,False,0.0001894078721722433,True,0.15768677833503153
96,1,32,128,False,1,1,1,32,512,1,0.14736096992628758,128,1,1,DLMT,1,False,False,True,1,256,True,20,1,22,512,1,35,512,7,20,0.1539255714285714,8,True,0.019815010142076945,True,0.16049017293085524
97,8,8,1,False,1,512,1,256,512,1,0.23834914006038066,1,512,1,DLMT,1,False,False,False,256,64,True,1,20,22,2048,32,35,512,16,12,0.24115111428571429,1,True,0.008457656976361479,True,0.2439530885110479
98,1,32,128,False,1,128,1,16,1024,14,0.11126823878659306,16,128,512,DLMT,1,False,True,True,1024,2048,False,1,17,2,512,1,35,512,9,1,0.11128377142857143,32,False,4.688471314331155e-05,True,0.1112993040705498
99,1,32,1,False,1,32,1,512,2048,3,0.21814086427279689,32,64,64,DLMT,1,True,True,False,512,1,True,21,7,1,128,1,35,512,10,1,0.22472205714285712,8,True,0.019865090580416776,True,0.23130325001291735
100,1,8,1,False,1,64,1,16,64,1,0.17556243327024781,64,64,32,DLMT,1,False,False,True,1024,512,True,20,9,1,1024,1,35,1024,6,24,0.17636142857142856,32,True,0.002411738167329759,True,0.1771604238726093
101,32,1,1,False,1,512,1,32,2048,22,0.10488708679685581,32,128,1,DLMT,1,False,True,False,1024,512,False,1,26,27,1024,1,35,1,1,18,0.10500777142857143,8,False,0.0003642821579658334,True,0.10512845606028705
102,1,1,1024,False,1,32,1,32,128,25,0.26788482666885116,1,64,64,DLMT,1,True,True,False,512,1,True,30,19,1,1024,1,35,256,1,5,0.2694897142857142,1,False,0.00484429472131277,True,0.2710946019025773
103,1,1,128,False,1,32,1,1,1,1,inf,1,1,64,DLMT,1,True,True,True,64,1024,True,1,5,24,256,1,1,512,30,19,inf,32,True,inf,False,inf
104,8,8,2048,False,1,1,1,1,256,26,0.19414096678906073,512,512,128,DLMT,1,True,True,True,1,2048,True,1,25,26,128,8,35,128,17,1,0.1950090285714286,8,False,0.0026202128210805883,True,0.19587709035379647
105,1,32,1,False,1,64,1,128,2048,16,0.3164252642239129,1,1,64,DLMT,1,True,True,True,64,2048,False,28,30,1,128,32,35,128,1,11,0.316477,1,False,0.00015616255267234428,True,0.3165287357760871
106,8,8,512,False,1,32,1,64,512,13,0.1015490518809483,1,16,16,DLMT,1,True,True,True,64,512,False,17,1,30,2048,1,35,2048,2,1,0.10156474285714284,8,False,4.736263919838858e-05,True,0.10158043383333738
107,1,8,1,False,1,1,1,32,1,12,0.1225954082012994,16,1,256,DLMT,1,False,True,False,512,256,False,1,6,11,256,8,35,2048,6,1,0.12632291428571427,1,True,0.011251341127353735,True,0.13005042037012912
108,32,1,128,False,1,16,1,1,256,1,0.10163515832246944,256,128,1,DLMT,1,True,True,False,2048,512,False,1,15,16,64,32,35,128,23,4,0.10166228571428572,1,False,8.188304252445221e-05,True,0.101689413106102
109,8,8,256,False,1,512,1,16,1024,29,0.17089089842633381,128,64,64,DLMT,1,True,False,False,128,1,False,20,1,16,1,1,35,1,16,1,0.17135171428571427,8,True,0.0013909558598609907,True,0.17181253014509473
110,1,1,512,False,1,128,1,1,1024,16,0.07194023625403687,512,64,1,DLMT,1,False,True,True,1,1,False,1,1,30,1,8,35,128,1,22,0.07194837142857143,1,False,2.45557275416965e-05,True,0.07195650660310599
111,8,1,1024,False,1,512,1,64,2048,16,0.1063916184023934,128,64,512,DLMT,1,True,False,False,256,2048,True,28,1,4,1,1,35,2048,1,18,0.10739437142857142,32,True,0.003026773426658582,True,0.10839712445474943
112,1,8,256,False,1,16,1,256,128,11,0.16856410056452123,128,64,1,DLMT,1,False,True,True,1024,64,True,19,29,1,256,8,35,256,28,1,0.17030674285714284,1,False,0.005260102184465658,True,0.17204938514976445
113,1,32,2048,False,1,16,1,512,64,12,0.05685790048977942,16,256,32,DLMT,1,False,False,True,1,1024,True,28,1,10,64,8,35,2048,24,1,0.057611374285714285,8,False,0.0022743331644798793,True,0.05836484808164915
114,8,1,2048,False,1,128,1,16,64,1,0.08720217393979014,64,64,1,DLMT,1,False,False,True,1,2048,False,4,1,14,256,1,35,128,1,2,0.08721608857142857,1,False,4.200080796113067e-05,True,0.087230003203067
115,32,1,128,False,1,512,1,256,256,12,0.09846721789773107,512,1,64,DLMT,1,True,False,False,1,128,False,1,13,10,2048,1,35,1,1,29,0.09847996857142856,32,False,3.84874433803955e-05,True,0.09849271924512605
116,1,8,1024,False,1,256,1,512,2048,7,0.10135478127182573,512,512,1,DLMT,1,False,True,True,1,1024,True,21,1,1,2048,1,35,1,7,1,0.10499671428571428,32,True,0.01099304193588297,True,0.10863864729960282
117,32,1,1024,False,1,64,1,512,1,1,0.1395025854390514,32,32,1,DLMT,1,True,False,False,2048,2048,False,1,21,28,1,1,35,1024,9,16,0.1395869714285714,1,False,0.0002547160307607864,True,0.13967135741809142
118,8,8,512,False,1,512,1,512,1024,12,0.19597045046619868,128,16,64,DLMT,1,False,True,False,1,128,True,1,30,16,512,1,35,512,1,15,0.19865034285714284,32,False,0.008089157413097951,True,0.201330235248087
119,1,8,512,False,1,16,1,1,64,12,0.19679929453665423,1,256,256,DLMT,1,True,False,False,512,1,True,1,30,22,2048,8,35,1,22,1,0.19765457142857143,8,False,0.002581622095678988,True,0.19850984832048862
120,1,1,1024,False,1,1,1,1,64,13,0.1168456937038593,16,512,16,DLMT,1,True,False,True,1,256,False,8,1,5,2048,8,35,1,1,12,0.11690345714285715,8,False,0.00017435683326478093,True,0.11696122058185499
121,8,1,256,False,1,64,1,16,128,1,0.16584889827980553,256,64,32,DLMT,1,True,True,True,1024,512,True,1,29,6,1,1,35,1024,17,27,0.16698202857142855,1,True,0.003420312445925826,True,0.16811515886305156
122,8,1,512,False,1,1,1,512,1,1,0.12858916590841618,1,16,1,DLMT,1,True,True,False,1,64,True,28,17,1,512,8,35,512,26,28,0.13101680000000002,1,True,0.007327724939472782,True,0.13344443409158385
