id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.001847365610869,1,512,256,1,1,512,1,DLMT,True,False,True,False,False,29,1,8,0.08889260571428574,1,22,3,142
