id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,1,2048,25.84809084915346,179,512,2048,1,2,4,DLMT,500,10,True,1,1,2048,1,2,1,False,2,7,0.18397970000000002,True
