id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,64,128,512,1,13,2,RS,28,1.5845145487136456,2048,512,128,80,8,0.1120698,1
