id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.17755901377847125,0.1777105290786716,0.00022867170300477257,1,0.17763477142857143,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.1800006758569441,0.18071909557162727,0.0010842618495397426,1,0.18035988571428568,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17280574696279885,0.17292133875148682,0.0001744547985430428,1,0.17286354285714284,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.19301945248850935,0.19303940465434774,3.0112442339895157e-05,1,0.19302942857142855,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.18194341759414348,0.18201543954871366,0.00010869782116735869,1,0.18197942857142857,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17262490183803506,0.1726869267333935,9.360994191051244e-05,1,0.17265591428571428,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.19284274121558137,0.1928659444987043,3.501913179730332e-05,1,0.19285434285714284,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.17591727897391815,0.17629072102608187,0.0005636106051927284,1,0.176104,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.17646435121995094,0.1765485059229062,0.00012700895035149294,1,0.17650642857142856,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.16928397426746003,0.16932122573254008,5.622109416021196e-05,1,0.16930260000000005,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16274823006508565,0.1627713699349143,3.4923426439650225e-05,1,0.16275979999999998,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.24682500851922337,0.2469677343379195,0.0002154063383752772,32,0.24689637142857143,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.16182624379909785,0.1618539276294735,4.178131600784256e-05,1,0.16184008571428568,1
16,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,256,1,0.39343144972571964,0.39345597884570893,3.702012690304985e-05,1,0.3934437142857143,1
17,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.3925238053783704,0.39266939462162964,0.00021972790966491855,1,0.3925966,1
18,True,35,False,1,1,1,1,15,1,1,SIMP,16,1,1,1,0.164937842825634,0.1649631857457945,3.824833996664513e-05,1,0.16495051428571425,1
19,True,35,False,1,1,1,1,15,1,16,SIMP,1,1,1,1,0.10620037946616673,0.1062276205338333,4.111308446572441e-05,1,0.10621400000000002,1
20,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.1632481434554681,0.16327762797310338,4.4498970407717046e-05,1,0.16326288571428574,1
21,True,35,False,1,64,1,1,15,1,1,SIMP,1,1,1,1,0.1639109409543321,0.1639353447599536,3.683099847926441e-05,1,0.16392314285714285,1
22,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,256,0.16422957468268398,0.1642556253173161,3.9316445123419116e-05,1,0.16424260000000004,1
23,True,35,False,1,1,1,1,15,1,1,SIMP,1,256,1,1,0.1902195861398976,0.19024275671724528,3.496977120255889e-05,1,0.19023117142857143,1
24,True,35,False,1,1,1,64,15,1,1,SIMP,1,1,1,1,0.19484798967108108,0.19488646747177601,5.8071918817117564e-05,1,0.19486722857142855,1
25,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.11771697785554659,0.11779285071588198,0.00011450973044831956,8,0.11775491428571429,1
26,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.16419951308172923,0.16421711548969933,2.6566113139616703e-05,1,0.16420831428571428,8
27,True,35,False,8,1,1,1,15,1,1,SIMP,1,1,1,1,0.16352007108198105,0.16353575748944757,2.367442432978977e-05,1,0.1635279142857143,1
28,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,128,1,0.3930717114736249,0.3931199456692323,7.279657987031722e-05,1,0.3930958285714286,1
29,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,64,1,0.3920517009177067,0.3921149276537219,9.542379799866498e-05,1,0.3920833142857143,1
30,True,35,False,1,1,32,1,15,1,1,SIMP,1,1,1,1,0.3947565992382854,0.3947796293331431,3.475775056716745e-05,1,0.39476811428571423,1
31,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.11736745960760409,0.11749968324953877,0.00019955611967052982,8,0.11743357142857143,1
32,True,35,False,1,1,1,1,23,1,8,SIMP,1,1,1,1,0.11229473797735764,0.1123133191654995,2.8043319259709983e-05,1,0.11230402857142857,1
33,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.10971665435529969,0.10974043135898602,3.5885009092251406e-05,1,0.10972854285714286,1
34,True,35,False,8,1,1,1,15,1,8,SIMP,1,1,1,1,0.11254522954325243,0.11256711331389042,3.3027681648914025e-05,1,0.11255617142857142,1
35,True,35,False,1,32,1,1,15,1,8,SIMP,1,1,1,1,0.10989004257654715,0.10992127170916714,4.713199874949566e-05,1,0.10990565714285715,1
36,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.10891871604025173,0.10897025538831974,7.778482093150928e-05,1,0.10894448571428574,8
37,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,128,0.10927499111328562,0.10930392317242865,4.366518250580556e-05,1,0.10928945714285714,1
38,True,35,False,1,1,1,1,15,1,8,SIMP,9,1,1,1,0.10865906640724304,0.10869687644989981,5.7064117178729164e-05,1,0.10867797142857143,1
39,True,35,False,1,1,1,1,15,1,8,SIMP,1,128,1,1,0.11727474391870493,0.11729999893843795,3.811567784992338e-05,1,0.11728737142857144,1
40,True,35,False,1,1,1,32,15,1,8,SIMP,1,1,1,1,0.12781030551743539,0.1279580373397075,0.00022296155795681693,1,0.12788417142857145,1
41,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,64,1,0.12224379132471289,0.12227038010385852,4.0128629914009326e-05,1,0.1222570857142857,1
42,True,35,False,1,1,32,1,15,1,8,SIMP,1,1,1,1,0.12213321857886952,0.12225055284970193,0.00017708460793458875,1,0.12219188571428573,1
43,True,35,False,1,1,1,1,15,1,12,SIMP,5,1,1,1,0.10501922477941016,0.10505277522058985,5.0635391349755356e-05,1,0.105036,1
44,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.10341672141566294,0.1034386500129085,3.3095335388689315e-05,1,0.10342768571428572,8
45,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,64,0.10869122350372903,0.10871906221055669,4.201506046791374e-05,1,0.10870514285714286,1
46,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.1053123535758283,0.10533936070988598,4.0760024433711215e-05,1,0.10532585714285714,1
47,True,35,False,1,16,1,1,15,1,12,SIMP,1,1,1,1,0.1201732377428469,0.12020830511429596,5.292479068818083e-05,1,0.12019077142857143,1
48,True,35,False,1,1,1,1,19,1,12,SIMP,1,1,1,1,0.10700548484269168,0.10703165801445116,3.9501382047637714e-05,1,0.10701857142857142,1
49,True,35,False,8,1,1,1,15,1,12,SIMP,1,1,1,1,0.10967398514442582,0.10969567199843132,3.273048881332503e-05,1,0.10968482857142857,1
50,True,35,False,1,1,1,1,15,1,12,SIMP,1,64,1,1,0.11648973273568905,0.11651849583573953,4.3410184077388565e-05,1,0.11650411428571429,1
51,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.11810620268323334,0.11816196874533806,8.41639119910234e-05,8,0.1181340857142857,1
52,True,35,False,1,1,16,1,15,1,12,SIMP,1,1,1,1,0.11914251024829481,0.11917263260884806,4.546162319664245e-05,1,0.11915757142857143,1
53,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,64,1,0.12092434739286093,0.12100405260713909,0.00012029364072967366,1,0.12096420000000001,1
54,True,35,False,1,1,1,16,15,1,12,SIMP,1,1,1,1,0.12073051125733973,0.1207587458855174,4.2612597543306696e-05,1,0.12074462857142856,1
55,True,35,False,1,1,1,1,15,1,12,SIMP,3,1,1,1,0.10556975035595063,0.10562064964404934,7.681882209830823e-05,1,0.10559519999999999,1
56,True,35,False,1,1,1,1,15,1,14,SIMP,1,1,1,1,0.10494239326269773,0.10500714959444511,9.773231245580575e-05,1,0.10497477142857142,1
57,True,35,False,1,1,1,1,17,1,12,SIMP,1,1,1,1,0.1069596243240804,0.10699540424734816,5.4000196522695705e-05,1,0.10697751428571428,1
58,True,35,False,1,1,1,1,15,1,13,SIMP,1,1,1,1,0.10508118336386077,0.10516224520756781,0.00012234110894861005,1,0.10512171428571429,1
59,True,35,False,1,1,1,1,15,1,12,SIMP,2,1,1,1,0.10531732023512504,0.10545565119344637,0.0002087734755222334,1,0.1053864857142857,1
60,True,35,False,1,1,1,1,16,1,12,SIMP,1,1,1,1,0.10853537408200757,0.10856302591799243,4.173302905715955e-05,1,0.1085492,1
61,True,35,False,8,256,256,256,18,1,30,SIMP,7,256,2048,1,0.27284561966042636,0.2731315231967166,0.0004314946969191933,1,0.27298857142857147,8
62,True,35,False,32,32,128,32,15,1,27,SIMP,10,512,1024,64,0.22325651227776422,0.2233481162936644,0.00013825169002915568,1,0.22330231428571432,1
63,True,35,False,8,128,256,128,17,1,29,SIMP,8,256,2048,1,0.2567818032416602,0.2571178539011969,0.0005071783279345918,1,0.25694982857142856,8
64,True,35,False,8,64,256,64,16,1,28,SIMP,9,256,2048,1,0.30814638580058135,0.32212509991370436,0.02109711928655238,1,0.31513574285714285,8
65,True,35,False,1,16,16,128,11,7,1,SIMP,9,1,128,2048,0.23719797782732138,0.23735550788696436,0.0002377493689770335,1,0.23727674285714287,32
66,True,35,False,8,256,256,64,1,10,24,SIMP,23,512,256,256,0.13009917857844744,0.13016716427869546,0.0001026061779577751,1,0.13013317142857145,8
