id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,1,1,1,15,1,12,SIMP,1,1.7174779673527587,1,1,1,170,1,0.10342768571428572,8
2,1,1,1,1,15,1,12,SIMP,1,1.7174779673527587,1,1,1,170,1,0.10342768571428572,8
3,1,1,1,1,15,1,12,SIMP,1,1.7174779673527587,1,1,1,170,1,0.10342768571428572,8
