id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
1,1,256,1,2048,1,1,inf,False,RS,16,inf,False,12,1,True,inf,True,inf,True
2,32,512,10,64,8,2048,2.982054,False,RS,1,0.003167498066297743,True,1,8,False,2.9800908004336746,False,2.984017199566326,False
3,8,4,10,512,1,1,4.2949399999999995,False,RS,1,0.00023554192832698608,True,20,1,False,4.294794012282923,True,4.295085987717076,False
4,4,1024,1,1,8,16,inf,False,RS,4,inf,False,1,14,False,inf,False,inf,False
5,1,256,1,8,256,1024,inf,False,RS,2,inf,False,1,5,True,inf,True,inf,False
6,32,32,10,2,16,16,3.0630949999999997,False,RS,4,0.00036582099447673614,True,30,1,False,3.0628682659649105,False,3.063321734035089,True
7,4,64,10,2,1,64,2.365419,False,RS,16,0.0006614295124954792,True,1,30,False,2.3650090492739357,False,2.3658289507260646,False
8,32,512,10,128,2,512,3.385246,False,RS,1,0.0037961406717876224,True,1,10,False,3.3828931708696968,False,3.387598829130303,True
9,1,2048,1,64,1024,256,inf,False,RS,16,inf,False,30,1,True,inf,True,inf,False
10,1,512,10,4,8,32,2.5001470000000006,False,RS,16,0.00043840734482894153,True,1,8,False,2.49987527730555,True,2.500418722694451,False
11,2,32,1,1,2,64,inf,False,RS,8,inf,False,15,1,True,inf,False,inf,False
12,32,128,10,4,128,32,2.320375,False,RS,1,0.00010828203913849333,True,22,1,False,2.320307887330054,False,2.3204421126699457,False
13,8,64,10,2,16,512,2.4538329999999995,False,RS,16,0.00022041097976286016,True,20,1,False,2.453696390369677,True,2.453969609630322,True
14,16,256,1,64,16,2048,inf,False,RS,4,inf,False,1,5,False,inf,False,inf,True
15,2,256,1,8,128,32,inf,False,RS,8,inf,False,1,10,False,inf,False,inf,False
16,4,1,1,1,256,2048,inf,False,RS,16,inf,False,1,2,False,inf,False,inf,True
17,4,64,1,64,64,512,inf,False,RS,16,inf,False,19,1,False,inf,True,inf,False
18,8,256,10,2,16,32,2.636806,False,RS,16,0.0005843149835491484,True,1,8,False,2.6364438444758953,True,2.6371681555241047,False
19,1,1,10,2,16,32,2.250794,False,RS,4,0.0005024579584403018,True,4,1,False,2.2504825790534166,False,2.2511054209465833,True
20,1,1024,1,2048,1024,1,inf,False,RS,8,inf,False,1,8,True,inf,True,inf,False
21,4,32,1,64,4,2048,inf,False,RS,16,inf,False,27,1,False,inf,True,inf,True
22,4,1024,10,2,4,64,1.403923,False,RS,8,0.05149514463519837,True,19,1,True,1.3720065651672992,True,1.4358394348327008,False
23,2,2048,1,1,512,16,inf,False,RS,8,inf,False,29,1,False,inf,True,inf,True
24,2,128,1,512,1,2048,inf,False,RS,2,inf,False,1,20,True,inf,False,inf,False
25,2,256,1,32,2,1,inf,False,RS,8,inf,False,1,3,True,inf,True,inf,True
26,4,1,1,1,128,2048,inf,False,RS,2,inf,False,1,17,False,inf,False,inf,True
27,16,256,10,2,4,256,1.331579,False,RS,8,0.06813666038925008,True,1,16,True,1.2893482363729198,False,1.3738097636270803,True
28,8,2048,10,16,128,512,1.8107099999999998,False,RS,1,0.06243272315060429,True,1,16,True,1.7720145083380092,True,1.8494054916619904,False
29,16,128,1,1,16,128,inf,False,RS,4,inf,False,1,22,False,inf,True,inf,True
30,2,1024,1,16,16,2048,inf,False,RS,4,inf,False,15,1,False,inf,True,inf,True
31,2,1,10,64,256,64,1.386727,False,RS,1,0.02483220048646517,True,18,1,True,1.371336125497298,True,1.402117874502702,False
32,4,128,10,16,4,16,3.797434,False,RS,1,0.00955400460539981,True,26,1,False,3.7915124754069582,True,3.8033555245930417,False
33,1,128,10,4,8,2048,2.590141,False,RS,32,0.0007242713579868188,True,15,1,False,2.5896921002102795,True,2.5905898997897205,False
34,4,64,10,256,2,2048,5.202691,False,RS,1,0.00035072638908412434,True,1,17,False,5.202473621526347,False,5.202908378473652,True
35,1,2048,10,512,1,1,1.366118,False,RS,1,0.06999431659784959,True,1,5,True,1.3227358702831,False,1.4095001297168999,False
36,2,256,10,4,4,256,1.4139339999999998,False,RS,1,0.05745343770393549,True,9,1,True,1.378324644722281,False,1.4495433552777186,False
37,2,128,10,4,1,4,2.376912,False,RS,32,0.0002304690868641197,True,21,1,False,2.376769156404862,True,2.377054843595138,False
38,32,256,1,128,4,1,inf,False,RS,4,inf,False,27,1,True,inf,True,inf,False
39,16,1,1,256,4,1024,inf,False,RS,2,inf,False,28,1,False,inf,False,inf,False
40,4,4,1,2,4,256,inf,False,RS,2,inf,False,1,8,True,inf,True,inf,False
41,2,256,1,256,64,256,inf,False,RS,4,inf,False,8,1,False,inf,True,inf,False
42,4,512,10,32,256,256,1.3513099999999998,False,RS,1,0.0575634265832047,True,9,1,True,1.3156324741613012,False,1.3869875258386983,True
43,32,512,1,64,2,2048,inf,False,RS,4,inf,False,4,1,True,inf,False,inf,False
44,2,32,1,8,32,8,inf,False,RS,4,inf,False,9,1,False,inf,True,inf,True
45,16,128,1,512,1,2048,inf,False,RS,2,inf,False,1,7,False,inf,False,inf,True
46,16,16,1,4,2,32,inf,False,RS,2,inf,False,2,1,False,inf,False,inf,False
47,8,2048,1,8,64,256,inf,False,RS,2,inf,False,1,7,False,inf,True,inf,True
48,1,256,10,4,16,32,1.38337,False,RS,32,0.043036086253282806,True,10,1,True,1.3566964475303847,True,1.4100435524696153,True
49,4,1024,1,16,512,512,inf,False,RS,4,inf,False,27,1,False,inf,True,inf,True
50,1,8,1,8,8,256,inf,False,RS,4,inf,False,10,1,False,inf,True,inf,False
51,8,256,10,4,8,64,3.0690510000000004,False,RS,8,0.00012840950120612948,True,14,1,False,3.068971412429052,True,3.0691305875709487,False
52,4,64,1,1024,32,1,inf,False,RS,2,inf,False,1,3,False,inf,False,inf,True
53,2,1024,10,2,2,1024,1.3201379999999998,False,RS,8,0.06896993545016553,True,8,1,True,1.2773907766296209,False,1.3628852233703788,True
54,2,128,1,256,8,256,inf,False,RS,32,inf,False,7,1,True,inf,True,inf,True
55,1,1024,10,2,256,128,2.26565,False,RS,4,0.00031918646587849616,True,13,1,False,2.2654521698140697,False,2.26584783018593,True
56,32,1024,1,8,4,2048,inf,False,RS,2,inf,False,1,29,False,inf,False,inf,True
57,1,1,10,2,32,256,2.2663269999999995,False,RS,8,0.0004485543445336218,True,2,1,False,2.266048988245539,True,2.2666050117544603,True
58,16,1,1,64,256,1,inf,False,RS,4,inf,False,1,22,True,inf,False,inf,False
59,2,1,1,256,256,2048,inf,False,RS,32,inf,False,14,1,True,inf,True,inf,True
60,8,1024,1,32,16,64,inf,False,RS,4,inf,False,1,20,False,inf,False,inf,False
61,2,32,1,32,8,2048,inf,False,RS,16,inf,False,2,1,True,inf,True,inf,False
62,32,1,1,8,4,512,inf,False,RS,2,inf,False,1,24,True,inf,True,inf,True
63,32,128,1,8,8,256,inf,False,RS,2,inf,False,1,26,False,inf,False,inf,False
64,2,32,1,1,1,1,inf,False,RS,2,inf,False,1,2,False,inf,False,inf,False
65,4,4,10,128,2,1,5.138113,False,RS,1,0.00046983082061518807,True,1,29,False,5.137821801191359,False,5.13840419880864,True
66,16,8,1,16,1,512,inf,False,RS,4,inf,False,1,27,False,inf,False,inf,False
67,2,2048,10,8,1,512,1.3122329999999998,False,RS,1,0.09559087341896194,True,20,1,True,1.252986251521273,True,1.3714797484787264,True
68,16,1024,1,64,4,128,inf,False,RS,8,inf,False,1,15,False,inf,True,inf,False
69,16,256,1,1,32,4,inf,False,RS,2,inf,False,1,17,False,inf,False,inf,False
70,1,2048,1,64,1024,256,inf,False,RS,4,inf,False,13,1,False,inf,True,inf,True
71,2,512,1,1024,1,1,inf,False,RS,4,inf,False,17,1,False,inf,False,inf,False
72,2,1,1,1,4,2048,inf,False,RS,32,inf,False,15,1,False,inf,True,inf,False
73,32,128,10,16,1,1024,1.303112,False,RS,1,0.11769997381478045,True,1,22,True,1.230162140927222,False,1.376061859072778,False
74,4,512,1,4,16,4,inf,False,RS,2,inf,False,1,15,False,inf,True,inf,False
75,16,128,1,1,4,16,inf,False,RS,4,inf,False,1,24,True,inf,True,inf,True
76,4,1,1,32,2,1,inf,False,RS,8,inf,False,3,1,False,inf,True,inf,True
77,1,1024,1,512,1024,512,inf,False,RS,16,inf,False,1,16,True,inf,False,inf,False
78,16,64,1,64,16,128,inf,False,RS,4,inf,False,16,1,False,inf,False,inf,True
79,4,16,10,4,4,8,2.868404,False,RS,32,0.0015929921531508476,True,1,19,False,2.867416671376977,True,2.869391328623023,True
80,1,16,10,2,4,16,1.408694,False,RS,4,0.04243601093411113,True,25,1,True,1.3823923712322157,False,1.434995628767784,False
81,16,64,10,8,2,1024,1.3486770000000001,False,RS,1,0.09880146932611882,True,9,1,True,1.2874403401272803,True,1.40991365987272,True
82,32,1,1,1,8,64,inf,False,RS,4,inf,False,1,8,True,inf,True,inf,False
83,32,2048,1,8,8,256,inf,False,RS,2,inf,False,1,29,True,inf,True,inf,True
84,4,4,10,2,4,2,1.408617,False,RS,32,0.025871034401430484,True,1,27,True,1.392582261397413,False,1.424651738602587,False
85,2,512,10,4,64,8,2.268491,False,RS,16,0.0004836207191590967,True,1,13,False,2.2681912542807456,False,2.2687907457192544,True
86,16,2048,10,1,1024,4,2.333515,False,RS,1,0.0004069705149025459,True,1,30,False,2.333262761696569,False,2.3337672383034307,False
87,32,4,10,16,1,1,1.3629699999999998,False,RS,1,0.042057471631090734,True,1,17,True,1.3369029880117598,False,1.3890370119882398,True
88,8,16,10,2,4,4,2.9703919999999995,False,RS,1,0.00028049242414010755,True,1,17,False,2.9702181521889184,False,2.9705658478110806,True
89,4,2048,1,16,2,512,inf,False,RS,16,inf,False,1,24,False,inf,True,inf,True
90,1,2048,1,128,128,1024,inf,False,RS,4,inf,False,1,18,True,inf,True,inf,True
