id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
1,256,1024,RS,1,1,True,32,32,False,1,64,8,False,0.11314603080018258,16,32,256,1024,True,True,True,1,True,16,True,1024,False,8,4,1,False,1,16,1,16,16,12,1,3.630107661303304e-05,35,0.11317008348553169,8,0.11315805714285714,16,1,8,True,1024,1,12,1024,False,8,8,1,1
2,1,64,RS,8,8,True,1,16,False,64,32,1,False,0.11888716701941589,64,64,2048,64,False,False,True,1,True,256,True,256,True,8,8,2048,False,8,1,1,16,4,4,1,0.00014093243423856787,35,0.11898054726629838,12,0.11893385714285713,1,32,1,True,64,64,8,2048,True,16,1,8,1
3,128,2048,RS,8,1,False,8,16,True,32,512,1,False,0.11264670112386714,1,64,1024,1024,False,False,False,16,False,256,True,1024,False,12,16,64,True,1,1,1,12,4,8,1,2.3066293103812948e-05,35,0.11266198459041858,4,0.11265434285714286,4,8,1,True,128,512,4,512,False,4,8,8,1
4,16,512,RS,1,1,True,32,16,False,512,16,32,True,0.17837058253248078,128,64,512,1024,False,True,False,128,True,1,True,2048,False,4,8,1,False,4,1,1,4,16,12,1,0.00022169418907447305,35,0.17851747461037637,12,0.17844402857142858,8,8,8,True,512,128,16,128,True,1,8,1,8
5,128,128,RS,1,1,True,32,32,False,128,64,1,False,0.12554326679607594,512,1,2048,2048,True,False,True,1,False,1,False,128,False,1,8,1,False,16,1,12,1,16,1,4,4.395418765311029e-05,35,0.12557239034678122,12,0.12555782857142858,1,1,32,True,512,256,16,1,False,1,8,1,8
6,128,2048,RS,8,1,False,1,64,True,128,32,1,True,0.14171984855712377,16,16,128,2048,True,True,False,128,True,1,True,256,False,12,8,64,False,1,12,12,1,12,16,1,5.7290480742208346e-05,35,0.14175780858573345,8,0.1417388285714286,4,8,8,True,512,128,12,64,False,1,32,1,16
7,16,512,RS,1,8,True,1,16,False,32,64,32,True,0.0862190178754514,16,32,512,256,False,True,True,1,True,16,True,64,True,12,12,256,True,1,8,1,1,16,4,1,2.5853084764428645e-05,35,0.08623614783883433,4,0.08622758285714287,4,1,32,True,1,128,12,512,True,1,1,1,16
8,128,1,RS,32,8,False,1,64,False,1,256,1,True,0.1408407104382806,1,128,128,256,False,True,False,64,True,16,True,64,False,12,12,1024,True,4,1,16,1,8,4,1,6.840137246504492e-05,35,0.14088603241886224,1,0.14086337142857142,1,1,32,True,64,256,1,512,False,1,8,1,4
9,128,512,RS,8,8,True,1,512,False,128,64,8,False,0.12162610019324346,16,16,256,1024,False,True,False,256,False,16,False,1024,False,16,12,512,False,16,1,16,1,1,1,16,7.007089121681103e-05,35,0.1216725283781851,1,0.12164931428571428,1,1,8,True,256,1,4,512,False,12,1,8,1
10,128,64,RS,32,8,True,1,256,True,64,1,1,False,0.1326655286211324,1,16,128,2048,True,True,True,128,False,512,False,1,True,16,8,256,True,1,1,1,1,16,1,1,4.902832167768342e-05,35,0.1326980142360104,8,0.1326817714285714,12,1,32,True,1,2048,8,1024,False,4,1,1,1
