id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12519824051832182,1,128,16,32,1,4,7,RS,10,256,2048,512,0.12507895948167821,0.000180022728723745,8,0.12513860000000002,8
2,True,35,0.11601998939046533,8,256,256,32,28,13,1,RS,21,512,1,2048,0.11598766775239179,4.8780842676659426e-05,8,0.11600382857142856,1
3,True,35,0.22941724412516346,1,64,128,64,26,10,1,RS,18,1,1,1,0.22929652730340794,0.00018218966121341884,1,0.2293568857142857,8
4,True,35,0.13136547876786134,8,128,256,1,1,28,25,RS,5,1,512,512,0.1312434926607101,0.00018410530704363563,1,0.1313044857142857,8
5,True,35,0.1214991611327079,1,1,1,1,1,4,7,RS,11,256,64,1024,0.12147049601014925,4.326231333507189e-05,1,0.12148482857142857,1
6,True,35,0.1323000111467753,8,1,1,16,20,1,2,RS,8,1,256,2048,0.13214753171036758,0.000230126807988772,8,0.13222377142857145,1
7,True,35,0.12780022459266274,1,16,16,256,4,1,7,RS,25,512,1,256,0.12775703255019447,6.518680222003024e-05,8,0.1277786285714286,1
8,True,35,0.1351900155736163,8,128,16,32,24,1,7,RS,12,1024,1,256,0.13515924156924083,4.644510474853043e-05,1,0.13517462857142856,1
9,True,35,0.11841027244383287,1,64,32,256,2,9,1,RS,19,2048,1024,2048,0.11830287041330997,0.0001620945554235515,8,0.11835657142857142,1
10,True,35,0.23135563126630534,1,16,128,64,5,12,1,RS,18,512,1,2048,0.23133602587655192,2.9589076859336492e-05,1,0.23134582857142863,8
11,True,35,0.11752300075415124,8,128,1,256,1,19,21,RS,2,1024,1,512,0.11748854210299163,5.200609069510698e-05,8,0.11750577142857144,1
12,True,35,0.24801289051855235,1,16,64,128,18,25,1,RS,3,128,128,512,0.24797979519573343,4.994851226564125e-05,32,0.2479963428571429,1
13,True,35,0.11775797938886222,1,16,64,128,24,1,27,RS,14,1024,64,128,0.1176137348968521,0.00021769836837201318,8,0.11768585714285716,8
14,True,35,0.16977909839754662,1,32,16,1,13,1,18,RS,5,64,256,1024,0.16952175874531056,0.0003883851759503162,1,0.1696504285714286,8
15,True,35,0.22581070860141808,1,256,16,256,11,26,1,RS,15,1024,512,1,0.22574083425572475,0.00010545658164498303,1,0.22577577142857141,8
16,True,35,0.12767879203120128,8,64,64,32,1,19,5,RS,18,1,1,1,0.1276562365402273,3.404146331299202e-05,1,0.1276675142857143,1
17,True,35,0.13658280317752888,1,256,1,256,1,13,3,RS,30,2048,1024,256,0.1365520539653283,4.640768761086855e-05,1,0.1365674285714286,32
18,True,35,0.12470401387968022,8,1,1,64,13,26,1,RS,5,1024,64,64,0.12466907183460546,5.2735644143836004e-05,8,0.12468654285714284,1
19,True,35,0.4153276075271579,1,16,16,512,24,1,29,RS,30,1024,128,128,0.41525233532998496,0.00011360319052719643,32,0.41528997142857144,1
20,True,35,0.12777322479259842,1,32,32,512,1,12,27,RS,18,2048,128,512,0.12773820377883013,5.285482620405779e-05,8,0.12775571428571428,1
21,True,35,0.11661661882128299,1,16,512,64,4,9,1,RS,14,128,1024,2048,0.1165454954644313,0.00010734162895224925,8,0.11658105714285714,8
22,True,35,0.13324702163266047,1,1,64,256,1,27,5,RS,20,256,512,256,0.13321617836733954,4.6549635567087496e-05,1,0.1332316,32
