id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
14,4,128,1,1024,2.3760866686060633,512,False,1,RS,1024,False,True,False,False,2,1,False,1,5,16,10,11,1,2.474807,0.1592789974886834,True,True,8,2,2048,2.573527331393937,21
15,4,512,32,1,2.5229862803235723,256,False,2048,RS,256,False,True,False,False,1,1,True,12,19,16,10,19,8,2.571338,0.07801243500878563,True,True,8,1,512,2.6196897196764275,22
16,64,16,4,4,2.32355494751423,2048,False,128,RS,1,True,True,True,True,25,19,True,1,13,2,10,1,32,2.4806749999999997,0.2535032459062408,True,True,4,4,4,2.6377950524857696,12
17,128,2,2,4,2.5199329240523327,1,False,16,RS,8,True,False,True,False,24,25,False,1,7,2,10,1,2,2.5545739999999997,0.05589118037758735,True,True,4,2,128,2.5892150759476666,15
18,8,2,1,1,4.242785624944114,256,False,128,RS,256,False,True,True,True,4,26,True,1,5,1,10,1,8,4.244136999999999,0.0021803579981278898,True,False,2,1,32,4.245488375055885,17
19,16,64,128,4,7.061809447013433,64,False,1,RS,512,True,False,True,True,7,1,True,1,22,4,10,8,32,7.0625219999999995,0.001149659079901432,True,False,2,32,128,7.063234552986566,9
20,16,8,256,64,4.036386554789267,256,False,2048,RS,2048,True,True,True,True,24,25,True,1,22,1,10,1,4,4.036509,0.00019755758654125703,True,False,8,4,1,4.036631445210732,3
21,64,32,16,1,2.101887506372429,2048,False,256,RS,128,False,False,False,False,1,7,True,10,30,16,10,1,1,2.29291,0.308202685841639,True,True,8,16,16,2.483932493627571,11
22,16,16,16,2,2.5431645082082004,256,False,2048,RS,64,False,False,True,True,13,23,False,1,13,4,10,1,1,2.6038379999999997,0.0978928333229762,True,True,16,8,64,2.664511491791799,13
23,512,4,2,1024,2.6162374344715422,1,False,1024,RS,128,True,True,False,False,1,1,True,13,1,2,10,10,16,2.684081,0.10946129283449926,True,True,32,4,2048,2.7519245655284577,5
24,1,4,256,32,2.7113584425534962,16,False,16,RS,1024,True,True,False,True,1,12,True,8,10,4,10,1,16,2.768218,0.09173929199639592,True,True,1,4,256,2.825077557446504,1
25,2048,2048,16,512,3.901814230387154,1,False,1,RS,16,False,False,True,True,1,16,True,28,2,1,10,1,8,3.9019329999999997,0.00019162724232219084,True,False,4,8,2048,3.902051769612845,29
26,16,4,128,8,7.298565239146909,64,False,32,RS,128,True,True,True,True,11,1,False,1,8,8,10,4,4,7.299169000000001,0.0009741298681387111,True,False,2,1,1,7.2997727608530925,16
27,16,4,32,32,7.317348761790158,2048,False,4,RS,32,True,False,True,False,1,1,False,18,29,1,10,12,1,7.319075,0.002785175936992116,True,False,4,2,512,7.3208012382098415,25
28,4,8,8,8,2.6332835572743982,4,False,8,RS,64,False,False,True,False,1,1,False,9,21,8,10,4,8,2.6697859999999998,0.058894377694309726,True,True,4,4,32,2.7062884427256013,29
29,1,512,1,8,5.437879200254273,4,False,2048,RS,256,False,True,True,False,9,7,True,1,11,2,10,1,1,5.438041,0.0002610536343359421,True,False,2,16,32,5.438202799745727,23
30,32,64,8,64,5.92188432274338,1,False,1,RS,2048,False,False,False,True,20,7,False,1,16,1,10,1,4,5.923516,0.0026326078325493276,True,False,8,8,256,5.9251476772566205,28
31,256,64,4,2048,26.669958483928667,1,False,1,RS,32,True,True,False,True,1,4,False,13,29,1,10,1,32,26.673129999999997,0.00511704016009261,True,False,2,1,1,26.676301516071327,29
32,32,1024,16,32,5.900814996090622,1,False,2048,RS,128,False,False,False,True,1,30,False,5,8,4,10,1,2,5.901248000000001,0.000698624362587004,True,False,2,32,1024,5.901681003909379,9
33,64,2,32,4,2.212917723637423,1,False,16,RS,2048,False,False,False,True,1,12,True,19,17,1,10,1,2,2.283768,0.11431243019024659,True,True,4,2,1,2.3546182763625767,10
34,1,256,32,2,2.6122831034883154,128,False,512,RS,1024,False,True,True,True,1,1,False,22,22,8,10,10,2,2.6420419999999996,0.04801409330602835,True,True,2,1,32,2.6718008965116837,13
35,512,1,32,4,4.5555891436907965,1,False,32,RS,128,True,False,True,False,1,26,True,15,5,1,10,1,8,4.555791,0.00032568236059075944,True,False,16,8,64,4.555992856309204,7
36,4,16,8,2,4.8481010252700845,2048,False,16,RS,2048,False,False,True,False,9,1,True,1,6,8,10,2,4,4.84842,0.0005146455090643242,True,False,1,4,2048,4.848738974729915,4
37,2,2,2,4,2.384869244708434,1,False,1024,RS,2048,True,True,False,False,22,1,False,1,22,2,10,16,32,2.4671580000000004,0.13276769093420282,True,True,1,1,2048,2.5494467552915667,5
38,8,32,128,16,6.67536295070536,2048,False,512,RS,1024,False,False,True,False,1,1,False,30,21,32,10,28,4,6.675643000000001,0.0004518417864694004,True,False,1,2,2048,6.675923049294642,3
39,256,2,2048,1,7.049105825747943,256,False,1024,RS,1,True,False,True,False,3,1,True,1,11,2,10,10,8,7.049452,0.0005585302140440841,True,False,4,1,64,7.049798174252056,22
40,2,1,8,2,6.862582883582302,16,False,64,RS,8,True,False,True,False,1,6,True,10,5,4,10,1,1,6.862793999999999,0.000340622958709363,True,False,8,2,256,6.863005116417696,9
41,64,8,8,128,6.553116826667995,64,False,16,RS,8,False,True,False,False,1,26,False,4,8,8,10,1,2,6.555669,0.004117769906150739,True,False,8,1,128,6.558221173332005,5
42,32,128,4,256,5.787838331463839,512,False,512,RS,256,False,False,False,False,24,8,True,1,26,4,10,1,8,5.791936,0.006611328459545767,True,False,1,8,2048,5.79603366853616,7
43,16,2,4,16,6.347786963663788,1024,False,128,RS,2048,True,False,False,True,1,21,False,12,24,1,10,1,1,6.348034,0.0003985774705122361,True,False,4,1,2048,6.348281036336212,20
44,8,1,16,16,2.377388880985933,1024,False,512,RS,512,False,False,True,False,1,1,False,17,15,4,10,28,1,2.4504159999999997,0.11782462783306384,True,True,8,8,256,2.5234431190140665,24
45,512,1024,16,4,2.2299787789029124,1,False,2048,RS,512,True,False,True,False,21,1,False,1,1,8,10,21,1,2.3674609999999996,0.22181884967017565,True,True,8,2,4,2.504943221097087,3
46,256,64,1,1,3.3342065459123815,2048,False,512,RS,1,True,True,False,False,2,1,True,1,2,1,10,26,32,3.4882659999999994,0.24856516438149584,True,True,4,32,512,3.6423254540876173,7
47,1,2,8,4,6.129528741722513,2048,False,2,RS,8,False,False,False,True,1,3,True,5,16,32,10,1,1,6.130013,0.0007813200368608206,True,False,4,2,128,6.130497258277487,8
48,4,32,4,16,6.155725067727489,1024,False,32,RS,32,False,False,False,True,29,8,True,1,22,4,10,1,32,6.156015000000001,0.000467787344848023,True,False,1,32,512,6.156304932272513,3
49,4,1,128,32,5.819982049279178,1024,False,64,RS,1024,True,True,True,True,1,1,False,14,21,16,10,9,1,5.8238780000000006,0.0062858695500304105,True,False,32,2,128,5.8277739507208235,9
50,16,2,512,16,2.164880980273462,2048,False,1024,RS,1024,True,True,False,False,12,1,False,1,30,4,10,12,1,2.3204870000000004,0.2510604500135376,True,True,4,8,64,2.4760930197265387,26
51,16,512,32,2,3.27547895836988,2048,False,1,RS,128,False,False,True,False,1,1,True,3,30,8,10,3,16,3.4001059999999996,0.20107783240327612,True,True,4,1,8,3.5247330416301192,3
52,4,8,8,4,7.109944865238337,512,False,1024,RS,256,True,False,False,True,14,1,True,1,8,8,10,30,8,7.111455000000001,0.0024365067206965785,True,False,2,16,64,7.112965134761666,2
53,32,512,2,128,1.8450340201455826,2048,False,512,RS,256,True,False,True,True,1,14,True,3,26,2,10,1,8,2.082516,0.38316212211543044,True,True,16,1,256,2.3199979798544175,10
54,1,512,8,1,1.9975664769775787,2048,False,2048,RS,32,True,False,False,True,2,8,False,1,4,8,10,1,1,2.1672730000000002,0.27381071834572146,True,True,32,4,128,2.3369795230224217,20
55,16,16,8,16,4.575015013306988,32,False,32,RS,512,True,True,True,True,1,1,True,9,9,2,10,26,2,4.576692,0.0027057117363090463,True,False,4,2,16,4.578368986693013,29
56,16,32,64,4,2.5930661082870823,1,False,2048,RS,128,False,False,True,False,1,17,False,27,27,1,10,1,2,2.6271339999999994,0.05496638394509863,True,True,16,1,8,2.6612018917129165,29
57,32,16,8,16,6.234000453304933,1024,False,32,RS,1024,False,False,True,False,1,30,True,20,22,2,10,1,8,6.238293,0.006925752016929314,True,False,1,32,1024,6.242585546695066,25
58,1,4,16,256,20.341738539378028,32,False,512,RS,16,True,False,True,False,1,20,False,21,25,8,10,1,1,20.342159999999996,0.0006799999999998886,True,False,2,32,1,20.342581460621965,1
59,256,2,128,2,2.1107524864911342,2048,False,2048,RS,1,True,True,True,True,14,1,False,1,2,1,10,24,2,2.3180659999999995,0.3344872138423231,True,True,4,16,4,2.525379513508865,8
60,8,128,32,1,2.6499946243747585,128,False,2048,RS,32,False,False,True,False,1,1,False,1,26,8,10,11,2,2.6735390000000003,0.03798735775228384,True,True,8,16,256,2.697083375625242,6
61,2048,64,128,512,1.8873196245734223,2048,False,2048,RS,512,True,True,True,True,10,1,True,1,5,4,10,22,8,2.1230640000000003,0.38035860750612704,True,True,1,16,1,2.3588083754265785,28
62,2,2,2,16,1.9736563660511826,2048,False,1,RS,512,True,False,True,True,10,7,False,1,14,2,10,1,8,2.1866239999999997,0.3436097787956565,True,True,32,2,128,2.399591633948817,11
63,256,16,256,16,2.4877399195998224,1,False,64,RS,512,False,False,True,False,19,21,True,1,4,2,10,1,2,2.5211870000000003,0.05396474424103203,True,True,32,4,64,2.554634080400178,26
64,2,1,32,2,2.440443638881577,1024,False,4,RS,1024,True,True,True,True,1,23,False,9,2,1,10,1,32,2.5560940000000003,0.18659452736883791,True,True,1,16,16,2.6717443611184235,20
65,512,8,128,128,7.20925859864391,2048,False,1024,RS,128,False,False,True,False,16,1,True,1,18,32,10,18,1,7.215002,0.009266614052608485,True,False,4,8,2048,7.2207454013560906,2
66,4,64,512,16,2.332027536902622,64,False,2048,RS,2048,True,True,True,True,1,1,True,25,4,16,10,21,8,2.4152689999999994,0.13430482459316198,True,True,8,4,512,2.498510463097377,29
67,16,4,256,2,9.529708123303614,32,False,512,RS,1,False,True,True,False,1,1,False,15,6,1,10,16,2,9.531128,0.002290881053219435,True,False,2,32,512,9.532547876696388,18
68,4,16,128,8,2.5061620481943554,512,False,512,RS,512,True,True,False,True,25,1,False,1,11,2,10,3,2,2.5746930000000003,0.1105703470239648,True,True,2,32,512,2.6432239518056453,30
69,128,2,64,64,14.81153214928577,2048,False,128,RS,2048,True,False,True,False,24,1,False,1,19,16,10,25,1,14.816880000000001,0.008628418163255568,True,False,8,1,128,14.822227850714233,3
70,128,2,2,16,2.237680770901081,128,False,8,RS,2048,True,True,False,True,1,1,False,27,16,16,10,11,2,2.293646,0.09029634989300511,True,True,16,2,64,2.349611229098919,27
71,1,32,256,4,2.564358719325802,512,False,512,RS,256,True,False,False,True,22,1,False,1,24,16,10,19,8,2.6065379999999996,0.06805359590793125,True,True,32,2,8,2.648717280674197,16
72,8,16,1024,256,2.4167650102181164,256,False,256,RS,1,False,False,True,False,2,1,False,1,28,32,10,23,2,2.4808429999999997,0.10338577504183055,True,True,32,2,1024,2.544920989781883,27
73,32,2,8,1,8.333312385484415,512,False,2,RS,256,True,True,False,True,1,23,False,6,26,2,10,1,2,8.342165999999999,0.014284745850031614,True,False,4,16,128,8.351019614515582,9
74,32,2,32,64,9.563447858681108,1024,False,2048,RS,512,False,True,True,True,1,22,True,5,1,4,10,1,32,9.565555,0.0033997389605675064,True,False,8,16,64,9.567662141318891,16
75,64,2,1,32,2.890317002228488,1,False,8,RS,4,False,True,False,False,19,16,False,1,25,4,10,1,16,2.9117759999999997,0.034622732763316115,True,True,1,32,1024,2.9332349977715113,23
76,2,64,128,256,2.646130473309745,512,False,1,RS,256,False,False,False,True,1,18,False,10,16,1,10,1,8,2.7177649999999995,0.11557776838561998,True,True,8,16,1024,2.789399526690254,26
77,128,64,32,4,2.5598283891448554,256,False,512,RS,1,True,False,False,True,1,6,True,21,10,16,10,1,4,2.6137840000000003,0.08705395823281102,True,True,2,32,1,2.667739610855145,2
78,1,1,32,4,7.669092390341398,256,False,8,RS,32,True,False,False,True,1,28,False,23,4,16,10,1,2,7.6709000000000005,0.0029164636119794925,True,False,16,2,1,7.672707609658603,15
79,1,64,16,8,2.6069072714744213,1,False,2048,RS,128,False,False,False,True,20,1,False,1,28,4,10,20,1,2.63558,0.04626163010530428,True,True,2,32,2048,2.664252728525579,5
80,512,1024,4,2,4.7649060701579895,512,False,2048,RS,32,False,True,True,False,26,9,True,1,10,2,10,1,2,4.7651769999999996,0.00043712812766971866,True,False,2,4,8,4.76544792984201,16
81,16,8,1,4,4.951338221230589,512,False,128,RS,512,False,False,True,False,1,1,True,6,10,1,10,30,8,4.951528000000001,0.0003061960156499858,True,False,2,16,8,4.951717778769412,27
82,2,256,512,2,2.343957982399358,1,False,1,RS,512,True,False,False,False,30,24,True,1,6,1,10,1,16,2.464943,0.1952016574750327,True,True,8,2,1024,2.585928017600642,3
83,2,16,8,8,5.148608057830107,2048,False,2048,RS,16,False,False,False,True,23,7,True,1,5,1,10,1,2,5.150844,0.0036075509698407907,True,False,8,1,2048,5.153079942169893,6
84,1,1024,64,4,2.369128698398225,4,False,1024,RS,2048,False,True,False,True,22,1,False,1,16,16,10,24,1,2.409166,0.06459764844017156,True,True,1,8,64,2.449203301601775,28
85,2,1,8,8,2.61429570415613,8,False,8,RS,64,False,False,False,True,26,8,False,1,5,1,10,1,32,2.641454,0.04381818896303225,True,True,4,1,16,2.66861229584387,19
86,8,256,32,8,6.213191607386597,1,False,256,RS,256,False,False,False,True,1,1,False,16,9,1,10,2,4,6.213441,0.00040237917441147785,True,False,8,4,512,6.213690392613404,8
87,1,2,16,16,2.374621328469707,8,False,32,RS,2048,True,True,True,True,1,21,False,9,1,8,10,1,16,2.454179,0.128361260390353,True,True,4,2,256,2.533736671530293,30
88,16,16,1024,512,25.55257469472076,1,False,512,RS,1,False,False,True,False,26,21,False,1,2,2,10,1,16,25.55349,0.0014767870530307892,True,False,16,8,512,25.55440530527924,25
89,4,8,16,256,2.5113155290077245,4,False,256,RS,32,True,True,False,True,1,1,True,16,15,8,10,7,2,2.552796,0.06692611077897773,True,True,8,1,2048,2.594276470992275,16
90,512,32,2048,8,2.2607259919063454,1024,False,128,RS,2048,False,True,True,False,20,27,True,1,7,1,10,1,4,2.337022,0.12309877317016606,True,True,1,32,64,2.413318008093655,3
91,16,8,1,8,2.4856608706839514,32,False,64,RS,1024,False,True,True,True,4,5,False,1,10,2,10,1,2,2.520082,0.05553631042840356,True,True,4,1,256,2.5545031293160485,4
92,4,32,2,256,7.2943895165188595,256,False,1024,RS,8,True,True,False,False,29,1,True,1,24,1,10,22,1,7.294556999999999,0.0002702239811711425,True,False,4,32,1024,7.294724483481139,18
93,16,8,32,64,2.7896003398324343,128,False,2048,RS,32,False,False,False,True,8,18,True,1,27,4,10,1,16,2.8282700000000003,0.06239104567163465,True,True,2,8,1,2.8669396601675663,19
94,8,4,16,512,2.381821589974546,1,False,8,RS,512,False,False,False,False,21,1,False,1,1,8,10,1,1,2.4896890000000003,0.1740372290890659,True,True,1,32,1,2.5975564100254545,29
95,1,1,32,8,5.521705981321163,32,False,16,RS,32,False,False,False,False,1,7,False,5,9,2,10,1,2,5.5219380000000005,0.00037434743220703424,True,False,1,4,1024,5.522170018678838,15
96,64,2,128,512,5.635036706586681,64,False,32,RS,1024,False,False,False,True,1,15,True,27,3,4,10,1,4,5.635431,0.0006361674307916621,True,False,32,1,1024,5.635825293413318,25
97,4,8,1,1,2.50778209861054,512,False,128,RS,64,False,False,False,False,1,14,True,21,17,2,10,1,1,2.554231,0.07494235830957026,True,True,1,8,2,2.6006799013894604,15
98,1,4,4,16,9.500613548857375,2048,False,16,RS,64,True,True,True,True,1,1,False,24,1,16,10,1,8,9.500949,0.0005412291566426667,True,False,32,1,16,9.501284451142626,28
99,1,1,512,2048,5.650117885953403,2,False,256,RS,1,True,True,False,True,6,22,False,1,19,4,10,1,8,5.652229,0.003406148704915784,True,False,8,2,2048,5.654340114046597,3
100,1,4,32,64,inf,1,False,16,RS,32,False,False,True,False,15,1,True,1,6,8,1,1,16,inf,inf,False,True,8,1,1,inf,19
101,64,128,16,16,14.302293236481825,128,False,2048,RS,16,True,True,True,True,23,21,True,1,2,2,10,1,32,14.303329999999999,0.0016727522231340056,True,False,8,2,256,14.304366763518173,10
102,1,4,8,32,5.404607771665608,4,False,256,RS,32,False,False,False,False,1,17,False,7,11,1,10,1,2,5.404739,0.0002117285998631133,True,False,8,4,1024,5.404870228334392,17
103,32,1,4,4,9.404462357187056,2048,False,8,RS,8,False,False,False,True,1,1,False,27,29,32,10,25,2,9.404630000000001,0.00027048105294079995,True,False,32,1,64,9.404797642812946,19
104,2,1024,64,32,5.941554340551248,1,False,2048,RS,128,False,False,True,True,1,21,False,18,22,4,10,1,2,5.941768000000001,0.00034472597813327944,True,False,8,1,128,5.941981659448754,19
105,128,8,256,8,21.711038799951613,512,False,2048,RS,1,False,False,True,False,1,24,True,30,20,4,10,1,1,21.745210000000004,0.05513306539636646,True,False,16,1,128,21.779381200048395,7
106,2,2,64,32,7.203844715353758,1024,False,4,RS,2048,True,False,True,False,16,10,True,1,3,16,10,1,2,7.204155,0.0005006246098626107,True,False,1,4,1,7.2044652846462425,11
107,1024,16,1,128,6.522066791579262,1024,False,1,RS,32,True,False,True,True,28,1,False,1,21,32,10,28,4,6.522256999999999,0.0003068892308310675,True,False,8,16,512,6.522447208420735,24
108,1,4,4,1024,2.413908485315943,256,False,32,RS,1,False,False,False,True,1,1,False,26,13,32,10,30,4,2.4511270000000005,0.060049714412310114,True,True,4,16,2048,2.488345514684058,20
109,16,2,64,256,8.954981830217784,2048,False,64,RS,512,True,True,False,True,26,1,False,1,19,2,10,16,8,8.955873,0.0014378459583699417,True,False,32,1,1024,8.956764169782216,10
110,4,64,16,1,5.546633130397332,16,False,256,RS,16,False,False,False,False,10,1,True,1,17,4,10,21,16,5.5475579999999995,0.001492218482662643,True,False,32,1,16,5.548482869602667,8
111,2,8,256,2,8.097421773870119,64,False,2048,RS,2048,False,True,True,True,1,1,True,30,24,1,10,24,4,8.097837,0.0006699410421820926,True,False,8,8,2,8.098252226129881,28
112,256,4,4,16,6.726084630394038,256,False,512,RS,512,False,False,False,False,9,24,True,1,25,2,10,1,8,6.7301910000000005,0.006625367084169829,True,False,4,32,16,6.734297369605963,8
113,32,2,2,2,8.790812243713537,64,False,32,RS,128,False,True,True,False,1,1,True,5,25,1,10,12,8,8.795446,0.007476272065675557,True,False,16,1,2,8.800079756286463,16
114,8,16,256,256,4.640047997386865,256,False,16,RS,256,False,True,False,False,1,5,True,30,22,1,10,1,32,4.640210000000001,0.00026138094804335055,True,False,2,2,256,4.6403720026131365,29
115,8,64,256,128,5.567081732126321,512,False,1024,RS,1,False,True,False,True,1,1,True,21,26,4,10,10,2,5.567805000000001,0.0011669468711128677,True,False,4,1,1,5.56852826787368,3
116,1,8,1024,256,5.794578047149879,1,False,16,RS,1024,False,True,False,True,9,1,True,1,13,8,10,11,8,5.795418,0.001355210684727781,True,False,1,16,2048,5.79625795285012,11
117,2,4,4,2,11.711558348708921,64,False,8,RS,8,False,False,True,False,1,23,False,3,28,16,10,1,2,11.71183,0.0004382921400162143,True,False,4,16,1024,11.71210165129108,16
118,4,16,2,8,7.034608921653576,8,False,128,RS,128,True,True,True,False,1,1,False,17,15,32,10,5,1,7.038155000000001,0.005721372649985367,True,False,8,4,32,7.041701078346425,26
119,128,128,2,1,2.577693731171936,256,False,1024,RS,32,False,False,False,True,1,1,False,11,22,8,10,2,1,2.619209,0.06698225488142363,True,True,4,2,2048,2.6607242688280643,22
120,2,512,8,1,6.602611095728969,16,False,2048,RS,512,False,False,True,True,1,1,True,26,20,4,10,20,4,6.602949000000001,0.0005451871238390154,True,False,1,32,4,6.603286904271032,11
121,1,2048,32,4,6.760199039941485,8,False,1,RS,256,True,False,False,True,1,24,True,5,2,32,10,1,4,6.765089000000001,0.007889640612854333,True,False,8,2,64,6.769978960058516,13
122,64,4,8,1,8.308590380807168,64,False,128,RS,256,False,False,False,True,1,19,False,28,7,32,10,1,2,8.308736999999999,0.00023656077443198748,True,False,16,2,8,8.30888361919283,26
123,2,1,32,2,2.4952211815890832,512,False,16,RS,1024,True,False,True,True,6,1,True,1,5,4,10,28,1,2.5517049999999997,0.091133060878037,True,True,1,1,1024,2.608188818410916,2
124,16,4,64,32,2.4692346726252965,64,False,8,RS,512,False,False,False,True,1,1,True,7,19,8,10,24,8,2.5073809999999996,0.06154668138088359,True,True,32,1,32,2.5455273273747028,22
125,32,8,1,128,2.6664721038571697,1,False,1,RS,16,True,False,True,False,30,10,False,1,2,2,10,1,1,2.70961,0.0696002612064064,True,True,1,32,256,2.7527478961428304,9
126,32,4,4,1,27.553856387793076,2048,False,16,RS,4,True,False,False,True,1,1,False,25,28,2,10,23,16,27.5551,0.0020064894716898102,True,False,32,2,128,27.556343612206923,12
127,512,8,32,64,5.352570571994559,2048,False,8,RS,1024,True,True,True,False,1,1,True,29,15,4,10,22,8,5.3584819999999995,0.00953771440125975,True,False,2,2,512,5.36439342800544,18
128,2,16,32,1,2.512469590117727,4,False,128,RS,256,True,False,False,False,9,13,False,1,9,2,10,1,8,2.587415,0.12091966856140496,True,True,32,1,16,2.662360409882273,24
129,8,1,2048,8,5.8643748625401155,64,False,16,RS,1,False,True,True,False,19,29,False,1,18,2,10,1,2,5.864469,0.00015188482478495737,True,False,16,1,16,5.864563137459884,23
130,8,512,64,1,2.4627121704453825,1024,False,512,RS,256,True,True,False,True,14,12,True,1,2,1,10,1,32,2.5372329999999996,0.12023463511401361,True,True,4,32,128,2.6117538295546168,21
131,2048,2,4,1,16.537345332767394,2048,False,1024,RS,1024,True,True,True,False,11,5,True,1,22,2,10,1,32,16.538249999999998,0.0014596232390586092,True,False,8,8,2,16.5391546672326,23
132,2,64,4,1024,2.261906540672493,32,False,256,RS,256,True,True,False,False,1,19,True,21,3,1,10,1,4,2.473643,0.3416233565800208,True,True,16,2,2048,2.685379459327507,5
133,256,4,16,256,3.073893579479314,1024,False,64,RS,32,True,False,False,True,1,1,True,5,15,4,10,11,32,3.161558,0.14144098605425517,True,True,8,4,512,3.249222420520686,21
134,2,2048,256,32,5.26933881968243,2,False,2048,RS,1024,False,True,False,False,22,30,True,1,5,1,10,1,8,5.269714,0.0006053296622503703,True,False,8,4,1,5.270089180317569,28
135,64,1024,256,1,20.563813051177682,64,False,2048,RS,2048,True,False,False,True,1,28,False,1,14,8,10,1,1,20.56428,0.00075339232807354,True,False,2,4,2048,20.564746948822318,15
136,1,16,1,8,2.5251921049599044,4,False,1,RS,16,False,False,True,True,1,1,False,12,18,16,10,11,8,2.5945650000000002,0.11192876906765305,True,True,2,2,1024,2.663937895040096,7
137,1024,1,4,4,19.62133569742883,2048,False,128,RS,1024,True,True,False,False,1,1,True,10,7,1,10,30,32,19.622870000000002,0.0024754999495045773,True,False,4,2,128,19.624404302571175,15
138,2,64,4,16,2.2636671288163783,512,False,1024,RS,32,True,False,True,True,25,1,True,1,4,1,10,27,4,2.445188,0.29287242027203586,True,True,2,1,2048,2.6267088711836215,23
139,64,128,1,512,5.5118141454173015,256,False,1024,RS,8,True,True,True,True,1,1,True,10,28,1,10,22,2,5.512001,0.0003014780257332062,True,False,2,2,2048,5.512187854582698,17
140,2048,32,2048,4,1.744165909550423,2048,False,1024,RS,2048,True,False,True,True,1,10,True,12,16,2,10,1,1,1.9659400000000002,0.3578184381777999,True,True,1,4,256,2.1877140904495773,24
141,2,4,2,256,8.997839559314508,64,False,16,RS,4,False,True,False,False,1,1,False,12,10,2,10,28,8,8.997985,0.00023465932753703034,True,False,4,4,1024,8.998130440685491,7
142,256,16,4,128,4.371789826435388,1024,False,512,RS,4,True,True,False,True,6,1,True,1,13,1,10,3,2,4.37243,0.0010328794702191147,True,False,4,4,1024,4.373070173564611,15
143,32,64,16,64,2.445103849930752,512,False,512,RS,256,True,False,True,False,1,1,True,25,28,1,10,2,8,2.478364,0.05366314400032856,True,True,2,1,512,2.511624150069248,14
144,2,1,1,64,7.061492666524728,16,False,8,RS,1024,True,True,True,False,1,16,True,17,16,4,10,1,16,7.061775,0.000455527167137074,True,False,2,32,64,7.062057333475272,16
145,32,1,32,128,2.8076133115877027,32,False,32,RS,512,False,False,True,True,18,1,False,1,22,4,10,13,16,2.8572139999999995,0.08002756690041248,True,True,4,4,512,2.9068146884122963,13
146,32,2,4,512,2.889336424080205,1,False,4,RS,512,False,True,False,True,26,4,False,1,30,2,10,1,16,2.934889,0.07349619397628693,True,True,8,1,1024,2.9804415759197953,23
